,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
31,Jason Croom,PHI,1.8,0.5,1.4,20.2,4.2,15.5,0.2,0.0,0.1,0.0,0.1,0.1,3.0,0.5,2.1,13,TE
32,Demetrius Harris,CHI,1.3,0.9,1.0,17.0,10.0,13.0,0.2,0.0,0.1,0.0,0.1,0.0,2.9,1.0,2.1,13,TE
33,Blake Jarwin,DAL,2.1,0.5,1.5,21.8,5.1,15.8,0.1,0.0,0.1,0.0,0.0,0.0,2.8,0.8,2.0,13,TE
34,Mike Gesicki,MIA,2.5,0.9,1.7,24.0,4.9,15.6,0.2,0.0,0.1,0.0,0.2,0.1,3.4,0.7,2.0,13,TE
35,Anthony Firkser,TEN,2.5,0.4,1.1,31.2,4.5,13.6,0.2,0.0,0.1,0.0,0.0,0.0,4.3,0.7,1.9,13,TE
36,Josh Hill,NO,1.5,0.9,1.2,16.3,9.1,12.4,0.1,0.1,0.1,0.0,0.0,0.0,2.3,1.5,1.9,13,TE
37,Jordan Akins,HOU,1.2,0.9,1.1,14.6,11.2,12.3,0.1,0.1,0.1,0.0,0.0,0.0,1.9,1.7,1.8,13,TE
38,Nick Boyle,BAL,1.8,1.0,1.4,16.0,10.0,13.1,0.1,0.0,0.1,0.0,0.0,0.0,2.2,1.0,1.7,13,TE
39,Luke Stocker,ATL,1.3,0.6,0.9,15.3,6.0,10.6,0.2,0.1,0.1,0.0,0.2,0.1,2.5,1.2,1.7,13,TE
40,Jordan Leggett,DEN,1.1,0.9,1.0,12.0,9.6,10.7,0.1,0.1,0.1,0.0,0.1,0.0,1.7,1.6,1.6,13,TE
41,Adam Shaheen,MIA,1.3,0.3,0.7,13.9,2.8,7.6,0.3,0.0,0.1,0.0,0.1,0.0,3.2,0.5,1.5,13,TE
42,Blake Bell,DAL,1.4,0.3,0.9,14.9,3.5,10.4,0.1,0.0,0.1,0.0,0.1,0.0,2.1,0.4,1.4,13,TE
43,Darren Fells,HOU,1.1,0.2,0.7,13.0,2.5,8.6,0.2,0.0,0.1,0.0,0.0,0.0,2.3,0.3,1.4,13,TE
44,Levine Toilolo,NYG,1.7,0.3,0.9,18.3,3.1,9.2,0.2,0.0,0.1,0.0,0.1,0.0,3.0,0.3,1.4,13,TE
45,Derek Carrier,LV,1.6,0.4,0.9,17.3,3.8,9.3,0.1,0.0,0.1,0.0,0.1,0.0,2.3,0.5,1.2,13,TE
46,Seth DeValve,ARI,0.9,0.2,0.6,11.4,3.0,7.7,0.2,0.0,0.1,0.0,0.0,0.0,2.0,0.4,1.1,13,TE
47,Dalton Schultz,DAL,1.4,0.3,0.7,15.0,2.5,7.4,0.1,0.0,0.1,0.0,0.1,0.0,2.0,0.3,1.0,13,TE
48,Antony Auclair,TB,0.9,0.3,0.6,11.7,2.1,7.0,0.1,0.0,0.1,0.0,0.0,0.0,1.8,0.3,1.0,13,TE
49,Logan Thomas,WAS,1.0,1.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13,TE
50,Maxx Williams,ARI,1.4,0.3,0.7,10.8,3.0,5.6,0.2,0.0,0.1,0.0,0.0,0.0,2.2,0.3,0.9,13,TE
51,Durham Smythe,MIA,1.0,0.2,0.6,10.6,1.6,6.1,0.1,0.0,0.1,0.0,0.0,0.0,1.7,0.2,0.9,13,TE
52,Robert Tonyan,GB,0.8,0.2,0.4,10.8,2.7,5.9,0.1,0.0,0.0,0.0,0.0,0.0,1.7,0.3,0.9,13,TE
53,Lee Smith,BUF,1.0,0.3,0.6,10.8,2.7,5.8,0.1,0.0,0.0,0.0,0.0,0.0,1.7,0.3,0.8,13,TE
54,Eric Tomlinson,BAL,0.8,0.3,0.6,9.0,2.5,6.0,0.1,0.0,0.0,0.0,0.0,0.0,1.1,0.3,0.7,13,TE
55,Tyler Conklin,MIN,0.8,0.3,0.5,8.6,2.0,4.4,0.1,0.0,0.0,0.0,0.0,0.0,1.5,0.2,0.6,13,TE
56,Ian Thomas,CAR,0.7,0.4,0.5,6.3,4.0,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.5,0.6,13,TE
57,Marcedes Lewis,GB,0.4,0.2,0.3,5.0,2.5,3.7,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.3,0.6,13,TE
58,Jacob Hollister,SEA,0.7,0.2,0.4,7.7,2.6,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.5,13,TE
59,Richard Rodgers,PHI,0.4,0.3,0.4,4.9,3.8,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,0.5,13,TE
60,Sean Culkin,BAL,0.3,0.2,0.2,3.0,2.3,2.7,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.2,0.5,13,TE
61,Jordan Franks,CLE,0.2,0.2,0.2,3.2,2.3,2.7,0.1,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.4,13,TE
62,MyCole Pruitt,TEN,0.3,0.0,0.2,2.9,0.0,1.6,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,13,TE
63,Ross Dwelley,SF,0.3,0.2,0.2,3.2,2.6,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.4,13,TE
64,Temarrick Hemingway,WAS,0.3,0.2,0.2,3.5,2.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.3,13,TE
65,Josh Perkins,PHI,0.2,0.2,0.2,2.2,2.2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,13,TE
66,Darren Waller,LV,0.3,0.1,0.2,3.8,1.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.3,13,TE
67,Jerell Adams,DET,0.3,0.0,0.2,3.9,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.3,13,TE
68,Xavier Grimble,BAL,0.4,0.2,0.3,4.0,1.6,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.3,13,TE
69,Tyrone Swoopes,WAS,0.2,0.2,0.2,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,13,TE
70,Eric Saubert,JAC,0.5,0.1,0.3,4.0,1.3,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.3,13,TE
71,Daniel Brown,NYJ,0.3,0.0,0.1,2.8,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.2,13,TE
72,Darrell Daniels,ARI,0.3,0.0,0.1,2.0,0.3,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,13,TE
73,Khari Lee,DET,0.2,0.2,0.2,1.9,1.9,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,13,TE
74,Chris Manhertz,CAR,0.2,0.2,0.2,1.4,1.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,13,TE
75,Jeremy Sprinkle,WAS,0.1,0.1,0.1,0.7,0.6,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,13,TE
76,Marcus Baugh,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,TE
77,Troy Fumagalli,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,TE
78,Garrett Griffin,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,TE
79,Deon Yelder,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,TE
80,Evan Baylis,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,TE
81,Clark Harris,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,TE
82,Cole Wick,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,TE
83,Stephen Anderson,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,TE
