,QB,RB1,RB2,WR1,WR2,WR3,TE,Flex,DST,Points,Salary
0,Cam Newton (11704054),Spencer Ware (11704180),Christian McCaffrey (11704120),Chris Godwin (11704464),Adam Thielen (11704360),Adam Humphries (11704446),Eric Ebron (11704702),Odell Beckham Jr. (11704364),Panthers  (11704904),163.28400000000002,163.28400000000002
1,Cam Newton (11704054),Spencer Ware (11704180),Christian McCaffrey (11704120),Chris Godwin (11704464),Adam Thielen (11704360),Adam Humphries (11704446),Eric Ebron (11704702),Odell Beckham Jr. (11704364),Panthers  (11704904),163.28400000000002,163.28400000000002
2,Cam Newton (11704054),Spencer Ware (11704180),Christian McCaffrey (11704120),Chris Godwin (11704464),Adam Thielen (11704360),Adam Humphries (11704446),Eric Ebron (11704702),Odell Beckham Jr. (11704364),Panthers  (11704904),163.28400000000002,163.28400000000002
3,Cam Newton (11704054),Spencer Ware (11704180),Christian McCaffrey (11704120),Chris Godwin (11704464),Adam Thielen (11704360),Adam Humphries (11704446),Eric Ebron (11704702),Odell Beckham Jr. (11704364),Panthers  (11704904),163.28400000000002,163.28400000000002
4,Cam Newton (11704054),Spencer Ware (11704180),Christian McCaffrey (11704120),Chris Godwin (11704464),Adam Thielen (11704360),Adam Humphries (11704446),Eric Ebron (11704702),Odell Beckham Jr. (11704364),Panthers  (11704904),163.28400000000002,163.28400000000002
5,Cam Newton (11704054),Spencer Ware (11704180),Christian McCaffrey (11704120),Chris Godwin (11704464),Adam Thielen (11704360),Adam Humphries (11704446),Eric Ebron (11704702),Odell Beckham Jr. (11704364),Panthers  (11704904),163.28400000000002,163.28400000000002
6,Cam Newton (11704054),Spencer Ware (11704180),Christian McCaffrey (11704120),Chris Godwin (11704464),Adam Thielen (11704360),Adam Humphries (11704446),Eric Ebron (11704702),Odell Beckham Jr. (11704364),Panthers  (11704904),163.28400000000002,163.28400000000002
7,Cam Newton (11704054),Spencer Ware (11704180),Christian McCaffrey (11704120),Chris Godwin (11704464),Adam Thielen (11704360),Adam Humphries (11704446),Eric Ebron (11704702),Odell Beckham Jr. (11704364),Panthers  (11704904),163.28400000000002,163.28400000000002
8,Cam Newton (11704054),Spencer Ware (11704180),Christian McCaffrey (11704120),Chris Godwin (11704464),Adam Thielen (11704360),Adam Humphries (11704446),Eric Ebron (11704702),Odell Beckham Jr. (11704364),Panthers  (11704904),163.28400000000002,163.28400000000002
9,Cam Newton (11704054),Spencer Ware (11704180),Christian McCaffrey (11704120),Chris Godwin (11704464),Adam Thielen (11704360),Adam Humphries (11704446),Eric Ebron (11704702),Odell Beckham Jr. (11704364),Panthers  (11704904),163.28400000000002,163.28400000000002
