,Player,Team,ATT_MAX,ATT_MIN,ATT_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,REC_MAX,REC_MIN,REC_MID,YDS.1_MAX,YDS.1_MIN,YDS.1_MID,TDS.1_MAX,TDS.1_MIN,TDS.1_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
48,Corey Clement,PHI,5.9,2.7,4.5,24.5,10.9,18.8,0.2,0.0,0.1,2.0,0.8,1.4,20.0,6.5,12.1,0.1,0.0,0.0,0.0,0.1,0.0,5.2,2.3,3.8,13,RB
49,Rashaad Penny,SEA,8.2,5.0,6.1,33.5,20.0,25.2,0.2,0.0,0.1,1.1,0.0,0.7,9.0,0.0,5.7,0.1,0.0,0.0,0.0,0.0,0.0,6.0,2.0,3.8,13,RB
50,Jordan Wilkins,IND,4.7,3.3,3.7,26.1,14.6,17.6,0.2,0.1,0.1,1.2,0.4,0.8,8.9,2.9,5.5,0.1,0.0,0.0,0.0,0.3,0.2,3.6,2.7,2.9,13,RB
51,Jeff Wilson,SF,6.5,0.0,3.8,25.8,0.0,17.6,0.2,0.0,0.1,1.4,0.0,0.8,8.8,0.0,5.4,0.0,0.0,0.0,0.0,0.1,0.0,4.5,0.0,2.9,13,RB
52,Jamaal Williams,GB,6.8,2.9,4.3,28.0,10.2,17.3,0.2,0.0,0.1,1.0,0.5,0.8,8.0,4.3,5.7,0.0,0.0,0.0,0.0,0.1,0.1,4.6,2.0,2.7,13,RB
53,DeAndre Washington,MIA,6.4,1.0,3.3,30.3,4.2,15.1,0.2,0.0,0.1,1.2,0.0,0.7,9.2,0.0,5.2,0.0,0.0,0.0,0.0,0.1,0.0,5.1,1.0,2.5,13,RB
54,Ronald Jones,TB,3.9,2.0,3.3,15.0,6.1,12.0,0.1,0.0,0.1,1.4,0.3,0.9,11.3,2.1,7.1,0.1,0.0,0.0,0.0,0.1,0.1,3.8,0.9,2.4,13,RB
55,Rex Burkhead,NE,4.9,1.7,3.2,17.9,5.8,11.8,0.2,0.0,0.1,1.2,0.0,0.6,13.0,0.0,5.5,0.1,0.0,0.0,0.0,0.1,0.0,4.9,1.0,2.3,13,RB
56,Devontae Booker,LV,3.0,1.0,1.7,10.0,5.2,6.9,0.1,0.0,0.0,2.4,0.6,1.4,20.0,4.6,12.0,0.1,0.0,0.0,0.0,0.1,0.0,3.3,1.5,2.3,13,RB
57,Kyle Juszczyk,SF,0.7,0.0,0.4,3.1,0.0,1.8,0.0,0.0,0.0,2.5,1.0,1.8,24.7,10.0,17.7,0.1,0.0,0.1,0.0,0.1,0.1,3.3,1.0,2.3,13,RB
58,Alfred Morris,NYG,5.7,1.9,3.4,24.2,5.9,13.7,0.1,0.0,0.1,0.8,0.6,0.7,6.4,3.8,5.1,0.0,0.0,0.0,0.0,0.1,0.1,3.7,1.2,2.3,13,RB
59,Wayne Gallman,NYG,4.0,2.1,2.8,14.0,8.3,10.5,0.1,0.0,0.1,1.3,0.8,1.1,8.7,4.2,7.3,0.0,0.0,0.0,0.0,0.2,0.1,2.3,2.2,2.0,13,RB
60,Chase Edmonds,ARI,5.0,2.6,3.4,17.3,9.8,11.7,0.1,0.0,0.0,1.4,0.4,0.9,11.0,2.0,5.7,0.0,0.0,0.0,0.0,0.1,0.1,2.5,1.5,1.9,13,RB
61,Taquan Mizzell,NYG,1.7,0.3,1.2,6.8,0.7,4.8,0.1,0.0,0.1,1.2,0.1,0.6,9.7,1.0,4.6,0.1,0.0,0.0,0.0,0.1,0.0,2.8,0.2,1.5,13,RB
62,Jaylen Samuels,PIT,2.1,0.9,1.5,8.2,2.6,5.9,0.1,0.0,0.1,0.6,0.4,0.5,6.5,3.0,4.2,0.0,0.0,0.0,0.0,0.1,0.0,1.8,1.1,1.3,13,RB
63,Wendell Smallwood,PIT,2.6,0.7,1.4,11.1,2.9,6.0,0.1,0.0,0.0,1.1,0.2,0.5,10.2,2.2,4.9,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.5,1.3,13,RB
64,Trenton Cannon,CAR,1.6,0.7,1.2,6.0,2.8,4.3,0.0,0.0,0.0,1.4,0.7,1.1,11.0,4.7,8.5,0.0,0.0,0.0,0.0,0.1,0.0,1.9,1.0,1.3,13,RB
65,Rod Smith,NYG,3.0,1.0,1.7,12.9,3.2,6.9,0.1,0.0,0.0,0.7,0.0,0.4,5.9,0.0,2.8,0.0,0.0,0.0,0.0,0.1,0.0,2.2,0.4,1.2,13,RB
66,Anthony Sherman,KC,0.3,0.0,0.2,1.1,0.0,0.5,0.0,0.0,0.0,1.1,0.2,0.6,14.2,1.4,6.6,0.2,0.0,0.1,0.0,0.0,0.0,2.7,0.4,1.1,13,RB
67,Cordarrelle Patterson,CHI,1.1,1.1,1.1,4.9,4.9,4.9,0.0,0.0,0.0,0.5,0.5,0.5,4.8,4.8,4.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,13,RB
68,Darrel Williams,KC,1.4,0.0,0.9,6.0,0.0,3.6,0.1,0.0,0.0,0.3,0.0,0.2,2.1,0.0,1.4,0.0,0.0,0.0,0.0,0.1,0.0,1.3,0.0,0.6,13,RB
69,Dare Ogunbowale,JAC,1.2,0.0,0.6,4.8,0.0,2.4,0.0,0.0,0.0,0.6,0.0,0.3,4.7,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.0,0.6,13,RB
70,Andy Janovich,CLE,0.4,0.0,0.2,2.9,0.0,1.1,0.0,0.0,0.0,0.5,0.1,0.4,4.7,1.9,3.6,0.1,0.0,0.0,0.0,0.0,0.0,1.3,0.2,0.6,13,RB
71,Kalen Ballage,LAC,1.1,0.2,0.6,3.1,0.4,2.1,0.0,0.0,0.0,0.9,0.0,0.5,7.0,0.1,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.1,0.6,13,RB
72,D'Onta Foreman,TEN,0.5,0.5,0.5,2.0,2.0,2.0,0.0,0.0,0.0,0.3,0.3,0.3,2.3,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,13,RB
73,JD McKissic,WAS,0.9,0.3,0.6,3.0,1.2,2.1,0.0,0.0,0.0,0.4,0.2,0.3,4.0,1.5,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.5,13,RB
74,Ameer Abdullah,MIN,0.9,0.1,0.5,3.2,0.1,1.6,0.0,0.0,0.0,1.0,0.2,0.5,7.7,1.6,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.2,0.5,13,RB
75,Buddy Howell,HOU,0.7,0.0,0.3,2.8,0.0,1.4,0.0,0.0,0.0,0.4,0.0,0.2,3.4,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.4,13,RB
76,CJ Ham,MIN,0.4,0.0,0.2,2.0,0.0,0.8,0.0,0.0,0.0,0.8,0.0,0.4,6.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.4,13,RB
77,Alex Armah,CAR,1.6,0.0,0.7,6.5,0.0,2.5,0.1,0.0,0.0,0.1,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.0,0.4,13,RB
78,Elijhaa Penny,NYG,0.3,0.0,0.2,1.1,0.0,0.7,0.0,0.0,0.0,0.7,0.2,0.3,5.0,0.8,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.3,13,RB
79,Keith Smith,ATL,0.3,0.0,0.2,0.9,0.0,0.4,0.0,0.0,0.0,0.6,0.1,0.3,4.7,0.8,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.3,13,RB
80,Tommy Bohanon,BAL,0.2,0.0,0.1,0.5,0.0,0.1,0.0,0.0,0.0,0.8,0.0,0.4,6.5,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.3,13,RB
81,Jamize Olawale,DAL,0.2,0.0,0.1,0.6,0.0,0.4,0.0,0.0,0.0,0.3,0.1,0.2,2.0,1.2,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.3,13,RB
82,Brandon Bolden,NE,0.4,0.0,0.2,1.5,0.2,0.9,0.0,0.0,0.0,0.3,0.0,0.2,2.4,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,13,RB
83,Dwayne Washington,NO,0.7,0.3,0.6,2.0,1.0,1.7,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.2,13,RB
84,Kenjon Barner,TB,0.6,0.0,0.3,2.4,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,13,RB
85,Mike Boone,MIN,0.6,0.0,0.3,2.3,0.0,1.2,0.0,0.0,0.0,0.1,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.2,13,RB
86,Dontrell Hilliard,HOU,0.5,0.0,0.2,2.0,0.0,0.7,0.0,0.0,0.0,0.2,0.0,0.1,1.9,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,13,RB
87,TJ Logan,TB,0.4,0.0,0.1,1.1,0.0,0.4,0.0,0.0,0.0,0.2,0.1,0.1,1.9,0.4,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,13,RB
88,Michael Burton,NO,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.1,0.1,1.2,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,13,RB
89,Derek Watt,PIT,0.5,0.0,0.2,1.7,0.0,0.7,0.0,0.0,0.0,0.3,0.0,0.1,2.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,13,RB
90,Senorise Perry,TEN,0.4,0.0,0.1,1.5,0.0,0.6,0.0,0.0,0.0,0.3,0.0,0.1,2.4,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.1,13,RB
91,Samaje Perine,CIN,0.3,0.0,0.1,1.5,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,13,RB
92,Taiwan Jones,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,RB
93,Trey Edmunds,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,RB
94,Dalyn Dawkins,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,RB
95,Dan Vitale,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,RB
96,Johnny Stanton,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,RB
97,Tyler Ervin,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,RB
98,Khalfani Muhammad,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,RB
99,Bo Scarbrough,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,RB
100,Brandon Wilson,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,RB
101,Jeremy McNichols,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,RB
