,Player,Position,Salary,DK_Points,DK_Value
80,Adam Humphries,WR,4700,11.530000000000001,407.6322636600173
81,Kenny Stills,WR,4100,10.04,408.36653386454185
82,Danny Amendola,WR,3800,9.260000000000002,410.36717062634983
83,Chris Godwin,WR,4300,10.45,411.4832535885168
84,Kenny Golladay,WR,6000,14.49,414.0786749482402
85,Allen Robinson,WR,5400,12.92,417.95665634674924
86,Dede Westbrook,WR,4900,11.65,420.6008583690987
87,Adam Thielen,WR,7800,18.52,421.16630669546436
88,Donte Moncrief,WR,3600,8.27,435.3083434099154
89,Robert Foster,WR,4900,11.23,436.3312555654497
90,Larry Fitzgerald,WR,5200,11.89,437.3423044575273
91,Stefon Diggs,WR,7400,16.9,437.8698224852071
92,D.J. Moore,WR,5600,12.690000000000001,441.2923561859732
93,Amari Cooper,WR,7500,16.949999999999996,442.4778761061948
94,Zay Jones,WR,3700,8.27,447.40024183796857
95,John Ross,WR,3800,8.48,448.1132075471698
96,Julian Edelman,WR,7200,15.700000000000001,458.59872611464965
97,Taylor Gabriel,WR,4400,9.370000000000001,469.58377801494123
98,Jarvis Landry,WR,6200,13.11,472.9214340198322
99,Golden Tate,WR,4800,10.110000000000001,474.77744807121655
100,Jermaine Kearse,WR,3500,7.37,474.89823609226596
101,Josh Reynolds,WR,4600,9.620000000000001,478.17047817047813
102,Michael Gallup,WR,3500,7.3100000000000005,478.7961696306429
103,Sterling Shepard,WR,4800,10.0,480.0
104,Calvin Ridley,WR,5100,10.59,481.586402266289
105,Demaryius Thomas,WR,4700,9.530000000000001,493.1794333683105
106,Antonio Callaway,WR,3900,7.82,498.72122762148337
107,Quincy Enunwa,WR,3500,6.990000000000001,500.71530758226027
108,Curtis Samuel,WR,4500,8.98,501.11358574610244
109,Rashard Higgins,WR,3400,6.71,506.7064083457526
110,Cody Latimer,WR,3000,5.890000000000001,509.33786078098467
111,Nelson Agholor,WR,3700,7.24,511.0497237569061
112,Odell Beckham Jr.,WR,7600,14.85,511.7845117845118
113,Randall Cobb,WR,5000,9.389999999999999,532.4813631522898
114,Alex Erickson,WR,3300,6.130000000000001,538.3360522022838
115,Bruce Ellington,WR,3700,6.84,540.9356725146199
116,DeAndre Carter,WR,3300,6.050000000000001,545.4545454545454
117,Dontrelle Inman,WR,3600,6.55,549.6183206106871
118,Laquon Treadwell,WR,3000,5.289999999999999,567.1077504725898
119,Kendrick Bourne,WR,3500,6.120000000000001,571.8954248366013
120,Trent Sherfield,WR,3400,5.859999999999999,580.2047781569967
121,Andy Jones,WR,3000,5.08,590.5511811023622
122,Cole Beasley,WR,3600,6.07,593.0807248764415
123,Jarius Wright,WR,3100,5.140000000000001,603.1128404669261
124,Aldrick Robinson,WR,3200,5.3,603.7735849056604
125,Isaiah McKenzie,WR,3900,6.220000000000001,627.0096463022508
126,Zach Pascal,WR,3200,5.02,637.4501992031873
127,Anthony Miller,WR,4100,6.39,641.6275430359938
128,Cody Core,WR,3500,5.43,644.5672191528546
129,Tre'Quan Smith,WR,4000,6.19,646.2035541195476
130,Marquez Valdes-Scantling,WR,3700,5.279999999999999,700.7575757575759
131,Devin Funchess,WR,4200,5.71,735.5516637478108
132,Marquise Goodwin,WR,4000,5.15,776.6990291262135
133,DeSean Jackson,WR,4700,5.83,806.1749571183533
134,David Njoku,TE,3800,10.13,375.1233958538993
135,Austin Hooper,TE,3700,9.82,376.7820773930753
136,George Kittle,TE,6000,15.370000000000001,390.37085230969416
137,Eric Ebron,TE,5700,14.299999999999999,398.6013986013986
138,Zach Ertz,TE,5900,14.72,400.8152173913043
139,Kyle Rudolph,TE,3400,8.420000000000002,403.80047505938234
140,Gerald Everett,TE,2900,6.89,420.899854862119
141,Ian Thomas,TE,3500,8.29,422.19541616405314
142,Jimmy Graham,TE,3700,8.56,432.2429906542056
143,Cameron Brate,TE,3900,8.75,445.7142857142857
144,C.J. Uzomah,TE,3300,6.99,472.1030042918455
145,Rob Gronkowski,TE,5600,11.71,478.2237403928266
146,Ricky Seals-Jones,TE,2900,5.98,484.9498327759197
147,Vance McDonald,TE,4100,8.440000000000001,485.7819905213269
148,Evan Engram,TE,4600,9.350000000000001,491.97860962566835
149,Dallas Goedert,TE,2600,5.2700000000000005,493.35863377609104
150,Benjamin Watson,TE,2700,5.25,514.2857142857143
151,Trey Burton,TE,4000,7.7299999999999995,517.464424320828
152,New England Patriots,DST,2500,9.5,263.1578947368421
153,Philadelphia Eagles,DST,2100,7.8,269.2307692307692
154,Dallas Cowboys,DST,2600,8.8,295.45454545454544
155,Los Angeles Rams,DST,3200,10.2,313.72549019607845
156,New Orleans Saints,DST,2300,7.300000000000001,315.0684931506849
157,New York Jets,DST,2200,6.9,318.84057971014494
158,San Francisco 49ers,DST,2000,6.2,322.5806451612903
159,Tampa Bay Buccaneers,DST,2300,7.000000000000001,328.57142857142856
160,Miami Dolphins,DST,2700,8.2,329.26829268292687
161,Carolina Panthers,DST,2400,7.2,333.3333333333333
162,Atlanta Falcons,DST,2300,6.9,333.3333333333333
163,Detroit Lions,DST,2100,6.2,338.7096774193548
164,Arizona Cardinals,DST,2000,5.800000000000001,344.8275862068965
165,Cincinnati Bengals,DST,2200,6.300000000000001,349.20634920634916
166,Minnesota Vikings,DST,2900,8.3,349.39759036144574
167,Cleveland Browns,DST,3000,8.4,357.1428571428571
168,Green Bay Packers,DST,2800,7.4,378.3783783783784
169,Jacksonville Jaguars,DST,2700,7.0,385.7142857142857
170,Indianapolis Colts,DST,3300,8.3,397.5903614457831
171,Chicago Bears,DST,3500,8.8,397.7272727272727
172,Houston Texans,DST,3100,6.6000000000000005,469.69696969696963
