,QB,RB1,RB2,WR1,WR2,WR3,TE,Flex,DST,Points,Salary
68,Matt Ryan,Elijah McGuire,Saquon Barkley,Robby Anderson,Dante Pettis,Antonio Brown,George Kittle,Eric Ebron,New England Patriots,149.144,50000
69,Matt Ryan,Tevin Coleman,Saquon Barkley,Robby Anderson,Antonio Brown,DeAndre Hopkins,David Njoku,Austin Hooper,Philadelphia Eagles,149.13400000000001,49800
70,Ben Roethlisberger,Elijah McGuire,Christian McCaffrey,Robby Anderson,Julio Jones,Dante Pettis,David Njoku,George Kittle,New England Patriots,149.102,50000
71,Ben Roethlisberger,Ezekiel Elliott,Elijah McGuire,Robby Anderson,Dante Pettis,DeAndre Hopkins,David Njoku,George Kittle,Philadelphia Eagles,149.02200000000002,49700
72,Matt Ryan,Tevin Coleman,Todd Gurley,Robby Anderson,Julio Jones,Dante Pettis,Austin Hooper,George Kittle,New England Patriots,149.00400000000002,49800
73,Ben Roethlisberger,Tevin Coleman,Elijah McGuire,Robby Anderson,Dante Pettis,DeAndre Hopkins,George Kittle,Saquon Barkley,Philadelphia Eagles,148.95200000000003,49600
74,Matt Ryan,Tevin Coleman,Christian McCaffrey,Robby Anderson,Julio Jones,Dante Pettis,David Njoku,George Kittle,New England Patriots,148.944,49500
75,Ben Roethlisberger,Tevin Coleman,Elijah McGuire,Robby Anderson,Dante Pettis,Antonio Brown,Eric Ebron,Christian McCaffrey,Philadelphia Eagles,148.91200000000003,49900
76,Ben Roethlisberger,Elijah McGuire,Christian McCaffrey,Robby Anderson,Julio Jones,Dante Pettis,Austin Hooper,George Kittle,New England Patriots,148.792,49900
77,Matt Ryan,Tevin Coleman,Elijah McGuire,Robby Anderson,Dante Pettis,DeAndre Hopkins,Eric Ebron,Todd Gurley,Philadelphia Eagles,148.75400000000002,50000
78,Matt Ryan,Elijah McGuire,Todd Gurley,Robby Anderson,Julio Jones,Dante Pettis,David Njoku,George Kittle,New England Patriots,148.724,49800
79,Ben Roethlisberger,Ezekiel Elliott,Elijah McGuire,Robby Anderson,Dante Pettis,DeAndre Hopkins,Austin Hooper,George Kittle,Philadelphia Eagles,148.71200000000002,49600
80,Ben Roethlisberger,Tevin Coleman,Christian McCaffrey,Robby Anderson,Julio Jones,Dante Pettis,David Njoku,Eric Ebron,New England Patriots,148.622,49800
81,Matt Ryan,Saquon Barkley,Todd Gurley,Robby Anderson,Dante Pettis,Antonio Brown,David Njoku,Austin Hooper,Philadelphia Eagles,148.594,49900
82,Matt Ryan,Elijah McGuire,Saquon Barkley,Robby Anderson,Antonio Brown,DeAndre Hopkins,David Njoku,Austin Hooper,Philadelphia Eagles,148.544,49700
83,Ben Roethlisberger,Ezekiel Elliott,Tevin Coleman,Robby Anderson,Dante Pettis,DeAndre Hopkins,David Njoku,Eric Ebron,Philadelphia Eagles,148.54200000000003,49500
84,Matt Ryan,Tevin Coleman,Elijah McGuire,Robby Anderson,Dante Pettis,Antonio Brown,Eric Ebron,Todd Gurley,Philadelphia Eagles,148.53400000000002,49700
85,Matt Ryan,Saquon Barkley,Christian McCaffrey,Robby Anderson,Dante Pettis,DeAndre Hopkins,David Njoku,Austin Hooper,Philadelphia Eagles,148.444,49800
86,Matt Ryan,Elijah McGuire,Todd Gurley,Robby Anderson,Julio Jones,Dante Pettis,Austin Hooper,George Kittle,New England Patriots,148.41400000000002,49700
87,Matt Ryan,Tevin Coleman,Elijah McGuire,Robby Anderson,Dante Pettis,DeAndre Hopkins,Eric Ebron,Christian McCaffrey,Philadelphia Eagles,148.38400000000001,49600
88,Ben Roethlisberger,Tevin Coleman,Christian McCaffrey,Robby Anderson,Julio Jones,Dante Pettis,Austin Hooper,Eric Ebron,New England Patriots,148.312,49700
89,Matt Ryan,Tevin Coleman,Saquon Barkley,Robby Anderson,Dante Pettis,DeAndre Hopkins,George Kittle,Eric Ebron,Philadelphia Eagles,148.25400000000002,50000
90,Matt Ryan,Tevin Coleman,Todd Gurley,Robby Anderson,Julio Jones,Dante Pettis,David Njoku,Eric Ebron,New England Patriots,148.244,49600
91,Matt Ryan,Saquon Barkley,Christian McCaffrey,Robby Anderson,Dante Pettis,Antonio Brown,David Njoku,Austin Hooper,Philadelphia Eagles,148.224,49500
92,Matt Ryan,Tevin Coleman,Saquon Barkley,Dante Pettis,Antonio Brown,DeAndre Hopkins,David Njoku,Austin Hooper,Philadelphia Eagles,148.104,49600
93,Ben Roethlisberger,Elijah McGuire,Todd Gurley,Robby Anderson,Julio Jones,Dante Pettis,Austin Hooper,Eric Ebron,New England Patriots,148.092,50000
94,Ben Roethlisberger,Tevin Coleman,Todd Gurley,Robby Anderson,Julio Jones,Dante Pettis,Austin Hooper,George Kittle,Philadelphia Eagles,148.05200000000002,50000
95,Matt Ryan,Tevin Coleman,Saquon Barkley,Robby Anderson,Dante Pettis,Antonio Brown,George Kittle,Eric Ebron,Philadelphia Eagles,148.03400000000002,49700
96,Ben Roethlisberger,Elijah McGuire,Christian McCaffrey,Robby Anderson,Julio Jones,Dante Pettis,David Njoku,Eric Ebron,New England Patriots,148.032,49700
97,Ben Roethlisberger,Tevin Coleman,Christian McCaffrey,Robby Anderson,Julio Jones,Dante Pettis,David Njoku,George Kittle,Philadelphia Eagles,147.99200000000002,49700
98,Matt Ryan,Tevin Coleman,Todd Gurley,Robby Anderson,Julio Jones,Dante Pettis,Austin Hooper,Eric Ebron,New England Patriots,147.93400000000003,49500
99,Ben Roethlisberger,Tevin Coleman,Christian McCaffrey,Robby Anderson,Dante Pettis,DeAndre Hopkins,David Njoku,George Kittle,New England Patriots,147.782,50000
100,Ben Roethlisberger,Elijah McGuire,Todd Gurley,Robby Anderson,Julio Jones,Dante Pettis,David Njoku,George Kittle,Philadelphia Eagles,147.77200000000002,50000
101,Ben Roethlisberger,Elijah McGuire,Christian McCaffrey,Robby Anderson,Julio Jones,Dante Pettis,Austin Hooper,Eric Ebron,New England Patriots,147.722,49600
102,Ben Roethlisberger,Tevin Coleman,Christian McCaffrey,Robby Anderson,Julio Jones,Dante Pettis,Austin Hooper,George Kittle,Philadelphia Eagles,147.68200000000002,49600
103,Matt Ryan,Elijah McGuire,Saquon Barkley,Robby Anderson,Dante Pettis,DeAndre Hopkins,George Kittle,Eric Ebron,Philadelphia Eagles,147.66400000000002,49900
104,Matt Ryan,Elijah McGuire,Todd Gurley,Robby Anderson,Julio Jones,Dante Pettis,David Njoku,Eric Ebron,New England Patriots,147.654,49500
105,Ben Roethlisberger,Tevin Coleman,Todd Gurley,Robby Anderson,Dante Pettis,Antonio Brown,Austin Hooper,George Kittle,New England Patriots,147.622,50000
106,Matt Ryan,Tevin Coleman,Todd Gurley,Robby Anderson,Julio Jones,Dante Pettis,David Njoku,George Kittle,Philadelphia Eagles,147.614,49500
107,Ben Roethlisberger,Tevin Coleman,Christian McCaffrey,Robby Anderson,Dante Pettis,Antonio Brown,David Njoku,George Kittle,New England Patriots,147.562,49700
108,Matt Ryan,Elijah McGuire,Saquon Barkley,Dante Pettis,Antonio Brown,DeAndre Hopkins,David Njoku,Austin Hooper,Philadelphia Eagles,147.514,49500
109,Ben Roethlisberger,Tevin Coleman,Christian McCaffrey,Robby Anderson,Dante Pettis,DeAndre Hopkins,Austin Hooper,George Kittle,New England Patriots,147.472,49900
110,Ben Roethlisberger,Elijah McGuire,Todd Gurley,Robby Anderson,Julio Jones,Dante Pettis,Austin Hooper,George Kittle,Philadelphia Eagles,147.46200000000002,49900
111,Matt Ryan,Elijah McGuire,Saquon Barkley,Robby Anderson,Dante Pettis,Antonio Brown,George Kittle,Eric Ebron,Philadelphia Eagles,147.44400000000002,49600
112,Matt Ryan,Tevin Coleman,Todd Gurley,Robby Anderson,Dante Pettis,DeAndre Hopkins,David Njoku,George Kittle,New England Patriots,147.404,49800
113,Ben Roethlisberger,Elijah McGuire,Christian McCaffrey,Robby Anderson,Julio Jones,Dante Pettis,David Njoku,George Kittle,Philadelphia Eagles,147.40200000000002,49600
114,Ben Roethlisberger,Elijah McGuire,Todd Gurley,Robby Anderson,Dante Pettis,Antonio Brown,David Njoku,George Kittle,New England Patriots,147.342,50000
115,Ben Roethlisberger,Tevin Coleman,Todd Gurley,Robby Anderson,Julio Jones,Dante Pettis,David Njoku,Eric Ebron,Philadelphia Eagles,147.29200000000003,49800
116,Ben Roethlisberger,Tevin Coleman,Christian McCaffrey,Robby Anderson,Dante Pettis,Antonio Brown,Austin Hooper,George Kittle,New England Patriots,147.252,49600
117,Ben Roethlisberger,Elijah McGuire,Christian McCaffrey,Robby Anderson,Dante Pettis,DeAndre Hopkins,David Njoku,George Kittle,New England Patriots,147.192,49900
118,Matt Ryan,Tevin Coleman,Todd Gurley,Robby Anderson,Dante Pettis,Antonio Brown,David Njoku,George Kittle,New England Patriots,147.184,49500
119,Matt Ryan,Tevin Coleman,Todd Gurley,Robby Anderson,Dante Pettis,DeAndre Hopkins,Austin Hooper,George Kittle,New England Patriots,147.094,49700
120,Ben Roethlisberger,Elijah McGuire,Christian McCaffrey,Robby Anderson,Julio Jones,Dante Pettis,Austin Hooper,George Kittle,Philadelphia Eagles,147.092,49500
121,Ben Roethlisberger,Elijah McGuire,Todd Gurley,Robby Anderson,Dante Pettis,Antonio Brown,Austin Hooper,George Kittle,New England Patriots,147.032,49900
122,Ben Roethlisberger,Tevin Coleman,Todd Gurley,Robby Anderson,Julio Jones,Dante Pettis,Austin Hooper,Eric Ebron,Philadelphia Eagles,146.98200000000003,49700
123,Ben Roethlisberger,Elijah McGuire,Christian McCaffrey,Robby Anderson,Dante Pettis,Antonio Brown,David Njoku,George Kittle,New England Patriots,146.972,49600
124,Ben Roethlisberger,Elijah McGuire,Christian McCaffrey,Robby Anderson,Dante Pettis,DeAndre Hopkins,Austin Hooper,George Kittle,New England Patriots,146.882,49800
125,Ben Roethlisberger,Tevin Coleman,Todd Gurley,Robby Anderson,Dante Pettis,Antonio Brown,David Njoku,Eric Ebron,New England Patriots,146.86200000000002,49800
126,Matt Ryan,Elijah McGuire,Todd Gurley,Robby Anderson,Dante Pettis,DeAndre Hopkins,David Njoku,George Kittle,New England Patriots,146.814,49700
127,Ben Roethlisberger,Tevin Coleman,Todd Gurley,Robby Anderson,Dante Pettis,DeAndre Hopkins,Austin Hooper,Eric Ebron,New England Patriots,146.77200000000002,50000
128,Ben Roethlisberger,Tevin Coleman,Christian McCaffrey,Robby Anderson,Dante Pettis,DeAndre Hopkins,David Njoku,Eric Ebron,New England Patriots,146.71200000000002,49700
129,Ben Roethlisberger,Elijah McGuire,Todd Gurley,Robby Anderson,Julio Jones,Dante Pettis,David Njoku,Eric Ebron,Philadelphia Eagles,146.70200000000003,49700
130,Ben Roethlisberger,Elijah McGuire,Christian McCaffrey,Robby Anderson,Dante Pettis,Antonio Brown,Austin Hooper,George Kittle,New England Patriots,146.662,49500
131,Ben Roethlisberger,Tevin Coleman,Todd Gurley,Robby Anderson,Dante Pettis,Antonio Brown,Austin Hooper,Eric Ebron,New England Patriots,146.55200000000002,49700
132,Matt Ryan,Elijah McGuire,Todd Gurley,Robby Anderson,Dante Pettis,DeAndre Hopkins,Austin Hooper,George Kittle,New England Patriots,146.504,49600
133,Ben Roethlisberger,Elijah McGuire,Todd Gurley,Robby Anderson,Dante Pettis,DeAndre Hopkins,David Njoku,Eric Ebron,New England Patriots,146.49200000000002,50000
134,Ben Roethlisberger,Tevin Coleman,Todd Gurley,Robby Anderson,Dante Pettis,DeAndre Hopkins,David Njoku,George Kittle,Philadelphia Eagles,146.45200000000003,50000
135,Ben Roethlisberger,Tevin Coleman,Christian McCaffrey,Robby Anderson,Dante Pettis,DeAndre Hopkins,Austin Hooper,Eric Ebron,New England Patriots,146.40200000000002,49600
136,Ben Roethlisberger,Elijah McGuire,Todd Gurley,Robby Anderson,Julio Jones,Dante Pettis,Austin Hooper,Eric Ebron,Philadelphia Eagles,146.39200000000002,49600
137,Matt Ryan,Tevin Coleman,Todd Gurley,Robby Anderson,Dante Pettis,DeAndre Hopkins,David Njoku,Eric Ebron,New England Patriots,146.334,49500
138,Ben Roethlisberger,Elijah McGuire,Todd Gurley,Robby Anderson,Dante Pettis,Antonio Brown,David Njoku,Eric Ebron,New England Patriots,146.27200000000002,49700
139,Ben Roethlisberger,Tevin Coleman,Todd Gurley,Robby Anderson,Dante Pettis,Antonio Brown,David Njoku,George Kittle,Philadelphia Eagles,146.23200000000003,49700
140,Ben Roethlisberger,Elijah McGuire,Todd Gurley,Robby Anderson,Dante Pettis,DeAndre Hopkins,Austin Hooper,Eric Ebron,New England Patriots,146.18200000000002,49900
141,Ben Roethlisberger,Tevin Coleman,Todd Gurley,Robby Anderson,Dante Pettis,DeAndre Hopkins,Austin Hooper,George Kittle,Philadelphia Eagles,146.14200000000002,49900
142,Ben Roethlisberger,Elijah McGuire,Christian McCaffrey,Robby Anderson,Dante Pettis,DeAndre Hopkins,David Njoku,Eric Ebron,New England Patriots,146.122,49600
143,Ben Roethlisberger,Tevin Coleman,Christian McCaffrey,Robby Anderson,Dante Pettis,DeAndre Hopkins,David Njoku,George Kittle,Philadelphia Eagles,146.08200000000002,49600
144,Ben Roethlisberger,Elijah McGuire,Todd Gurley,Robby Anderson,Dante Pettis,Antonio Brown,Austin Hooper,Eric Ebron,New England Patriots,145.96200000000002,49600
145,Ben Roethlisberger,Tevin Coleman,Todd Gurley,Robby Anderson,Dante Pettis,Antonio Brown,Austin Hooper,George Kittle,Philadelphia Eagles,145.92200000000003,49600
146,Ben Roethlisberger,Elijah McGuire,Todd Gurley,Robby Anderson,Dante Pettis,DeAndre Hopkins,David Njoku,George Kittle,Philadelphia Eagles,145.86200000000002,49900
147,Ben Roethlisberger,Elijah McGuire,Christian McCaffrey,Robby Anderson,Dante Pettis,DeAndre Hopkins,Austin Hooper,Eric Ebron,New England Patriots,145.812,49500
148,Ben Roethlisberger,Tevin Coleman,Christian McCaffrey,Robby Anderson,Dante Pettis,DeAndre Hopkins,Austin Hooper,George Kittle,Philadelphia Eagles,145.77200000000002,49500
149,Ben Roethlisberger,Elijah McGuire,Todd Gurley,Robby Anderson,Dante Pettis,Antonio Brown,David Njoku,George Kittle,Philadelphia Eagles,145.64200000000002,49600
150,Ben Roethlisberger,Elijah McGuire,Todd Gurley,Robby Anderson,Dante Pettis,DeAndre Hopkins,Austin Hooper,George Kittle,Philadelphia Eagles,145.55200000000002,49800
151,Ben Roethlisberger,Elijah McGuire,Christian McCaffrey,Robby Anderson,Dante Pettis,DeAndre Hopkins,David Njoku,George Kittle,Philadelphia Eagles,145.49200000000002,49500
152,Ben Roethlisberger,Tevin Coleman,Todd Gurley,Robby Anderson,Dante Pettis,DeAndre Hopkins,David Njoku,Eric Ebron,Philadelphia Eagles,145.38200000000003,49700
153,Ben Roethlisberger,Elijah McGuire,Todd Gurley,Robby Anderson,Dante Pettis,Antonio Brown,Austin Hooper,George Kittle,Philadelphia Eagles,145.33200000000002,49500
154,Ben Roethlisberger,Tevin Coleman,Todd Gurley,Robby Anderson,Dante Pettis,DeAndre Hopkins,Austin Hooper,Eric Ebron,Philadelphia Eagles,145.07200000000003,49600
155,Ben Roethlisberger,Elijah McGuire,Todd Gurley,Robby Anderson,Dante Pettis,DeAndre Hopkins,David Njoku,Eric Ebron,Philadelphia Eagles,144.79200000000003,49600
156,Ben Roethlisberger,Elijah McGuire,Todd Gurley,Robby Anderson,Dante Pettis,DeAndre Hopkins,Austin Hooper,Eric Ebron,Philadelphia Eagles,144.48200000000003,49500
