,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
29,Taysom Hill,NO,2.8,1.0,1.9,29.6,10.6,20.1,0.3,0.1,0.2,0.0,0.0,0.0,6.5,3.5,3.0,4,TE
30,Dawson Knox,BUF,3.0,1.5,1.9,31.0,18.7,24.8,0.2,0.0,0.1,0.0,0.1,0.0,3.6,2.3,2.9,4,TE
31,Harrison Bryant,CLE,2.1,1.4,1.8,27.0,14.2,19.9,0.2,0.1,0.2,0.0,0.0,0.0,3.7,2.6,2.9,4,TE
32,Ian Thomas,CAR,3.3,1.5,2.3,29.3,13.9,20.5,0.2,0.0,0.1,0.0,0.0,0.0,3.8,1.8,2.6,4,TE
33,Ryan Izzo,NE,2.0,1.3,1.7,24.0,15.2,19.2,0.2,0.1,0.1,0.0,0.0,0.0,3.0,2.1,2.6,4,TE
34,Irv Smith,MIN,3.4,1.0,2.0,29.8,9.0,19.0,0.2,0.0,0.1,0.0,0.0,0.0,3.4,0.9,2.4,4,TE
35,James O'Shaughnessy,JAC,2.5,1.2,1.8,23.2,12.3,18.2,0.2,0.0,0.1,0.0,0.0,0.0,3.1,1.8,2.4,4,TE
36,Gerald Everett,LAR,2.3,0.9,1.6,28.8,7.0,17.9,0.2,0.0,0.1,0.0,0.0,0.0,4.1,0.7,2.4,4,TE
37,Richard Rodgers,PHI,2.5,1.4,1.8,21.0,13.9,17.8,0.2,0.0,0.1,0.0,0.1,0.0,3.4,1.7,2.3,4,TE
38,Foster Moreau,LV,2.0,1.0,1.5,19.0,11.0,14.6,0.5,0.0,0.1,0.0,0.0,0.0,4.9,1.5,2.3,4,TE
39,Will Dissly,SEA,2.3,0.9,1.4,24.8,10.2,16.3,0.2,0.0,0.1,0.0,0.0,0.0,3.6,1.5,2.3,4,TE
40,Kaden Smith,NYG,2.3,0.7,1.8,22.6,5.5,16.3,0.2,0.0,0.1,0.0,0.0,0.0,3.1,0.6,2.1,4,TE
41,Josh Hill,NO,2.1,1.1,1.5,24.0,10.8,15.8,0.1,0.0,0.1,0.0,0.1,0.0,3.1,1.6,2.1,4,TE
42,Jace Sternberger,GB,1.8,1.1,1.3,19.8,12.0,15.0,0.1,0.0,0.1,0.0,0.0,0.0,2.3,1.7,2.1,4,TE
43,Nick Boyle,BAL,2.8,1.0,1.6,24.6,8.4,14.6,0.2,0.0,0.1,0.0,0.0,0.0,2.7,1.3,2.0,4,TE
44,Marcedes Lewis,GB,1.7,0.7,1.0,18.4,7.5,11.2,0.3,0.0,0.1,0.0,0.0,0.0,3.6,1.4,1.8,4,TE
45,Jesse James,DET,1.9,0.7,1.3,19.1,7.5,13.0,0.2,0.0,0.1,0.0,0.0,0.0,3.0,1.1,1.8,4,TE
46,Ryan Griffin,NYJ,1.9,0.4,1.3,18.3,4.0,12.7,0.2,0.0,0.1,0.0,0.0,0.0,3.0,0.6,1.7,4,TE
47,Jacob Hollister,SEA,2.1,0.6,1.2,18.6,5.0,11.7,0.2,0.0,0.1,0.0,0.0,0.0,2.9,0.6,1.6,4,TE
48,Demetrius Harris,CHI,1.9,0.8,1.2,14.0,7.0,11.2,0.2,0.0,0.1,0.0,0.0,0.0,2.6,0.9,1.6,4,TE
49,Brycen Hopkins,LAR,0.7,0.7,0.7,8.6,8.6,8.6,0.1,0.1,0.1,0.0,0.0,0.0,1.5,1.5,1.5,4,TE
50,Blake Bell,DAL,1.3,0.8,0.9,13.3,8.3,10.1,0.1,0.0,0.1,0.0,0.0,0.0,1.8,1.2,1.4,4,TE
51,Ross Dwelley,SF,2.6,0.4,1.2,18.7,4.5,9.8,0.1,0.0,0.1,0.0,0.0,0.0,1.8,0.7,1.4,4,TE
52,Jason Witten,LV,1.9,0.5,1.2,19.2,4.6,10.8,0.1,0.0,0.1,0.0,0.0,0.0,2.5,0.5,1.4,4,TE
53,Trey Burton,IND,1.8,0.5,1.0,16.7,5.0,9.7,0.1,0.0,0.1,0.0,0.0,0.0,2.3,0.9,1.3,4,TE
54,Tyler Kroft,BUF,2.1,0.2,0.9,19.6,2.0,8.4,0.2,0.0,0.1,0.0,0.0,0.0,1.9,0.4,1.3,4,TE
55,Virgil Green,LAC,1.2,0.7,1.0,12.9,7.0,10.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,0.9,1.3,4,TE
56,Andrew Beck,DEN,0.7,0.5,0.6,8.0,5.2,6.6,0.1,0.1,0.1,0.0,0.0,0.0,1.3,1.1,1.3,4,TE
57,Jake Butt,DEN,1.6,0.5,1.0,15.6,4.0,10.4,0.1,0.0,0.0,0.0,0.0,0.0,2.2,0.4,1.3,4,TE
58,Daniel Helm,SF,0.6,0.6,0.6,6.5,6.5,6.5,0.1,0.1,0.1,0.0,0.0,0.0,1.3,1.3,1.3,4,TE
59,Devin Asiasi,NE,1.4,0.0,0.9,16.0,0.5,9.7,0.1,0.0,0.0,0.0,0.0,0.0,1.6,0.1,1.2,4,TE
60,Durham Smythe,MIA,1.3,0.7,0.9,12.0,6.2,8.6,0.1,0.0,0.0,0.0,0.0,0.0,1.7,0.6,1.1,4,TE
61,Josiah Deguara,GB,1.2,0.1,0.8,13.6,0.5,8.3,0.1,0.0,0.0,0.0,0.0,0.0,2.0,0.1,1.1,4,TE
62,Lee Smith,BUF,1.3,0.3,0.7,9.6,2.2,6.0,0.2,0.0,0.1,0.0,0.0,0.0,1.8,0.4,1.1,4,TE
63,Chris Manhertz,CAR,1.4,0.1,0.8,15.3,0.5,8.4,0.1,0.0,0.0,0.0,0.0,0.0,1.3,0.1,1.0,4,TE
64,Cole Kmet,CHI,1.2,0.3,0.8,13.0,3.0,7.5,0.1,0.0,0.0,0.0,0.0,0.0,1.3,0.4,0.9,4,TE
65,Darrell Daniels,ARI,1.0,0.3,0.7,11.2,3.1,7.4,0.1,0.0,0.0,0.0,0.0,0.0,1.8,0.5,0.9,4,TE
66,Luke Stocker,ATL,1.5,0.6,0.9,12.6,6.0,7.9,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.9,4,TE
67,Cethan Carter,CIN,0.8,0.3,0.6,8.5,3.0,6.5,0.1,0.0,0.0,0.0,0.0,0.0,1.3,0.4,0.8,4,TE
68,Levine Toilolo,NYG,1.6,0.1,0.6,18.0,0.5,6.5,0.1,0.0,0.0,0.0,0.0,0.0,2.4,0.1,0.8,4,TE
69,Cameron Brate,TB,1.5,0.1,0.6,15.9,0.6,6.2,0.1,0.0,0.0,0.0,0.0,0.0,1.2,0.1,0.8,4,TE
70,Adam Shaheen,MIA,1.4,0.4,0.8,12.7,4.3,7.9,0.0,0.0,0.0,0.0,0.1,0.0,0.9,0.7,0.8,4,TE
71,Jaeden Graham,ATL,0.8,0.1,0.4,14.1,0.7,5.9,0.1,0.0,0.0,0.0,0.0,0.0,2.0,0.1,0.8,4,TE
72,Nick Vannett,DEN,1.2,0.2,0.6,10.2,2.2,5.6,0.1,0.0,0.0,0.0,0.0,0.0,1.6,0.3,0.7,4,TE
73,Charlie Woerner,SF,0.6,0.1,0.4,6.9,1.0,4.8,0.1,0.0,0.0,0.0,0.0,0.0,1.3,0.1,0.7,4,TE
74,Donald Parham,LAC,0.6,0.6,0.6,6.6,6.6,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.7,4,TE
75,Stephen Carlson,CLE,0.6,0.1,0.4,6.5,0.6,4.8,0.1,0.0,0.0,0.0,0.0,0.0,1.2,0.1,0.6,4,TE
76,Albert Okwuegbunam,DEN,0.6,0.6,0.6,6.4,6.4,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,4,TE
77,Hakeem Butler,PHI,1.0,0.1,0.5,12.0,0.5,6.2,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.1,0.6,4,TE
78,Farrod Green,IND,0.6,0.6,0.6,5.5,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,4,TE
79,Noah Togiai,IND,0.6,0.2,0.5,6.8,2.4,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,0.5,4,TE
80,Marcus Baugh,WAS,0.7,0.1,0.5,8.2,0.5,4.9,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.5,4,TE
81,Jordan Thomas,ARI,0.7,0.1,0.3,6.0,0.5,3.2,0.1,0.0,0.0,0.0,0.0,0.0,1.2,0.1,0.5,4,TE
82,Nick Keizer,KC,0.7,0.3,0.4,8.2,3.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.5,4,TE
83,Tyler Conklin,MIN,0.8,0.0,0.4,8.6,0.5,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.4,4,TE
84,Luke Willson,SEA,0.7,0.1,0.3,7.3,0.6,2.6,0.1,0.0,0.0,0.0,0.0,0.0,1.3,0.1,0.4,4,TE
85,Trevon Wesco,NYJ,0.6,0.0,0.3,6.1,0.5,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.4,4,TE
86,Sean McKeon,DAL,0.4,0.3,0.4,4.9,3.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.4,4,TE
87,Stephen Anderson,LAC,0.6,0.0,0.3,7.3,0.5,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.4,4,TE
88,Derek Carrier,LV,0.7,0.1,0.2,5.2,0.5,1.9,0.1,0.0,0.0,0.0,0.0,0.0,1.1,0.1,0.3,4,TE
89,JP Holtz,CHI,0.8,0.1,0.3,8.2,0.5,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.3,4,TE
90,John Lovett,GB,0.3,0.3,0.3,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,4,TE
91,Jeremy Sprinkle,WAS,0.6,0.0,0.3,5.6,0.4,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.3,4,TE
92,Pharaoh Brown,HOU,0.7,0.0,0.3,7.2,0.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.3,4,TE
93,Reggie Gilliam,BUF,0.2,0.1,0.2,2.5,1.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.3,4,TE
94,Ricky Seals-Jones,KC,0.2,0.2,0.2,2.3,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,4,TE
95,Patrick Scales,CHI,0.2,0.2,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,4,TE
96,Johnny Mundt,LAR,0.4,0.1,0.2,3.9,0.5,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,4,TE
97,Deon Yelder,KC,0.3,0.1,0.2,3.1,1.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.2,4,TE
98,Isaac Nauta,DET,0.1,0.1,0.1,0.7,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,4,TE
99,Cole Hikutini,DAL,0.1,0.1,0.1,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,4,TE
100,Mason Schreck,CIN,0.1,0.1,0.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,4,TE
101,Jakob Johnson,NE,0.1,0.1,0.1,0.7,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,4,TE
102,Eric Saubert,JAC,0.1,0.1,0.1,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,4,TE
103,Troy Fumagalli,HOU,0.1,0.1,0.1,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,4,TE
104,Tommy Sweeney,BUF,0.1,0.1,0.1,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,4,TE
105,Jesper Horsted,CHI,0.1,0.1,0.1,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,4,TE
106,Temarrick Hemingway,WAS,0.0,0.0,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,4,TE
107,Antony Auclair,TB,0.1,0.1,0.1,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,4,TE
108,Xavier Grimble,BAL,0.0,0.0,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,4,TE
109,Jordan Franks,CLE,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,TE
110,Daniel Brown,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,TE
111,Tanner Hudson,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,TE
112,Garrett Griffin,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,TE
