,Player,Team,Position,Salary,Name + ID,AvgPointsPerGame,Draft Kings_MIN,Draft Kings_MID,Draft Kings_MAX,Dynasty_MIN,Dynasty_MID,Dynasty_MAX,Redraft_MIN,Redraft_MID,Redraft_MAX,Draft Kings Value_MAX,Draft Kings Value_MID,Draft Kings Value_MIN,Draft Kings_MID_Rank,Draft Kings_MID_Tier,Draft Kings Value_MID_Rank,Draft Kings Value_MID_Tier,Min_Tier,Add_Tier,FPTS,%Drafted,Real_Value
95,Tee Higgins,CIN,WR,4500.0,Tee Higgins (15512841) (LOCKED),10.12,6.300000000000002,9.93,13.39,4.7,8.18,11.19,6.2,9.93,13.39,714.2857142857142,453.1722054380665,336.0716952949963,42,6,43,5,5,11,13.0,1.07,346.15384615384613
96,AJ Green,CIN,WR,5500.0,A.J. Green (15512793) (LOCKED),6.48,9.3,12.13,15.14,7.2,9.93,12.64,9.2,12.13,15.14,591.3978494623657,453.4212695795549,363.2760898282695,33,5,44,5,5,10,1.3,0.67,4230.7692307692305
97,Tre'Quan Smith,NO,WR,5000.0,Tre'Quan Smith (15512815) (LOCKED),11.15,6.58,10.990000000000002,14.1,5.079999999999999,9.09,11.95,6.48,10.990000000000002,14.1,759.8784194528876,454.9590536851682,354.6099290780142,36,6,45,5,5,11,21.4,0.71,233.64485981308414
98,Isaiah Ford,MIA,WR,3700.0,Isaiah Ford (15512891) (LOCKED),7.52,5.760000000000002,7.8599999999999985,10.32,4.41,6.16,8.220000000000002,5.760000000000002,7.8599999999999985,10.32,642.3611111111112,470.7379134860051,358.5271317829458,54,7,46,6,6,13,8.8,0.44,420.45454545454544
99,Michael Gallup,DAL,WR,6200.0,Michael Gallup (15512771) (LOCKED),12.38,9.0,13.1,18.675,7.5,11.2,16.33,8.9,13.1,18.63,688.8888888888888,473.2824427480917,331.99464524765733,24,5,47,6,5,11,4.9,0.4,1265.3061224489795
100,Darnell Mooney,CHI,WR,3000.0,Darnell Mooney (15513081) (LOCKED),8.3,4.110000000000001,6.300000000000002,8.56,3.01,5.0,6.96,4.010000000000002,6.300000000000002,8.56,729.9270072992697,476.19047619047615,350.46728971962614,59,8,48,6,6,14,9.9,0.21,303.030303030303
101,Marquise Brown,BAL,WR,6300.0,Marquise Brown (15512769) (LOCKED),10.8,9.6,13.16,18.4,7.8,11.01,15.9,9.5,13.16,18.4,656.25,478.7234042553192,342.3913043478261,23,5,49,6,5,11,12.6,0.22,500.0
102,DJ Chark,JAC,WR,6000.0,DJ Chark Jr. (15512775) (LOCKED),17.8,7.000000000000001,12.45,18.009999999999994,5.750000000000001,10.45,15.51,7.000000000000001,12.45,18.009999999999994,857.1428571428571,481.92771084337346,333.14825097168244,30,5,50,6,5,11,29.5,0.14,203.38983050847457
103,Zach Pascal,IND,WR,4400.0,Zach Pascal (15512855) (LOCKED),7.22,5.550000000000002,8.780000000000001,11.21,4.25,7.08,9.11,5.550000000000002,8.780000000000001,11.21,792.7927927927929,501.138952164009,392.50669045495084,48,7,51,7,7,14,8.8,0.68,499.99999999999994
104,Isaiah Wright,WAS,WR,3000.0,Isaiah Wright (15513051) (LOCKED),4.63,4.16,5.94,7.88,3.21,4.74,6.43,4.16,5.94,7.88,721.1538461538461,505.05050505050514,380.71065989847716,61,8,52,7,7,15,6.9,0.01,434.78260869565213
105,Zay Jones,LV,WR,3000.0,Zay Jones (15512963) (LOCKED),5.48,2.93,5.92,8.870000000000003,2.2300000000000004,4.77,7.17,2.93,5.92,8.870000000000003,1023.8907849829352,506.75675675675683,338.21871476888384,62,8,53,7,7,15,7.2,0.16,416.66666666666663
106,Laviska Shenault,JAC,WR,4400.0,Laviska Shenault Jr. (15512851) (LOCKED),11.6,6.13,8.680000000000001,12.83,4.63,6.93,10.63,6.0299999999999985,8.580000000000002,12.83,717.7814029363785,506.91244239631334,342.94621979734995,49,7,54,7,7,14,14.1,0.2,312.0567375886525
107,Christian Kirk,ARI,WR,4400.0,Christian Kirk (15512853) (LOCKED),6.63,5.9,8.66,10.2,4.3,6.960000000000001,8.350000000000001,5.8,8.66,10.2,745.7627118644067,508.08314087759817,431.3725490196079,50,7,55,7,7,14,10.9,0.03,403.6697247706422
108,Randall Cobb,HOU,WR,4800.0,Randall Cobb (15512823) (LOCKED),10.08,6.5,9.29,11.66,4.9,7.54,9.510000000000002,6.4,9.29,11.66,738.4615384615386,516.6846071044134,411.663807890223,46,7,56,7,7,14,5.6,0.71,857.1428571428572
109,Jalen Guyton,LAC,WR,3400.0,Jalen Guyton (15512907) (LOCKED),7.38,4.500000000000001,6.33,8.8,3.3000000000000003,5.08,7.3,4.4,6.33,8.8,755.5555555555554,537.1248025276461,386.3636363636363,58,8,57,8,8,16,14.2,0.02,239.43661971830988
110,Larry Fitzgerald,ARI,WR,4400.0,Larry Fitzgerald (15512847) (LOCKED),5.7,4.34,8.08,12.12,3.34,6.4300000000000015,9.57,4.34,8.08,12.12,1013.8248847926268,544.5544554455447,363.036303630363,53,7,58,8,7,15,2.4,0.19,1833.3333333333335
111,Anthony Miller,CHI,WR,4900.0,Anthony Miller (15512819) (LOCKED),8.8,5.17,8.870000000000003,11.62,3.92,7.170000000000001,9.57,5.0699999999999985,8.870000000000003,11.62,947.7756286266923,552.423900789177,421.68674698795184,47,7,59,8,7,15,4.6,0.16,1065.217391304348
112,Deonte Harris,NO,WR,3400.0,Deonte Harris (15512909) (LOCKED),3.88,3.6,6.119999999999999,8.100000000000001,2.5,4.82,6.45,3.5,6.119999999999999,8.100000000000001,944.4444444444445,555.5555555555558,419.75308641975306,60,8,60,8,8,16,3.0,0.04,1133.3333333333333
113,Curtis Samuel,CAR,WR,4800.0,Curtis Samuel (15512829) (LOCKED),8.05,6.200000000000001,8.6,12.33,4.6000000000000005,6.7,9.98,6.1000000000000005,8.5,12.33,774.1935483870966,558.1395348837209,389.29440389294405,51,7,61,8,7,15,7.8,0.07,615.3846153846154
114,Kenny Stills,HOU,WR,3200.0,Kenny Stills (15512917) (LOCKED),5.5,3.43,5.73,7.79,2.7300000000000004,4.78,6.49,3.43,5.73,7.79,932.9446064139943,558.4642233856894,410.7830551989731,64,8,62,8,8,16,11.9,0.05,268.9075630252101
115,David Moore,SEA,WR,3400.0,David Moore (15512903) (LOCKED),10.12,3.44,5.800000000000002,8.329999999999998,2.64,4.9,7.13,3.34,5.800000000000002,8.329999999999998,988.3720930232557,586.2068965517241,408.1632653061225,63,8,63,8,8,16,18.5,0.12,183.78378378378378
116,Miles Boykin,BAL,WR,4000.0,Miles Boykin (15512873) (LOCKED),5.28,3.71,6.6800000000000015,8.75,2.8600000000000003,5.48,7.25,3.71,6.6800000000000015,8.75,1078.167115902965,598.8023952095807,457.1428571428572,57,8,64,8,8,16,4.8,0.06,833.3333333333334
117,Darren Waller,LV,TE,5200.0,Darren Waller (15513101) (LOCKED),15.42,10.96,15.39,24.3,8.31,12.240000000000002,18.9,10.86,15.29,22.8,474.4525547445255,337.8817413905133,213.99176954732516,2,2,1,1,1,3,16.8,20.5,309.5238095238095
118,Hunter Henry,LAC,TE,4600.0,Hunter Henry (15513109) (LOCKED),10.62,9.95,12.91,20.85,7.85,10.410000000000002,17.4,9.85,12.81,20.7,462.3115577889447,356.3129357087529,220.6235011990408,4,3,2,1,1,4,5.9,2.17,779.6610169491524
119,Logan Thomas,WAS,TE,3500.0,Logan Thomas (15513131) (LOCKED),7.3,5.5200000000000005,8.770000000000001,11.86,4.0699999999999985,6.67,9.010000000000002,5.42,8.770000000000001,11.86,634.0579710144928,399.0877993158495,295.10961214165263,10,5,3,2,2,7,1.8,11.67,1944.4444444444443
120,Mike Gesicki,MIA,TE,5100.0,Mike Gesicki (15513103) (LOCKED),11.75,9.9,12.73,17.1,7.9499999999999975,10.330000000000002,14.5,9.8,12.63,17.1,515.1515151515151,400.62843676355067,298.2456140350877,5,3,4,2,2,5,2.5,2.49,2040.0
121,Travis Kelce,KC,TE,6800.0,Travis Kelce (15513093),18.57,13.63,16.61,21.5,10.980000000000002,13.51,17.68,13.53,16.51,21.08,498.89948642699926,409.3919325707406,316.27906976744185,1,1,5,2,1,3,0.0,0.0,1000.0
122,Evan Engram,NYG,TE,4400.0,Evan Engram (15513111) (LOCKED),7.52,8.120000000000001,10.400000000000002,12.72,6.12,8.200000000000001,10.170000000000002,8.120000000000001,10.400000000000002,12.72,541.871921182266,423.076923076923,345.9119496855346,7,4,6,3,3,7,9.5,1.12,463.1578947368421
123,Rob Gronkowski,TB,TE,3600.0,Rob Gronkowski (15513127) (LOCKED),4.45,5.73,8.41,10.650000000000002,4.380000000000001,6.810000000000001,8.65,5.73,8.41,10.650000000000002,628.2722513089004,428.0618311533888,338.02816901408437,11,5,7,3,3,8,3.9,3.06,923.0769230769231
124,Mark Andrews,BAL,TE,6000.0,Mark Andrews (15513095) (LOCKED),13.15,10.2,13.65,18.56,8.55,11.45,15.56,10.2,13.65,18.56,588.2352941176471,439.56043956043953,323.27586206896547,3,3,8,4,3,7,20.7,0.88,289.8550724637681
125,Austin Hooper,CLE,TE,4000.0,Austin Hooper (15513119) (LOCKED),6.9,4.7,8.89,12.34,3.7,7.04,9.739999999999998,4.7,8.89,12.34,851.063829787234,449.94375703037116,324.14910858995137,9,5,9,4,4,9,14.4,0.19,277.77777777777777
126,Jimmy Graham,CHI,TE,3800.0,Jimmy Graham (15513125) (LOCKED),11.4,5.93,8.39,10.69,4.43,6.64,8.64,5.93,8.39,10.69,640.8094435075885,452.9201430274135,355.47240411599614,12,5,10,4,4,9,7.3,1.66,520.5479452054794
127,Adam Trautman,NO,TE,2500.0,Adam Trautman (15513295) (LOCKED),1.6,2.84,5.4,7.65,2.04,4.300000000000002,6.1000000000000005,2.74,5.4,7.65,880.2816901408452,462.9629629629629,326.797385620915,21,8,11,5,5,13,0.0,50.71,1000.0
128,TJ Hockenson,DET,TE,4800.0,T.J. Hockenson (15513107) (LOCKED),11.75,8.11,10.28,13.14,6.26,8.18,10.64,8.11,10.28,13.14,591.861898890259,466.9260700389104,365.296803652968,8,4,12,5,4,9,10.9,3.75,440.3669724770642
129,Dan Arnold,ARI,TE,2700.0,Dan Arnold (15513169) (LOCKED),4.68,3.28,5.69,8.239999999999998,2.53,4.69,6.79,3.28,5.69,8.239999999999998,823.170731707317,474.51669595782073,327.6699029126214,19,8,13,5,5,13,7.9,0.13,341.77215189873414
130,Jordan Akins,HOU,TE,3300.0,Jordan Akins (15513143) (LOCKED),9.2,4.5600000000000005,6.800000000000002,9.86,3.4600000000000004,5.300000000000002,7.86,4.5600000000000005,6.800000000000002,9.86,723.6842105263157,485.2941176470588,334.68559837728196,16,6,14,6,6,12,7.6,1.09,434.2105263157895
131,Tyler Eifert,JAC,TE,3500.0,Tyler Eifert (15513135) (LOCKED),5.42,4.550000000000002,7.000000000000001,8.829999999999998,3.45,5.65,7.18,4.550000000000002,7.000000000000001,8.829999999999998,769.230769230769,500.0,396.37599093997744,15,6,15,6,6,12,4.2,0.08,833.3333333333333
132,Harrison Bryant,CLE,TE,2500.0,Harrison Bryant (15513225) (LOCKED),4.72,3.42,4.99,6.000000000000001,2.72,4.09,4.95,3.42,4.99,6.000000000000001,730.9941520467836,501.002004008016,416.6666666666666,22,8,16,6,6,14,7.7,0.01,324.67532467532465
133,Tyler Higbee,LAR,TE,5700.0,Tyler Higbee (15513097) (LOCKED),12.12,6.94,11.36,16.22,5.34,9.16,13.07,6.94,11.36,16.22,821.3256484149855,501.76056338028167,351.41800246609125,6,4,17,6,4,10,5.1,0.17,1117.6470588235295
134,Dalton Schultz,DAL,TE,4300.0,Dalton Schultz (15513113) (LOCKED),12.72,5.17,8.39,13.570000000000002,3.67,6.54,10.820000000000002,4.97,8.290000000000001,13.570000000000002,831.7214700193423,512.5148986889153,316.87546057479733,13,5,18,6,5,11,17.2,2.04,250.0
135,Drew Sample,CIN,TE,3500.0,Drew Sample (15513137) (LOCKED),5.5,3.6,6.300000000000002,9.34,2.7,4.800000000000002,7.19,3.6,6.300000000000002,9.34,972.2222222222223,555.5555555555555,374.73233404710925,18,7,19,7,7,14,7.7,0.12,454.54545454545456
136,Irv Smith,MIN,TE,2500.0,Irv Smith Jr. (15513213) (LOCKED),0.85,1.9,4.5,7.580000000000001,1.4,3.5000000000000004,5.880000000000001,1.9,4.5,7.580000000000001,1315.7894736842104,555.5555555555555,329.8153034300791,23,8,20,7,7,15,0.0,0.04,1000.0
137,Greg Olsen,SEA,TE,4100.0,Greg Olsen (15513117) (LOCKED),8.0,4.300000000000002,7.1400000000000015,9.71,3.3500000000000005,5.79,8.06,4.300000000000002,7.1400000000000015,9.71,953.4883720930233,574.2296918767506,422.2451081359423,14,6,21,8,6,14,8.5,0.48,482.3529411764706
138,Kyle Rudolph,MIN,TE,3300.0,Kyle Rudolph (15513141) (LOCKED),4.65,3.6,5.65,7.66,2.7,4.550000000000002,6.16,3.6,5.65,7.66,916.6666666666665,584.070796460177,430.8093994778068,20,8,22,8,8,16,4.7,0.12,702.1276595744681
139,Mo Alie-Cox,IND,TE,3900.0,Mo Alie-Cox (15513121) (LOCKED),11.35,2.83,6.65,9.32,2.23,5.4,7.82,2.83,6.65,9.32,1378.091872791519,586.4661654135338,418.45493562231763,17,7,23,8,7,15,8.3,1.15,469.8795180722891
140,Buccaneers,TB,DST,3400.0,Buccaneers  (15513311) (LOCKED),9.5,7.171428571428572,7.6571428571428575,8.87142857142857,8.626857142857142,9.854285714285718,11.891428571428571,9.114285714285714,8.971428571428572,9.87142857142857,474.1035856573705,444.0298507462686,383.2528180354268,3,2,1,1,1,3,6.0,36.19,566.6666666666666
141,Ravens,BAL,DST,4000.0,Ravens  (15513305) (LOCKED),10.75,6.185714285714287,8.500000000000002,10.785714285714283,9.120428571428572,12.250000000000002,14.891428571428571,8.957142857142857,10.7,12.557142857142857,646.6512702078521,470.5882352941177,370.8609271523179,1,1,2,2,1,3,6.0,6.32,666.6666666666666
142,Texans,HOU,DST,2500.0,Texans  (15513326) (LOCKED),1.75,4.257142857142857,5.2714285714285705,7.1571428571428575,5.313142857142859,6.780428571428571,8.981142857142855,5.257142857142859,6.2714285714285705,8.157142857142857,587.248322147651,474.2547425474256,349.30139720558884,13,6,3,2,2,8,2.0,22.26,1250.0
143,Bears,CHI,DST,3100.0,Bears  (15513317) (LOCKED),5.25,3.871428571428572,6.485714285714287,7.228571428571429,5.589857142857144,8.396714285714287,10.23857142857143,5.614285714285715,7.485714285714287,8.22857142857143,800.7380073800737,477.97356828193824,428.8537549407114,6,3,4,2,2,5,2.0,1.72,1550.0
144,Panthers,CAR,DST,2700.0,Panthers  (15513324) (LOCKED),4.0,4.114285714285715,5.514285714285714,6.757142857142857,4.9272857142857145,6.801285714285715,8.995714285714287,5.114285714285715,6.514285714285714,7.985714285714287,656.2499999999999,489.63730569948183,399.5771670190274,10,5,5,3,3,8,3.0,0.16,900.0
145,Rams,LAR,DST,3900.0,Rams  (15513306) (LOCKED),6.5,5.857142857142858,7.957142857142857,10.957142857142856,8.320285714285713,10.845285714285717,14.194285714285714,7.571428571428571,9.471428571428572,12.271428571428574,665.8536585365853,490.12567324955114,355.9322033898305,2,2,6,3,2,5,11.0,3.54,354.54545454545456
146,Chiefs,KC,DST,3200.0,Chiefs  (15513315),6.33,4.571428571428571,6.5285714285714285,7.2714285714285705,6.647857142857142,8.489142857142856,9.539428571428571,6.514285714285713,7.585714285714285,8.271428571428572,700.0,490.15317286652083,440.0785854616896,4,3,7,3,3,6,0.0,0.0,1000.0
147,Vikings,MIN,DST,2800.0,Vikings  (15513322) (LOCKED),2.0,4.6,5.642857142857142,6.7714285714285705,5.449,6.920857142857144,8.587142857142856,5.6,6.642857142857142,8.057142857142857,608.6956521739131,496.2025316455696,413.5021097046413,9,5,8,4,4,9,5.0,0.21,560.0
148,Dolphins,MIA,DST,2000.0,Dolphins  (15513330) (LOCKED),5.25,3.5,4.0285714285714285,4.271428571428571,3.06,4.480857142857143,5.867142857142857,4.5,5.342857142857143,6.357142857142858,571.4285714285714,496.45390070921997,468.2274247491639,17,8,9,4,4,12,3.0,5.54,666.6666666666666
149,Team,WAS,DST,2100.0,WAS Football Team  (15513329) (LOCKED),6.0,3.3428571428571425,4.200000000000001,4.257142857142857,3.2628571428571425,5.1880000000000015,7.142714285714286,4.342857142857143,5.6000000000000005,6.885714285714285,628.2051282051283,499.99999999999983,493.28859060402704,16,8,10,4,4,12,4.0,1.75,525.0
150,Raiders,LV,DST,2700.0,Raiders  (15513323) (LOCKED),1.25,4.385714285714285,5.314285714285714,6.071428571428571,3.785714285714286,5.8152857142857135,7.3381428571428575,5.385714285714287,6.314285714285713,7.357142857142858,615.6351791530947,508.0645161290323,444.7058823529412,12,6,11,4,4,10,0.0,0.09,1000.0
151,Seahawks,SEA,DST,3400.0,Seahawks  (15513312) (LOCKED),6.25,4.0,6.5,7.914285714285714,5.167000000000001,7.919,9.714285714285714,5.0,7.5,8.914285714285713,850.0,523.0769230769231,429.6028880866426,5,3,12,5,3,8,5.0,0.38,680.0
152,Colts,IND,DST,3300.0,Colts  (15513313) (LOCKED),13.0,3.957142857142857,6.2285714285714295,7.8428571428571425,5.816285714285715,8.340571428571428,10.842857142857142,5.471428571428572,7.2285714285714295,8.842857142857143,833.9350180505414,529.8165137614678,420.7650273224044,7,4,13,6,4,10,7.0,5.11,471.42857142857144
153,Browns,CLE,DST,2300.0,Browns  (15513327) (LOCKED),5.75,3.628571428571428,4.300000000000002,5.171428571428573,1.7485714285714282,4.315999999999999,7.034142857142857,4.628571428571427,5.7,7.257142857142857,633.8582677165355,534.8837209302325,444.75138121546956,15,8,14,6,6,14,5.0,3.23,460.0
154,Jaguars,JAC,DST,3000.0,Jaguars  (15513318) (LOCKED),2.0,3.928571428571429,5.471428571428572,7.27142857142857,5.029571428571429,6.764428571428572,8.68142857142857,4.928571428571429,6.471428571428572,8.27142857142857,763.6363636363636,548.3028720626631,412.5736738703341,11,6,15,7,6,13,2.0,0.84,1500.0
155,Cowboys,DAL,DST,3300.0,Cowboys  (15513314) (LOCKED),0.25,3.885714285714285,5.8,7.77142857142857,5.509428571428572,7.308999999999998,9.481428571428571,5.457142857142856,6.799999999999999,8.77142857142857,849.264705882353,568.9655172413792,424.6323529411765,8,5,16,8,5,13,-2.0,0.23,1000.0
156,Bengals,CIN,DST,2900.0,Bengals  (15513320) (LOCKED),3.25,3.671428571428572,5.057142857142859,6.185714285714287,4.552857142857143,6.2901428571428575,7.904714285714286,4.814285714285715,6.057142857142857,7.185714285714287,789.8832684824903,573.4463276836158,468.8221709006928,14,7,17,8,7,15,5.0,8.92,580.0
