,Player,Salary,Position
15,Christian McCaffrey,8800.0,RB
47,Michael Thomas,7600.0,WR
16,Derrick Henry,7400.0,RB
0,Dak Prescott,7200.0,QB
17,Austin Ekeler,7100.0,RB
18,Nick Chubb,7000.0,RB
19,James Conner,6900.0,RB
48,JuJu Smith-Schuster,6600.0,WR
1,Ben Roethlisberger,6500.0,QB
49,Chris Godwin,6500.0,WR
2,Ryan Tannehill,6000.0,QB
3,Tyrod Taylor,5700.0,QB
50,Diontae Johnson,5600.0,WR
20,Leonard Fournette,5600.0,RB
51,AJ Brown,5500.0,WR
89,Jared Cook,5400.0,TE
52,Sterling Shepard,5100.0,WR
53,Corey Davis,5000.0,WR
90,Jonnu Smith,4900.0,TE
4,Brett Hundley,4900.0,QB
54,James Washington,4800.0,WR
5,Mason Rudolph,4800.0,QB
21,Sony Michel,4600.0,RB
6,PJ Walker,4500.0,QB
55,Sammy Watkins,4400.0,WR
7,Alex Smith,4400.0,QB
22,Benny Snell,4200.0,RB
91,Eric Ebron,4200.0,TE
56,Mike Williams,4200.0,WR
8,Logan Woodside,4100.0,QB
57,Michael Pittman,4100.0,WR
23,Cam Akers,4100.0,RB
9,Nathan Peterman,4100.0,QB
11,Josh Dobbs,4000.0,QB
10,Trace McSorley,4000.0,QB
46,Saquon Barkley,4000.0,RB
45,Scottie Phillips,4000.0,RB
14,Ben DiNucci,4000.0,QB
43,Malcolm Perry,4000.0,RB
58,Adam Humphries,4000.0,WR
59,Chase Claypool,4000.0,WR
44,Trayveon Williams,4000.0,RB
41,Darius Bradwell,4000.0,RB
42,Rashaad Penny,4000.0,RB
13,Jake Luton,4000.0,QB
24,Ty Montgomery,4000.0,RB
25,Ty Johnson,4000.0,RB
26,Marlon Mack,4000.0,RB
27,Bruce Anderson,4000.0,RB
28,Tarik Cohen,4000.0,RB
29,Reggie Bonnafon,4000.0,RB
30,Eno Benjamin,4000.0,RB
12,Ryan Griffin,4000.0,QB
32,Bryce Love,4000.0,RB
33,Jaylen Samuels,4000.0,RB
34,Anthony McFarland,4000.0,RB
35,Derek Watt,4000.0,RB
36,Darrynton Evans,4000.0,RB
37,Jeremy McNichols,4000.0,RB
38,Senorise Perry,4000.0,RB
39,Khari Blasingame,4000.0,RB
40,TJ Logan,4000.0,RB
31,Jonathan Ward,4000.0,RB
60,Parris Campbell,3900.0,WR
61,Phillip Dorsett,3900.0,WR
92,David Njoku,3800.0,TE
118,Steelers,3800.0,DST
62,Josh Gordon,3800.0,WR
63,Steven Sims,3400.0,WR
93,OJ Howard,3300.0,TE
65,Bryan Edwards,3300.0,WR
64,Kalif Raymond,3300.0,WR
72,Emanuel Hall,3000.0,WR
73,Jordan Veasy,3000.0,WR
67,Omar Bayless,3000.0,WR
68,Chris Moore,3000.0,WR
69,Antoine Wesley,3000.0,WR
70,DeAndrew White,3000.0,WR
71,Kelvin Harmon,3000.0,WR
88,Quincy Adeboyejo,3000.0,WR
87,Isaiah Hodgins,3000.0,WR
86,Tyrell Williams,3000.0,WR
85,Trishton Jackson,3000.0,WR
84,David Sills,3000.0,WR
83,Isaiah Coulter,3000.0,WR
82,Tajae Sharpe,3000.0,WR
81,Keke Coutee,3000.0,WR
80,JoJo Natson,3000.0,WR
79,Rashard Higgins,3000.0,WR
78,John Franklin,3000.0,WR
77,John Hurst,3000.0,WR
76,Cameron Batson,3000.0,WR
75,Nick Westbrook-Ikhine,3000.0,WR
74,Ray-Ray McCloud,3000.0,WR
66,Reece Fountain,3000.0,WR
94,Vance McDonald,2900.0,TE
119,Titans,2800.0,DST
95,Maxx Williams,2700.0,TE
96,Josh Oliver,2600.0,TE
109,CJ Uzomah,2500.0,TE
117,James Winchester,2500.0,TE
116,Dalton Keene,2500.0,TE
115,Nick O'Leary,2500.0,TE
114,Eric Tomlinson,2500.0,TE
113,Kahale Warring,2500.0,TE
112,Blake Jarwin,2500.0,TE
111,Clark Harris,2500.0,TE
110,Tyler Davis,2500.0,TE
97,Zach Wood,2500.0,TE
98,Hunter Bryant,2500.0,TE
107,Colby Parkinson,2500.0,TE
106,Beau Brinkley,2500.0,TE
105,Geoff Swaim,2500.0,TE
104,Anthony Firkser,2500.0,TE
103,MyCole Pruitt,2500.0,TE
102,Zach Gentry,2500.0,TE
101,Thaddeus Moss,2500.0,TE
100,Colin Thompson,2500.0,TE
99,Darion Clark,2500.0,TE
108,Tyler Ott,2500.0,TE
