Player,Team,Position,Salary,Name + ID,AvgPointsPerGame,Draft Kings_MIN,Draft Kings_MID,Draft Kings_MAX,Dynasty_MIN,Dynasty_MID,Dynasty_MAX,Redraft_MIN,Redraft_MID,Redraft_MAX,Draft Kings Value_MAX,Draft Kings Value_MID,Draft Kings Value_MIN,Draft Kings_MID_Rank,Draft Kings_MID_Tier,Draft Kings Value_MID_Rank,Draft Kings Value_MID_Tier,Min_Tier,Add_Tier
Ryan Fitzpatrick,MIA,QB,5400.0,Ryan Fitzpatrick (15512448) (LOCKED),21.82,15.409999999999998,22.324999999999996,27.72,13.160000000000002,19.1,23.819999999999997,14.46,20.2,24.62,350.4218040233615,241.8812989921613,194.80519480519482,9,3,1,1,1,4
Drew Brees,NO,QB,5800.0,Drew Brees (15512440) (LOCKED),18.24,17.25,21.035,25.280000000000005,15.600000000000003,18.310000000000002,22.280000000000005,16.300000000000004,18.810000000000002,22.280000000000005,336.231884057971,275.73092464939384,229.4303797468354,11,4,2,2,2,6
Cam Newton,NE,QB,6400.0,Cam Newton (15512434),25.49,23.07,23.07,23.07,19.919999999999998,19.919999999999998,19.919999999999998,21.12,21.12,21.12,277.41655830082357,277.41655830082357,277.41655830082357,6,3,3,2,2,5
Matthew Stafford,DET,QB,5900.0,Matthew Stafford (15512439) (LOCKED),19.04,17.779999999999998,21.009,24.2,15.33,17.804,20.500000000000004,16.33,18.604,21.1,331.8335208098988,280.8320243705079,243.801652892562,12,4,4,2,2,6
Deshaun Watson,HOU,QB,6600.0,Deshaun Watson (15512432) (LOCKED),19.87,18.479,23.012,26.98400000000001,16.174,20.522,24.404000000000003,17.174,21.322,25.104000000000006,357.1621841008713,286.80688336520075,244.58938630299428,7,3,5,3,3,6
Patrick Mahomes,KC,QB,7400.0,Patrick Mahomes (15512427),31.31,20.72,25.511999999999997,30.628,18.27,22.422,27.628,19.07,23.022,27.628,357.14285714285717,290.05957980558173,241.60898524226198,2,2,6,3,2,5
Gardner Minshew,JAC,QB,5900.0,Gardner Minshew II (15512438) (LOCKED),21.36,15.872,20.180999999999997,24.47,14.372,18.336000000000002,21.87,15.372,19.036,22.37,371.72379032258067,292.3541945394183,241.11156518185535,13,5,7,3,3,8
Josh Allen,BUF,QB,7300.0,Josh Allen (15512428) (LOCKED),33.08,16.76,24.949000000000005,31.479999999999997,15.260000000000002,22.744,27.88,16.26,23.644000000000002,28.68,435.5608591885441,292.5968976712493,231.89326556543838,3,2,8,3,2,5
Joe Burrow,CIN,QB,6300.0,Joe Burrow (15512435) (LOCKED),22.08,14.680000000000001,21.462999999999994,25.7,13.080000000000002,19.227999999999998,23.15,14.080000000000002,19.927999999999997,23.450000000000003,429.1553133514986,293.5283977076831,245.13618677042803,10,4,9,3,3,7
Russell Wilson,SEA,QB,7800.0,Russell Wilson (15512426) (LOCKED),33.48,19.769999999999996,26.125999999999998,31.689999999999998,18.669999999999998,23.156,28.59,19.269999999999996,23.656,28.59,394.53717754173,298.5531654290745,246.1344272641212,1,1,10,3,1,4
Jared Goff,LAR,QB,6700.0,Jared Goff (15512431) (LOCKED),19.6,15.827999999999998,22.409000000000002,26.259999999999998,14.168000000000001,19.054000000000002,22.46,15.168000000000001,19.854000000000003,23.16,423.30048016173873,298.98701414610196,255.14089870525515,8,3,11,3,3,6
Kyler Murray,ARI,QB,7000.0,Kyler Murray (15512430) (LOCKED),27.32,16.540000000000003,23.149999999999995,30.629999999999995,15.24,21.7,28.430000000000003,16.340000000000003,22.599999999999998,29.13,423.2164449818621,302.37580993520527,228.53411687887694,5,3,12,3,3,6
Kirk Cousins,MIN,QB,5600.0,Kirk Cousins (15512445) (LOCKED),15.16,13.812,17.92,21.049999999999997,12.512,16.520000000000003,19.100000000000005,13.512,17.320000000000004,19.700000000000003,405.444540978859,312.49999999999994,266.03325415676966,16,6,13,4,4,10
Daniel Jones,NYG,QB,5100.0,Daniel Jones (15512452) (LOCKED),12.56,12.49,16.204,20.47,10.290000000000001,14.524000000000001,18.67,11.59,15.624000000000002,19.57,408.32666132906326,314.73710195013575,249.14509037616025,19,7,14,4,4,11
Derek Carr,LV,QB,5300.0,Derek Carr (15512450) (LOCKED),19.52,11.82,16.625999999999998,21.342,10.42,15.105999999999998,19.052,11.42,15.806,19.552,448.3925549915397,318.77781787561656,248.33661325086686,18,7,15,4,4,11
Teddy Bridgewater,CAR,QB,5600.0,Teddy Bridgewater (15512446) (LOCKED),18.97,13.280000000000001,17.550999999999995,22.695999999999998,11.73,15.456,20.376000000000005,12.73,16.256,20.976,421.6867469879518,319.07013845364946,246.73951357067327,17,6,16,4,4,10
Baker Mayfield,CLE,QB,5800.0,Baker Mayfield (15512442) (LOCKED),14.16,13.020000000000001,17.958999999999996,23.28,11.520000000000001,16.204,19.78,12.82,17.204,20.580000000000002,445.46850998463896,322.95784843254086,249.14089347079036,15,6,17,4,4,10
Tom Brady,TB,QB,6100.0,Tom Brady (15512436) (LOCKED),23.37,13.979999999999999,18.512,23.429999999999993,12.979999999999999,16.822000000000003,21.479999999999997,13.68,17.322000000000003,21.479999999999997,436.33762517882695,329.5159896283492,260.3499786598379,14,6,18,5,5,11
Lamar Jackson,BAL,QB,8100.0,Lamar Jackson (15512425) (LOCKED),21.56,18.350000000000005,24.483999999999998,33.584,17.25,23.683999999999997,33.484,17.950000000000003,24.183999999999997,33.484,441.4168937329699,330.82829603006047,241.18627918056214,4,2,19,5,2,7
