,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,ATT_MAX,ATT_MIN,ATT_MID,YDS.1_MAX,YDS.1_MIN,YDS.1_MID,TDS.1_MAX,TDS.1_MIN,TDS.1_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
13,Adam Thielen,MIN,7.0,4.7,5.4,83.0,64.0,71.8,1.0,0.5,0.6,0.5,0.3,0.3,2.7,1.3,1.8,0.0,0.0,0.0,0.0,0.1,0.1,14.1,9.5,10.7,4,WR
14,Mike Evans,TB,7.0,3.1,5.2,83.6,42.0,71.3,1.0,0.3,0.6,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,14.2,5.8,10.7,4,WR
15,Allen Robinson,CHI,7.0,5.5,6.5,83.0,67.8,75.0,1.0,0.3,0.5,0.3,0.1,0.2,1.9,0.1,1.1,0.0,0.0,0.0,0.0,0.1,0.1,14.3,9.3,10.4,4,WR
16,Julio Jones,ATL,6.6,3.5,5.2,94.7,50.6,74.7,1.0,0.2,0.5,0.3,0.0,0.1,1.7,0.0,0.6,0.0,0.0,0.0,0.0,0.1,0.0,12.0,6.4,10.4,4,WR
17,DJ Moore,CAR,6.1,4.8,5.6,86.0,67.3,75.1,1.0,0.2,0.5,0.4,0.0,0.2,3.8,0.0,1.5,0.0,0.0,0.0,0.0,0.1,0.1,13.7,8.8,10.3,4,WR
18,Odell Beckham,CLE,7.0,4.3,5.2,83.0,60.4,70.5,1.0,0.3,0.5,0.3,0.0,0.2,1.8,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,14.3,8.3,10.2,4,WR
19,Terry McLaurin,WAS,6.0,4.3,5.1,82.0,70.1,74.3,1.0,0.3,0.4,0.5,0.1,0.3,3.5,0.3,1.4,0.0,0.0,0.0,0.0,0.1,0.1,14.1,8.7,10.1,4,WR
20,Will Fuller,HOU,5.5,4.1,4.8,75.0,54.0,66.0,1.0,0.4,0.5,0.6,0.0,0.3,3.0,0.0,1.5,0.0,0.0,0.0,0.0,0.1,0.0,13.5,8.2,9.7,4,WR
21,Tyler Boyd,CIN,6.2,4.7,5.7,75.9,48.0,67.8,1.0,0.3,0.5,0.2,0.0,0.1,1.9,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,13.4,6.4,9.6,4,WR
22,Michael Gallup,DAL,4.6,2.8,3.8,80.3,45.0,63.0,1.0,0.3,0.5,0.2,0.0,0.0,1.4,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.0,12.5,6.5,9.3,4,WR
23,Justin Jefferson,MIN,5.0,3.6,4.3,68.3,48.5,62.0,1.0,0.2,0.5,0.2,0.0,0.1,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.0,12.7,6.9,9.1,4,WR
24,Julian Edelman,NE,7.0,4.7,5.5,77.7,58.2,67.2,1.0,0.1,0.3,0.8,0.3,0.5,6.4,2.0,3.7,0.0,0.0,0.0,0.0,0.1,0.1,13.6,7.7,9.1,4,WR
25,Marquise Brown,BAL,5.0,3.4,4.3,74.0,45.0,58.6,1.0,0.3,0.5,1.2,0.0,0.3,11.0,0.0,2.2,0.0,0.0,0.0,0.0,0.1,0.0,13.4,7.0,9.0,4,WR
26,Darius Slayton,NYG,5.0,3.6,4.1,66.0,52.0,59.2,1.0,0.3,0.5,0.2,0.0,0.1,1.4,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.0,12.6,7.3,8.7,4,WR
27,TY Hilton,IND,6.0,3.9,4.6,77.0,53.1,62.3,1.0,0.2,0.4,0.2,0.0,0.1,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,13.7,6.5,8.7,4,WR
28,Robby Anderson,CAR,5.5,4.0,4.8,72.2,53.0,65.5,0.5,0.0,0.3,0.3,0.0,0.1,1.0,0.1,0.6,0.0,0.0,0.0,0.0,0.2,0.1,10.2,5.3,8.5,4,WR
29,Marvin Jones,DET,5.0,3.3,4.0,64.9,46.6,55.2,1.0,0.3,0.5,0.1,0.0,0.1,0.7,-0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,12.1,7.5,8.5,4,WR
30,Jarvis Landry,CLE,5.2,3.6,4.6,67.1,47.0,59.1,1.0,0.2,0.4,0.2,0.0,0.1,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,12.6,6.1,8.3,4,WR
31,DJ Chark,JAC,5.0,2.5,4.0,70.1,33.0,54.5,1.0,0.2,0.5,0.2,0.0,0.1,1.4,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,11.5,4.3,8.2,4,WR
32,John Brown,BUF,5.0,2.7,3.7,67.4,38.0,52.9,1.0,0.2,0.5,0.2,0.0,0.1,1.3,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,11.5,5.6,8.1,4,WR
33,Brandin Cooks,HOU,6.0,3.5,4.3,65.1,42.6,56.2,1.0,0.2,0.4,0.4,0.0,0.2,3.3,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,12.5,6.2,8.0,4,WR
34,CeeDee Lamb,DAL,5.9,3.6,4.5,70.0,44.1,61.5,0.4,0.0,0.3,0.9,0.2,0.5,4.2,1.1,2.5,0.0,0.0,0.0,0.0,0.1,0.0,9.1,6.7,7.9,4,WR
35,Emmanuel Sanders,NO,6.0,3.5,4.3,66.0,45.4,54.5,1.0,0.1,0.4,0.1,0.0,0.1,0.9,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,12.6,6.3,7.9,4,WR
36,Curtis Samuel,CAR,4.7,3.0,3.6,52.3,33.0,39.0,0.4,0.0,0.2,4.1,1.0,3.0,27.0,8.0,19.2,0.3,0.1,0.2,0.0,0.1,0.1,9.2,5.0,7.8,4,WR
37,AJ Green,CIN,5.0,4.0,4.4,71.4,54.0,59.3,0.5,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,8.7,5.4,7.6,4,WR
38,Jamison Crowder,NYJ,5.5,4.4,5.0,65.9,53.0,58.3,0.6,0.0,0.3,0.2,0.0,0.1,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.0,10.1,5.4,7.6,4,WR
39,Jerry Jeudy,DEN,5.5,4.1,4.7,70.1,50.4,60.4,0.3,0.0,0.2,0.3,0.0,0.1,1.9,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,8.9,6.3,7.4,4,WR
40,Keelan Cole,JAC,4.0,3.0,3.5,60.2,42.1,49.8,1.0,0.2,0.4,0.1,0.0,0.1,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,11.5,5.8,7.3,4,WR
41,Tre'Quan Smith,NO,4.3,2.8,3.8,62.0,38.8,53.9,0.6,0.0,0.3,0.1,0.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,9.9,5.2,7.2,4,WR
42,Hunter Renfrow,LV,4.6,4.0,4.4,58.5,47.0,54.0,0.4,0.0,0.3,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,8.1,5.5,7.2,4,WR
43,Brandon Aiyuk,SF,5.5,2.5,3.3,64.4,34.4,46.1,0.3,0.0,0.2,2.4,0.3,1.5,16.9,1.9,7.7,0.2,0.0,0.1,0.0,0.1,0.1,7.9,5.6,6.9,4,WR
44,Preston Williams,MIA,4.2,2.5,3.5,54.8,33.8,49.7,0.7,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,7.8,5.4,6.9,4,WR
45,Marquez Valdes-Scantling,GB,4.0,3.0,3.4,66.2,44.9,53.0,0.4,0.0,0.2,0.5,0.0,0.2,2.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,8.2,4.6,6.8,4,WR
46,Laviska Shenault,JAC,4.4,2.8,3.3,60.3,34.3,42.8,0.4,0.0,0.2,3.1,0.2,1.9,14.3,0.9,10.5,0.1,0.0,0.0,0.0,0.1,0.1,7.7,6.6,6.8,4,WR
47,Russell Gage,ATL,5.7,3.8,4.8,61.3,43.6,53.2,0.4,0.0,0.2,0.3,0.0,0.1,1.6,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.1,7.6,5.9,6.6,4,WR
48,Cole Beasley,BUF,5.5,3.7,4.2,62.8,40.0,50.2,0.3,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,4.0,6.4,4,WR
49,Golden Tate,NYG,4.7,3.7,4.4,61.0,38.0,51.2,0.4,0.0,0.2,0.2,0.0,0.1,1.2,0.0,0.7,0.0,0.0,0.0,0.0,0.1,0.0,8.1,4.7,6.3,4,WR
50,Tee Higgins,CIN,4.4,3.0,3.5,59.9,34.0,46.3,0.5,0.0,0.3,0.1,0.0,0.1,0.9,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.0,6.9,4.7,6.3,4,WR
51,Greg Ward,PHI,6.3,4.3,5.1,58.2,48.5,51.9,0.3,0.0,0.2,0.3,0.0,0.2,1.5,-0.2,0.8,0.0,0.0,0.0,0.0,0.1,0.1,7.1,5.1,6.2,4,WR
52,Scotty Miller,TB,5.0,2.7,3.8,57.6,34.0,47.9,0.3,0.0,0.2,0.8,0.2,0.5,4.4,1.4,2.6,0.0,0.0,0.0,0.0,0.0,0.0,7.4,4.6,6.1,4,WR
53,Kendrick Bourne,SF,3.9,1.7,2.7,56.0,22.2,39.2,1.0,0.1,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.2,3.3,6.0,4,WR
54,Randall Cobb,HOU,4.3,3.0,3.5,55.6,36.0,45.9,0.3,0.0,0.2,0.2,0.0,0.1,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.0,7.1,4.8,5.7,4,WR
55,Christian Kirk,ARI,3.7,3.0,3.4,47.0,30.0,40.6,0.3,0.0,0.2,0.8,0.0,0.3,5.3,0.0,2.5,0.0,0.0,0.0,0.0,0.1,0.0,7.1,4.0,5.6,4,WR
56,N'Keal Harry,NE,4.5,3.0,3.8,56.3,35.0,44.4,0.3,0.0,0.2,0.7,0.1,0.3,4.6,0.8,1.9,0.0,0.0,0.0,0.0,0.2,0.0,6.6,4.2,5.5,4,WR
57,Anthony Miller,CHI,4.1,2.3,3.4,57.2,29.7,42.7,0.3,0.0,0.2,0.5,0.1,0.3,3.6,0.5,1.6,0.0,0.0,0.0,0.0,0.1,0.0,6.3,4.3,5.4,4,WR
58,Zach Pascal,IND,4.2,2.6,3.4,52.1,29.5,41.8,0.3,0.0,0.2,0.2,0.0,0.1,1.5,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,6.3,4.1,5.4,4,WR
59,Danny Amendola,DET,4.5,3.0,3.7,49.0,36.6,44.2,0.2,0.0,0.2,0.1,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,6.2,4.1,5.3,4,WR
60,Deebo Samuel,SF,5.0,1.1,2.9,49.3,19.0,37.1,0.3,0.0,0.2,1.3,0.0,0.6,14.3,0.0,4.6,0.1,0.0,0.0,0.0,0.0,0.0,7.7,2.2,5.3,4,WR
61,KJ Hamler,DEN,4.6,2.5,3.2,54.6,34.9,40.2,0.2,0.0,0.2,1.6,0.2,0.7,6.7,1.2,3.6,0.0,0.0,0.0,0.0,0.1,0.0,6.2,3.5,5.3,4,WR
62,Braxton Berrios,NYJ,4.0,2.5,3.2,50.2,31.2,41.1,0.4,0.0,0.2,0.1,0.0,0.0,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,6.7,4.0,5.2,4,WR
63,Mecole Hardman,KC,4.1,1.3,2.2,56.2,19.2,35.7,0.5,0.0,0.2,0.7,0.1,0.3,5.5,0.7,1.8,0.1,0.0,0.0,0.0,0.1,0.0,6.6,3.0,5.2,4,WR
64,Dontrelle Inman,WAS,4.1,2.5,3.2,52.0,35.0,39.2,0.4,0.0,0.2,0.1,0.0,0.0,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,6.2,3.5,4.9,4,WR
65,Isaiah Ford,MIA,4.2,2.7,3.4,49.2,30.6,38.6,0.2,0.0,0.1,0.2,0.0,0.1,1.3,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.8,4.3,4.8,4,WR
66,Cordarrelle Patterson,CHI,3.5,0.3,1.5,45.0,5.3,15.5,0.1,0.0,0.0,6.7,0.1,4.3,31.9,0.8,21.4,0.3,0.0,0.1,0.0,0.1,0.0,6.4,2.7,4.6,4,WR
67,Damiere Byrd,NE,3.8,2.0,3.0,49.0,26.6,36.8,0.3,0.0,0.1,0.1,0.0,0.0,0.9,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,5.3,2.9,4.6,4,WR
68,Nelson Agholor,LV,3.5,2.4,3.0,45.7,27.0,35.8,0.2,0.0,0.2,0.1,0.0,0.1,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5.3,3.5,4.5,4,WR
69,Larry Fitzgerald,ARI,5.1,2.0,3.3,52.2,23.4,35.8,0.3,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,3.5,4.5,4,WR
70,Tim Patrick,DEN,3.4,2.5,2.9,46.0,29.6,35.9,0.2,0.0,0.1,0.1,0.0,0.1,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,5.8,3.3,4.4,4,WR
71,John Hightower,PHI,3.8,2.7,3.2,45.5,32.4,37.1,0.3,0.0,0.1,0.2,0.0,0.1,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.0,6.0,3.5,4.4,4,WR
72,Deontay Burnett,PHI,3.6,2.1,2.7,60.0,26.0,36.7,0.2,0.0,0.1,0.1,0.0,0.1,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,6.4,3.3,4.3,4,WR
73,Andy Isabella,ARI,4.0,0.6,2.3,50.7,8.1,32.0,0.4,0.0,0.2,0.3,0.1,0.2,1.5,-0.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,6.4,1.4,4.3,4,WR
74,Miles Boykin,BAL,3.0,1.7,2.4,39.5,20.1,30.8,0.3,0.0,0.2,0.1,0.0,0.0,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,5.2,2.8,4.2,4,WR
75,Josh Reynolds,LAR,2.8,1.9,2.3,38.2,21.0,31.6,0.3,0.0,0.1,0.3,0.0,0.1,1.9,0.0,0.7,0.0,0.0,0.0,0.0,0.1,0.0,4.8,2.1,4.0,4,WR
76,Jalen Guyton,LAC,3.0,2.2,2.5,40.0,24.0,32.3,0.3,0.0,0.1,0.1,0.0,0.0,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.0,5.7,2.9,3.9,4,WR
77,Chris Hogan,NYJ,3.1,2.2,2.6,40.7,24.4,32.3,0.2,0.0,0.1,0.1,0.0,0.0,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.5,3.0,3.9,4,WR
78,David Moore,SEA,2.4,1.4,1.8,41.3,21.4,28.0,0.3,0.0,0.2,0.4,0.0,0.2,2.2,0.0,1.4,0.0,0.0,0.0,0.0,0.1,0.0,4.8,2.4,3.8,4,WR
79,Deonte Harris,NO,3.3,2.0,2.6,36.0,17.0,29.2,0.2,0.0,0.1,0.8,0.1,0.4,5.0,0.8,3.0,0.0,0.0,0.0,0.0,0.1,0.0,4.9,2.5,3.8,4,WR
80,Willie Snead,BAL,3.1,1.0,2.3,40.1,21.0,28.3,0.3,0.0,0.2,0.1,0.0,0.1,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,4.8,2.1,3.8,4,WR
81,Chris Conley,JAC,3.1,1.5,2.1,43.0,19.5,30.4,0.2,0.0,0.1,0.1,0.0,0.0,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,5.5,3.0,3.8,4,WR
82,Darnell Mooney,CHI,3.2,2.0,2.6,41.6,22.1,31.0,0.2,0.0,0.1,0.1,0.0,0.0,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.0,5.5,2.8,3.8,4,WR
83,Isaiah Wright,WAS,2.9,1.9,2.4,37.8,22.6,29.4,0.2,0.0,0.1,0.2,0.0,0.1,1.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,3.5,3.7,4,WR
84,Olamide Zaccheaus,ATL,3.3,1.0,2.0,40.0,13.2,27.2,0.4,0.0,0.1,0.1,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,6.5,1.9,3.6,4,WR
85,Kenny Stills,HOU,2.6,1.4,1.9,33.9,20.3,26.3,0.3,0.0,0.2,0.1,0.0,0.0,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.7,2.8,3.6,4,WR
86,Zay Jones,LV,3.4,1.4,2.3,36.7,15.3,24.2,0.3,0.0,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,2.1,3.3,4,WR
87,Gabriel Davis,BUF,3.0,1.1,2.0,36.1,15.5,26.2,0.2,0.0,0.1,0.6,0.0,0.2,2.0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,4.9,2.3,3.3,4,WR
88,Justin Watson,TB,2.7,0.9,2.0,37.3,12.5,24.0,0.2,0.0,0.1,0.1,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.9,1.7,3.3,4,WR
89,Cedrick Wilson,DAL,2.6,0.9,1.6,35.4,11.1,22.4,0.3,0.0,0.2,0.1,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,5.3,1.6,3.2,4,WR
90,Demarcus Robinson,KC,2.9,1.0,1.8,37.7,16.0,23.0,0.2,0.0,0.1,0.1,0.0,0.0,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.1,1.6,3.0,4,WR
91,Van Jefferson,LAR,2.9,1.0,1.7,37.9,11.0,23.2,0.2,0.0,0.1,0.3,0.1,0.2,1.5,0.4,1.1,0.0,0.0,0.0,0.0,0.1,0.0,4.5,1.1,3.0,4,WR
92,CJ Board,NYG,3.4,1.1,2.0,41.0,13.6,23.9,0.2,0.0,0.1,0.1,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,5.3,1.7,2.9,4,WR
93,Daurice Fountain,IND,3.0,0.5,1.9,34.0,6.7,23.2,0.2,0.0,0.1,0.1,0.0,0.1,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.9,2.9,4,WR
94,Darrius Shepherd,GB,2.1,0.4,1.5,26.5,6.3,19.3,0.2,0.0,0.1,0.1,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,3.9,0.9,2.7,4,WR
95,Auden Tate,CIN,2.3,1.0,1.5,35.6,13.0,21.0,0.2,0.0,0.1,0.1,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.2,1.3,2.6,4,WR
96,Jakeem Grant,MIA,2.3,0.7,1.6,32.6,8.0,18.7,0.1,0.0,0.1,0.4,0.1,0.2,4.1,0.5,1.9,0.1,0.0,0.0,0.0,0.1,0.0,4.0,1.6,2.6,4,WR
97,KhaDarel Hodge,CLE,2.4,1.1,1.6,28.7,17.8,20.9,0.1,0.0,0.1,0.1,0.0,0.0,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.1,2.5,4,WR
98,KJ Hill,LAC,3.1,0.6,1.8,34.0,7.6,20.9,0.1,0.0,0.1,0.1,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.9,2.5,4,WR
99,Olabisi Johnson,MIN,2.4,0.5,1.5,29.3,6.0,18.8,0.2,0.0,0.1,0.1,0.0,0.1,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.7,2.4,4,WR
100,Mike Thomas,CIN,2.0,1.0,1.5,23.6,11.3,16.8,0.2,0.0,0.1,0.1,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.4,1.6,2.3,4,WR
101,Devin Duvernay,BAL,2.4,0.8,1.3,29.7,8.0,16.5,0.2,0.0,0.1,0.1,0.0,0.1,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,4.3,1.2,2.2,4,WR
102,Seth Roberts,CAR,2.1,1.1,1.5,23.5,12.0,17.2,0.1,0.0,0.1,0.1,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.6,2.2,4,WR
103,Damion Ratley,NYG,1.8,0.8,1.3,26.4,11.4,18.0,0.1,0.0,0.1,0.1,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1.6,2.2,4,WR
104,Chad Beebe,MIN,2.2,0.2,1.3,27.0,3.8,16.3,0.2,0.0,0.1,0.1,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.6,2.1,4,WR
105,Antonio Gandy-Golden,WAS,1.9,0.7,1.3,23.9,9.7,16.0,0.1,0.0,0.1,0.5,0.0,0.2,3.1,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.4,2.1,4,WR
106,Brandon Powell,ATL,1.5,1.1,1.3,19.7,13.4,16.6,0.1,0.0,0.0,0.1,0.0,0.0,0.8,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.9,1.9,4,WR
107,Freddie Swain,SEA,1.3,0.8,1.1,18.4,11.0,13.4,0.1,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.6,1.9,4,WR
108,Trent Taylor,SF,2.0,0.7,1.2,25.4,8.5,15.1,0.1,0.0,0.1,0.1,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.2,1.9,4,WR
109,Ted Ginn,CHI,1.5,0.7,1.1,20.3,10.2,13.9,0.1,0.0,0.1,0.2,0.0,0.1,1.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.5,1.8,4,WR
110,Lawrence Cager,NYJ,2.0,0.2,1.2,23.9,2.0,14.3,0.1,0.0,0.1,0.1,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.3,1.8,4,WR
111,Marcus Johnson,IND,2.0,0.2,0.8,31.1,3.0,12.6,0.2,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.5,0.4,1.7,4,WR
112,KeeSean Johnson,ARI,3.0,0.4,1.4,32.0,3.0,15.6,0.1,0.0,0.0,0.1,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.4,1.7,4,WR
113,Isaiah McKenzie,BUF,1.5,0.7,1.1,21.4,6.0,12.1,0.1,0.0,0.0,0.5,0.0,0.2,3.0,0.0,1.2,0.1,0.0,0.0,0.0,0.0,0.0,2.0,1.3,1.7,4,WR
114,Jeff Smith,NYJ,2.2,0.0,1.1,25.0,0.5,13.4,0.1,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.1,1.7,4,WR
115,Josh Malone,NYJ,1.6,0.4,1.0,21.7,4.0,12.0,0.1,0.0,0.0,0.3,0.0,0.2,1.5,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.7,1.6,4,WR
116,Dede Westbrook,JAC,1.2,1.2,1.2,15.2,15.2,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,4,WR
