,Player,Team,ATT_MAX,ATT_MIN,ATT_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,REC_MAX,REC_MIN,REC_MID,YDS.1_MAX,YDS.1_MIN,YDS.1_MID,TDS.1_MAX,TDS.1_MIN,TDS.1_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
19,David Johnson,HOU,15.8,12.9,14.9,63.8,48.5,57.9,0.6,0.0,0.4,3.9,2.0,2.7,39.9,16.5,25.3,0.2,0.0,0.1,0.1,0.2,0.1,12.4,7.9,11.2,4,RB
20,Todd Gurley,ATL,16.0,12.2,13.7,74.0,55.0,61.4,0.6,0.0,0.5,3.3,1.0,2.0,23.9,7.0,15.5,0.2,0.0,0.1,0.1,0.2,0.1,13.0,7.2,10.8,4,RB
21,Kareem Hunt,CLE,11.8,8.9,9.9,53.2,37.6,43.3,0.4,0.0,0.3,5.0,2.5,3.4,36.0,20.2,28.1,0.5,0.0,0.2,0.0,0.1,0.1,11.9,8.1,9.8,4,RB
22,Myles Gaskin,MIA,13.7,9.2,10.8,57.8,33.0,45.2,0.4,0.0,0.3,6.0,2.6,4.0,40.0,18.2,28.8,0.2,0.0,0.1,0.0,0.2,0.1,10.8,7.5,9.3,4,RB
23,Mark Ingram,BAL,11.5,9.5,10.4,51.7,39.8,46.9,1.0,0.2,0.4,3.2,1.0,1.6,21.3,8.0,12.7,0.2,0.0,0.1,0.1,0.1,0.1,11.1,7.5,9.0,4,RB
24,Antonio Gibson,WAS,12.3,7.6,10.4,58.9,21.0,43.7,1.0,0.2,0.4,2.8,1.7,2.1,18.5,13.9,15.7,0.1,0.0,0.1,0.0,0.2,0.1,11.9,5.6,8.4,4,RB
25,Adrian Peterson,DET,15.2,10.0,12.7,64.5,44.0,52.3,0.4,0.0,0.3,3.2,0.4,1.4,19.1,3.5,9.8,0.1,0.0,0.0,0.1,0.2,0.1,10.4,5.0,7.9,4,RB
26,Frank Gore,NYJ,16.0,12.6,14.8,62.0,43.4,53.6,0.3,0.0,0.2,1.7,0.9,1.2,12.5,3.0,8.5,0.1,0.0,0.0,0.0,0.2,0.1,9.2,6.2,7.4,4,RB
27,Jeff Wilson,SF,11.3,8.5,10.0,52.5,13.8,35.1,0.5,0.0,0.3,3.7,0.6,1.6,20.5,5.6,12.9,0.2,0.0,0.1,0.1,0.3,0.1,8.8,3.1,6.7,4,RB
28,Latavius Murray,NO,10.8,6.0,9.3,43.7,31.0,39.8,0.4,0.0,0.2,3.2,1.0,1.7,18.0,7.0,12.0,0.1,0.0,0.0,0.0,0.1,0.1,8.0,3.8,6.5,4,RB
29,Devonta Freeman,NYG,10.2,6.0,9.1,53.8,25.0,38.4,0.3,0.0,0.2,3.1,0.0,1.9,25.4,0.0,13.8,0.2,0.0,0.1,0.1,0.1,0.1,10.5,2.5,6.5,4,RB
30,Rex Burkhead,NE,10.1,2.8,5.5,38.6,11.0,22.2,0.3,0.0,0.2,3.7,1.7,2.7,36.0,16.1,23.2,0.2,0.0,0.1,0.0,0.1,0.1,7.3,4.4,5.8,4,RB
31,JK Dobbins,BAL,12.2,3.8,6.3,47.2,18.6,28.0,0.4,0.0,0.2,2.8,0.8,1.7,18.0,6.2,13.3,0.1,0.0,0.1,0.0,0.1,0.0,8.0,3.6,5.4,4,RB
32,James White,NE,6.0,1.7,3.6,25.0,6.0,14.4,0.1,0.0,0.1,6.0,2.4,3.6,40.0,21.0,29.8,0.2,0.0,0.1,0.0,0.1,0.0,6.6,4.2,5.4,4,RB
33,Zack Moss,BUF,10.4,5.0,8.0,45.6,23.0,32.8,0.3,0.0,0.2,2.6,0.8,1.3,11.3,8.9,10.0,0.1,0.0,0.0,0.0,0.1,0.1,7.3,3.3,5.4,4,RB
34,Malcolm Brown,LAR,7.6,5.0,6.3,31.1,24.0,27.4,0.3,0.0,0.2,2.2,0.8,1.2,19.0,5.0,9.6,0.2,0.0,0.1,0.0,0.1,0.1,7.1,2.9,5.3,4,RB
35,Nyheim Hines,IND,5.6,3.1,4.5,21.6,11.2,17.2,0.2,0.0,0.1,4.5,2.5,3.4,30.0,17.9,25.6,0.2,0.0,0.1,0.0,0.1,0.1,6.5,4.1,5.3,4,RB
36,Joshua Kelley,LAC,12.2,4.6,9.1,46.2,16.0,34.2,0.3,0.0,0.1,2.6,0.2,1.3,15.0,2.5,9.4,0.0,0.0,0.0,0.0,0.2,0.1,6.7,2.8,5.1,4,RB
37,D'Andre Swift,DET,6.6,2.1,3.9,25.7,8.6,15.3,0.1,0.0,0.1,3.9,2.0,2.8,39.0,17.7,25.0,0.2,0.0,0.1,0.0,0.1,0.0,6.0,4.0,4.9,4,RB
38,Cordarrelle Patterson,CHI,5.0,5.0,5.0,22.9,22.9,22.9,0.1,0.1,0.1,1.9,1.9,1.9,17.1,17.1,17.1,0.1,0.1,0.1,0.0,0.0,0.0,4.9,4.9,4.9,4,RB
39,Jamaal Williams,GB,9.0,5.0,6.2,33.4,17.0,23.2,0.2,0.0,0.1,2.8,1.5,2.0,15.4,12.5,14.3,0.2,0.0,0.1,0.0,0.1,0.1,5.9,3.4,4.8,4,RB
40,Alexander Mattison,MIN,9.9,4.0,6.8,44.0,17.0,29.7,0.2,0.0,0.1,3.0,0.6,1.4,15.7,4.2,9.6,0.1,0.0,0.0,0.0,0.1,0.0,6.0,2.3,4.7,4,RB
41,Duke Johnson,HOU,6.3,3.0,4.1,28.7,12.2,18.5,0.2,0.0,0.1,2.8,1.0,2.0,23.1,10.0,17.3,0.2,0.0,0.1,0.0,0.1,0.0,5.8,2.5,4.5,4,RB
42,Gus Edwards,BAL,9.0,6.1,7.7,51.4,25.0,36.3,0.2,0.0,0.1,1.2,0.0,0.3,4.0,0.0,1.6,0.0,0.0,0.0,0.0,0.1,0.0,6.5,3.6,4.4,4,RB
43,Brian Hill,ATL,7.4,4.1,5.4,41.1,16.1,25.0,0.3,0.0,0.1,2.0,0.8,1.4,15.7,5.6,10.3,0.1,0.0,0.0,0.0,0.1,0.0,6.5,3.1,4.4,4,RB
44,Chase Edmonds,ARI,8.1,3.4,4.5,36.1,8.8,18.5,0.2,0.0,0.1,2.7,1.2,2.0,18.1,9.5,14.1,0.2,0.0,0.1,0.0,0.1,0.0,5.2,2.7,4.2,4,RB
45,JD McKissic,WAS,7.8,3.9,5.7,27.9,10.0,19.8,0.2,0.0,0.1,2.6,1.7,2.3,20.2,11.2,15.7,0.1,0.0,0.1,0.0,0.1,0.1,6.1,3.7,4.2,4,RB
46,Kerryon Johnson,DET,8.3,4.0,5.6,35.4,14.1,23.6,0.2,0.0,0.1,2.3,0.8,1.2,12.0,6.6,8.9,0.1,0.0,0.0,0.0,0.1,0.0,5.6,2.5,4.2,4,RB
47,LeSean McCoy,TB,7.6,2.2,5.1,29.5,9.0,18.6,0.2,0.0,0.1,3.4,1.0,2.3,21.0,10.5,15.0,0.1,0.0,0.0,0.0,0.1,0.0,5.8,2.4,4.2,4,RB
48,Giovani Bernard,CIN,8.8,0.9,3.7,32.1,3.0,13.5,0.2,0.0,0.1,4.0,2.1,2.8,31.0,13.4,21.2,0.1,0.0,0.1,0.0,0.2,0.1,6.5,2.9,4.0,4,RB
49,Devine Ozigbo,JAC,3.5,3.5,3.5,16.6,16.6,16.6,0.1,0.1,0.1,1.3,1.3,1.3,13.6,13.6,13.6,0.1,0.1,0.1,0.1,0.1,0.1,4.2,4.2,4.0,4,RB
50,Travis Homer,SEA,7.5,4.3,5.8,30.5,11.9,22.6,0.2,0.0,0.1,2.1,0.8,1.3,10.7,5.0,8.5,0.1,0.0,0.0,0.0,0.1,0.0,4.7,2.7,3.9,4,RB
51,Chris Thompson,JAC,8.1,1.6,3.4,29.1,7.0,12.6,0.1,0.0,0.0,3.0,2.0,2.5,24.0,12.2,18.6,0.2,0.0,0.1,0.0,0.1,0.0,4.6,2.0,3.8,4,RB
52,Dion Lewis,NYG,7.6,1.4,4.1,26.7,5.0,14.7,0.1,0.0,0.0,3.0,1.3,2.3,21.0,10.0,15.5,0.1,0.0,0.1,0.0,0.1,0.0,4.3,2.6,3.5,4,RB
53,Jordan Wilkins,IND,7.1,4.0,5.5,29.8,18.5,24.0,0.2,0.0,0.1,2.1,0.2,0.7,8.9,1.3,4.1,0.0,0.0,0.0,0.0,0.1,0.0,4.0,2.9,3.4,4,RB
54,Darrel Williams,KC,8.1,2.7,4.2,26.3,9.0,14.7,0.2,0.0,0.1,2.1,0.0,1.1,13.0,0.0,8.5,0.2,0.0,0.1,0.0,0.1,0.0,4.3,1.3,3.4,4,RB
55,Royce Freeman,DEN,6.3,3.0,4.7,24.5,13.0,17.3,0.2,0.0,0.1,2.0,1.0,1.5,15.0,6.0,9.6,0.1,0.0,0.0,0.0,0.1,0.0,4.4,2.5,3.4,4,RB
56,Boston Scott,PHI,9.6,2.3,4.4,32.6,8.0,15.9,0.1,0.0,0.1,2.4,1.4,1.8,14.6,10.2,12.6,0.1,0.0,0.0,0.0,0.1,0.0,3.6,2.9,3.3,4,RB
57,Carlos Hyde,SEA,5.0,5.0,5.0,25.0,25.0,25.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,3.1,3.1,4,RB
58,Jordan Howard,MIA,8.7,3.0,5.1,32.0,11.0,17.8,0.4,0.0,0.2,2.7,0.0,0.6,13.4,0.0,3.4,0.0,0.0,0.0,0.0,0.1,0.0,4.3,1.1,3.1,4,RB
59,Jalen Richard,LV,3.5,0.8,2.2,17.4,4.0,10.4,0.1,0.0,0.0,2.6,1.2,1.8,18.5,10.0,14.3,0.1,0.0,0.0,0.0,0.1,0.0,4.0,2.2,2.9,4,RB
60,Lamical Perine,NYJ,7.1,2.5,4.9,29.7,8.6,18.7,0.2,0.0,0.1,1.9,0.0,0.8,10.8,0.0,5.0,0.1,0.0,0.0,0.0,0.1,0.0,5.2,1.6,2.9,4,RB
61,Matt Breida,MIA,7.3,3.0,4.4,25.7,11.0,17.1,0.1,0.0,0.1,2.4,0.5,0.9,10.7,3.6,6.9,0.1,0.0,0.0,0.0,0.1,0.0,3.8,1.5,2.9,4,RB
62,Wayne Gallman,NYG,6.6,1.5,4.6,27.0,4.6,17.0,0.1,0.0,0.1,3.0,0.3,1.2,12.0,2.4,7.2,0.1,0.0,0.0,0.0,0.1,0.1,4.1,1.3,2.9,4,RB
63,Tony Pollard,DAL,6.6,1.8,3.2,23.3,8.0,14.2,0.1,0.0,0.1,2.2,0.6,1.1,9.8,4.0,7.3,0.1,0.0,0.0,0.0,0.1,0.0,4.2,1.4,2.7,4,RB
64,Josh Adams,NYJ,4.3,4.1,4.2,15.1,12.8,13.9,0.3,0.0,0.2,1.5,0.2,0.8,5.3,1.2,3.3,0.0,0.0,0.0,0.0,0.0,0.0,3.4,3.4,2.6,4,RB
65,Kalen Ballage,LAC,5.8,1.3,2.8,19.3,3.7,10.9,0.2,0.0,0.1,3.0,0.3,1.6,19.0,2.0,9.8,0.1,0.0,0.0,0.0,0.0,0.0,3.9,1.2,2.5,4,RB
66,Peyton Barber,WAS,8.7,3.0,5.1,25.1,11.0,17.1,0.1,0.0,0.1,1.6,0.0,0.5,6.0,0.0,2.7,0.0,0.0,0.0,0.0,0.1,0.0,4.1,1.1,2.4,4,RB
67,Kyle Juszczyk,SF,4.6,0.3,1.3,14.6,0.0,3.8,0.1,0.0,0.0,2.1,1.0,1.5,24.0,6.1,14.9,0.2,0.0,0.1,0.0,0.0,0.0,3.5,1.8,2.4,4,RB
68,Devontae Booker,LV,4.8,2.5,3.3,19.0,6.6,12.9,0.1,0.0,0.0,2.0,0.5,0.9,12.2,4.1,7.3,0.1,0.0,0.0,0.0,0.1,0.0,3.0,1.8,2.3,4,RB
69,Corey Clement,PHI,4.2,2.3,3.1,14.0,7.5,10.1,0.1,0.0,0.1,1.9,0.6,1.1,10.0,4.2,8.0,0.1,0.0,0.0,0.0,0.0,0.0,2.4,1.8,2.2,4,RB
70,JaMycal Hasty,SF,5.0,1.0,3.1,20.4,4.0,11.7,0.2,0.0,0.1,1.6,0.1,0.7,7.9,1.0,4.8,0.1,0.0,0.0,0.0,0.1,0.0,4.6,0.7,2.2,4,RB
71,Damien Harris,NE,4.4,2.8,3.3,20.5,10.7,13.9,0.1,0.0,0.1,1.2,0.3,0.7,5.5,2.9,4.1,0.0,0.0,0.0,0.0,0.1,0.0,2.9,2.3,2.2,4,RB
72,JJ Taylor,NE,5.8,1.6,3.5,25.0,6.5,14.1,0.1,0.0,0.1,1.6,0.1,0.5,5.8,0.6,2.9,0.0,0.0,0.0,0.0,0.0,0.0,3.4,1.2,2.1,4,RB
73,Ke'Shawn Vaughn,TB,4.7,1.9,3.1,19.0,7.4,11.6,0.1,0.0,0.1,1.5,0.1,0.7,8.2,1.0,3.5,0.1,0.0,0.0,0.0,0.0,0.0,2.9,1.4,2.0,4,RB
74,DeeJay Dallas,SEA,4.3,0.9,2.1,13.5,3.6,9.2,0.1,0.0,0.1,1.5,0.5,0.8,10.7,4.1,6.3,0.1,0.0,0.0,0.0,0.1,0.0,3.5,1.5,2.0,4,RB
75,Darwin Thompson,KC,5.4,1.7,2.8,19.2,6.0,11.1,0.1,0.0,0.1,3.0,0.2,0.9,8.0,0.7,4.9,0.0,0.0,0.0,0.0,0.2,0.0,2.7,1.5,2.0,4,RB
76,Justin Jackson,LAC,6.2,1.3,3.1,26.0,5.2,11.6,0.1,0.0,0.1,1.0,0.3,0.6,5.0,2.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,3.8,1.1,1.9,4,RB
77,Ito Smith,ATL,5.4,1.1,2.4,17.8,4.4,8.8,0.1,0.0,0.0,1.9,0.2,1.0,9.8,0.9,6.1,0.1,0.0,0.0,0.0,0.0,0.0,2.7,1.4,1.9,4,RB
78,Tyler Ervin,GB,4.8,0.9,2.1,17.1,2.7,7.4,0.1,0.0,0.0,1.6,0.7,1.2,9.0,5.4,7.7,0.1,0.0,0.0,0.0,0.0,0.0,2.1,1.1,1.8,4,RB
79,Artavis Pierce,CHI,2.1,0.0,1.3,9.8,0.0,5.7,0.1,0.0,0.0,1.1,0.1,0.8,10.0,0.6,5.6,0.1,0.0,0.0,0.0,0.0,0.0,2.5,1.4,1.6,4,RB
80,TJ Yeldon,BUF,4.7,0.3,2.8,14.9,1.1,9.7,0.1,0.0,0.0,1.6,0.3,0.8,6.2,2.2,3.8,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.5,1.6,4,RB
81,Ryan Nall,CHI,4.1,1.3,2.3,14.1,2.0,7.4,0.1,0.0,0.0,1.4,0.3,0.6,5.1,2.1,3.7,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.0,1.4,4,RB
82,CJ Prosise,HOU,4.5,0.3,2.4,15.8,1.0,8.5,0.1,0.0,0.0,1.5,0.1,0.7,5.0,1.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.3,1.3,4,RB
83,Alex Armah,CAR,1.2,0.6,0.9,11.1,1.3,3.7,0.1,0.0,0.0,1.0,0.2,0.7,10.0,1.4,4.9,0.1,0.0,0.0,0.0,0.0,0.0,1.5,0.4,1.2,4,RB
84,CJ Ham,MIN,1.1,0.3,0.6,5.5,1.0,2.1,0.0,0.0,0.0,1.0,0.6,0.8,9.8,6.0,7.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,0.9,1.2,4,RB
85,AJ Dillon,GB,4.9,0.5,2.1,17.5,2.3,8.3,0.1,0.0,0.0,1.6,0.0,0.3,5.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.2,1.1,4,RB
86,Justice Hill,BAL,1.6,0.2,0.9,13.2,0.6,6.2,0.1,0.0,0.0,0.9,0.1,0.5,7.0,0.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.2,1.1,4,RB
87,Patrick Ricard,BAL,2.4,0.2,0.8,7.5,-1.0,1.9,0.0,0.0,0.0,1.0,0.4,0.7,5.6,2.4,3.9,0.2,0.0,0.1,0.0,0.1,0.0,1.7,0.4,1.1,4,RB
88,Andy Janovich,CLE,1.0,0.2,0.6,7.2,0.0,2.7,0.0,0.0,0.0,1.2,0.5,0.8,7.0,3.7,5.5,0.1,0.0,0.0,0.0,0.0,0.0,1.3,0.5,1.1,4,RB
89,Reggie Gilliam,BUF,1.9,1.2,1.6,6.0,1.1,4.3,0.0,0.0,0.0,0.8,0.3,0.6,5.5,1.5,3.1,0.1,0.0,0.0,0.0,0.0,0.0,1.8,0.4,1.0,4,RB
90,Ryquell Armstead,JAC,1.7,1.7,1.7,5.6,5.6,5.6,0.0,0.0,0.0,0.3,0.3,0.3,3.8,3.8,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,4,RB
91,Alec Ingold,LV,1.0,0.1,0.5,6.1,0.5,2.0,0.0,0.0,0.0,1.5,0.2,0.7,7.9,1.4,5.1,0.1,0.0,0.0,0.0,0.0,0.0,1.1,0.7,0.9,4,RB
92,Cethan Carter,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,2.9,2.9,2.9,0.1,0.1,0.1,0.0,0.0,0.0,0.9,0.9,0.9,4,RB
93,Lynn Bowden,MIA,0.9,0.0,0.4,8.2,0.2,3.6,0.1,0.0,0.0,1.0,0.2,0.5,6.3,1.1,3.1,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.2,0.8,4,RB
94,Patrick Laird,MIA,3.9,0.0,1.4,13.3,0.0,4.5,0.0,0.0,0.0,1.4,0.1,0.6,6.6,0.4,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.1,0.8,4,RB
95,Bo Scarbrough,DET,1.8,0.8,1.3,5.9,3.3,4.6,0.0,0.0,0.0,0.5,0.0,0.2,3.6,0.1,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.8,4,RB
96,Mike Boone,MIN,2.1,0.0,0.8,11.0,0.0,5.1,0.1,0.0,0.0,0.6,0.0,0.3,1.4,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.7,4,RB
97,Jakob Johnson,NE,3.2,0.0,0.8,9.7,0.0,2.4,0.0,0.0,0.0,1.2,0.3,0.6,6.9,3.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.4,0.7,4,RB
98,Qadree Ollison,ATL,1.8,0.0,0.8,6.4,0.0,3.0,0.2,0.0,0.1,0.4,0.1,0.2,1.0,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.1,0.7,4,RB
99,Dare Ogunbowale,JAC,2.5,0.0,0.9,7.8,0.0,2.0,0.0,0.0,0.0,1.6,0.1,0.7,8.1,0.4,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.7,4,RB
100,Dwayne Washington,NO,0.1,0.0,0.0,10.3,0.0,3.5,0.0,0.0,0.0,0.4,0.0,0.1,3.8,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.6,4,RB
101,Anthony Sherman,KC,2.0,0.3,0.8,5.6,0.0,2.0,0.0,0.0,0.0,0.6,0.2,0.4,4.2,1.0,2.2,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.6,4,RB
102,Keith Smith,ATL,1.6,0.3,0.7,5.0,0.8,2.0,0.0,0.0,0.0,0.7,0.5,0.6,4.7,1.6,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.3,0.6,4,RB
103,Ameer Abdullah,MIN,1.7,0.0,0.8,7.2,0.0,3.1,0.0,0.0,0.0,0.7,0.0,0.3,4.9,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,4,RB
104,Dontrell Hilliard,CLE,0.9,0.2,0.5,2.8,0.2,1.2,0.1,0.0,0.0,0.5,0.1,0.3,4.0,0.5,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.2,0.5,4,RB
105,Rico Dowdle,DAL,0.0,0.0,0.0,4.5,0.0,2.3,0.0,0.0,0.0,0.3,0.0,0.1,2.1,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,4,RB
106,Xavier Jones,LAR,0.0,0.0,0.0,5.0,0.0,1.7,0.0,0.0,0.0,0.4,0.0,0.2,3.6,0.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.1,0.5,4,RB
107,Bruce Miller,JAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,5.0,3.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.4,0.5,4,RB
108,Samaje Perine,CIN,0.6,0.0,0.2,8.1,0.0,2.5,0.1,0.0,0.0,0.4,0.1,0.2,3.9,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.1,0.5,4,RB
109,Trenton Cannon,CAR,0.8,0.8,0.8,2.2,2.2,2.2,0.0,0.0,0.0,0.5,0.5,0.5,2.3,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,4,RB
110,John Lovett,GB,0.2,0.2,0.2,1.1,0.1,0.6,0.0,0.0,0.0,0.3,0.1,0.2,4.0,0.8,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.4,4,RB
111,D'Ernest Johnson,CLE,2.1,0.1,0.8,6.4,0.0,1.9,0.0,0.0,0.0,0.8,0.0,0.3,3.4,0.4,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.4,4,RB
112,LeVante Bellamy,DEN,0.0,0.0,0.0,5.1,0.0,1.7,0.0,0.0,0.0,0.3,0.0,0.1,2.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3,4,RB
113,Taiwan Jones,BUF,0.9,0.0,0.3,4.5,0.0,1.1,0.0,0.0,0.0,0.4,0.0,0.1,3.8,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.3,4,RB
114,Elijhaa Penny,NYG,0.8,0.1,0.5,2.5,0.4,1.7,0.0,0.0,0.0,0.3,0.1,0.2,2.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.3,4,RB
115,Nick Bellore,SEA,0.1,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.2,2.8,0.0,1.2,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.3,4,RB
116,Gabe Nabers,LAC,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2,0.2,0.2,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,4,RB
