,QB,RB1,RB2,WR1,WR2,WR3,TE,Flex,DST,Points,Salary
43,Matt Ryan,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Odell Beckham Jr.,Tyler Boyd,Eric Ebron,Allen Robinson,Indianapolis Colts,143.73600000000002,49600
44,Drew Brees,Ezekiel Elliott,Giovani Bernard,Sterling Shepard,Tyler Boyd,Michael Thomas,Eric Ebron,Mike Williams,Chicago Bears,143.71200000000002,49900
45,Matt Ryan,Ezekiel Elliott,Giovani Bernard,Sterling Shepard,Tyler Boyd,Calvin Ridley,Eric Ebron,Alvin Kamara,Indianapolis Colts,143.70600000000002,49900
46,Matt Ryan,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Odell Beckham Jr.,Geronimo Allison,Eric Ebron,Allen Robinson,Indianapolis Colts,143.69600000000003,49700
47,Andy Dalton,Ezekiel Elliott,Giovani Bernard,Sterling Shepard,Tyler Boyd,Michael Thomas,Eric Ebron,Allen Robinson,Indianapolis Colts,143.67600000000004,49700
48,Drew Brees,Ezekiel Elliott,Giovani Bernard,Sterling Shepard,Michael Thomas,Geronimo Allison,Eric Ebron,Mike Williams,Chicago Bears,143.672,50000
49,Matt Ryan,Ezekiel Elliott,Giovani Bernard,Sterling Shepard,Geronimo Allison,Calvin Ridley,Eric Ebron,Alvin Kamara,Indianapolis Colts,143.66600000000003,50000
50,Drew Brees,Ezekiel Elliott,Giovani Bernard,Sterling Shepard,Odell Beckham Jr.,Mike Williams,Eric Ebron,Calvin Ridley,Chicago Bears,143.662,49800
51,Andy Dalton,Ezekiel Elliott,Giovani Bernard,Sterling Shepard,Michael Thomas,Geronimo Allison,Eric Ebron,Allen Robinson,Indianapolis Colts,143.63600000000002,49800
52,Drew Brees,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Jarvis Landry,Calvin Ridley,Eric Ebron,Giovani Bernard,Indianapolis Colts,143.632,49500
53,Andy Dalton,Ezekiel Elliott,Giovani Bernard,Sterling Shepard,Odell Beckham Jr.,Allen Robinson,Eric Ebron,Calvin Ridley,Indianapolis Colts,143.62600000000003,49600
54,Andy Dalton,Ezekiel Elliott,Saquon Barkley,Sterling Shepard,Odell Beckham Jr.,Tyler Boyd,Eric Ebron,Geronimo Allison,Indianapolis Colts,143.62600000000003,49900
55,Drew Brees,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Tyler Boyd,Michael Thomas,Eric Ebron,Calvin Ridley,Chicago Bears,143.612,49900
56,Drew Brees,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Tyler Boyd,Jarvis Landry,Eric Ebron,Giovani Bernard,Chicago Bears,143.592,49600
57,Andy Dalton,Ezekiel Elliott,Giovani Bernard,Sterling Shepard,Odell Beckham Jr.,Tyler Boyd,Eric Ebron,Allen Robinson,Chicago Bears,143.586,49700
58,Drew Brees,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Michael Thomas,Geronimo Allison,Eric Ebron,Calvin Ridley,Chicago Bears,143.572,50000
59,Drew Brees,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Geronimo Allison,Jarvis Landry,Eric Ebron,Giovani Bernard,Chicago Bears,143.552,49700
60,Andy Dalton,Ezekiel Elliott,Giovani Bernard,Sterling Shepard,Odell Beckham Jr.,Geronimo Allison,Eric Ebron,Allen Robinson,Chicago Bears,143.54600000000002,49800
61,Drew Brees,Ezekiel Elliott,Giovani Bernard,Sterling Shepard,Tyler Boyd,Michael Thomas,Eric Ebron,Mike Williams,Indianapolis Colts,143.51200000000003,49500
62,Drew Brees,Ezekiel Elliott,Giovani Bernard,Sterling Shepard,Allen Robinson,Mike Williams,Eric Ebron,Melvin Gordon,Indianapolis Colts,143.51200000000003,50000
63,Drew Brees,Ezekiel Elliott,Alvin Kamara,Sterling Shepard,Tyler Boyd,Geronimo Allison,Eric Ebron,Allen Robinson,Indianapolis Colts,143.49200000000002,49800
64,Drew Brees,Ezekiel Elliott,Giovani Bernard,Sterling Shepard,Michael Thomas,Geronimo Allison,Eric Ebron,Mike Williams,Indianapolis Colts,143.472,49600
65,Matt Ryan,Ezekiel Elliott,Giovani Bernard,Sterling Shepard,Tyler Boyd,Geronimo Allison,Eric Ebron,Alvin Kamara,Indianapolis Colts,143.42600000000002,49700
66,Drew Brees,Ezekiel Elliott,Giovani Bernard,Sterling Shepard,Odell Beckham Jr.,Tyler Boyd,Eric Ebron,Mike Williams,Chicago Bears,143.42200000000003,49500
67,Drew Brees,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Allen Robinson,Calvin Ridley,Eric Ebron,Melvin Gordon,Indianapolis Colts,143.412,50000
68,Drew Brees,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Tyler Boyd,Michael Thomas,Eric Ebron,Calvin Ridley,Indianapolis Colts,143.412,49500
69,Matt Ryan,Ezekiel Elliott,Tevin Coleman,Odell Beckham Jr.,Tyler Boyd,Calvin Ridley,Eric Ebron,Giovani Bernard,Indianapolis Colts,143.406,50000
70,Drew Brees,Ezekiel Elliott,Giovani Bernard,Sterling Shepard,Allen Robinson,Mike Williams,Eric Ebron,Saquon Barkley,Indianapolis Colts,143.40200000000002,49800
71,Drew Brees,Ezekiel Elliott,Giovani Bernard,Sterling Shepard,Odell Beckham Jr.,Geronimo Allison,Eric Ebron,Mike Williams,Chicago Bears,143.382,49600
72,Drew Brees,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Michael Thomas,Geronimo Allison,Eric Ebron,Calvin Ridley,Indianapolis Colts,143.372,49600
73,Andy Dalton,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Allen Robinson,Mike Williams,Eric Ebron,Alvin Kamara,Indianapolis Colts,143.336,49700
74,Drew Brees,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Tyler Boyd,Michael Thomas,Eric Ebron,Geronimo Allison,Chicago Bears,143.332,49700
75,Matt Ryan,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Michael Thomas,Allen Robinson,Eric Ebron,Mike Williams,Indianapolis Colts,143.32600000000002,49900
76,Drew Brees,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Odell Beckham Jr.,Tyler Boyd,Eric Ebron,Calvin Ridley,Chicago Bears,143.322,49500
77,Drew Brees,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Allen Robinson,Calvin Ridley,Eric Ebron,Saquon Barkley,Indianapolis Colts,143.30200000000002,49800
78,Drew Brees,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Odell Beckham Jr.,Geronimo Allison,Eric Ebron,Calvin Ridley,Chicago Bears,143.282,49600
79,Drew Brees,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Tyler Boyd,Allen Robinson,Eric Ebron,Saquon Barkley,Chicago Bears,143.262,49900
80,Andy Dalton,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Tyler Boyd,Jarvis Landry,Eric Ebron,Melvin Gordon,Indianapolis Colts,143.246,50000
81,Matt Ryan,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Odell Beckham Jr.,Allen Robinson,Eric Ebron,Mike Williams,Chicago Bears,143.23600000000002,49900
82,Drew Brees,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Geronimo Allison,Allen Robinson,Eric Ebron,Saquon Barkley,Chicago Bears,143.222,50000
83,Andy Dalton,Ezekiel Elliott,Saquon Barkley,Sterling Shepard,Odell Beckham Jr.,Mike Williams,Eric Ebron,Calvin Ridley,Indianapolis Colts,143.20600000000002,50000
84,Drew Brees,Ezekiel Elliott,Tevin Coleman,Odell Beckham Jr.,Tyler Boyd,Geronimo Allison,Eric Ebron,Allen Robinson,Indianapolis Colts,143.19200000000004,49900
85,Andy Dalton,Ezekiel Elliott,Giovani Bernard,Sterling Shepard,Michael Thomas,Allen Robinson,Eric Ebron,Mike Williams,Chicago Bears,143.17600000000002,50000
86,Drew Brees,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Tyler Boyd,Allen Robinson,Eric Ebron,Melvin Gordon,Indianapolis Colts,143.17200000000003,49700
87,Andy Dalton,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Tyler Boyd,Jarvis Landry,Eric Ebron,Saquon Barkley,Indianapolis Colts,143.13600000000002,49800
88,Drew Brees,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Geronimo Allison,Allen Robinson,Eric Ebron,Melvin Gordon,Indianapolis Colts,143.132,49800
89,Matt Ryan,Ezekiel Elliott,Tevin Coleman,Odell Beckham Jr.,Tyler Boyd,Geronimo Allison,Eric Ebron,Giovani Bernard,Indianapolis Colts,143.126,49800
90,Andy Dalton,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Geronimo Allison,Jarvis Landry,Eric Ebron,Saquon Barkley,Indianapolis Colts,143.096,49900
91,Andy Dalton,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Michael Thomas,Allen Robinson,Eric Ebron,Calvin Ridley,Chicago Bears,143.07600000000002,50000
92,Andy Dalton,Ezekiel Elliott,Melvin Gordon,Sterling Shepard,Odell Beckham Jr.,Tyler Boyd,Eric Ebron,Mike Williams,Indianapolis Colts,143.07600000000002,49900
93,Drew Brees,Ezekiel Elliott,Alvin Kamara,Sterling Shepard,Allen Robinson,Mike Williams,Eric Ebron,Calvin Ridley,Indianapolis Colts,143.07200000000003,49900
94,Drew Brees,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Tyler Boyd,Allen Robinson,Eric Ebron,Saquon Barkley,Indianapolis Colts,143.062,49500
95,Andy Dalton,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Allen Robinson,Jarvis Landry,Eric Ebron,Giovani Bernard,Chicago Bears,143.056,49700
96,Matt Ryan,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Odell Beckham Jr.,Allen Robinson,Eric Ebron,Mike Williams,Indianapolis Colts,143.03600000000003,49500
97,Andy Dalton,Ezekiel Elliott,Melvin Gordon,Sterling Shepard,Odell Beckham Jr.,Geronimo Allison,Eric Ebron,Mike Williams,Indianapolis Colts,143.03600000000003,50000
98,Drew Brees,Ezekiel Elliott,Alvin Kamara,Sterling Shepard,Tyler Boyd,Allen Robinson,Eric Ebron,Mike Williams,Chicago Bears,143.032,50000
99,Drew Brees,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Geronimo Allison,Allen Robinson,Eric Ebron,Saquon Barkley,Indianapolis Colts,143.02200000000002,49600
100,Matt Ryan,Ezekiel Elliott,Giovani Bernard,Sterling Shepard,Mike Williams,Calvin Ridley,Eric Ebron,Alvin Kamara,Indianapolis Colts,143.00600000000003,49800
101,Andy Dalton,Ezekiel Elliott,Giovani Bernard,Sterling Shepard,Michael Thomas,Allen Robinson,Eric Ebron,Mike Williams,Indianapolis Colts,142.97600000000003,49600
102,Andy Dalton,Ezekiel Elliott,Saquon Barkley,Sterling Shepard,Odell Beckham Jr.,Tyler Boyd,Eric Ebron,Mike Williams,Indianapolis Colts,142.96600000000004,49700
103,Matt Ryan,Ezekiel Elliott,Giovani Bernard,Sterling Shepard,Tyler Boyd,Mike Williams,Eric Ebron,Alvin Kamara,Chicago Bears,142.966,49900
104,Andy Dalton,Ezekiel Elliott,Saquon Barkley,Sterling Shepard,Odell Beckham Jr.,Geronimo Allison,Eric Ebron,Mike Williams,Indianapolis Colts,142.92600000000002,49800
105,Matt Ryan,Ezekiel Elliott,Giovani Bernard,Sterling Shepard,Geronimo Allison,Mike Williams,Eric Ebron,Alvin Kamara,Chicago Bears,142.92600000000002,50000
106,Drew Brees,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Michael Thomas,Mike Williams,Eric Ebron,Calvin Ridley,Chicago Bears,142.912,49800
107,Andy Dalton,Ezekiel Elliott,Alvin Kamara,Sterling Shepard,Tyler Boyd,Mike Williams,Eric Ebron,Jarvis Landry,Indianapolis Colts,142.906,49900
108,Drew Brees,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Mike Williams,Jarvis Landry,Eric Ebron,Giovani Bernard,Chicago Bears,142.892,49500
109,Andy Dalton,Ezekiel Elliott,Giovani Bernard,Sterling Shepard,Odell Beckham Jr.,Allen Robinson,Eric Ebron,Mike Williams,Chicago Bears,142.88600000000002,49600
110,Andy Dalton,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Michael Thomas,Allen Robinson,Eric Ebron,Calvin Ridley,Indianapolis Colts,142.87600000000003,49600
111,Drew Brees,Ezekiel Elliott,Saquon Barkley,Sterling Shepard,Tyler Boyd,Jarvis Landry,Eric Ebron,Calvin Ridley,Indianapolis Colts,142.872,50000
112,Matt Ryan,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Tyler Boyd,Calvin Ridley,Eric Ebron,Alvin Kamara,Chicago Bears,142.866,49900
113,Andy Dalton,Ezekiel Elliott,Alvin Kamara,Sterling Shepard,Geronimo Allison,Mike Williams,Eric Ebron,Jarvis Landry,Indianapolis Colts,142.866,50000
114,Andy Dalton,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Tyler Boyd,Michael Thomas,Eric Ebron,Allen Robinson,Chicago Bears,142.836,49700
115,Drew Brees,Ezekiel Elliott,Alvin Kamara,Sterling Shepard,Tyler Boyd,Allen Robinson,Eric Ebron,Mike Williams,Indianapolis Colts,142.83200000000002,49600
116,Matt Ryan,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Geronimo Allison,Calvin Ridley,Eric Ebron,Alvin Kamara,Chicago Bears,142.826,50000
117,Andy Dalton,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Michael Thomas,Geronimo Allison,Eric Ebron,Allen Robinson,Chicago Bears,142.79600000000002,49800
118,Drew Brees,Ezekiel Elliott,Alvin Kamara,Sterling Shepard,Geronimo Allison,Allen Robinson,Eric Ebron,Mike Williams,Indianapolis Colts,142.79200000000003,49700
119,Drew Brees,Ezekiel Elliott,Giovani Bernard,Sterling Shepard,Allen Robinson,Jarvis Landry,Eric Ebron,Calvin Ridley,Chicago Bears,142.792,49900
120,Andy Dalton,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Odell Beckham Jr.,Allen Robinson,Eric Ebron,Calvin Ridley,Chicago Bears,142.786,49600
121,Drew Brees,Ezekiel Elliott,Tevin Coleman,Odell Beckham Jr.,Allen Robinson,Mike Williams,Eric Ebron,Calvin Ridley,Indianapolis Colts,142.77200000000002,50000
122,Matt Ryan,Ezekiel Elliott,Giovani Bernard,Sterling Shepard,Tyler Boyd,Mike Williams,Eric Ebron,Alvin Kamara,Indianapolis Colts,142.76600000000002,49500
123,Matt Ryan,Ezekiel Elliott,Tevin Coleman,Tyler Boyd,Michael Thomas,Mike Williams,Eric Ebron,Giovani Bernard,Indianapolis Colts,142.75600000000003,50000
124,Matt Ryan,Ezekiel Elliott,Giovani Bernard,Sterling Shepard,Geronimo Allison,Mike Williams,Eric Ebron,Alvin Kamara,Indianapolis Colts,142.72600000000003,49600
125,Matt Ryan,Ezekiel Elliott,Tevin Coleman,Odell Beckham Jr.,Mike Williams,Calvin Ridley,Eric Ebron,Giovani Bernard,Indianapolis Colts,142.70600000000002,49900
126,Drew Brees,Ezekiel Elliott,Melvin Gordon,Sterling Shepard,Tyler Boyd,Geronimo Allison,Eric Ebron,Jarvis Landry,Indianapolis Colts,142.702,50000
127,Drew Brees,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Tyler Boyd,Michael Thomas,Eric Ebron,Mike Williams,Chicago Bears,142.672,49500
128,Drew Brees,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Allen Robinson,Mike Williams,Eric Ebron,Melvin Gordon,Chicago Bears,142.672,50000
129,Matt Ryan,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Tyler Boyd,Calvin Ridley,Eric Ebron,Alvin Kamara,Indianapolis Colts,142.66600000000003,49500
130,Matt Ryan,Ezekiel Elliott,Tevin Coleman,Odell Beckham Jr.,Tyler Boyd,Mike Williams,Eric Ebron,Giovani Bernard,Chicago Bears,142.666,50000
131,Drew Brees,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Michael Thomas,Geronimo Allison,Eric Ebron,Mike Williams,Chicago Bears,142.632,49600
132,Matt Ryan,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Geronimo Allison,Calvin Ridley,Eric Ebron,Alvin Kamara,Indianapolis Colts,142.626,49600
133,Andy Dalton,Ezekiel Elliott,Tevin Coleman,Odell Beckham Jr.,Tyler Boyd,Mike Williams,Eric Ebron,Jarvis Landry,Indianapolis Colts,142.60600000000002,50000
134,Drew Brees,Ezekiel Elliott,Saquon Barkley,Sterling Shepard,Tyler Boyd,Geronimo Allison,Eric Ebron,Jarvis Landry,Indianapolis Colts,142.592,49800
135,Drew Brees,Ezekiel Elliott,Giovani Bernard,Sterling Shepard,Allen Robinson,Jarvis Landry,Eric Ebron,Calvin Ridley,Indianapolis Colts,142.592,49500
136,Matt Ryan,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Tyler Boyd,Geronimo Allison,Eric Ebron,Alvin Kamara,Chicago Bears,142.586,49700
137,Drew Brees,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Allen Robinson,Mike Williams,Eric Ebron,Saquon Barkley,Chicago Bears,142.562,49800
138,Drew Brees,Ezekiel Elliott,Giovani Bernard,Sterling Shepard,Tyler Boyd,Allen Robinson,Eric Ebron,Jarvis Landry,Chicago Bears,142.55200000000002,49600
139,Andy Dalton,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Mike Williams,Jarvis Landry,Eric Ebron,Melvin Gordon,Indianapolis Colts,142.546,49900
140,Drew Brees,Ezekiel Elliott,Tevin Coleman,Odell Beckham Jr.,Tyler Boyd,Allen Robinson,Eric Ebron,Mike Williams,Indianapolis Colts,142.53200000000004,49700
141,Andy Dalton,Ezekiel Elliott,Giovani Bernard,Sterling Shepard,Tyler Boyd,Calvin Ridley,Eric Ebron,Alvin Kamara,Chicago Bears,142.51600000000002,49600
142,Drew Brees,Ezekiel Elliott,Giovani Bernard,Sterling Shepard,Geronimo Allison,Allen Robinson,Eric Ebron,Jarvis Landry,Chicago Bears,142.512,49700
143,Matt Ryan,Ezekiel Elliott,Giovani Bernard,Sterling Shepard,Tyler Boyd,Michael Thomas,Eric Ebron,Calvin Ridley,Chicago Bears,142.506,49800
144,Drew Brees,Ezekiel Elliott,Giovani Bernard,Tyler Boyd,Mike Williams,Calvin Ridley,Eric Ebron,Alvin Kamara,Indianapolis Colts,142.502,50000
145,Andy Dalton,Giovani Bernard,Alvin Kamara,Sterling Shepard,Odell Beckham Jr.,Tyler Boyd,Eric Ebron,Geronimo Allison,Indianapolis Colts,142.496,50000
146,Drew Brees,Ezekiel Elliott,Tevin Coleman,Odell Beckham Jr.,Geronimo Allison,Allen Robinson,Eric Ebron,Mike Williams,Indianapolis Colts,142.49200000000002,49800
147,Andy Dalton,Ezekiel Elliott,Giovani Bernard,Sterling Shepard,Geronimo Allison,Calvin Ridley,Eric Ebron,Alvin Kamara,Chicago Bears,142.476,49700
148,Drew Brees,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Allen Robinson,Mike Williams,Eric Ebron,Melvin Gordon,Indianapolis Colts,142.472,49600
149,Matt Ryan,Ezekiel Elliott,Giovani Bernard,Sterling Shepard,Michael Thomas,Geronimo Allison,Eric Ebron,Calvin Ridley,Chicago Bears,142.466,49900
150,Matt Ryan,Ezekiel Elliott,Tevin Coleman,Odell Beckham Jr.,Tyler Boyd,Mike Williams,Eric Ebron,Giovani Bernard,Indianapolis Colts,142.466,49600
151,Andy Dalton,Ezekiel Elliott,Tevin Coleman,Sterling Shepard,Mike Williams,Jarvis Landry,Eric Ebron,Saquon Barkley,Indianapolis Colts,142.436,49700
