,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
30,Tyler Higbee,LAR,1.5,0.7,1.2,16.8,7.8,12.7,0.2,0.0,0.1,0.0,0.0,0.0,2.9,0.8,1.8,4,TE
31,Eric Tomlinson,BAL,1.5,1.0,1.3,14.8,10.8,13.0,0.1,0.0,0.1,0.0,0.0,0.0,2.0,1.4,1.7,4,TE
32,Jordan Akins,HOU,1.4,1.0,1.2,14.8,10.0,12.6,0.1,0.0,0.1,0.0,0.2,0.1,2.1,1.0,1.6,4,TE
33,Chris Herndon,NYJ,1.9,0.6,1.3,17.2,5.7,13.1,0.1,0.0,0.1,0.0,0.0,0.0,2.3,1.0,1.6,4,TE
34,Maxx Williams,ARI,2.0,0.7,1.3,25.0,6.0,13.7,0.1,0.0,0.1,0.0,0.1,0.0,2.5,0.9,1.6,4,TE
35,Demetrius Harris,CHI,1.1,0.8,1.0,12.4,9.0,10.8,0.1,0.0,0.1,0.0,0.1,0.0,2.0,1.0,1.5,4,TE
36,Josh Hill,NO,1.7,0.5,1.1,17.0,4.8,10.4,0.2,0.0,0.1,0.0,0.1,0.0,2.7,0.5,1.5,4,TE
37,Matt LaCosse,NE,1.7,0.2,1.0,18.7,1.0,9.9,0.1,0.0,0.1,0.0,0.0,0.0,2.5,0.2,1.4,4,TE
38,Gerald Everett,LAR,1.6,0.3,0.9,17.0,2.8,10.1,0.1,0.0,0.1,0.0,0.1,0.0,2.3,0.3,1.3,4,TE
39,Josh Perkins,PHI,1.2,0.3,0.9,14.0,2.9,10.0,0.1,0.0,0.1,0.0,0.2,0.1,2.0,0.4,1.3,4,TE
40,Blake Jarwin,DAL,1.8,0.4,0.9,15.1,4.5,8.9,0.2,0.0,0.1,0.0,0.0,0.0,2.7,0.5,1.3,4,TE
41,Derek Carrier,LV,1.6,0.6,1.0,14.8,5.0,9.4,0.1,0.0,0.1,0.0,0.0,0.0,2.1,0.7,1.2,4,TE
42,James O'Shaughnessy,JAC,1.3,0.2,0.8,14.5,1.8,8.6,0.1,0.0,0.1,0.0,0.0,0.0,2.1,0.2,1.2,4,TE
43,CJ Uzomah,CIN,1.3,0.2,0.8,13.0,2.1,7.6,0.1,0.0,0.1,0.0,0.1,0.0,1.9,0.2,1.1,4,TE
44,Seth DeValve,ARI,1.4,0.2,0.7,15.4,2.5,7.7,0.2,0.0,0.0,0.0,0.0,0.0,2.5,0.3,1.0,4,TE
45,Tyler Conklin,MIN,1.4,0.2,0.6,12.2,2.7,6.4,0.1,0.0,0.0,0.0,0.0,0.0,1.8,0.3,0.8,4,TE
46,Jerell Adams,DET,0.9,0.0,0.4,10.3,0.0,5.1,0.1,0.0,0.1,0.0,0.0,0.0,1.7,0.0,0.8,4,TE
47,Jordan Leggett,DEN,1.1,0.2,0.7,11.0,1.7,7.0,0.1,0.0,0.0,0.0,0.0,0.0,1.5,0.2,0.8,4,TE
48,Durham Smythe,MIA,0.7,0.3,0.5,7.6,2.9,5.2,0.1,0.0,0.0,0.0,0.0,0.0,1.4,0.3,0.7,4,TE
49,Levine Toilolo,NYG,1.0,0.1,0.5,10.2,1.3,5.1,0.1,0.0,0.0,0.0,0.0,0.0,1.6,0.1,0.6,4,TE
50,Eric Saubert,JAC,1.1,0.1,0.4,11.7,1.0,4.0,0.1,0.0,0.0,0.0,0.0,0.0,1.9,0.1,0.6,4,TE
51,Darrell Daniels,ARI,0.9,0.1,0.5,8.6,0.8,4.7,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.1,0.6,4,TE
52,Marcedes Lewis,GB,0.4,0.0,0.2,4.0,0.0,2.4,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4,4,TE
53,Antony Auclair,TB,0.4,0.2,0.3,4.5,2.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.4,4,TE
54,Khari Lee,DET,0.5,0.2,0.3,5.0,1.9,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.4,4,TE
55,Lee Smith,BUF,0.3,0.3,0.3,3.0,2.0,2.6,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.4,4,TE
56,Jacob Hollister,SEA,0.3,0.2,0.2,3.2,2.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.4,4,TE
57,Daniel Brown,NYJ,0.3,0.0,0.1,3.5,0.0,1.8,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.3,4,TE
58,MyCole Pruitt,TEN,0.3,0.0,0.2,4.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3,4,TE
59,Sean Culkin,BAL,0.2,0.2,0.2,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,4,TE
60,Cole Wick,NO,0.3,0.0,0.2,3.3,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3,4,TE
61,Xavier Grimble,BAL,0.2,0.1,0.2,2.0,1.3,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.2,4,TE
62,Stephen Anderson,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,TE
63,Garrett Griffin,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,TE
64,Blake Bell,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,TE
65,Clark Harris,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,TE
66,Richard Rodgers,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,TE
