,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,ATT_MAX,ATT_MIN,ATT_MID,YDS.1_MAX,YDS.1_MIN,YDS.1_MID,TDS.1_MAX,TDS.1_MIN,TDS.1_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Year,Position
23,Chris Olave,NO,5.9,5.9,5.9,80.1,80.1,80.1,0.5,0.5,0.5,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.1,0.1,0.1,11.0,11.0,11.0,4,2022,WR
24,Christian Kirk,JAC,5.8,5.8,5.8,70.9,70.9,70.9,0.5,0.5,0.5,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.1,0.1,0.1,10.0,10.0,10.0,4,2022,WR
25,Chris Godwin,TB,6.4,4.0,5.0,70.9,50.7,59.5,1.0,0.3,0.5,0.2,0.0,0.1,1.4,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,12.2,7.1,9.2,4,2022,WR
26,Garrett Wilson,NYJ,5.2,3.9,4.4,71.7,40.0,57.8,1.0,0.2,0.5,0.3,0.1,0.2,2.0,0.0,1.4,0.0,0.0,0.0,0.0,0.1,0.0,12.2,5.1,8.8,4,2022,WR
27,Rashod Bateman,BAL,4.4,3.4,3.9,67.0,41.0,54.1,1.0,0.3,0.5,0.1,0.0,0.0,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.0,12.7,5.6,8.4,4,2022,WR
28,Terry McLaurin,WAS,6.0,3.4,4.3,72.0,45.0,59.1,1.0,0.2,0.4,0.2,0.0,0.1,1.6,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,13.2,5.8,8.3,4,2022,WR
29,Allen Lazard,GB,6.0,3.4,4.1,65.0,45.5,52.0,1.0,0.3,0.5,0.1,0.0,0.1,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,12.5,6.4,8.3,4,2022,WR
30,DeVonta Smith,PHI,5.0,3.9,4.4,68.3,53.0,60.8,0.8,0.0,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,8.9,6.6,8.2,4,2022,WR
31,JuJu Smith-Schuster,KC,6.0,4.2,5.1,74.0,39.5,54.4,1.0,0.3,0.5,0.1,0.0,0.1,2.0,0.0,0.6,0.0,0.0,0.0,0.0,0.1,0.0,13.4,5.8,8.2,4,2022,WR
32,DJ Moore,CAR,5.0,4.2,4.6,64.3,52.9,59.2,0.5,0.0,0.3,0.7,0.5,0.6,4.5,2.2,3.4,0.0,0.0,0.0,0.0,0.1,0.0,9.3,6.7,8.2,4,2022,WR
33,Curtis Samuel,WAS,6.0,4.1,4.8,55.0,43.5,49.8,0.3,0.0,0.2,3.3,1.7,2.7,18.0,10.3,14.6,0.1,0.0,0.0,0.0,0.1,0.1,9.3,6.6,7.9,4,2022,WR
34,Romeo Doubs,GB,5.0,3.3,4.2,60.0,39.8,50.5,1.0,0.3,0.5,0.1,0.0,0.1,0.9,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.7,7.8,4,2022,WR
35,Josh Reynolds,DET,6.0,3.0,4.2,73.0,37.0,54.0,1.0,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,4.7,7.8,4,2022,WR
36,Brandon Aiyuk,SF,5.0,3.9,4.2,63.7,49.7,57.0,0.5,0.0,0.3,0.3,0.0,0.1,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,8.7,6.1,7.6,4,2022,WR
37,Robert Woods,TEN,5.5,3.8,4.7,64.0,44.9,55.7,0.8,0.0,0.3,0.8,0.0,0.4,5.0,0.0,2.4,0.0,0.0,0.0,0.0,0.1,0.0,8.4,5.8,7.6,4,2022,WR
38,Adam Thielen,MIN,5.0,3.8,4.3,61.0,43.2,50.8,0.5,0.0,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,6.1,7.2,4,2022,WR
39,Chase Claypool,PIT,4.0,3.0,3.7,59.0,43.6,49.2,0.5,0.0,0.2,1.5,0.4,1.0,7.2,3.0,5.2,0.1,0.0,0.0,0.0,0.1,0.0,7.9,5.9,7.1,4,2022,WR
40,Jerry Jeudy,DEN,4.1,2.9,3.5,66.0,37.0,52.6,0.5,0.0,0.3,0.3,0.0,0.1,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,8.3,5.0,6.9,4,2022,WR
41,Elijah Moore,NYJ,5.0,3.5,4.0,65.0,37.0,51.3,0.5,0.0,0.2,0.6,0.2,0.3,4.0,1.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,7.3,5.1,6.9,4,2022,WR
42,Treylon Burks,TEN,4.8,3.0,3.8,52.0,42.9,48.1,0.5,0.0,0.3,0.5,0.1,0.4,3.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,6.6,4,2022,WR
43,Joshua Palmer,LAC,5.0,3.6,4.1,64.0,43.0,49.4,0.4,0.0,0.3,0.4,0.0,0.2,2.6,0.0,1.0,0.0,0.0,0.0,0.0,0.1,0.0,7.6,6.1,6.6,4,2022,WR
44,Richie James,NYG,4.8,3.0,4.0,60.0,33.0,50.9,0.3,0.0,0.2,0.9,0.0,0.4,6.0,0.0,2.4,0.0,0.0,0.0,0.0,0.1,0.0,7.4,3.3,6.5,4,2022,WR
45,DeVante Parker,NE,5.0,3.7,4.2,59.0,49.0,53.6,0.3,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,5.9,6.5,4,2022,WR
46,Marquez Valdes-Scantling,KC,4.0,3.0,3.4,61.2,47.0,51.3,0.3,0.0,0.2,0.3,0.0,0.2,1.6,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,8.1,4.7,6.5,4,2022,WR
47,Isaiah McKenzie,BUF,6.0,3.0,3.9,81.0,29.0,44.2,0.5,0.0,0.3,0.7,0.0,0.4,6.0,0.0,3.0,0.1,0.0,0.0,0.0,0.1,0.0,6.5,4.5,6.4,4,2022,WR
48,Jarvis Landry,NO,4.7,4.7,4.7,54.0,54.0,54.0,0.2,0.2,0.2,0.1,0.1,0.1,1.1,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,7.0,4,2022,WR
49,Marvin Jones,JAC,4.5,3.0,4.0,50.9,41.0,46.8,0.4,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,4.1,6.3,4,2022,WR
50,Robbie Anderson,CAR,4.0,3.3,3.6,49.0,41.4,44.8,0.5,0.0,0.3,0.2,0.0,0.1,1.5,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,6.9,4.8,6.2,4,2022,WR
51,Russell Gage,TB,6.2,3.0,4.4,61.8,30.7,45.7,0.5,0.0,0.3,0.1,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,8.6,3.3,6.1,4,2022,WR
52,Allen Robinson,LAR,4.1,3.0,3.7,50.0,38.5,46.0,0.5,0.0,0.3,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,5.0,6.1,4,2022,WR
53,Darnell Mooney,CHI,4.2,3.0,3.7,52.0,40.0,47.0,0.3,0.0,0.2,0.4,0.0,0.2,2.0,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,6.0,4,2022,WR
54,Tyler Boyd,CIN,5.0,3.1,3.7,64.0,34.1,43.2,0.5,0.0,0.3,0.1,0.0,0.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.7,5.9,4,2022,WR
55,Mack Hollins,LV,4.0,3.0,3.5,55.0,35.0,44.9,0.4,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,5.0,5.9,4,2022,WR
56,Greg Dortch,ARI,6.0,3.6,4.2,66.0,37.0,46.9,0.3,0.0,0.2,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,6.6,5.0,5.8,4,2022,WR
57,Nelson Agholor,NE,4.0,2.8,3.5,55.0,42.3,47.9,0.3,0.0,0.2,0.1,0.0,0.0,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,6.4,4.9,5.8,4,2022,WR
58,Julio Jones,TB,4.0,1.3,3.1,56.0,18.3,40.6,0.5,0.0,0.2,0.5,0.0,0.3,2.9,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,6.5,2.9,5.6,4,2022,WR
59,Michael Gallup,DAL,3.5,2.0,2.9,50.9,31.0,39.6,0.3,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,3.4,5.3,4,2022,WR
60,Nico Collins,HOU,4.0,3.0,3.4,48.0,34.0,41.6,0.3,0.0,0.2,0.3,0.0,0.1,1.4,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,5.8,4.3,5.2,4,2022,WR
61,Donovan Peoples-Jones,CLE,3.5,2.6,3.0,43.0,36.3,39.3,0.3,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,3.7,5.1,4,2022,WR
62,Corey Davis,NYJ,3.1,2.5,2.8,44.4,33.0,38.6,0.5,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,3.6,5.1,4,2022,WR
63,Mecole Hardman,KC,3.9,2.0,2.8,47.7,25.1,34.9,0.3,0.0,0.2,0.5,0.3,0.4,7.9,1.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,7.3,3.9,5.0,4,2022,WR
64,Jahan Dotson,WAS,3.4,2.8,3.0,43.4,30.0,39.0,0.3,0.0,0.2,0.2,0.0,0.1,1.7,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,5.9,4.1,5.0,4,2022,WR
65,Kalif Raymond,DET,4.0,1.0,3.0,45.8,12.0,37.7,0.3,0.0,0.2,0.1,0.0,0.0,2.4,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,6.4,1.7,5.0,4,2022,WR
66,Noah Brown,DAL,4.0,2.4,3.1,48.0,28.3,38.7,0.3,0.0,0.2,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,5.1,3.8,4.9,4,2022,WR
67,Breshad Perriman,TB,3.0,2.1,2.6,38.0,34.0,36.0,0.2,0.2,0.2,0.2,0.0,0.1,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.8,4.8,4.9,4,2022,WR
68,George Pickens,PIT,4.0,2.7,3.2,42.9,31.0,37.8,0.2,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,4.0,4.7,4,2022,WR
69,Tre'Quan Smith,NO,3.9,2.1,2.7,54.9,23.5,36.8,0.3,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,3.5,4.7,4,2022,WR
70,DeAndre Carter,LAC,3.1,1.9,2.7,39.7,21.0,32.2,0.3,0.0,0.2,0.5,0.1,0.3,5.2,0.8,2.6,0.0,0.0,0.0,0.0,0.0,0.0,5.6,3.0,4.5,4,2022,WR
71,KJ Osborn,MIN,3.4,2.0,2.7,38.0,26.0,32.7,0.3,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,3.3,4.4,4,2022,WR
72,Rondale Moore,ARI,4.2,2.0,3.1,36.4,21.0,30.8,0.3,0.0,0.2,1.0,0.0,0.4,8.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,4.9,3.6,4.4,4,2022,WR
73,Equanimeous St,CHI,3.0,1.7,2.3,36.0,26.9,31.0,0.2,0.0,0.1,0.4,0.0,0.2,3.1,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,4.5,3.6,4.1,4,2022,WR
74,Devin Duvernay,BAL,4.0,1.9,2.6,52.0,18.0,29.7,0.2,0.0,0.1,0.5,0.3,0.4,3.0,1.7,2.3,0.0,0.0,0.0,0.0,0.0,0.0,5.2,2.8,4.1,4,2022,WR
75,Kendrick Bourne,NE,3.5,1.0,2.5,39.0,13.0,31.8,0.3,0.0,0.1,0.6,0.0,0.2,4.9,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,6.5,3.5,4.1,4,2022,WR
76,Alec Pierce,IND,3.0,2.0,2.3,42.7,18.0,31.3,0.3,0.0,0.2,0.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,5.6,1.8,4.0,4,2022,WR
77,David Sills,NYG,4.0,2.0,2.7,55.0,19.0,32.0,0.2,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,5.2,1.9,4.0,4,2022,WR
78,Nick Westbrook-Ikhine,TEN,3.0,1.6,2.4,36.0,19.7,29.7,0.3,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,2.6,3.9,4,2022,WR
79,Ben Skowronek,LAR,3.0,2.0,2.6,40.1,26.0,31.7,0.2,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,5.1,3.4,3.8,4,2022,WR
80,Kenny Golladay,NYG,2.7,1.1,2.1,37.5,16.4,30.3,0.2,0.0,0.1,0.0,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.3,3.8,4,2022,WR
81,Chris Moore,HOU,3.1,2.0,2.6,34.0,22.0,27.7,0.3,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,2.3,3.7,4,2022,WR
82,Olamide Zaccheaus,ATL,3.0,1.0,2.1,35.5,17.0,28.2,0.2,0.0,0.1,0.1,0.0,0.0,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.8,3.0,3.5,4,2022,WR
83,Randall Cobb,GB,2.8,1.0,2.1,37.3,16.0,27.7,0.2,0.0,0.1,0.1,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,5.1,2.7,3.5,4,2022,WR
84,Jauan Jennings,SF,2.9,1.8,2.1,29.0,22.0,24.4,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,2.3,3.3,4,2022,WR
85,Keelan Cole,LV,2.8,1.3,2.0,34.4,16.9,25.8,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,2.3,3.3,4,2022,WR
86,Laviska Shenault,CAR,3.0,1.0,2.1,30.0,10.0,21.0,0.5,0.0,0.2,0.3,0.0,0.1,2.7,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,4.4,1.7,3.3,4,2022,WR
87,Christian Watson,GB,2.5,1.0,1.7,32.0,14.8,23.9,0.2,0.0,0.1,1.0,0.1,0.4,6.0,0.8,2.1,0.0,0.0,0.0,0.0,0.0,0.0,4.4,1.7,3.2,4,2022,WR
88,Kyle Philips,TEN,2.5,1.0,1.9,30.7,13.7,23.8,0.2,0.1,0.1,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.1,1.8,3.1,4,2022,WR
89,Darius Slayton,NYG,2.4,0.6,1.7,27.8,10.9,21.6,0.2,0.1,0.2,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,1.4,3.0,4,2022,WR
90,Quintez Cephus,DET,2.9,0.3,1.6,38.6,3.0,22.1,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4,0.4,3.0,4,2022,WR
91,Marcus Johnson,NYG,1.5,1.3,1.4,22.0,19.2,20.6,0.2,0.1,0.1,0.0,0.0,0.0,1.3,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,3.1,2.8,3.0,4,2022,WR
92,Jamal Agnew,JAC,2.9,0.8,1.7,32.8,7.0,17.7,0.2,0.0,0.1,0.8,0.0,0.5,8.5,0.0,4.0,0.1,0.0,0.0,0.0,0.0,0.0,6.0,1.1,2.9,4,2022,WR
93,Jamison Crowder,BUF,3.0,1.0,2.0,33.0,12.0,21.5,0.2,0.0,0.1,1.0,0.0,0.2,6.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,3.8,2.4,2.9,4,2022,WR
94,Parris Campbell,IND,2.7,1.0,1.9,29.0,13.0,21.8,0.2,0.0,0.1,0.1,0.0,0.0,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,4.1,2.2,2.9,4,2022,WR
95,Tom Kennedy,DET,2.1,0.9,1.5,25.9,12.6,19.3,0.2,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,1.7,2.7,4,2022,WR
96,Dante Pettis,CHI,2.2,0.9,1.4,31.0,12.3,19.1,0.2,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.1,1.6,2.5,4,2022,WR
97,Marquise Goodwin,SEA,2.0,1.1,1.7,26.8,15.1,21.2,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.9,2.5,4,2022,WR
98,Lil'Jordan Humphrey,NE,2.6,1.0,1.6,31.0,15.6,20.3,0.1,0.1,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,2.0,2.5,4,2022,WR
99,Demarcus Robinson,BAL,1.9,1.4,1.6,21.6,15.0,18.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.3,2.5,4,2022,WR
100,Ashton Dulin,IND,2.0,0.7,1.4,23.0,13.0,18.3,0.1,0.0,0.1,0.3,0.0,0.2,1.8,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,3.1,1.9,2.4,4,2022,WR
101,Quez Watkins,PHI,3.0,0.9,1.5,32.5,11.5,20.2,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,1.5,2.4,4,2022,WR
102,Shi Smith,CAR,2.1,1.0,1.5,29.6,10.0,19.2,0.2,0.0,0.1,0.0,0.0,0.0,0.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.9,1.8,2.4,4,2022,WR
103,KJ Hamler,DEN,2.0,0.8,1.5,27.0,9.9,19.1,0.1,0.0,0.1,0.6,0.0,0.3,4.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,3.1,1.3,2.4,4,2022,WR
104,Scotty Miller,TB,2.4,0.6,1.2,30.0,7.6,15.2,0.2,0.1,0.1,0.3,0.2,0.2,1.7,1.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,4.2,1.3,2.3,4,2022,WR
105,Phillip Dorsett,HOU,2.3,0.8,1.3,26.8,9.0,16.5,0.2,0.1,0.1,0.0,0.0,0.0,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.3,2.3,4,2022,WR
106,Damiere Byrd,ATL,1.8,0.7,1.2,22.0,7.7,14.8,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.4,2.2,4,2022,WR
107,Kendall Hinton,DEN,2.1,0.7,1.2,27.1,8.7,14.9,0.2,0.1,0.1,0.0,0.0,0.0,0.5,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.2,2.1,4,2022,WR
108,Braxton Berrios,NYJ,1.6,0.7,1.2,18.6,7.7,13.8,0.1,0.0,0.0,0.9,0.0,0.3,5.8,0.0,2.6,0.1,0.0,0.0,0.0,0.0,0.0,3.2,1.1,2.0,4,2022,WR
109,KhaDarel Hodge,ATL,1.4,0.9,1.1,18.0,12.0,14.8,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,1.6,2.0,4,2022,WR
110,David Bell,CLE,2.0,0.9,1.4,21.0,10.2,15.1,0.1,0.0,0.1,0.3,0.0,0.1,2.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.9,1.2,2.0,4,2022,WR
111,Zach Pascal,PHI,1.6,1.0,1.1,18.2,13.0,14.5,0.1,0.0,0.1,0.3,0.0,0.1,1.9,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,2.9,1.5,1.9,4,2022,WR
112,Marquez Callaway,NO,1.7,0.8,1.1,19.9,10.0,14.7,0.2,0.0,0.1,0.0,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.9,1.3,1.9,4,2022,WR
113,Cole Beasley,TB,1.3,1.1,1.2,13.0,12.8,12.9,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,1.7,1.8,4,2022,WR
