,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Year,Position
17,Logan Thomas,WAS,4.0,2.6,3.0,44.0,26.0,31.4,0.3,0.0,0.2,0.0,0.0,0.0,5.0,3.5,4.3,4,2022,TE
18,Irv Smith,MIN,4.0,2.3,3.1,40.0,24.0,31.7,0.4,0.0,0.2,0.0,0.0,0.0,5.3,3.1,4.3,4,2022,TE
19,Hayden Hurst,CIN,3.4,2.5,2.9,37.0,25.0,29.7,0.3,0.0,0.2,0.0,0.0,0.0,4.8,2.9,4.1,4,2022,TE
20,Noah Fant,SEA,3.5,2.0,3.0,43.0,26.0,32.3,0.2,0.0,0.1,0.0,0.0,0.0,4.7,2.9,4.1,4,2022,TE
21,Cole Kmet,CHI,3.5,2.3,3.0,37.0,24.7,30.8,0.3,0.0,0.2,0.0,0.0,0.0,4.7,3.1,4.0,4,2022,TE
22,Mike Gesicki,MIA,3.8,1.6,2.5,40.8,16.0,27.9,0.4,0.0,0.2,0.0,0.0,0.0,5.3,2.1,3.8,4,2022,TE
23,Albert Okwuegbunam,DEN,3.8,2.0,2.6,38.0,19.8,27.7,0.4,0.0,0.2,0.0,0.0,0.0,5.2,2.6,3.8,4,2022,TE
24,Cameron Brate,TB,3.4,0.8,2.6,35.0,7.0,24.9,0.6,0.0,0.2,0.0,0.0,0.0,4.6,1.2,3.8,4,2022,TE
25,Juwan Johnson,NO,3.0,1.7,2.2,37.0,17.7,26.0,0.3,0.0,0.1,0.0,0.0,0.0,4.3,2.4,3.5,4,2022,TE
26,Austin Hooper,TEN,3.0,1.5,2.4,30.0,15.9,23.9,0.4,0.0,0.2,0.0,0.0,0.0,3.8,2.0,3.4,4,2022,TE
27,Hunter Henry,NE,2.5,1.5,2.1,31.3,14.4,23.4,0.2,0.0,0.1,0.0,0.0,0.0,4.5,1.9,3.0,4,2022,TE
28,Mo Alie-Cox,IND,2.0,1.6,1.8,28.0,19.9,22.9,0.2,0.0,0.1,0.0,0.0,0.0,3.4,2.7,3.0,4,2022,TE
29,Will Dissly,SEA,3.0,1.6,2.1,35.0,13.0,22.4,0.2,0.0,0.1,0.0,0.0,0.0,3.5,2.0,3.0,4,2022,TE
30,Jordan Akins,HOU,2.9,1.4,2.2,29.2,16.6,21.2,0.2,0.1,0.1,0.0,0.1,0.0,3.8,2.5,2.9,4,2022,TE
31,Isaiah Likely,BAL,2.5,1.6,2.0,26.7,17.0,21.4,0.2,0.0,0.1,0.0,0.1,0.0,3.8,1.9,2.9,4,2022,TE
32,Jonnu Smith,NE,2.7,2.0,2.2,30.4,18.0,22.1,0.2,0.0,0.1,0.0,0.0,0.0,4.1,1.8,2.8,4,2022,TE
33,Jake Ferguson,DAL,3.0,0.7,1.8,37.0,6.8,20.2,0.2,0.0,0.1,0.0,0.0,0.0,3.7,1.0,2.8,4,2022,TE
34,Ian Thomas,CAR,2.3,1.0,1.7,26.6,11.0,19.3,0.2,0.0,0.1,0.0,0.0,0.0,3.7,1.7,2.6,4,2022,TE
35,Harrison Bryant,CLE,2.2,1.0,1.7,23.4,14.6,18.8,0.3,0.0,0.1,0.0,0.0,0.0,4.1,1.5,2.6,4,2022,TE
36,Peyton Hendershot,DAL,2.6,0.7,1.7,30.0,8.4,19.2,0.2,0.0,0.1,0.0,0.0,0.0,4.0,0.8,2.5,4,2022,TE
37,Daniel Bellinger,NYG,2.3,1.7,2.0,23.2,16.5,19.1,0.3,0.0,0.1,0.0,0.1,0.0,4.1,1.9,2.5,4,2022,TE
38,OJ Howard,HOU,2.0,0.9,1.4,25.0,10.0,16.0,0.4,0.0,0.1,0.0,0.0,0.0,3.9,1.0,2.5,4,2022,TE
39,Jelani Woods,IND,2.1,1.0,1.5,22.4,11.1,15.3,0.3,0.1,0.2,0.0,0.1,0.0,4.0,1.8,2.4,4,2022,TE
40,Geoff Swaim,TEN,2.1,1.0,1.8,18.0,10.0,14.8,0.2,0.1,0.1,0.0,0.0,0.0,2.8,2.2,2.3,4,2022,TE
41,CJ Uzomah,NYJ,2.3,1.0,1.7,22.0,10.0,15.6,0.2,0.0,0.1,0.0,0.0,0.0,3.4,1.6,2.2,4,2022,TE
42,Brock Wright,DET,2.0,0.9,1.3,20.9,9.0,14.2,0.2,0.0,0.1,0.0,0.0,0.0,3.3,1.4,2.1,4,2022,TE
43,Durham Smythe,MIA,2.4,1.0,1.6,22.0,9.0,15.3,0.2,0.0,0.1,0.0,0.0,0.0,3.0,0.9,2.1,4,2022,TE
44,Colby Parkinson,SEA,1.7,0.9,1.2,25.8,8.0,14.5,0.2,0.0,0.1,0.0,0.0,0.0,3.8,1.1,2.0,4,2022,TE
45,Kylen Granson,IND,2.0,1.0,1.4,22.0,10.0,14.4,0.1,0.0,0.1,0.0,0.0,0.0,2.3,1.8,2.0,4,2022,TE
46,Tanner Hudson,NYG,1.5,1.5,1.5,13.0,13.0,13.0,0.1,0.1,0.1,0.0,0.0,0.0,1.7,1.7,1.9,4,2022,TE
47,Eric Saubert,DEN,1.6,0.8,1.0,16.0,8.0,10.4,0.3,0.1,0.1,0.0,0.0,0.0,2.6,1.4,1.8,4,2022,TE
48,Ross Dwelley,SF,1.1,0.1,0.6,17.4,1.0,9.2,0.3,0.0,0.2,0.0,0.0,0.0,3.5,0.1,1.8,4,2022,TE
49,Cade Otton,TB,1.2,1.0,1.1,11.2,10.1,10.7,0.1,0.1,0.1,0.0,0.0,0.0,1.7,1.5,1.6,4,2022,TE
50,Tre' McKitty,LAC,1.2,0.8,0.9,11.7,7.4,9.4,0.1,0.1,0.1,0.0,0.0,0.0,1.9,1.2,1.6,4,2022,TE
51,Anthony Firkser,ATL,1.6,0.8,1.1,17.0,6.9,10.9,0.1,0.1,0.1,0.0,0.0,0.0,2.4,1.1,1.6,4,2022,TE
52,Kyle Rudolph,TB,1.1,0.5,0.9,12.7,5.0,9.6,0.2,0.0,0.1,0.0,0.0,0.0,1.9,0.7,1.6,4,2022,TE
53,Devin Asiasi,CIN,1.0,0.3,0.7,14.0,4.0,9.3,0.2,0.0,0.1,0.0,0.0,0.0,1.6,0.5,1.5,4,2022,TE
54,John Bates,WAS,1.4,0.8,1.1,17.3,8.0,11.1,0.1,0.0,0.1,0.0,0.0,0.0,2.3,1.0,1.5,4,2022,TE
55,Reggie Gilliam,BUF,1.0,1.0,1.0,9.4,9.2,9.3,0.1,0.1,0.1,0.0,0.0,0.0,1.5,1.5,1.5,4,2022,TE
56,Ko Kieft,TB,0.9,0.8,0.9,10.0,7.9,9.0,0.1,0.1,0.1,0.0,0.0,0.0,1.4,1.3,1.5,4,2022,TE
57,Johnny Mundt,MIN,1.5,0.8,1.1,14.4,9.0,11.2,0.1,0.0,0.1,0.0,0.0,0.0,2.0,1.1,1.5,4,2022,TE
58,Adam Trautman,NO,1.3,0.6,1.0,15.0,5.9,10.8,0.1,0.0,0.1,0.0,0.0,0.0,1.9,0.6,1.5,4,2022,TE
59,Foster Moreau,LV,1.2,1.0,1.1,12.0,11.0,11.5,0.1,0.0,0.1,0.0,0.0,0.0,2.0,2.0,1.5,4,2022,TE
60,Tommy Tremble,CAR,1.6,0.6,1.1,14.0,6.4,10.9,0.1,0.0,0.1,0.0,0.0,0.0,2.0,1.0,1.4,4,2022,TE
61,Zach Gentry,PIT,1.3,0.8,1.1,13.0,8.9,11.4,0.1,0.0,0.0,0.0,0.0,0.0,1.8,0.9,1.4,4,2022,TE
62,Parker Hesse,ATL,1.3,0.7,1.0,14.0,7.1,9.8,0.1,0.0,0.1,0.0,0.0,0.0,2.0,1.1,1.4,4,2022,TE
63,Noah Gray,KC,1.5,0.8,1.1,14.8,6.7,10.7,0.1,0.0,0.1,0.0,0.0,0.0,2.3,0.7,1.4,4,2022,TE
64,Jesper Horsted,LV,1.4,0.0,0.8,15.3,0.0,8.4,0.1,0.0,0.1,0.0,0.0,0.0,2.3,0.1,1.4,4,2022,TE
65,Mason Schreck,HOU,1.0,1.0,1.0,10.4,10.4,10.4,0.1,0.1,0.1,0.0,0.0,0.0,1.4,1.4,1.4,4,2022,TE
66,Mitchell Wilcox,CIN,1.6,0.7,1.0,18.0,6.4,10.5,0.1,0.0,0.1,0.0,0.0,0.0,2.3,0.6,1.4,4,2022,TE
67,Jody Fortson,KC,1.4,0.8,1.1,12.3,8.0,10.2,0.1,0.0,0.1,0.0,0.0,0.0,1.8,1.1,1.3,4,2022,TE
68,James Mitchell,DET,0.7,0.7,0.7,6.9,6.9,6.9,0.1,0.1,0.1,0.0,0.0,0.0,1.3,1.3,1.3,4,2022,TE
69,Chris Myarick,NYG,1.0,0.7,0.8,9.0,4.2,6.7,0.3,0.0,0.1,0.0,0.0,0.0,2.2,1.0,1.3,4,2022,TE
70,Josh Oliver,BAL,1.0,0.6,0.8,15.0,5.5,8.9,0.1,0.0,0.1,0.0,0.0,0.0,1.4,0.9,1.2,4,2022,TE
71,Andrew Beck,DEN,1.0,0.4,0.7,11.9,5.0,8.5,0.1,0.0,0.1,0.0,0.0,0.0,1.8,0.7,1.1,4,2022,TE
72,Giovanni Ricci,CAR,0.9,0.5,0.7,10.0,6.7,8.4,0.1,0.0,0.1,0.0,0.0,0.0,1.4,0.7,1.1,4,2022,TE
73,Quintin Morris,BUF,0.7,0.7,0.7,8.2,7.0,7.6,0.1,0.0,0.1,0.0,0.0,0.0,1.4,0.9,1.1,4,2022,TE
74,Chris Manhertz,JAC,1.0,0.3,0.7,10.0,3.0,6.5,0.1,0.0,0.1,0.0,0.0,0.0,1.2,0.4,1.0,4,2022,TE
75,Kendall Blanton,LAR,1.2,0.2,0.7,10.2,2.0,6.8,0.1,0.0,0.1,0.0,0.0,0.0,1.5,0.3,1.0,4,2022,TE
76,Brycen Hopkins,LAR,1.0,1.0,1.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,2022,TE
77,Josiah Deguara,GB,0.7,0.6,0.7,7.5,6.0,6.8,0.1,0.0,0.1,0.0,0.0,0.0,1.4,0.9,1.0,4,2022,TE
78,Marcedes Lewis,GB,1.0,0.7,0.8,12.0,6.2,8.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.9,4,2022,TE
79,Stephen Anderson,ARI,1.0,0.1,0.6,13.0,2.0,7.6,0.1,0.0,0.0,0.0,0.0,0.0,1.1,0.2,0.9,4,2022,TE
80,Eric Tomlinson,DEN,0.7,0.3,0.5,8.0,3.0,5.5,0.1,0.0,0.1,0.0,0.0,0.0,1.1,0.3,0.9,4,2022,TE
81,Taysom Hill,NO,1.5,0.2,0.9,18.5,2.3,10.3,0.1,0.0,0.0,0.0,0.4,0.2,2.7,1.0,0.8,4,2022,TE
82,Dan Arnold,JAC,1.0,0.3,0.6,10.9,3.0,6.4,0.1,0.0,0.0,0.0,0.0,0.0,1.6,0.4,0.8,4,2022,TE
83,Maxx Williams,ARI,0.7,0.2,0.5,8.2,2.0,5.1,0.1,0.0,0.1,0.0,0.0,0.0,1.4,0.2,0.8,4,2022,TE
84,Grant Calcaterra,PHI,0.6,0.2,0.4,7.9,2.0,5.0,0.1,0.0,0.1,0.0,0.0,0.0,1.4,0.3,0.8,4,2022,TE
85,Jake Tonges,CHI,0.9,0.2,0.6,9.4,3.0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,1.4,0.4,0.8,4,2022,TE
86,Trey McBride,ARI,0.7,0.3,0.5,6.7,3.0,4.9,0.1,0.0,0.1,0.0,0.0,0.0,1.3,0.5,0.8,4,2022,TE
87,Richard Rodgers,LAC,0.6,0.6,0.6,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.7,4,2022,TE
88,Armani Rogers,WAS,0.7,0.6,0.7,7.0,6.9,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.7,0.7,4,2022,TE
89,Nick Boyle,BAL,0.8,0.1,0.5,6.4,1.0,3.7,0.1,0.0,0.1,0.0,0.0,0.0,1.2,0.1,0.7,4,2022,TE
90,Jack Stoll,PHI,0.6,0.6,0.6,6.0,5.4,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.5,0.6,4,2022,TE
91,Chigoziem Okonkwo,TEN,0.6,0.5,0.6,6.1,5.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.6,0.6,4,2022,TE
92,Ben Ellefson,MIN,0.7,0.5,0.6,6.1,5.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,4,2022,TE
93,Miller Forristall,CLE,0.6,0.6,0.6,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.5,4,2022,TE
94,Trevon Wesco,CHI,0.5,0.4,0.5,6.0,3.6,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.4,0.5,4,2022,TE
95,Kevin Rader,TEN,0.6,0.2,0.4,5.5,3.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.4,4,2022,TE
96,Stephen Sullivan,CAR,0.7,0.1,0.4,7.3,1.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.4,4,2022,TE
97,Charlie Woerner,SF,0.6,0.2,0.4,5.7,2.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.4,4,2022,TE
98,Jeremy Ruckert,NYJ,0.6,0.1,0.4,6.4,1.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.4,4,2022,TE
99,Luke Farrell,JAC,0.8,0.2,0.5,6.3,1.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.4,4,2022,TE
100,Tanner Conner,MIA,0.2,0.2,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,4,2022,TE
101,Sean McKeon,DAL,0.2,0.2,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,4,2022,TE
102,Connor Heyward,PIT,0.2,0.2,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,4,2022,TE
103,Jacob Harris,LAR,0.1,0.1,0.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,4,2022,TE
104,Feleipe Franks,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2022,TE
