,Player,Team,ATT_MAX,ATT_MIN,ATT_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,REC_MAX,REC_MIN,REC_MID,YDS.1_MAX,YDS.1_MIN,YDS.1_MID,TDS.1_MAX,TDS.1_MIN,TDS.1_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Year,Position
10,Cordarrelle Patterson,ATL,18.0,11.6,14.3,77.0,57.0,63.6,1.0,0.3,0.6,3.3,1.0,2.5,31.0,13.0,20.9,0.4,0.0,0.2,0.0,0.2,0.1,15.0,11.1,12.9,4,2022,RB
11,Khalil Herbert,CHI,21.2,13.4,16.7,97.5,43.0,74.7,1.0,0.2,0.5,3.0,1.8,2.4,33.0,10.4,18.3,0.2,0.0,0.1,0.0,0.2,0.1,15.9,10.2,12.9,4,2022,RB
12,Jamaal Williams,DET,18.0,14.0,16.3,72.0,54.0,65.1,1.0,0.3,0.6,3.0,2.1,2.6,23.0,14.5,17.8,0.3,0.0,0.1,0.0,0.2,0.1,15.0,10.2,12.7,4,2022,RB
13,Javonte Williams,DEN,17.0,11.9,13.6,77.0,50.0,59.7,1.0,0.2,0.4,4.0,3.0,3.7,30.0,24.0,27.6,0.3,0.0,0.2,0.1,0.2,0.1,16.1,10.2,12.2,4,2022,RB
14,Dalvin Cook,MIN,17.3,17.3,17.3,75.0,75.0,75.0,0.6,0.6,0.6,2.7,2.7,2.7,19.9,19.9,19.9,0.1,0.1,0.1,0.2,0.2,0.2,13.0,13.0,13.0,4,2022,RB
15,Josh Jacobs,LV,17.1,15.0,16.2,71.0,62.7,67.3,1.0,0.4,0.5,2.6,1.8,2.1,21.0,13.0,16.2,0.3,0.0,0.1,0.1,0.2,0.1,14.3,11.0,11.9,4,2022,RB
16,Dameon Pierce,HOU,17.0,14.4,15.8,74.0,58.3,68.3,1.0,0.3,0.6,3.0,1.0,1.8,17.0,9.0,12.8,0.3,0.0,0.1,0.1,0.2,0.1,14.4,10.3,11.8,4,2022,RB
17,Jeff Wilson,SF,19.1,14.4,16.6,79.6,53.0,65.0,1.0,0.3,0.6,2.0,1.4,1.9,20.0,10.6,15.1,0.1,0.0,0.1,0.1,0.2,0.1,15.6,9.4,11.5,4,2022,RB
18,Ezekiel Elliott,DAL,15.5,14.0,14.8,67.0,59.0,63.2,1.0,0.3,0.6,2.2,1.0,1.8,16.0,7.0,12.2,0.3,0.0,0.1,0.1,0.2,0.1,13.4,9.7,11.3,4,2022,RB
19,James Robinson,JAC,17.0,11.9,14.4,67.5,49.0,62.7,1.0,0.3,0.6,2.2,1.0,1.9,16.3,5.0,12.5,0.1,0.0,0.1,0.1,0.2,0.1,14.0,8.9,11.2,4,2022,RB
20,Rashaad Penny,SEA,16.0,11.6,13.8,78.5,56.0,67.0,1.0,0.3,0.6,2.0,0.8,1.2,13.0,5.4,8.9,0.1,0.0,0.0,0.1,0.1,0.1,14.2,8.9,11.0,4,2022,RB
21,Antonio Gibson,WAS,16.8,12.0,14.4,71.8,44.0,60.8,1.0,0.3,0.5,2.6,1.0,2.1,21.1,11.0,16.1,0.1,0.0,0.1,0.1,0.2,0.1,11.9,9.6,10.9,4,2022,RB
22,James Conner,ARI,17.0,11.0,14.0,62.0,46.3,54.3,0.6,0.0,0.4,3.2,2.5,2.9,23.1,19.8,22.1,0.2,0.0,0.1,0.0,0.2,0.1,11.9,7.1,10.7,4,2022,RB
23,Rhamondre Stevenson,NE,15.0,9.2,11.7,63.0,43.0,52.4,1.0,0.1,0.4,3.0,2.0,2.5,27.0,13.2,19.4,0.3,0.0,0.1,0.0,0.1,0.1,14.2,7.6,10.1,4,2022,RB
24,Miles Sanders,PHI,15.0,12.0,13.7,71.2,56.0,66.3,0.7,0.0,0.4,2.0,1.0,1.8,15.2,7.0,11.9,0.1,0.0,0.0,0.1,0.2,0.1,11.2,6.8,10.0,4,2022,RB
25,Breece Hall,NYJ,13.0,8.7,10.4,57.0,33.2,43.9,1.0,0.2,0.4,4.0,2.4,3.1,35.0,20.7,26.5,0.3,0.0,0.1,0.0,0.2,0.1,13.5,7.3,9.7,4,2022,RB
26,AJ Dillon,GB,14.1,11.0,12.7,61.7,46.9,53.3,0.5,0.0,0.3,3.0,2.0,2.4,25.4,18.2,20.7,0.1,0.0,0.1,0.0,0.1,0.1,10.6,7.3,9.6,4,2022,RB
27,Damien Harris,NE,15.0,9.3,12.6,64.8,44.0,57.9,0.8,0.0,0.4,2.0,0.7,1.6,17.1,4.4,11.5,0.1,0.0,0.0,0.1,0.1,0.1,11.6,7.0,9.2,4,2022,RB
28,Devin Singletary,BUF,13.0,9.4,11.0,58.0,36.0,45.5,0.5,0.0,0.3,4.0,2.1,3.0,29.0,15.4,22.2,0.2,0.0,0.1,0.0,0.1,0.1,9.8,6.5,9.0,4,2022,RB
29,Kareem Hunt,CLE,12.0,7.7,9.6,52.2,33.6,41.4,0.5,0.0,0.3,4.0,2.3,2.9,26.0,15.8,20.2,0.2,0.0,0.1,0.0,0.1,0.1,10.4,7.4,8.6,4,2022,RB
30,Clyde Edwards-Helaire,KC,12.0,7.7,9.8,50.0,25.0,42.2,0.3,0.0,0.2,3.3,2.3,2.9,27.7,17.0,21.7,0.2,0.0,0.1,0.0,0.1,0.1,10.2,6.3,8.4,4,2022,RB
31,Tony Pollard,DAL,13.0,7.0,9.6,50.9,34.1,42.7,0.3,0.0,0.2,3.0,2.1,2.6,26.7,19.6,22.7,0.3,0.0,0.1,0.0,0.1,0.1,9.1,7.3,8.3,4,2022,RB
32,Michael Carter,NYJ,12.9,8.0,10.8,59.7,33.0,47.3,0.4,0.0,0.2,3.0,2.0,2.5,24.1,15.6,19.5,0.1,0.0,0.1,0.0,0.1,0.1,10.7,6.4,8.3,4,2022,RB
33,Mark Ingram,NO,12.6,12.6,12.6,50.2,50.2,50.2,0.3,0.3,0.3,1.7,1.7,1.7,12.2,12.2,12.2,0.0,0.0,0.0,0.2,0.2,0.2,7.8,7.8,7.8,4,2022,RB
34,JK Dobbins,BAL,12.0,7.5,10.2,53.6,39.5,45.7,0.7,0.0,0.3,2.0,1.0,1.6,16.0,10.8,13.4,0.1,0.0,0.0,0.0,0.1,0.1,9.3,6.3,8.1,4,2022,RB
35,Chase Edmonds,MIA,12.0,6.8,9.1,48.0,33.0,40.1,0.3,0.0,0.2,3.0,2.0,2.6,22.0,15.0,18.9,0.3,0.0,0.1,0.0,0.1,0.1,9.0,5.1,7.8,4,2022,RB
36,Cam Akers,LAR,13.1,11.0,12.2,62.8,39.0,48.7,0.5,0.0,0.3,1.9,1.0,1.3,15.8,6.0,10.6,0.1,0.0,0.0,0.1,0.3,0.2,10.1,6.0,7.5,4,2022,RB
37,Melvin Gordon,DEN,11.4,8.0,10.2,47.3,30.0,42.3,0.5,0.0,0.3,2.1,1.8,1.9,16.1,10.8,13.4,0.1,0.0,0.1,0.1,0.2,0.1,8.9,5.1,7.5,4,2022,RB
38,Raheem Mostert,MIA,11.5,8.0,10.2,69.0,28.8,43.9,0.3,0.0,0.2,2.2,0.8,1.2,21.0,7.0,10.6,0.1,0.0,0.0,0.0,0.1,0.1,11.5,5.0,6.8,4,2022,RB
39,Travis Etienne,JAC,8.0,6.0,7.0,39.0,23.0,30.4,0.2,0.0,0.2,4.0,1.7,2.8,27.0,14.6,21.9,0.2,0.0,0.1,0.0,0.1,0.1,7.5,5.2,6.6,4,2022,RB
40,Darrell Henderson,LAR,10.9,7.0,9.0,43.6,24.6,34.4,0.5,0.0,0.2,3.0,1.0,1.6,28.0,9.5,13.3,0.1,0.0,0.1,0.0,0.1,0.1,7.4,4.3,6.4,4,2022,RB
41,JD McKissic,WAS,4.8,2.0,3.6,20.4,9.0,14.9,0.1,0.0,0.1,5.0,2.8,3.7,36.0,22.5,28.6,0.3,0.0,0.1,0.0,0.1,0.1,5.8,4.3,5.4,4,2022,RB
42,Craig Reynolds,DET,9.0,4.0,7.4,39.3,15.0,29.6,0.3,0.0,0.2,2.2,0.0,1.2,18.0,0.0,10.6,0.1,0.0,0.1,0.0,0.1,0.1,7.7,1.5,5.4,4,2022,RB
43,Nyheim Hines,IND,3.6,3.6,3.6,14.5,14.5,14.5,0.1,0.1,0.1,3.3,3.3,3.3,25.8,25.8,25.8,0.1,0.1,0.1,0.1,0.1,0.1,5.2,5.2,5.2,4,2022,RB
44,Rex Burkhead,HOU,6.6,3.0,4.4,27.5,12.0,19.2,0.3,0.0,0.1,3.6,2.0,2.7,28.9,14.9,20.8,0.1,0.0,0.1,0.0,0.1,0.1,6.6,4.3,5.1,4,2022,RB
45,Alexander Mattison,MIN,5.4,5.4,5.4,21.4,21.4,21.4,0.1,0.1,0.1,1.1,1.1,1.1,8.3,8.3,8.3,0.1,0.1,0.1,0.0,0.0,0.0,4.0,4.0,4.0,4,2022,RB
46,Jerick McKinnon,KC,6.8,4.0,5.7,26.1,15.0,21.5,0.2,0.0,0.1,2.6,1.7,2.1,19.0,12.0,16.4,0.1,0.0,0.1,0.0,0.1,0.1,5.7,3.6,4.8,4,2022,RB
47,Latavius Murray,NO,1.4,1.4,1.4,8.7,8.7,8.7,0.1,0.1,0.1,0.2,0.2,0.2,1.5,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.5,4,2022,RB
48,Kenneth Gainwell,PHI,6.4,2.5,4.3,26.6,11.0,17.7,0.3,0.0,0.2,3.0,1.5,2.0,23.0,11.0,15.7,0.1,0.0,0.1,0.0,0.1,0.0,5.8,2.9,4.6,4,2022,RB
49,Ken Walker,SEA,10.0,4.9,6.7,39.0,19.7,26.9,0.3,0.0,0.2,1.9,0.0,1.1,14.4,0.0,8.8,0.1,0.0,0.0,0.0,0.1,0.1,6.3,3.9,4.6,4,2022,RB
50,Justice Hill,BAL,9.0,5.0,6.4,61.5,9.9,27.3,0.2,0.0,0.1,1.2,0.4,0.8,12.0,2.5,5.9,0.1,0.0,0.0,0.0,0.1,0.1,7.6,1.9,4.1,4,2022,RB
51,Tyler Allgeier,ATL,8.5,5.0,6.9,36.4,18.4,27.1,0.3,0.0,0.1,1.1,0.0,0.6,8.6,0.0,4.5,0.1,0.0,0.0,0.0,0.1,0.0,5.9,3.2,4.1,4,2022,RB
52,Trestan Ebner,CHI,8.2,3.5,5.8,37.0,9.2,20.8,0.3,0.1,0.1,1.4,0.7,1.0,12.5,7.3,9.2,0.1,0.0,0.1,0.0,0.1,0.0,6.3,2.1,4.0,4,2022,RB
53,Eno Benjamin,ARI,6.4,3.0,4.7,26.4,9.0,18.7,0.2,0.0,0.1,2.3,1.0,1.4,17.1,6.0,12.0,0.1,0.0,0.0,0.0,0.1,0.0,5.8,2.4,3.8,4,2022,RB
54,Sony Michel,LAC,9.8,2.0,6.5,40.2,9.0,24.4,0.2,0.0,0.1,1.0,0.0,0.6,6.0,0.0,3.8,0.0,0.0,0.0,0.0,0.1,0.1,5.8,2.3,3.6,4,2022,RB
55,Samaje Perine,CIN,5.8,2.6,4.2,27.9,10.0,17.3,0.2,0.0,0.1,1.6,0.8,1.2,12.0,6.0,9.1,0.1,0.0,0.1,0.0,0.1,0.0,5.3,2.4,3.6,4,2022,RB
56,Dontrell Hilliard,TEN,4.3,0.0,2.4,23.5,0.0,11.5,0.1,0.0,0.0,2.1,1.4,1.9,19.2,10.7,15.5,0.3,0.0,0.1,0.0,0.1,0.0,6.7,2.6,3.5,4,2022,RB
57,Brandon Bolden,LV,5.2,2.0,3.5,22.1,4.8,13.8,0.2,0.0,0.1,2.0,0.0,1.3,17.0,0.0,11.4,0.2,0.0,0.1,0.0,0.0,0.0,4.6,2.5,3.3,4,2022,RB
58,Jaylen Warren,PIT,5.6,3.3,4.1,19.7,13.0,16.5,0.2,0.0,0.1,2.0,0.0,0.9,14.5,0.0,6.7,0.1,0.0,0.0,0.0,0.1,0.0,5.2,1.5,3.0,4,2022,RB
59,Zack Moss,BUF,7.0,2.0,4.5,29.1,9.0,17.4,0.2,0.0,0.1,1.2,0.0,0.8,8.4,0.0,6.0,0.1,0.0,0.0,0.0,0.1,0.0,4.7,2.5,3.0,4,2022,RB
60,Chuba Hubbard,CAR,4.4,3.1,3.6,17.5,9.7,12.6,0.1,0.1,0.1,0.9,0.4,0.6,7.4,4.0,5.4,0.1,0.0,0.0,0.0,0.1,0.0,3.3,2.0,2.5,4,2022,RB
61,Justin Jackson,DET,2.3,1.4,1.9,14.2,5.8,10.3,0.2,0.1,0.1,1.1,0.8,0.9,9.7,5.7,7.6,0.1,0.0,0.0,0.0,0.0,0.0,3.6,2.0,2.5,4,2022,RB
62,Joshua Kelley,LAC,4.5,2.0,3.4,17.5,6.0,13.8,0.2,0.0,0.1,1.0,0.0,0.7,9.0,0.0,5.3,0.1,0.0,0.0,0.0,0.1,0.1,3.1,1.8,2.5,4,2022,RB
63,Rachaad White,TB,4.5,1.2,3.4,18.1,4.0,13.8,0.2,0.0,0.1,1.1,0.0,0.7,9.0,0.0,5.5,0.0,0.0,0.0,0.0,0.1,0.0,3.7,1.0,2.4,4,2022,RB
64,James Cook,BUF,3.5,1.0,2.2,17.0,6.0,11.2,0.1,0.0,0.1,1.3,0.0,0.9,10.5,0.0,7.6,0.1,0.0,0.0,0.0,0.1,0.0,3.7,0.7,2.3,4,2022,RB
65,Darrel Williams,ARI,3.9,1.0,2.3,18.4,4.3,10.4,0.2,0.0,0.1,1.5,0.0,0.9,12.1,0.0,7.1,0.1,0.0,0.0,0.0,0.1,0.0,4.1,0.8,2.2,4,2022,RB
66,Matt Breida,NYG,3.5,2.0,2.8,15.0,10.0,11.7,0.1,0.0,0.1,1.0,0.0,0.5,6.8,0.0,3.9,0.1,0.0,0.0,0.0,0.1,0.0,3.0,1.5,2.0,4,2022,RB
67,DeeJay Dallas,SEA,3.9,0.0,1.8,15.9,0.0,6.8,0.2,0.0,0.1,2.0,0.8,1.3,15.0,5.2,9.2,0.1,0.0,0.0,0.0,0.1,0.0,4.1,1.5,1.9,4,2022,RB
68,Isiah Pacheco,KC,4.1,2.0,3.1,17.0,8.0,12.9,0.1,0.0,0.1,1.0,0.0,0.3,8.9,0.0,2.1,0.0,0.0,0.0,0.0,0.1,0.0,3.2,1.2,1.9,4,2022,RB
69,Jordan Mason,SF,5.3,1.2,3.6,20.9,4.0,12.5,0.1,0.0,0.1,0.7,0.0,0.3,6.6,0.0,2.9,0.0,0.0,0.0,0.0,0.1,0.0,3.4,0.9,1.9,4,2022,RB
70,D'Ernest Johnson,CLE,2.2,0.2,1.2,16.6,1.0,10.1,0.1,0.0,0.1,0.9,0.2,0.4,5.8,1.4,3.1,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.4,1.8,4,2022,RB
71,Kyle Juszczyk,SF,1.0,0.0,0.6,5.0,0.0,2.1,0.1,0.0,0.0,1.4,0.9,1.2,14.4,8.0,10.8,0.1,0.0,0.1,0.0,0.0,0.0,2.8,1.4,1.7,4,2022,RB
72,Ameer Abdullah,LV,1.0,0.0,0.4,8.1,0.0,3.3,0.1,0.0,0.0,2.0,0.1,1.3,20.0,1.0,10.9,0.1,0.0,0.0,0.0,0.0,0.0,2.5,0.3,1.7,4,2022,RB
73,Troy Hairston,HOU,0.4,0.4,0.4,2.0,2.0,2.0,0.0,0.0,0.0,0.9,0.9,0.9,9.0,9.0,9.0,0.1,0.1,0.1,0.0,0.0,0.0,1.4,1.4,1.7,4,2022,RB
74,Mike Davis,BAL,2.1,1.1,1.6,17.8,4.0,9.4,0.1,0.0,0.1,0.9,0.1,0.4,6.1,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.6,1.7,4,2022,RB
75,Trey Sermon,PHI,2.2,2.2,2.2,10.3,9.7,10.0,0.1,0.1,0.1,0.2,0.1,0.2,1.9,0.7,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.6,1.6,4,2022,RB
76,Keaontay Ingram,ARI,2.0,2.0,2.0,7.9,7.9,7.9,0.1,0.1,0.1,0.3,0.3,0.3,2.2,2.2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,1.6,4,2022,RB
77,D'Onta Foreman,CAR,3.4,1.2,2.4,18.9,5.0,11.1,0.1,0.0,0.0,0.3,0.0,0.2,3.0,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.8,1.5,4,2022,RB
78,Caleb Huntley,ATL,0.0,0.0,0.0,8.2,8.2,8.2,0.1,0.1,0.1,0.4,0.4,0.4,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.5,4,2022,RB
79,Brittain Brown,LV,1.6,1.6,1.6,6.6,6.6,6.6,0.1,0.1,0.1,0.2,0.2,0.2,2.3,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.5,4,2022,RB
80,Hassan Haskins,TEN,4.1,0.8,2.3,16.1,3.0,10.1,0.1,0.0,0.1,0.5,0.0,0.2,2.8,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.4,1.5,4,2022,RB
81,Connor Heyward,PIT,1.7,1.7,1.7,6.0,6.0,6.0,0.1,0.1,0.1,0.3,0.3,0.3,2.2,2.2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.4,4,2022,RB
82,Jonathan Williams,WAS,1.9,1.4,1.7,9.5,6.0,7.9,0.1,0.0,0.1,0.7,0.0,0.4,7.0,0.2,3.2,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.3,1.4,4,2022,RB
83,Reggie Gilliam,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,8.0,8.0,8.0,0.1,0.1,0.1,0.0,0.0,0.0,1.1,1.1,1.4,4,2022,RB
84,Ty Chandler,MIN,1.8,1.8,1.8,7.2,4.5,5.8,0.1,0.0,0.1,0.7,0.2,0.4,4.3,2.2,3.2,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.2,1.4,4,2022,RB
85,Dwayne Washington,NO,3.3,0.1,1.6,13.3,0.0,6.1,0.1,0.0,0.0,0.8,0.2,0.5,5.6,2.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.3,1.3,4,2022,RB
86,Alec Ingold,MIA,0.9,0.3,0.6,3.6,0.5,1.7,0.0,0.0,0.0,1.4,0.9,1.1,9.0,8.0,8.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,1.3,1.3,4,2022,RB
87,Demetric Felton,CLE,0.6,0.6,0.6,1.5,0.9,1.2,0.0,0.0,0.0,0.8,0.6,0.7,7.8,6.3,7.1,0.1,0.0,0.1,0.0,0.0,0.0,1.3,1.3,1.3,4,2022,RB
88,Ke'Shawn Vaughn,TB,1.6,1.1,1.4,10.0,5.0,7.2,0.1,0.0,0.1,0.3,0.1,0.2,2.7,0.3,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.9,1.2,4,2022,RB
89,Marlon Mack,SF,2.2,1.7,2.0,11.1,7.0,8.4,0.1,0.0,0.0,0.6,0.0,0.2,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8,1.2,4,2022,RB
90,Dare Ogunbowale,HOU,0.3,0.3,0.3,8.3,1.0,4.6,0.1,0.0,0.0,0.6,0.1,0.4,6.5,1.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.2,1.1,4,2022,RB
91,Chris Evans,CIN,1.2,0.9,1.1,6.1,3.3,4.5,0.0,0.0,0.0,0.6,0.2,0.4,5.2,2.0,3.7,0.1,0.0,0.0,0.0,0.0,0.0,1.7,0.7,1.1,4,2022,RB
92,Darrynton Evans,CHI,0.0,0.0,0.0,4.2,4.2,4.2,0.0,0.0,0.0,0.6,0.6,0.6,3.9,3.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,1.1,4,2022,RB
93,Pierre Strong,NE,2.0,0.2,1.1,9.2,1.0,5.5,0.1,0.0,0.0,0.4,0.2,0.3,2.1,1.8,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.3,1.0,4,2022,RB
94,Patrick Ricard,BAL,0.2,0.2,0.2,1.4,0.8,1.1,0.0,0.0,0.0,1.1,0.7,0.9,7.8,4.2,6.3,0.1,0.0,0.0,0.0,0.0,0.0,1.5,0.8,1.0,4,2022,RB
95,Jerome Ford,CLE,2.2,0.3,1.3,11.7,1.0,5.5,0.1,0.0,0.0,0.3,0.1,0.2,2.6,1.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.3,1.0,4,2022,RB
96,Ty Johnson,NYJ,1.6,0.9,1.1,7.6,3.0,5.3,0.1,0.0,0.0,0.8,0.1,0.3,7.6,0.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,1.0,4,2022,RB
97,Benny Snell,PIT,1.7,0.2,1.1,7.7,1.0,4.8,0.1,0.0,0.0,0.4,0.1,0.2,2.8,0.3,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.2,1.0,4,2022,RB
98,Zander Horvath,LAC,0.8,0.0,0.4,3.2,0.0,1.5,0.0,0.0,0.0,0.9,0.2,0.5,6.0,2.0,3.5,0.2,0.0,0.1,0.0,0.0,0.0,2.1,0.3,0.9,4,2022,RB
99,Zamir White,LV,1.6,0.8,1.2,6.5,3.0,4.8,0.1,0.0,0.0,0.3,0.1,0.2,1.5,1.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.6,0.9,4,2022,RB
100,Rico Dowdle,DAL,1.9,0.1,1.0,8.0,0.0,3.9,0.1,0.0,0.0,0.3,0.0,0.2,3.2,0.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.1,0.9,4,2022,RB
101,Patrick Taylor,GB,0.1,0.1,0.1,9.6,0.0,4.8,0.1,0.0,0.0,0.3,0.0,0.1,2.2,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.1,0.9,4,2022,RB
102,Deon Jackson,IND,1.9,0.9,1.4,7.1,1.1,3.7,0.1,0.0,0.0,0.3,0.0,0.1,2.7,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,0.8,4,2022,RB
103,Avery Williams,ATL,1.1,1.0,1.1,6.0,5.0,5.5,0.0,0.0,0.0,0.4,0.0,0.2,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.8,4,2022,RB
104,CJ Ham,MIN,0.2,0.2,0.2,1.0,0.1,0.6,0.0,0.0,0.0,0.8,0.7,0.7,6.0,5.6,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.8,0.7,4,2022,RB
105,Salvon Ahmed,MIA,0.5,0.5,0.5,6.8,2.0,4.4,0.0,0.0,0.0,0.3,0.1,0.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4,0.7,4,2022,RB
106,Gary Brightwell,NYG,1.0,0.3,0.7,5.1,2.0,3.7,0.1,0.0,0.0,0.3,0.0,0.1,3.6,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.2,0.6,4,2022,RB
107,Mike Boone,DEN,0.7,0.1,0.4,4.5,0.0,2.8,0.0,0.0,0.0,0.4,0.1,0.3,4.0,0.7,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.6,4,2022,RB
108,JaMycal Hasty,JAC,0.9,0.2,0.6,3.7,0.8,1.8,0.0,0.0,0.0,0.8,0.4,0.6,4.0,3.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.6,4,2022,RB
109,Tory Carter,TEN,0.2,0.2,0.2,1.0,1.0,1.0,0.0,0.0,0.0,0.3,0.3,0.3,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.5,4,2022,RB
110,Jake Funk,LAR,0.2,0.2,0.2,2.1,1.0,1.6,0.0,0.0,0.0,0.3,0.2,0.3,2.0,1.6,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.4,4,2022,RB
111,Keith Smith,ATL,0.3,0.3,0.3,1.0,0.1,0.6,0.0,0.0,0.0,0.5,0.2,0.4,4.0,1.6,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.3,0.4,4,2022,RB
112,Khari Blasingame,CHI,0.3,0.0,0.2,0.6,0.0,0.4,0.0,0.0,0.0,0.4,0.2,0.3,5.0,0.7,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.3,4,2022,RB
113,Michael Burton,KC,0.5,0.5,0.5,1.8,1.0,1.4,0.0,0.0,0.0,0.2,0.2,0.2,2.0,0.3,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.3,4,2022,RB
