,QB,RB1,RB2,WR1,WR2,WR3,TE,Flex,DST,Points,Salary
0,Ryan Fitzpatrick,Patrick Laird,Chris Carson,Michael Thomas,Keenan Allen,Mike Williams,Austin Hooper,Noah Fant,Jacksonville Jaguars,140.34199999999998,50000
1,Philip Rivers,Melvin Gordon,Chris Carson,Michael Thomas,Mike Williams,Jamison Crowder,Austin Hooper,Noah Fant,Jacksonville Jaguars,139.396,49800
2,Ryan Fitzpatrick,Patrick Laird,Chris Carson,Michael Thomas,Mike Williams,Courtland Sutton,Austin Hooper,Noah Fant,Jacksonville Jaguars,139.34199999999998,49900
3,Matt Ryan,Patrick Laird,Chris Carson,Michael Thomas,Mike Williams,Jamison Crowder,Austin Hooper,Noah Fant,Washington Redskins,139.084,49900
4,Ryan Fitzpatrick,Adrian Peterson,Chris Carson,Michael Thomas,Mike Williams,Tyler Boyd,Austin Hooper,Noah Fant,Jacksonville Jaguars,138.992,49900
5,Philip Rivers,Patrick Laird,Chris Carson,Michael Thomas,Keenan Allen,Mike Williams,Austin Hooper,Noah Fant,Jacksonville Jaguars,138.91599999999997,49700
6,Philip Rivers,Adrian Peterson,Chris Carson,Michael Thomas,Mike Williams,Courtland Sutton,Austin Hooper,Noah Fant,Jacksonville Jaguars,138.896,50000
7,Ryan Fitzpatrick,Patrick Laird,Chris Carson,Michael Thomas,Mike Williams,Terry McLaurin,Austin Hooper,Noah Fant,Jacksonville Jaguars,138.892,49900
8,Ryan Fitzpatrick,Patrick Laird,Chris Carson,Michael Thomas,Mike Williams,Jamison Crowder,Austin Hooper,Noah Fant,Washington Redskins,138.852,49700
9,Philip Rivers,Adrian Peterson,Chris Carson,Michael Thomas,Mike Williams,Terry McLaurin,Austin Hooper,Noah Fant,Jacksonville Jaguars,138.44599999999997,50000
10,Ryan Fitzpatrick,Patrick Laird,Chris Carson,Michael Thomas,Jamison Crowder,Tyler Boyd,Austin Hooper,Noah Fant,Jacksonville Jaguars,138.44199999999998,49900
11,Philip Rivers,Adrian Peterson,Chris Carson,Michael Thomas,Mike Williams,Jamison Crowder,Austin Hooper,Noah Fant,Washington Redskins,138.40599999999998,49800
12,Matt Ryan,Adrian Peterson,Chris Carson,Michael Thomas,Mike Williams,Jamison Crowder,Austin Hooper,Noah Fant,Jacksonville Jaguars,138.36399999999998,49700
13,Philip Rivers,Patrick Laird,Chris Carson,Michael Thomas,Courtland Sutton,Jamison Crowder,Austin Hooper,Noah Fant,Jacksonville Jaguars,138.34599999999998,50000
14,Philip Rivers,Patrick Laird,Chris Carson,Michael Thomas,Mike Williams,Tyler Boyd,Austin Hooper,Noah Fant,Washington Redskins,138.286,49800
15,Matt Ryan,Patrick Laird,Chris Carson,Michael Thomas,Mike Williams,Tyler Boyd,Austin Hooper,Noah Fant,Jacksonville Jaguars,138.244,49700
16,Ryan Fitzpatrick,Adrian Peterson,Chris Carson,Michael Thomas,Mike Williams,Jamison Crowder,Austin Hooper,Noah Fant,Jacksonville Jaguars,138.13199999999998,49500
17,Ryan Fitzpatrick,Patrick Laird,Chris Carson,Michael Thomas,Mike Williams,Tyler Boyd,Austin Hooper,Noah Fant,Jacksonville Jaguars,138.012,49500
18,Philip Rivers,Adrian Peterson,Chris Carson,Michael Thomas,Jamison Crowder,Tyler Boyd,Austin Hooper,Noah Fant,Jacksonville Jaguars,137.99599999999998,50000
19,Philip Rivers,Patrick Laird,Chris Carson,Michael Thomas,Mike Williams,Courtland Sutton,Austin Hooper,Noah Fant,Jacksonville Jaguars,137.916,49600
20,Philip Rivers,Patrick Laird,Chris Carson,Michael Thomas,Jamison Crowder,Terry McLaurin,Austin Hooper,Noah Fant,Jacksonville Jaguars,137.896,50000
21,Philip Rivers,Melvin Gordon,Patrick Laird,Michael Thomas,Mike Williams,Jamison Crowder,Noah Fant,Chris Carson,Jacksonville Jaguars,137.57599999999996,50000
22,Philip Rivers,Adrian Peterson,Chris Carson,Michael Thomas,Mike Williams,Tyler Boyd,Austin Hooper,Noah Fant,Jacksonville Jaguars,137.56599999999997,49600
23,Philip Rivers,Patrick Laird,Chris Carson,Michael Thomas,Mike Williams,Terry McLaurin,Austin Hooper,Noah Fant,Jacksonville Jaguars,137.46599999999998,49600
24,Philip Rivers,Patrick Laird,Chris Carson,Michael Thomas,Jamison Crowder,Tyler Boyd,Austin Hooper,Noah Fant,Jacksonville Jaguars,137.016,49600
25,Philip Rivers,Patrick Laird,Adrian Peterson,Michael Thomas,Mike Williams,Jamison Crowder,Noah Fant,Chris Carson,Washington Redskins,136.58599999999998,50000
26,Matt Ryan,Patrick Laird,Adrian Peterson,Michael Thomas,Mike Williams,Jamison Crowder,Noah Fant,Chris Carson,Jacksonville Jaguars,136.54399999999998,49900
27,Ryan Fitzpatrick,Patrick Laird,Adrian Peterson,Michael Thomas,Mike Williams,Jamison Crowder,Noah Fant,Chris Carson,Jacksonville Jaguars,136.31199999999998,49700
28,Philip Rivers,Patrick Laird,Adrian Peterson,Michael Thomas,Mike Williams,Tyler Boyd,Noah Fant,Chris Carson,Jacksonville Jaguars,135.74599999999998,49800
