Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
WR,Calvin Ridley (13605918),Calvin Ridley,13605918,WR/FLEX,5600,SEA@ATL 10/27/2019 01:00PM ET,ATL,13.33
QB,Carson Wentz (13605616),Carson Wentz,13605616,QB,5600,PHI@BUF 10/27/2019 01:00PM ET,PHI,19.34
QB,Jacoby Brissett (13605617),Jacoby Brissett,13605617,QB,5600,DEN@IND 10/27/2019 01:00PM ET,IND,20.95
RB,Phillip Lindsay (13605696),Phillip Lindsay,13605696,RB/FLEX,5600,DEN@IND 10/27/2019 01:00PM ET,DEN,14.94
RB,Devonta Freeman (13605698),Devonta Freeman,13605698,RB/FLEX,5500,SEA@ATL 10/27/2019 01:00PM ET,ATL,13.47
TE,Austin Hooper (13606170),Austin Hooper,13606170,TE/FLEX,5500,SEA@ATL 10/27/2019 01:00PM ET,ATL,18.66
WR,Tyrell Williams (13605920),Tyrell Williams,13605920,WR/FLEX,5500,OAK@HOU 10/27/2019 04:25PM ET,OAK,16.4
QB,Sam Darnold (13605618),Sam Darnold,13605618,QB,5500,NYJ@JAX 10/27/2019 01:00PM ET,NYJ,11.65
QB,Gardner Minshew II (13605619),Gardner Minshew II,13605619,QB,5500,NYJ@JAX 10/27/2019 01:00PM ET,JAX,17.74
RB,Royce Freeman (13605700),Royce Freeman,13605700,RB/FLEX,5500,DEN@IND 10/27/2019 01:00PM ET,DEN,11.51
RB,Melvin Gordon III (13605702),Melvin Gordon III,13605702,RB/FLEX,5400,LAC@CHI 10/27/2019 01:00PM ET,LAC,8.5
WR,Sterling Shepard (13605926),Sterling Shepard,13605926,WR/FLEX,5400,NYG@DET 10/27/2019 01:00PM ET,NYG,16.72
WR,Larry Fitzgerald (13605922),Larry Fitzgerald,13605922,WR/FLEX,5400,ARI@NO 10/27/2019 01:00PM ET,ARI,13.99
QB,Cam Newton (13605620),Cam Newton,13605620,QB,5400,CAR@SF 10/27/2019 04:05PM ET,CAR,11.34
WR,Josh Gordon (13605924),Josh Gordon,13605924,WR/FLEX,5400,CLE@NE 10/27/2019 04:25PM ET,NE,9.13
WR,DeSean Jackson (13605928),DeSean Jackson,13605928,WR/FLEX,5300,PHI@BUF 10/27/2019 01:00PM ET,PHI,19.2
QB,Philip Rivers (13605621),Philip Rivers,13605621,QB,5300,LAC@CHI 10/27/2019 01:00PM ET,LAC,19.71
TE,Evan Engram (13606172),Evan Engram,13606172,TE/FLEX,5300,NYG@DET 10/27/2019 01:00PM ET,NYG,15.07
RB,Malcolm Brown (13605704),Malcolm Brown,13605704,RB/FLEX,5300,CIN@LAR 10/27/2019 01:00PM ET,LAR,4.9
WR,Courtland Sutton (13605930),Courtland Sutton,13605930,WR/FLEX,5300,DEN@IND 10/27/2019 01:00PM ET,DEN,16.2
WR,Alshon Jeffery (13605932),Alshon Jeffery,13605932,WR/FLEX,5200,PHI@BUF 10/27/2019 01:00PM ET,PHI,12.58
QB,Kyle Allen (13605622),Kyle Allen,13605622,QB,5200,CAR@SF 10/27/2019 04:05PM ET,CAR,15.16
RB,Sony Michel (13605706),Sony Michel,13605706,RB/FLEX,5200,CLE@NE 10/27/2019 04:25PM ET,NE,12.16
TE,Zach Ertz (13606174),Zach Ertz,13606174,TE/FLEX,5100,PHI@BUF 10/27/2019 01:00PM ET,PHI,11.77
WR,Tyler Boyd (13605934),Tyler Boyd,13605934,WR/FLEX,5100,CIN@LAR 10/27/2019 01:00PM ET,CIN,14.77
QB,Ryan Tannehill (13605623),Ryan Tannehill,13605623,QB,5100,TB@TEN 10/27/2019 01:00PM ET,TEN,9.45
QB,Marcus Mariota (13605624),Marcus Mariota,13605624,QB,5100,TB@TEN 10/27/2019 01:00PM ET,TEN,14.84
RB,James White (13605708),James White,13605708,RB/FLEX,5100,CLE@NE 10/27/2019 04:25PM ET,NE,13.08
WR,DK Metcalf (13605936),DK Metcalf,13605936,WR/FLEX,5000,SEA@ATL 10/27/2019 01:00PM ET,SEA,10.04
QB,Derek Carr (13605627),Derek Carr,13605627,QB,5000,OAK@HOU 10/27/2019 04:25PM ET,OAK,14.02
QB,Andy Dalton (13605625),Andy Dalton,13605625,QB,5000,CIN@LAR 10/27/2019 01:00PM ET,CIN,18.15
RB,Tevin Coleman (13605710),Tevin Coleman,13605710,RB/FLEX,5000,CAR@SF 10/27/2019 04:05PM ET,SF,11.38
QB,Baker Mayfield (13605626),Baker Mayfield,13605626,QB,5000,CLE@NE 10/27/2019 04:25PM ET,CLE,14.22
QB,Mitchell Trubisky (13605628),Mitchell Trubisky,13605628,QB,4900,LAC@CHI 10/27/2019 01:00PM ET,CHI,11.13
TE,Hunter Henry (13606176),Hunter Henry,13606176,TE/FLEX,4900,LAC@CHI 10/27/2019 01:00PM ET,LAC,19.57
RB,Ty Johnson (13605712),Ty Johnson,13605712,RB/FLEX,4900,NYG@DET 10/27/2019 01:00PM ET,DET,3.3
WR,Robby Anderson (13605938),Robby Anderson,13605938,WR/FLEX,4900,NYJ@JAX 10/27/2019 01:00PM ET,NYJ,8.77
WR,DJ Moore (13605940),DJ Moore,13605940,WR/FLEX,4900,CAR@SF 10/27/2019 04:05PM ET,CAR,13.83
QB,Matt Barkley (13605629),Matt Barkley,13605629,QB,4800,PHI@BUF 10/27/2019 01:00PM ET,BUF,4.08
WR,Jamison Crowder (13605944),Jamison Crowder,13605944,WR/FLEX,4800,NYJ@JAX 10/27/2019 01:00PM ET,NYJ,10.37
RB,Matt Breida (13605714),Matt Breida,13605714,RB/FLEX,4800,CAR@SF 10/27/2019 04:05PM ET,SF,12.92
QB,Joe Flacco (13605630),Joe Flacco,13605630,QB,4800,DEN@IND 10/27/2019 01:00PM ET,DEN,12.57
WR,Jarvis Landry (13605942),Jarvis Landry,13605942,WR/FLEX,4800,CLE@NE 10/27/2019 04:25PM ET,CLE,12.15
QB,Geno Smith (13605633),Geno Smith,13605633,QB,4700,SEA@ATL 10/27/2019 01:00PM ET,SEA,0
QB,Matt Schaub (13605635),Matt Schaub,13605635,QB,4700,SEA@ATL 10/27/2019 01:00PM ET,ATL,3.25
QB,Chase Daniel (13605631),Chase Daniel,13605631,QB,4700,LAC@CHI 10/27/2019 01:00PM ET,CHI,13.82
RB,Tarik Cohen (13605720),Tarik Cohen,13605720,RB/FLEX,4700,LAC@CHI 10/27/2019 01:00PM ET,CHI,9.07
QB,Eli Manning (13605632),Eli Manning,13605632,QB,4700,NYG@DET 10/27/2019 01:00PM ET,NYG,15.52
RB,Wayne Gallman Jr. (13605718),Wayne Gallman Jr.,13605718,RB/FLEX,4700,NYG@DET 10/27/2019 01:00PM ET,NYG,7.43
RB,Carlos Hyde (13605716),Carlos Hyde,13605716,RB/FLEX,4700,OAK@HOU 10/27/2019 04:25PM ET,HOU,10.61
WR,Kenny Stills (13605946),Kenny Stills,13605946,WR/FLEX,4700,OAK@HOU 10/27/2019 04:25PM ET,HOU,10.66
WR,Christian Kirk (13605948),Christian Kirk,13605948,WR/FLEX,4700,ARI@NO 10/27/2019 01:00PM ET,ARI,13.75
QB,Josh McCown (13605634),Josh McCown,13605634,QB,4600,PHI@BUF 10/27/2019 01:00PM ET,PHI,0.25
RB,Jordan Howard (13605724),Jordan Howard,13605724,RB/FLEX,4600,PHI@BUF 10/27/2019 01:00PM ET,PHI,11.14
RB,Joe Mixon (13605722),Joe Mixon,13605722,RB/FLEX,4600,CIN@LAR 10/27/2019 01:00PM ET,CIN,8.9
WR,Curtis Samuel (13605950),Curtis Samuel,13605950,WR/FLEX,4600,CAR@SF 10/27/2019 04:05PM ET,CAR,12.38
WR,Emmanuel Sanders (13605952),Emmanuel Sanders,13605952,WR/FLEX,4600,CAR@SF 10/27/2019 04:05PM ET,SF,11.96
QB,Nick Foles (13605636),Nick Foles,13605636,QB,4500,NYJ@JAX 10/27/2019 01:00PM ET,JAX,7
RB,Ryquell Armstead (13605726),Ryquell Armstead,13605726,RB/FLEX,4500,NYJ@JAX 10/27/2019 01:00PM ET,JAX,2.09
WR,Dede Westbrook (13605954),Dede Westbrook,13605954,WR/FLEX,4500,NYJ@JAX 10/27/2019 01:00PM ET,JAX,11.61
WR,Marquise Goodwin (13605960),Marquise Goodwin,13605960,WR/FLEX,4500,CAR@SF 10/27/2019 04:05PM ET,SF,6.1
RB,Devin Singletary (13605730),Devin Singletary,13605730,RB/FLEX,4400,PHI@BUF 10/27/2019 01:00PM ET,BUF,9.7
RB,David Montgomery (13605728),David Montgomery,13605728,RB/FLEX,4400,LAC@CHI 10/27/2019 01:00PM ET,CHI,8.93
QB,Blake Bortles (13605637),Blake Bortles,13605637,QB,4400,CIN@LAR 10/27/2019 01:00PM ET,LAR,0
QB,Taysom Hill (13605638),Taysom Hill,13605638,QB,4400,ARI@NO 10/27/2019 01:00PM ET,NO,4.17
WR,Corey Davis (13605956),Corey Davis,13605956,WR/FLEX,4400,TB@TEN 10/27/2019 01:00PM ET,TEN,9.39
QB,David Blough (13605640),David Blough,13605640,QB,4300,NYG@DET 10/27/2019 01:00PM ET,DET,0
QB,Jeff Driskel (13605641),Jeff Driskel,13605641,QB,4300,NYG@DET 10/27/2019 01:00PM ET,DET,0
QB,AJ McCarron (13605639),AJ McCarron,13605639,QB,4300,OAK@HOU 10/27/2019 04:25PM ET,HOU,0
QB,David Fales (13605643),David Fales,13605643,QB,4300,NYJ@JAX 10/27/2019 01:00PM ET,NYJ,0
TE,Gerald Everett (13606178),Gerald Everett,13606178,TE/FLEX,4300,CIN@LAR 10/27/2019 01:00PM ET,LAR,9.6
RB,Ronald Jones II (13605736),Ronald Jones II,13605736,RB/FLEX,4300,TB@TEN 10/27/2019 01:00PM ET,TB,9.02
WR,Zach Pascal (13605958),Zach Pascal,13605958,WR/FLEX,4300,DEN@IND 10/27/2019 01:00PM ET,IND,9.85
QB,Jarrett Stidham (13605642),Jarrett Stidham,13605642,QB,4300,CLE@NE 10/27/2019 04:25PM ET,NE,-0.21
RB,Dontrell Hilliard (13605732),Dontrell Hilliard,13605732,RB/FLEX,4300,CLE@NE 10/27/2019 04:25PM ET,CLE,5.18
RB,Rex Burkhead (13605734),Rex Burkhead,13605734,RB/FLEX,4300,CLE@NE 10/27/2019 04:25PM ET,NE,10.72
DST,Patriots  (13606344),Patriots ,13606344,DST,4300,CLE@NE 10/27/2019 04:25PM ET,NE,21.29
RB,Rashaad Penny (13605742),Rashaad Penny,13605742,RB/FLEX,4200,SEA@ATL 10/27/2019 01:00PM ET,SEA,5.55
RB,Miles Sanders (13605740),Miles Sanders,13605740,RB/FLEX,4200,PHI@BUF 10/27/2019 01:00PM ET,PHI,9.43
WR,Cole Beasley (13605964),Cole Beasley,13605964,WR/FLEX,4200,PHI@BUF 10/27/2019 01:00PM ET,BUF,11.05
QB,Tyrod Taylor (13605646),Tyrod Taylor,13605646,QB,4200,LAC@CHI 10/27/2019 01:00PM ET,LAC,0.04
QB,Mike Glennon (13605644),Mike Glennon,13605644,QB,4200,OAK@HOU 10/27/2019 04:25PM ET,OAK,5.44
QB,Josh Dobbs (13605647),Josh Dobbs,13605647,QB,4200,NYJ@JAX 10/27/2019 01:00PM ET,JAX,0
WR,Auden Tate (13605966),Auden Tate,13605966,WR/FLEX,4200,CIN@LAR 10/27/2019 01:00PM ET,CIN,9.93
QB,Brett Hundley (13605645),Brett Hundley,13605645,QB,4200,ARI@NO 10/27/2019 01:00PM ET,ARI,0
RB,Nyheim Hines (13605738),Nyheim Hines,13605738,RB/FLEX,4200,DEN@IND 10/27/2019 01:00PM ET,IND,5.93
WR,Phillip Dorsett II (13605962),Phillip Dorsett II,13605962,WR/FLEX,4200,CLE@NE 10/27/2019 04:25PM ET,NE,11.4
RB,Ito Smith (13605744),Ito Smith,13605744,RB/FLEX,4100,SEA@ATL 10/27/2019 01:00PM ET,ATL,5.19
WR,Danny Amendola (13605972),Danny Amendola,13605972,WR/FLEX,4100,NYG@DET 10/27/2019 01:00PM ET,DET,11.44
WR,Keke Coutee (13605968),Keke Coutee,13605968,WR/FLEX,4100,OAK@HOU 10/27/2019 04:25PM ET,HOU,5.97
QB,Ryan Finley (13605648),Ryan Finley,13605648,QB,4100,CIN@LAR 10/27/2019 01:00PM ET,CIN,0
RB,Giovani Bernard (13605746),Giovani Bernard,13605746,RB/FLEX,4100,CIN@LAR 10/27/2019 01:00PM ET,CIN,4.59
WR,A.J. Brown (13605970),A.J. Brown,13605970,WR/FLEX,4100,TB@TEN 10/27/2019 01:00PM ET,TEN,9.79
QB,Nick Mullens (13605652),Nick Mullens,13605652,QB,4100,CAR@SF 10/27/2019 04:05PM ET,SF,0
QB,Brandon Allen (13605650),Brandon Allen,13605650,QB,4100,DEN@IND 10/27/2019 01:00PM ET,DEN,0
QB,Brian Hoyer (13605651),Brian Hoyer,13605651,QB,4100,DEN@IND 10/27/2019 01:00PM ET,IND,0
QB,Garrett Gilbert (13605649),Garrett Gilbert,13605649,QB,4100,CLE@NE 10/27/2019 04:25PM ET,CLE,0
WR,Jaron Brown (13605980),Jaron Brown,13605980,WR/FLEX,4000,SEA@ATL 10/27/2019 01:00PM ET,SEA,6.5
QB,Nate Sudfeld (13605658),Nate Sudfeld,13605658,QB,4000,PHI@BUF 10/27/2019 01:00PM ET,PHI,0
RB,Frank Gore (13605748),Frank Gore,13605748,RB/FLEX,4000,PHI@BUF 10/27/2019 01:00PM ET,BUF,10.93
QB,Easton Stick (13605659),Easton Stick,13605659,QB,4000,LAC@CHI 10/27/2019 01:00PM ET,LAC,0
WR,Mike Williams (13605976),Mike Williams,13605976,WR/FLEX,4000,LAC@CHI 10/27/2019 01:00PM ET,LAC,9.67
QB,Alex Tanney (13605657),Alex Tanney,13605657,QB,4000,NYG@DET 10/27/2019 01:00PM ET,NYG,0
QB,DeShone Kizer (13605656),DeShone Kizer,13605656,QB,4000,OAK@HOU 10/27/2019 04:25PM ET,OAK,0
RB,Jalen Richard (13605750),Jalen Richard,13605750,RB/FLEX,4000,OAK@HOU 10/27/2019 04:25PM ET,OAK,3.07
RB,Ty Montgomery (13605754),Ty Montgomery,13605754,RB/FLEX,4000,NYJ@JAX 10/27/2019 01:00PM ET,NYJ,2.2
QB,Jake Dolegala (13605653),Jake Dolegala,13605653,QB,4000,CIN@LAR 10/27/2019 01:00PM ET,CIN,0
RB,Darrell Henderson Jr. (13605752),Darrell Henderson Jr.,13605752,RB/FLEX,4000,CIN@LAR 10/27/2019 01:00PM ET,LAR,2.14
TE,Jared Cook (13606180),Jared Cook,13606180,TE/FLEX,4000,ARI@NO 10/27/2019 01:00PM ET,NO,7.3
QB,Ryan Griffin (13605661),Ryan Griffin,13605661,QB,4000,TB@TEN 10/27/2019 01:00PM ET,TB,0
QB,Blaine Gabbert (13605662),Blaine Gabbert,13605662,QB,4000,TB@TEN 10/27/2019 01:00PM ET,TB,0
RB,Peyton Barber (13605756),Peyton Barber,13605756,RB/FLEX,4000,TB@TEN 10/27/2019 01:00PM ET,TB,8.45
QB,C.J. Beathard (13605660),C.J. Beathard,13605660,QB,4000,CAR@SF 10/27/2019 04:05PM ET,SF,0
QB,Will Grier (13605663),Will Grier,13605663,QB,4000,CAR@SF 10/27/2019 04:05PM ET,CAR,0
RB,Jordan Scarlett (13605758),Jordan Scarlett,13605758,RB/FLEX,4000,CAR@SF 10/27/2019 04:05PM ET,CAR,0
WR,Deebo Samuel (13605978),Deebo Samuel,13605978,WR/FLEX,4000,CAR@SF 10/27/2019 04:05PM ET,SF,7.92
QB,Chad Kelly (13605654),Chad Kelly,13605654,QB,4000,DEN@IND 10/27/2019 01:00PM ET,IND,0
QB,Andrew Luck (13605655),Andrew Luck,13605655,QB,4000,DEN@IND 10/27/2019 01:00PM ET,IND,0
WR,Mohamed Sanu (13605974),Mohamed Sanu,13605974,WR/FLEX,4000,CLE@NE 10/27/2019 04:25PM ET,NE,10.09
RB,J.D. McKissic (13605760),J.D. McKissic,13605760,RB/FLEX,3900,NYG@DET 10/27/2019 01:00PM ET,DET,4.2
WR,Darius Slayton (13605984),Darius Slayton,13605984,WR/FLEX,3900,NYG@DET 10/27/2019 01:00PM ET,NYG,8.34
RB,Dion Lewis (13605762),Dion Lewis,13605762,RB/FLEX,3900,TB@TEN 10/27/2019 01:00PM ET,TEN,3.69
WR,Adam Humphries (13605982),Adam Humphries,13605982,WR/FLEX,3900,TB@TEN 10/27/2019 01:00PM ET,TEN,6.86
RB,Jeff Wilson Jr. (13605764),Jeff Wilson Jr.,13605764,RB/FLEX,3900,CAR@SF 10/27/2019 04:05PM ET,SF,7.8
RB,Brian Hill (13605770),Brian Hill,13605770,RB/FLEX,3800,SEA@ATL 10/27/2019 01:00PM ET,ATL,1.5
RB,Qadree Ollison (13605772),Qadree Ollison,13605772,RB/FLEX,3800,SEA@ATL 10/27/2019 01:00PM ET,ATL,0
WR,Nelson Agholor (13605992),Nelson Agholor,13605992,WR/FLEX,3800,PHI@BUF 10/27/2019 01:00PM ET,PHI,10.06
RB,Justin Jackson (13605768),Justin Jackson,13605768,RB/FLEX,3800,LAC@CHI 10/27/2019 01:00PM ET,LAC,7.17
WR,Taylor Gabriel (13605988),Taylor Gabriel,13605988,WR/FLEX,3800,LAC@CHI 10/27/2019 01:00PM ET,CHI,10.42
RB,Duke Johnson (13605766),Duke Johnson,13605766,RB/FLEX,3800,OAK@HOU 10/27/2019 04:25PM ET,HOU,8.43
WR,Hunter Renfrow (13605990),Hunter Renfrow,13605990,WR/FLEX,3800,OAK@HOU 10/27/2019 04:25PM ET,OAK,4.25
DST,Rams  (13606345),Rams ,13606345,DST,3800,CIN@LAR 10/27/2019 01:00PM ET,LAR,8.86
WR,Dante Pettis (13605986),Dante Pettis,13605986,WR/FLEX,3800,CAR@SF 10/27/2019 04:05PM ET,SF,3.99
WR,Duke Williams (13605994),Duke Williams,13605994,WR/FLEX,3700,PHI@BUF 10/27/2019 01:00PM ET,BUF,8.1
WR,Alex Erickson (13605996),Alex Erickson,13605996,WR/FLEX,3700,CIN@LAR 10/27/2019 01:00PM ET,CIN,6.73
WR,Ted Ginn Jr. (13605998),Ted Ginn Jr.,13605998,WR/FLEX,3700,ARI@NO 10/27/2019 01:00PM ET,NO,7.67
WR,Damiere Byrd (13606000),Damiere Byrd,13606000,WR/FLEX,3700,ARI@NO 10/27/2019 01:00PM ET,ARI,6.2
RB,Raheem Mostert (13605774),Raheem Mostert,13605774,RB/FLEX,3700,CAR@SF 10/27/2019 04:05PM ET,SF,6.78
TE,Greg Olsen (13606188),Greg Olsen,13606188,TE/FLEX,3700,CAR@SF 10/27/2019 04:05PM ET,CAR,10.8
DST,49ers  (13606346),49ers ,13606346,DST,3700,CAR@SF 10/27/2019 04:05PM ET,SF,14.17
RB,C.J. Prosise (13605776),C.J. Prosise,13605776,RB/FLEX,3600,SEA@ATL 10/27/2019 01:00PM ET,SEA,4.12
WR,Robert Foster (13606002),Robert Foster,13606002,WR/FLEX,3600,PHI@BUF 10/27/2019 01:00PM ET,BUF,0
DST,Bears  (13606347),Bears ,13606347,DST,3600,LAC@CHI 10/27/2019 01:00PM ET,CHI,10.33
TE,Delanie Walker (13606182),Delanie Walker,13606182,TE/FLEX,3600,TB@TEN 10/27/2019 01:00PM ET,TEN,7.79
WR,Jakobi Meyers (13606004),Jakobi Meyers,13606004,WR/FLEX,3600,CLE@NE 10/27/2019 04:25PM ET,NE,4.95
WR,Anthony Miller (13606006),Anthony Miller,13606006,WR/FLEX,3500,LAC@CHI 10/27/2019 01:00PM ET,CHI,4.38
TE,T.J. Hockenson (13606184),T.J. Hockenson,13606184,TE/FLEX,3500,NYG@DET 10/27/2019 01:00PM ET,DET,9.15
WR,Trevor Davis (13606008),Trevor Davis,13606008,WR/FLEX,3500,OAK@HOU 10/27/2019 04:25PM ET,OAK,5.8
TE,Chris Herndon (13606186),Chris Herndon,13606186,TE/FLEX,3500,NYJ@JAX 10/27/2019 01:00PM ET,NYJ,0
WR,KeeSean Johnson (13606010),KeeSean Johnson,13606010,WR/FLEX,3500,ARI@NO 10/27/2019 01:00PM ET,ARI,4.91
DST,Saints  (13606348),Saints ,13606348,DST,3500,ARI@NO 10/27/2019 01:00PM ET,NO,9.14
RB,Brandon Bolden (13605778),Brandon Bolden,13605778,RB/FLEX,3500,CLE@NE 10/27/2019 04:25PM ET,NE,7.13
RB,T.J. Yeldon (13605780),T.J. Yeldon,13605780,RB/FLEX,3400,PHI@BUF 10/27/2019 01:00PM ET,BUF,4.7
TE,Darren Fells (13606190),Darren Fells,13606190,TE/FLEX,3400,OAK@HOU 10/27/2019 04:25PM ET,HOU,7.66
