,QB,RB1,RB2,WR1,WR2,WR3,TE,Flex,DST,Points,Salary
24,Deshaun Watson,Latavius Murray,Saquon Barkley,Michael Thomas,Mike Williams,Kenny Stills,Cameron Brate,Darren Waller,Jacksonville Jaguars,148.33800000000002,50000
25,Matt Schaub,Latavius Murray,Chris Carson,Michael Thomas,Courtland Sutton,Kenny Stills,Cameron Brate,Saquon Barkley,Jacksonville Jaguars,148.32000000000002,50000
26,Deshaun Watson,Latavius Murray,Saquon Barkley,Michael Thomas,Mike Williams,Courtland Sutton,Cameron Brate,Kenny Stills,Tennessee Titans,148.318,49700
27,Deshaun Watson,Latavius Murray,Le'Veon Bell,Michael Thomas,Mike Williams,Kenny Stills,Cameron Brate,Christian McCaffrey,Oakland Raiders,148.23800000000003,49900
28,Matthew Stafford,Latavius Murray,Saquon Barkley,Michael Thomas,Mike Williams,DeAndre Hopkins,Hunter Henry,Cameron Brate,Oakland Raiders,148.236,50000
29,Deshaun Watson,Chris Carson,Saquon Barkley,Michael Thomas,Mike Williams,Kenny Stills,Cameron Brate,T.Y. Hilton,Oakland Raiders,148.12800000000001,50000
30,Deshaun Watson,Latavius Murray,Christian McCaffrey,Michael Thomas,Mike Williams,Kenny Golladay,Hunter Henry,Cameron Brate,Oakland Raiders,148.05800000000002,49600
31,Matthew Stafford,Latavius Murray,Christian McCaffrey,Michael Thomas,Mike Williams,Courtland Sutton,Hunter Henry,Kenny Stills,Oakland Raiders,148.056,49500
32,Matt Schaub,Latavius Murray,Chris Carson,Michael Thomas,Mike Williams,Kenny Stills,Hunter Henry,Saquon Barkley,Oakland Raiders,148.03,49500
33,Jameis Winston,Latavius Murray,Chris Carson,Michael Thomas,Mike Williams,Kenny Stills,Cameron Brate,Saquon Barkley,Jacksonville Jaguars,147.924,49900
34,Deshaun Watson,Latavius Murray,Le'Veon Bell,Michael Thomas,Mike Williams,Kenny Stills,Cameron Brate,Saquon Barkley,Oakland Raiders,147.848,49600
35,Matt Schaub,Latavius Murray,Le'Veon Bell,Michael Thomas,Mike Williams,Courtland Sutton,Hunter Henry,Saquon Barkley,Oakland Raiders,147.8,50000
36,Matthew Stafford,Latavius Murray,Christian McCaffrey,Michael Thomas,Courtland Sutton,Kenny Golladay,Hunter Henry,Cameron Brate,Oakland Raiders,147.79600000000002,49900
37,Matthew Stafford,Latavius Murray,Saquon Barkley,Michael Thomas,Mike Williams,Kenny Stills,Hunter Henry,Darren Waller,Oakland Raiders,147.786,49800
38,Deshaun Watson,Chris Carson,Christian McCaffrey,Michael Thomas,Mike Williams,Courtland Sutton,Cameron Brate,Kenny Stills,Oakland Raiders,147.75800000000004,49500
39,Matthew Stafford,Chris Carson,Saquon Barkley,Michael Thomas,Mike Williams,Courtland Sutton,Hunter Henry,Cameron Brate,Jacksonville Jaguars,147.73600000000002,49800
40,Matt Schaub,Latavius Murray,Chris Carson,Michael Thomas,Mike Williams,Courtland Sutton,Cameron Brate,Christian McCaffrey,Tennessee Titans,147.72,49900
41,Matthew Stafford,Latavius Murray,Saquon Barkley,Michael Thomas,Mike Williams,Courtland Sutton,Cameron Brate,T.Y. Hilton,Jacksonville Jaguars,147.626,49800
42,Matt Schaub,Latavius Murray,Chris Carson,Michael Thomas,Mike Williams,Courtland Sutton,Cameron Brate,Christian McCaffrey,Jacksonville Jaguars,147.62,49600
43,Matthew Stafford,Latavius Murray,Le'Veon Bell,Michael Thomas,Courtland Sutton,Kenny Stills,Cameron Brate,Saquon Barkley,Oakland Raiders,147.586,49900
44,Matthew Stafford,Latavius Murray,Christian McCaffrey,Michael Thomas,Courtland Sutton,T.Y. Hilton,Hunter Henry,Cameron Brate,Oakland Raiders,147.496,49600
45,Deshaun Watson,Chris Carson,Saquon Barkley,Michael Thomas,Mike Williams,Kenny Stills,Cameron Brate,Darren Waller,Oakland Raiders,147.48800000000003,49800
46,Deshaun Watson,Latavius Murray,Christian McCaffrey,Michael Thomas,Mike Williams,Kenny Stills,Hunter Henry,Cameron Brate,Tennessee Titans,147.42800000000003,49600
47,Matthew Stafford,Latavius Murray,Saquon Barkley,Michael Thomas,Courtland Sutton,Kenny Golladay,Hunter Henry,Cameron Brate,Oakland Raiders,147.406,49600
48,Matthew Stafford,Latavius Murray,Christian McCaffrey,Michael Thomas,Mike Williams,Courtland Sutton,Cameron Brate,Darren Waller,Jacksonville Jaguars,147.376,49900
49,Matt Schaub,Latavius Murray,Chris Carson,Michael Thomas,Mike Williams,Courtland Sutton,Cameron Brate,Saquon Barkley,Tennessee Titans,147.33,49600
50,Jameis Winston,Latavius Murray,Saquon Barkley,Michael Thomas,Mike Williams,Courtland Sutton,Darren Waller,Kenny Stills,Oakland Raiders,147.264,50000
51,Matthew Stafford,Latavius Murray,Le'Veon Bell,Michael Thomas,Mike Williams,T.Y. Hilton,Cameron Brate,Saquon Barkley,Oakland Raiders,147.256,50000
52,Matthew Stafford,Latavius Murray,Christian McCaffrey,Michael Thomas,Courtland Sutton,Kenny Stills,Hunter Henry,Cameron Brate,Tennessee Titans,147.166,49900
53,Matthew Stafford,Chris Carson,Christian McCaffrey,Michael Thomas,Mike Williams,Courtland Sutton,Cameron Brate,T.Y. Hilton,Oakland Raiders,147.166,49900
54,Matthew Stafford,Latavius Murray,Saquon Barkley,Michael Thomas,Mike Williams,Courtland Sutton,Cameron Brate,Darren Waller,Tennessee Titans,147.086,49900
55,Matthew Stafford,Chris Carson,Saquon Barkley,Michael Thomas,Mike Williams,Courtland Sutton,Cameron Brate,Kenny Golladay,Oakland Raiders,147.07600000000002,49900
56,Matthew Stafford,Latavius Murray,Christian McCaffrey,Michael Thomas,Courtland Sutton,Kenny Stills,Hunter Henry,Cameron Brate,Jacksonville Jaguars,147.066,49600
57,Matthew Stafford,Latavius Murray,Christian McCaffrey,Michael Thomas,Mike Williams,Kenny Golladay,Hunter Henry,Cameron Brate,Jacksonville Jaguars,147.036,50000
58,Matt Schaub,Latavius Murray,Saquon Barkley,Michael Thomas,Courtland Sutton,Kenny Stills,Hunter Henry,T.Y. Hilton,Oakland Raiders,147.02,49900
59,Jameis Winston,Latavius Murray,Leonard Fournette,Michael Thomas,Mike Williams,Courtland Sutton,Cameron Brate,Saquon Barkley,Oakland Raiders,146.99400000000003,49900
60,Matthew Stafford,Latavius Murray,Saquon Barkley,Michael Thomas,Mike Williams,Courtland Sutton,Cameron Brate,Darren Waller,Jacksonville Jaguars,146.98600000000002,49600
61,Deshaun Watson,Le'Veon Bell,Saquon Barkley,Michael Thomas,Courtland Sutton,Kenny Stills,Hunter Henry,Cameron Brate,Oakland Raiders,146.948,50000
62,Matthew Stafford,Latavius Murray,Le'Veon Bell,Michael Thomas,Mike Williams,Courtland Sutton,Cameron Brate,Christian McCaffrey,Oakland Raiders,146.88600000000002,49500
63,Matthew Stafford,Latavius Murray,Saquon Barkley,Michael Thomas,Mike Williams,Kenny Stills,Cameron Brate,DeAndre Hopkins,Oakland Raiders,146.846,49800
64,Matthew Stafford,Latavius Murray,Christian McCaffrey,Michael Thomas,Mike Williams,T.Y. Hilton,Hunter Henry,Cameron Brate,Tennessee Titans,146.83599999999998,50000
65,Matt Schaub,Latavius Murray,Saquon Barkley,Michael Thomas,Courtland Sutton,DeAndre Hopkins,Hunter Henry,Cameron Brate,Oakland Raiders,146.83,49900
66,Matthew Stafford,Latavius Murray,Le'Veon Bell,Michael Thomas,Mike Williams,Kenny Stills,Cameron Brate,Saquon Barkley,Jacksonville Jaguars,146.82600000000002,50000
67,Matthew Stafford,Latavius Murray,Saquon Barkley,Michael Thomas,Courtland Sutton,Kenny Stills,Hunter Henry,Cameron Brate,Tennessee Titans,146.776,49600
68,Matthew Stafford,Chris Carson,Saquon Barkley,Michael Thomas,Mike Williams,Courtland Sutton,Cameron Brate,T.Y. Hilton,Oakland Raiders,146.776,49600
69,Matt Schaub,Latavius Murray,Christian McCaffrey,Michael Thomas,Courtland Sutton,Kenny Stills,Hunter Henry,Darren Waller,Oakland Raiders,146.77,50000
70,Matt Schaub,Latavius Murray,Chris Carson,Michael Thomas,Kenny Stills,Kenny Golladay,Cameron Brate,Christian McCaffrey,Oakland Raiders,146.77,50000
71,Deshaun Watson,Leonard Fournette,Saquon Barkley,Michael Thomas,Mike Williams,Courtland Sutton,Cameron Brate,Kenny Stills,Oakland Raiders,146.76800000000003,50000
72,Matthew Stafford,Latavius Murray,Saquon Barkley,Michael Thomas,Mike Williams,Kenny Golladay,Hunter Henry,Cameron Brate,Tennessee Titans,146.746,50000
73,Matthew Stafford,Chris Carson,Christian McCaffrey,Michael Thomas,Mike Williams,Courtland Sutton,Cameron Brate,Kenny Stills,Jacksonville Jaguars,146.73600000000002,49900
74,Matthew Stafford,Latavius Murray,Christian McCaffrey,Michael Thomas,Mike Williams,T.Y. Hilton,Hunter Henry,Cameron Brate,Jacksonville Jaguars,146.736,49700
75,Matthew Stafford,Latavius Murray,Saquon Barkley,Michael Thomas,Mike Williams,Kenny Golladay,Hunter Henry,Cameron Brate,Jacksonville Jaguars,146.64600000000002,49700
76,Jameis Winston,Latavius Murray,Saquon Barkley,Michael Thomas,Mike Williams,Kenny Stills,Hunter Henry,T.Y. Hilton,Oakland Raiders,146.624,49800
77,Matt Schaub,Latavius Murray,Christian McCaffrey,Michael Thomas,Mike Williams,Courtland Sutton,Hunter Henry,Kenny Golladay,Oakland Raiders,146.62,49800
78,Matthew Stafford,Chris Carson,Saquon Barkley,Michael Thomas,Kenny Stills,T.Y. Hilton,Hunter Henry,Cameron Brate,Oakland Raiders,146.586,49900
79,Matthew Stafford,Chris Carson,Christian McCaffrey,Michael Thomas,Mike Williams,Courtland Sutton,Cameron Brate,Darren Waller,Oakland Raiders,146.526,49700
80,Matthew Stafford,Latavius Murray,Leonard Fournette,Michael Thomas,Mike Williams,Kenny Stills,Cameron Brate,Christian McCaffrey,Oakland Raiders,146.51600000000002,49800
81,Matt Schaub,Latavius Murray,Chris Carson,Michael Thomas,Kenny Stills,T.Y. Hilton,Cameron Brate,Christian McCaffrey,Oakland Raiders,146.47,49700
82,Matthew Stafford,Chris Carson,Saquon Barkley,Michael Thomas,Mike Williams,Courtland Sutton,Cameron Brate,Kenny Stills,Tennessee Titans,146.44600000000003,49900
83,Matthew Stafford,Latavius Murray,Saquon Barkley,Michael Thomas,Mike Williams,T.Y. Hilton,Hunter Henry,Cameron Brate,Tennessee Titans,146.446,49700
84,Jameis Winston,Latavius Murray,Saquon Barkley,Michael Thomas,Mike Williams,DeAndre Hopkins,Hunter Henry,Cameron Brate,Oakland Raiders,146.434,49800
85,Matthew Stafford,Latavius Murray,Christian McCaffrey,Michael Thomas,Courtland Sutton,Kenny Stills,Cameron Brate,Kenny Golladay,Oakland Raiders,146.406,49700
86,Matt Schaub,Latavius Murray,Saquon Barkley,Michael Thomas,Courtland Sutton,Kenny Stills,Hunter Henry,Darren Waller,Oakland Raiders,146.38000000000002,49700
87,Matt Schaub,Latavius Murray,Chris Carson,Michael Thomas,Kenny Stills,Kenny Golladay,Cameron Brate,Saquon Barkley,Oakland Raiders,146.38000000000002,49700
88,Jameis Winston,Latavius Murray,Christian McCaffrey,Michael Thomas,Mike Williams,Kenny Stills,Hunter Henry,Darren Waller,Oakland Raiders,146.37400000000002,49900
89,Matthew Stafford,Chris Carson,Saquon Barkley,Michael Thomas,Mike Williams,Courtland Sutton,Cameron Brate,Kenny Stills,Jacksonville Jaguars,146.34600000000003,49600
90,Jameis Winston,Chris Carson,Christian McCaffrey,Michael Thomas,Mike Williams,Courtland Sutton,Hunter Henry,Cameron Brate,Jacksonville Jaguars,146.324,49900
91,Matt Schaub,Latavius Murray,Christian McCaffrey,Michael Thomas,Mike Williams,Courtland Sutton,Hunter Henry,T.Y. Hilton,Oakland Raiders,146.32,49500
92,Matt Schaub,Latavius Murray,Saquon Barkley,Michael Thomas,Mike Williams,Kenny Stills,Hunter Henry,T.Y. Hilton,Jacksonville Jaguars,146.26,50000
93,Deshaun Watson,Le'Veon Bell,Christian McCaffrey,Michael Thomas,Mike Williams,Courtland Sutton,Hunter Henry,Cameron Brate,Oakland Raiders,146.24800000000002,49600
94,Matt Schaub,Latavius Murray,Saquon Barkley,Michael Thomas,Mike Williams,Courtland Sutton,Hunter Henry,Kenny Golladay,Oakland Raiders,146.23000000000002,49500
95,Matthew Stafford,Latavius Murray,Christian McCaffrey,Michael Thomas,Kenny Stills,T.Y. Hilton,Cameron Brate,Darren Waller,Oakland Raiders,146.226,50000
96,Jameis Winston,Latavius Murray,Christian McCaffrey,Michael Thomas,Mike Williams,Courtland Sutton,Cameron Brate,T.Y. Hilton,Jacksonville Jaguars,146.214,49900
97,Matthew Stafford,Chris Carson,Christian McCaffrey,Michael Thomas,Mike Williams,Kenny Golladay,Hunter Henry,Cameron Brate,Oakland Raiders,146.186,49800
98,Jameis Winston,Latavius Murray,Le'Veon Bell,Michael Thomas,Courtland Sutton,Kenny Stills,Cameron Brate,Christian McCaffrey,Oakland Raiders,146.17400000000004,50000
99,Matthew Stafford,Latavius Murray,Saquon Barkley,Michael Thomas,Kenny Stills,Kenny Golladay,Cameron Brate,Darren Waller,Oakland Raiders,146.13600000000002,50000
100,Matthew Stafford,Latavius Murray,Leonard Fournette,Michael Thomas,Mike Williams,Kenny Stills,Cameron Brate,Saquon Barkley,Oakland Raiders,146.126,49500
101,Jameis Winston,Latavius Murray,Saquon Barkley,Michael Thomas,Mike Williams,Courtland Sutton,Cameron Brate,Kenny Golladay,Jacksonville Jaguars,146.12400000000002,49900
102,Matthew Stafford,Latavius Murray,Christian McCaffrey,Michael Thomas,Mike Williams,T.Y. Hilton,Cameron Brate,Kenny Golladay,Oakland Raiders,146.076,49800
103,Matt Schaub,Latavius Murray,Saquon Barkley,Michael Thomas,Mike Williams,DeAndre Hopkins,Hunter Henry,Cameron Brate,Jacksonville Jaguars,146.07,50000
104,Matt Schaub,Latavius Murray,Saquon Barkley,Michael Thomas,Mike Williams,T.Y. Hilton,Hunter Henry,Darren Waller,Oakland Raiders,146.05,49800
105,Matt Schaub,Chris Carson,Saquon Barkley,Michael Thomas,Mike Williams,Courtland Sutton,Darren Waller,Kenny Stills,Oakland Raiders,146.05,50000
106,Jameis Winston,Chris Carson,Saquon Barkley,Michael Thomas,Mike Williams,Courtland Sutton,Hunter Henry,Cameron Brate,Tennessee Titans,146.034,49900
107,Jameis Winston,Latavius Murray,Christian McCaffrey,Michael Thomas,Courtland Sutton,Kenny Golladay,Hunter Henry,Cameron Brate,Oakland Raiders,145.99400000000003,49700
108,Matt Schaub,Latavius Murray,Christian McCaffrey,Michael Thomas,Mike Williams,Courtland Sutton,Hunter Henry,Kenny Stills,Tennessee Titans,145.99,49800
109,Jameis Winston,Latavius Murray,Saquon Barkley,Michael Thomas,Mike Williams,Kenny Stills,Hunter Henry,Darren Waller,Oakland Raiders,145.984,49600
110,Matthew Stafford,Chris Carson,Le'Veon Bell,Michael Thomas,Mike Williams,Kenny Stills,Cameron Brate,Saquon Barkley,Oakland Raiders,145.97600000000003,49800
111,Jameis Winston,Chris Carson,Saquon Barkley,Michael Thomas,Mike Williams,Courtland Sutton,Hunter Henry,Cameron Brate,Jacksonville Jaguars,145.934,49600
112,Jameis Winston,Latavius Murray,Saquon Barkley,Michael Thomas,Mike Williams,Courtland Sutton,Cameron Brate,T.Y. Hilton,Tennessee Titans,145.924,49900
113,Matt Schaub,Latavius Murray,Christian McCaffrey,Michael Thomas,Mike Williams,Courtland Sutton,Hunter Henry,Kenny Stills,Jacksonville Jaguars,145.89000000000001,49500
114,Matthew Stafford,Chris Carson,Christian McCaffrey,Michael Thomas,Mike Williams,T.Y. Hilton,Hunter Henry,Cameron Brate,Oakland Raiders,145.886,49500
115,Deshaun Watson,Leonard Fournette,Christian McCaffrey,Michael Thomas,Mike Williams,Kenny Stills,Hunter Henry,Cameron Brate,Oakland Raiders,145.87800000000001,49900
116,Matt Schaub,Latavius Murray,Le'Veon Bell,Michael Thomas,Courtland Sutton,T.Y. Hilton,Cameron Brate,Saquon Barkley,Oakland Raiders,145.85000000000002,49900
117,Matthew Stafford,Latavius Murray,Saquon Barkley,Michael Thomas,Kenny Stills,T.Y. Hilton,Cameron Brate,Darren Waller,Oakland Raiders,145.836,49700
118,Matt Schaub,Latavius Murray,Christian McCaffrey,Michael Thomas,Courtland Sutton,Kenny Stills,Cameron Brate,DeAndre Hopkins,Oakland Raiders,145.83,50000
119,Jameis Winston,Latavius Murray,Saquon Barkley,Michael Thomas,Mike Williams,Courtland Sutton,Cameron Brate,T.Y. Hilton,Jacksonville Jaguars,145.824,49600
120,Matthew Stafford,Chris Carson,Saquon Barkley,Michael Thomas,Mike Williams,Kenny Golladay,Hunter Henry,Cameron Brate,Oakland Raiders,145.79600000000002,49500
121,Jameis Winston,Latavius Murray,Le'Veon Bell,Michael Thomas,Courtland Sutton,Kenny Stills,Cameron Brate,Saquon Barkley,Oakland Raiders,145.78400000000002,49700
122,Matt Schaub,Chris Carson,Leonard Fournette,Michael Thomas,Mike Williams,Courtland Sutton,Cameron Brate,Saquon Barkley,Oakland Raiders,145.78000000000003,49900
123,Matthew Stafford,Latavius Murray,Saquon Barkley,Michael Thomas,Mike Williams,T.Y. Hilton,Cameron Brate,Kenny Golladay,Oakland Raiders,145.686,49500
124,Jameis Winston,Latavius Murray,Christian McCaffrey,Michael Thomas,Mike Williams,Courtland Sutton,Cameron Brate,Darren Waller,Tennessee Titans,145.674,50000
125,Jameis Winston,Chris Carson,Christian McCaffrey,Michael Thomas,Mike Williams,Courtland Sutton,Cameron Brate,Kenny Golladay,Oakland Raiders,145.66400000000002,50000
126,Matthew Stafford,Latavius Murray,Christian McCaffrey,Michael Thomas,Mike Williams,Kenny Stills,Cameron Brate,Kenny Golladay,Jacksonville Jaguars,145.64600000000002,49800
127,Jameis Winston,Latavius Murray,Saquon Barkley,Michael Thomas,Kenny Stills,T.Y. Hilton,Hunter Henry,Cameron Brate,Jacksonville Jaguars,145.63400000000001,49900
128,Matt Schaub,Latavius Murray,Christian McCaffrey,Michael Thomas,Courtland Sutton,Kenny Golladay,Hunter Henry,Cameron Brate,Jacksonville Jaguars,145.63000000000002,49900
129,Matt Schaub,Latavius Murray,Saquon Barkley,Michael Thomas,Mike Williams,Kenny Stills,Hunter Henry,Darren Waller,Jacksonville Jaguars,145.62,49800
130,Matt Schaub,Latavius Murray,Saquon Barkley,Michael Thomas,Mike Williams,Courtland Sutton,Hunter Henry,Kenny Stills,Tennessee Titans,145.6,49500
131,Jameis Winston,Latavius Murray,Christian McCaffrey,Michael Thomas,Mike Williams,Courtland Sutton,Cameron Brate,Darren Waller,Jacksonville Jaguars,145.574,49700
132,Matthew Stafford,Chris Carson,Christian McCaffrey,Michael Thomas,Mike Williams,Kenny Stills,Hunter Henry,Cameron Brate,Tennessee Titans,145.556,49800
133,Matt Schaub,Latavius Murray,Le'Veon Bell,Michael Thomas,Mike Williams,Kenny Stills,Hunter Henry,Christian McCaffrey,Oakland Raiders,145.52,49700
134,Deshaun Watson,Leonard Fournette,Saquon Barkley,Michael Thomas,Mike Williams,Kenny Stills,Hunter Henry,Cameron Brate,Oakland Raiders,145.48800000000003,49600
135,Matthew Stafford,Chris Carson,Christian McCaffrey,Michael Thomas,Mike Williams,Kenny Stills,Hunter Henry,Cameron Brate,Jacksonville Jaguars,145.45600000000002,49500
136,Jameis Winston,Latavius Murray,Le'Veon Bell,Michael Thomas,Mike Williams,T.Y. Hilton,Cameron Brate,Saquon Barkley,Oakland Raiders,145.454,49800
137,Matthew Stafford,Latavius Murray,Christian McCaffrey,Michael Thomas,Mike Williams,Kenny Stills,Cameron Brate,T.Y. Hilton,Tennessee Titans,145.446,49800
138,Matt Schaub,Latavius Murray,Saquon Barkley,Michael Thomas,Courtland Sutton,Kenny Stills,Cameron Brate,DeAndre Hopkins,Oakland Raiders,145.44000000000003,49700
139,Matthew Stafford,Latavius Murray,Christian McCaffrey,Michael Thomas,Mike Williams,Kenny Golladay,Cameron Brate,Darren Waller,Oakland Raiders,145.436,49600
140,Jameis Winston,Latavius Murray,Christian McCaffrey,Michael Thomas,Mike Williams,Kenny Stills,Cameron Brate,DeAndre Hopkins,Oakland Raiders,145.43400000000003,49900
141,Matt Schaub,Latavius Murray,Christian McCaffrey,Michael Thomas,Courtland Sutton,T.Y. Hilton,Hunter Henry,Cameron Brate,Tennessee Titans,145.43,49900
142,Jameis Winston,Chris Carson,Saquon Barkley,Michael Thomas,Courtland Sutton,Kenny Stills,Cameron Brate,Darren Waller,Oakland Raiders,145.424,49900
143,Matt Schaub,Latavius Murray,Le'Veon Bell,Michael Thomas,Courtland Sutton,Kenny Stills,Cameron Brate,Saquon Barkley,Jacksonville Jaguars,145.42000000000002,49900
144,Matt Schaub,Chris Carson,Saquon Barkley,Michael Thomas,Mike Williams,Kenny Stills,Hunter Henry,T.Y. Hilton,Oakland Raiders,145.41,49800
145,Jameis Winston,Latavius Murray,Christian McCaffrey,Michael Thomas,Courtland Sutton,Kenny Stills,Hunter Henry,Cameron Brate,Tennessee Titans,145.364,49700
146,Jameis Winston,Chris Carson,Christian McCaffrey,Michael Thomas,Mike Williams,Courtland Sutton,Cameron Brate,T.Y. Hilton,Oakland Raiders,145.364,49700
147,Matthew Stafford,Latavius Murray,Saquon Barkley,Michael Thomas,Mike Williams,Kenny Stills,Cameron Brate,Kenny Golladay,Tennessee Titans,145.356,49800
148,Matthew Stafford,Latavius Murray,Christian McCaffrey,Michael Thomas,Mike Williams,Kenny Stills,Cameron Brate,T.Y. Hilton,Jacksonville Jaguars,145.346,49500
149,Matt Schaub,Latavius Murray,Saquon Barkley,Michael Thomas,Courtland Sutton,Kenny Golladay,Hunter Henry,Cameron Brate,Tennessee Titans,145.34,49900
150,Matt Schaub,Latavius Murray,Christian McCaffrey,Michael Thomas,Courtland Sutton,T.Y. Hilton,Hunter Henry,Cameron Brate,Jacksonville Jaguars,145.33,49600
151,Jameis Winston,Latavius Murray,Saquon Barkley,Michael Thomas,Mike Williams,Courtland Sutton,Cameron Brate,Darren Waller,Tennessee Titans,145.28400000000002,49700
152,Jameis Winston,Chris Carson,Saquon Barkley,Michael Thomas,Mike Williams,Courtland Sutton,Cameron Brate,Kenny Golladay,Oakland Raiders,145.274,49700
153,Matthew Stafford,Latavius Murray,Saquon Barkley,Michael Thomas,Mike Williams,Kenny Stills,Cameron Brate,Kenny Golladay,Jacksonville Jaguars,145.256,49500
154,Matt Schaub,Latavius Murray,Saquon Barkley,Michael Thomas,Courtland Sutton,Kenny Golladay,Hunter Henry,Cameron Brate,Jacksonville Jaguars,145.24,49600
155,Jameis Winston,Latavius Murray,Christian McCaffrey,Michael Thomas,Mike Williams,Kenny Golladay,Hunter Henry,Cameron Brate,Jacksonville Jaguars,145.234,49800
156,Deshaun Watson,Le'Veon Bell,Saquon Barkley,Michael Thomas,Mike Williams,Kenny Stills,Cameron Brate,T.Y. Hilton,Oakland Raiders,145.228,49900
157,Matthew Stafford,Leonard Fournette,Saquon Barkley,Michael Thomas,Courtland Sutton,Kenny Stills,Hunter Henry,Cameron Brate,Oakland Raiders,145.22600000000003,49900
158,Matthew Stafford,Le'Veon Bell,Christian McCaffrey,Michael Thomas,Mike Williams,Courtland Sutton,Hunter Henry,Cameron Brate,Jacksonville Jaguars,145.226,50000
159,Matt Schaub,Chris Carson,Saquon Barkley,Michael Thomas,Mike Williams,DeAndre Hopkins,Hunter Henry,Cameron Brate,Oakland Raiders,145.22,49800
