,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
17,Logan Thomas,WAS,6.4,2.5,4.0,55.6,25.0,39.4,0.3,0.0,0.2,0.0,0.0,0.0,5.7,3.7,4.9,3,TE
18,Eric Ebron,PIT,4.7,2.7,3.3,46.7,31.2,36.9,0.3,0.0,0.2,0.0,0.0,0.0,6.4,3.5,4.8,3,TE
19,Mo Alie-Cox,IND,3.0,1.4,2.3,44.5,16.3,33.2,0.3,0.0,0.1,0.0,0.0,0.0,5.7,2.1,4.1,3,TE
20,Dan Arnold,ARI,3.0,1.9,2.4,38.5,24.2,29.6,0.3,0.0,0.2,0.0,0.0,0.0,5.5,3.1,4.1,3,TE
21,Jimmy Graham,CHI,3.6,2.0,2.7,40.0,23.7,31.2,0.3,0.0,0.2,0.0,0.0,0.0,5.1,2.5,4.1,3,TE
22,Jordan Akins,HOU,4.0,2.2,3.1,45.4,22.4,31.8,0.2,0.0,0.1,0.0,0.0,0.0,4.3,3.1,3.9,3,TE
23,Greg Olsen,SEA,3.2,1.9,2.4,38.5,21.5,28.5,0.3,0.0,0.1,0.0,0.0,0.0,4.1,3.0,3.7,3,TE
24,Drew Sample,CIN,4.1,3.0,3.4,45.2,22.0,30.3,0.2,0.0,0.1,0.0,0.1,0.0,4.3,2.4,3.7,3,TE
25,Robert Tonyan,GB,3.0,1.0,2.0,35.0,13.5,23.6,0.6,0.0,0.2,0.0,0.0,0.0,6.8,1.6,3.6,3,TE
26,Kyle Rudolph,MIN,3.1,1.7,2.4,29.5,16.8,25.4,0.3,0.0,0.2,0.0,0.0,0.0,4.3,2.5,3.5,3,TE
27,Ryan Izzo,NE,2.6,1.6,1.9,34.0,18.4,23.2,0.5,0.1,0.2,0.0,0.0,0.0,6.2,2.6,3.5,3,TE
28,Jack Doyle,IND,3.0,1.7,2.3,31.7,17.5,25.0,0.2,0.0,0.2,0.0,0.0,0.0,4.4,2.5,3.4,3,TE
29,Anthony Firkser,TEN,2.3,1.4,1.9,31.0,17.8,24.0,0.3,0.0,0.1,0.0,0.0,0.0,4.6,2.6,3.2,3,TE
30,Irv Smith,MIN,3.8,2.0,2.6,34.0,20.9,25.0,0.2,0.0,0.1,0.0,0.0,0.0,3.7,2.1,3.2,3,TE
31,Rob Gronkowski,TB,2.6,1.4,1.9,35.9,17.0,24.9,0.2,0.0,0.1,0.0,0.0,0.0,4.5,1.7,3.1,3,TE
32,Darren Fells,HOU,2.7,1.8,2.1,27.8,17.9,21.1,0.3,0.0,0.2,0.0,0.0,0.0,3.8,2.5,3.1,3,TE
33,Ian Thomas,CAR,3.7,2.0,2.6,33.4,17.0,23.6,0.2,0.0,0.1,0.0,0.0,0.0,3.1,2.1,2.8,3,TE
34,Will Dissly,SEA,2.5,0.7,1.6,30.0,7.9,19.7,0.3,0.0,0.1,0.0,0.0,0.0,4.4,1.4,2.7,3,TE
35,Harrison Bryant,CLE,2.2,1.5,1.7,24.4,16.3,19.2,0.2,0.1,0.1,0.0,0.0,0.0,3.1,2.2,2.6,3,TE
36,Kaden Smith,NYG,3.3,0.7,1.9,37.3,5.3,18.8,0.2,0.0,0.1,0.0,0.0,0.0,4.8,0.5,2.4,3,TE
37,Taysom Hill,NO,2.1,0.7,1.4,22.1,8.2,15.1,0.2,0.1,0.1,0.0,0.0,0.0,5.1,3.0,2.3,3,TE
38,James O'Shaughnessy,JAC,1.9,1.0,1.5,20.7,9.9,16.3,0.2,0.0,0.1,0.0,0.0,0.0,3.0,1.5,2.2,3,TE
39,Reggie Gilliam,BUF,1.8,0.9,1.3,18.2,11.0,14.6,0.2,0.1,0.1,0.0,0.0,0.0,2.7,1.4,2.2,3,TE
40,Gerald Everett,LAR,2.5,0.0,1.4,26.1,5.0,16.3,0.2,0.0,0.1,0.0,0.0,0.0,3.8,0.5,2.2,3,TE
41,Ryan Griffin,NYJ,2.2,0.8,1.6,21.3,9.3,16.1,0.2,0.0,0.1,0.0,0.0,0.0,3.1,1.2,2.2,3,TE
42,Nick Boyle,BAL,2.6,1.0,1.8,22.3,10.8,16.5,0.2,0.0,0.1,0.0,0.0,0.0,2.9,1.3,2.1,3,TE
43,Foster Moreau,LV,1.8,0.9,1.2,20.0,8.8,12.4,0.4,0.0,0.1,0.0,0.0,0.0,4.1,1.3,2.0,3,TE
44,Blake Bell,DAL,1.7,1.0,1.3,19.0,10.5,13.8,0.2,0.0,0.1,0.0,0.0,0.0,2.8,1.5,1.9,3,TE
45,Tyler Kroft,BUF,3.0,0.3,1.5,29.0,2.8,15.4,0.1,0.0,0.1,0.0,0.0,0.0,2.9,0.4,1.9,3,TE
46,Jace Sternberger,GB,2.2,1.0,1.3,24.3,10.4,14.1,0.1,0.1,0.1,0.0,0.0,0.0,1.8,1.6,1.9,3,TE
47,Josh Hill,NO,1.8,1.0,1.3,17.6,9.7,13.4,0.1,0.0,0.1,0.0,0.0,0.0,2.2,1.6,1.8,3,TE
48,Vance McDonald,PIT,1.9,0.0,1.3,22.0,3.0,13.4,0.1,0.0,0.1,0.0,0.0,0.0,2.7,0.3,1.8,3,TE
49,Jason Witten,LV,2.5,0.7,1.5,23.4,5.6,14.2,0.1,0.0,0.1,0.0,0.0,0.0,3.0,0.6,1.8,3,TE
50,Josiah Deguara,GB,1.1,1.1,1.1,11.3,11.3,11.3,0.1,0.1,0.1,0.0,0.0,0.0,1.7,1.7,1.7,3,TE
51,Ross Dwelley,SF,1.9,0.6,1.2,17.6,5.2,11.5,0.2,0.0,0.1,0.0,0.0,0.0,2.5,1.1,1.7,3,TE
52,Marcedes Lewis,GB,1.4,0.7,1.1,16.0,7.5,11.5,0.1,0.0,0.1,0.0,0.0,0.0,2.5,1.7,1.6,3,TE
53,MyCole Pruitt,TEN,1.3,0.4,0.9,13.9,5.0,9.6,0.3,0.0,0.1,0.0,0.0,0.0,3.2,0.7,1.5,3,TE
54,Nick Vannett,DEN,2.2,0.5,1.1,19.0,4.4,10.3,0.1,0.0,0.1,0.0,0.0,0.0,2.6,0.6,1.4,3,TE
55,Cole Kmet,CHI,2.0,0.6,1.0,21.4,5.6,10.7,0.2,0.0,0.1,0.0,0.1,0.0,3.3,0.8,1.4,3,TE
56,Noah Togiai,IND,1.2,0.4,0.8,15.0,4.4,8.6,0.1,0.0,0.1,0.0,0.0,0.0,2.2,1.2,1.3,3,TE
57,Donald Parham,LAC,0.6,0.6,0.6,6.5,6.5,6.5,0.1,0.1,0.1,0.0,0.0,0.0,1.3,1.3,1.3,3,TE
58,Adam Shaheen,MIA,1.3,0.7,0.9,13.7,7.4,9.3,0.1,0.0,0.1,0.0,0.1,0.0,2.0,1.0,1.2,3,TE
59,Cethan Carter,CIN,1.7,0.3,0.9,16.0,2.7,8.7,0.1,0.0,0.1,0.0,0.0,0.0,2.1,1.1,1.2,3,TE
60,Demetrius Harris,CHI,1.2,0.4,0.7,11.9,4.3,7.5,0.2,0.0,0.1,0.0,0.0,0.0,2.4,0.9,1.2,3,TE
61,Virgil Green,LAC,1.0,0.5,0.7,10.0,4.8,8.1,0.1,0.0,0.1,0.0,0.0,0.0,1.6,0.7,1.1,3,TE
62,Jesse James,DET,2.1,0.1,0.9,19.0,0.6,8.9,0.1,0.0,0.0,0.0,0.0,0.0,2.2,0.1,1.1,3,TE
63,Jacob Hollister,SEA,1.0,0.5,0.8,12.0,4.9,8.2,0.1,0.0,0.0,0.0,0.0,0.0,1.6,0.9,1.1,3,TE
64,Chris Manhertz,CAR,1.2,0.5,0.8,12.0,5.0,8.2,0.1,0.0,0.0,0.0,0.0,0.0,1.4,0.7,1.0,3,TE
65,Stephen Carlson,CLE,0.8,0.1,0.5,9.0,1.4,5.6,0.1,0.0,0.1,0.0,0.0,0.0,1.4,0.8,0.9,3,TE
66,Farrod Green,IND,0.8,0.3,0.6,8.0,4.0,6.0,0.1,0.0,0.1,0.0,0.0,0.0,1.4,0.5,0.9,3,TE
67,Charlie Woerner,SF,0.7,0.5,0.6,7.5,6.2,6.9,0.1,0.0,0.0,0.0,0.0,0.0,1.2,1.0,0.9,3,TE
68,Marcus Baugh,WAS,0.9,0.6,0.7,10.0,6.4,7.8,0.1,0.0,0.0,0.0,0.0,0.0,1.3,0.9,0.9,3,TE
69,Levine Toilolo,NYG,1.7,0.1,0.7,17.4,1.5,6.9,0.1,0.0,0.0,0.0,0.0,0.0,2.3,0.4,0.9,3,TE
70,Cameron Brate,TB,1.5,0.3,0.7,15.8,2.3,6.8,0.1,0.0,0.0,0.0,0.0,0.0,1.2,0.4,0.9,3,TE
71,Ricky Seals-Jones,KC,0.7,0.1,0.4,9.2,0.6,4.9,0.1,0.0,0.1,0.0,0.0,0.0,1.5,0.1,0.8,3,TE
72,Adam Trautman,NO,1.0,0.1,0.6,10.9,0.8,6.2,0.1,0.0,0.0,0.0,0.0,0.0,1.4,0.1,0.8,3,TE
73,Devin Asiasi,NE,1.0,0.1,0.5,10.7,0.5,5.8,0.1,0.0,0.0,0.0,0.0,0.0,1.3,0.1,0.7,3,TE
74,Jaeden Graham,ATL,0.9,0.1,0.4,12.4,1.0,5.0,0.1,0.0,0.0,0.0,0.0,0.0,1.8,0.2,0.7,3,TE
75,Mason Schreck,CIN,1.2,0.1,0.5,12.5,1.3,5.6,0.1,0.0,0.0,0.0,0.0,0.0,1.7,0.4,0.7,3,TE
76,Jakob Johnson,NE,0.1,0.1,0.1,0.7,0.7,0.7,0.1,0.1,0.1,0.0,0.0,0.0,0.7,0.7,0.7,3,TE
77,Darrell Daniels,ARI,0.6,0.4,0.5,7.0,4.1,5.1,0.1,0.0,0.0,0.0,0.0,0.0,1.1,0.5,0.7,3,TE
78,John Lovett,GB,0.5,0.5,0.5,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.6,3,TE
79,Jake Butt,DEN,0.9,0.1,0.5,9.0,1.2,4.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.5,3,TE
80,Luke Willson,SEA,0.7,0.1,0.3,6.8,1.0,3.0,0.1,0.0,0.0,0.0,0.0,0.0,1.3,0.1,0.5,3,TE
81,Ben Ellefson,JAC,0.4,0.4,0.4,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.5,3,TE
82,Andrew Beck,DEN,0.4,0.1,0.3,4.4,0.5,3.0,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.6,0.5,3,TE
83,Lee Smith,BUF,0.9,0.1,0.3,9.2,0.0,2.6,0.1,0.0,0.0,0.0,0.0,0.0,1.4,0.1,0.5,3,TE
84,Jordan Thomas,ARI,0.7,0.1,0.3,7.2,0.5,2.7,0.1,0.0,0.0,0.0,0.0,0.0,1.3,0.1,0.4,3,TE
85,Jordan Franks,CLE,0.3,0.3,0.3,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,3,TE
86,Luke Stocker,ATL,0.6,0.1,0.4,6.0,0.7,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.4,3,TE
87,Richard Rodgers,PHI,0.7,0.1,0.2,8.1,0.5,2.5,0.1,0.0,0.0,0.0,0.0,0.0,1.4,0.1,0.4,3,TE
88,Tyler Conklin,MIN,0.6,0.1,0.4,6.4,0.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.4,3,TE
89,Nick Keizer,KC,0.5,0.2,0.4,5.9,2.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,3,TE
90,Trevon Wesco,NYJ,0.5,0.1,0.3,5.9,0.5,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.4,3,TE
91,Stephen Anderson,LAC,0.6,0.0,0.3,7.0,0.5,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.4,3,TE
92,JP Holtz,CHI,0.7,0.1,0.3,8.2,0.5,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.4,3,TE
93,Pharaoh Brown,HOU,0.6,0.0,0.3,6.6,0.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.4,3,TE
94,Derek Carrier,LV,0.7,0.0,0.2,5.6,0.0,1.6,0.1,0.0,0.0,0.0,0.0,0.0,1.2,0.1,0.3,3,TE
95,Durham Smythe,MIA,0.7,0.1,0.3,6.9,0.5,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.1,0.3,3,TE
96,Albert Okwuegbunam,DEN,0.6,0.1,0.3,5.4,0.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3,3,TE
97,Jeremy Sprinkle,WAS,0.6,0.0,0.2,5.3,0.4,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.2,3,TE
98,Deon Yelder,KC,0.3,0.0,0.2,3.2,0.4,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.2,3,TE
99,Sean McKeon,DAL,0.2,0.1,0.1,3.0,0.6,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,3,TE
100,Cole Hikutini,DAL,0.1,0.1,0.1,0.9,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,3,TE
101,Jason Croom,PHI,0.1,0.1,0.1,0.7,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,3,TE
102,Tommy Sweeney,BUF,0.1,0.1,0.1,0.7,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,3,TE
103,Isaac Nauta,DET,0.1,0.1,0.1,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,3,TE
104,Daniel Brown,NYJ,0.1,0.1,0.1,1.2,1.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,3,TE
105,Patrick Scales,CHI,0.1,0.1,0.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,3,TE
106,Kahale Warring,HOU,0.1,0.1,0.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,3,TE
107,Johnny Mundt,LAR,0.1,0.1,0.1,1.0,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,3,TE
108,Troy Fumagalli,HOU,0.1,0.1,0.1,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,3,TE
109,Eric Saubert,JAC,0.1,0.1,0.1,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,3,TE
110,Antony Auclair,TB,0.1,0.1,0.1,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,3,TE
111,Jesper Horsted,CHI,0.1,0.1,0.1,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,3,TE
112,Temarrick Hemingway,WAS,0.0,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,TE
113,Xavier Grimble,BAL,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,TE
