,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,ATT_MAX,ATT_MIN,ATT_MID,YDS.1_MAX,YDS.1_MIN,YDS.1_MID,TDS.1_MAX,TDS.1_MIN,TDS.1_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
20,Cooper Kupp,LAR,5.8,4.7,5.0,79.0,56.5,65.5,1.0,0.3,0.5,0.5,0.2,0.4,3.2,1.1,2.2,0.0,0.0,0.0,0.0,0.1,0.0,14.5,8.2,9.7,3,WR
21,Kenny Golladay,DET,6.0,4.0,4.5,75.0,60.0,67.3,1.0,0.3,0.5,0.1,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,12.7,8.4,9.7,3,WR
22,Marquise Brown,BAL,6.0,3.7,4.6,83.0,50.0,63.2,1.0,0.3,0.5,1.2,0.0,0.3,11.8,0.0,2.4,0.0,0.0,0.0,0.0,0.1,0.0,14.3,7.6,9.6,3,WR
23,Michael Gallup,DAL,5.0,2.6,4.2,79.9,44.0,67.2,1.0,0.2,0.4,0.1,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,13.1,6.0,9.3,3,WR
24,Robert Woods,LAR,6.2,4.7,5.5,81.4,59.0,68.3,0.4,0.0,0.2,1.2,0.7,1.0,7.7,5.3,6.5,0.1,0.0,0.1,0.0,0.1,0.1,10.8,7.7,9.1,3,WR
25,Marvin Jones,DET,5.0,3.9,4.4,64.0,52.4,59.0,1.0,0.3,0.5,0.1,0.0,0.1,0.7,-0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,12.4,7.9,9.0,3,WR
26,Darius Slayton,NYG,5.0,3.5,4.0,76.0,52.8,57.3,1.0,0.3,0.5,0.2,0.0,0.0,1.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,13.6,7.5,8.9,3,WR
27,AJ Green,CIN,5.0,3.9,4.5,71.6,46.0,62.0,1.0,0.2,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,12.4,6.0,8.6,3,WR
28,Keelan Cole,JAC,5.0,3.2,4.2,65.0,41.8,58.5,1.0,0.2,0.5,0.1,0.0,0.1,0.9,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.1,12.5,6.1,8.6,3,WR
29,Corey Davis,TEN,5.0,3.4,4.3,67.8,47.0,59.5,1.0,0.2,0.4,0.2,0.0,0.1,1.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,12.3,5.9,8.5,3,WR
30,Tyler Boyd,CIN,5.8,3.4,4.9,69.3,32.0,58.8,1.0,0.2,0.4,0.2,0.0,0.1,1.8,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,11.9,4.4,8.4,3,WR
31,Jarvis Landry,CLE,5.9,3.2,4.7,70.7,40.0,60.0,1.0,0.2,0.4,0.1,0.0,0.1,1.1,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,12.6,5.3,8.4,3,WR
32,John Brown,BUF,6.0,3.0,4.0,65.0,47.0,56.5,1.0,0.3,0.4,0.1,0.0,0.1,0.7,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,12.5,6.2,8.3,3,WR
33,DeSean Jackson,PHI,4.9,3.4,4.0,71.3,55.1,63.5,0.4,0.0,0.3,0.3,0.1,0.2,1.5,0.3,1.1,0.1,0.0,0.0,0.0,0.0,0.0,9.9,6.5,8.2,3,WR
34,Marquez Valdes-Scantling,GB,6.0,3.0,3.9,69.0,52.0,59.6,1.0,0.1,0.4,0.2,0.0,0.1,1.7,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,12.9,6.3,8.2,3,WR
35,Laviska Shenault,JAC,4.5,2.3,3.3,62.4,26.0,46.5,0.4,0.0,0.2,4.8,0.2,3.0,30.3,1.0,16.0,0.1,0.0,0.1,0.0,0.2,0.1,10.7,5.7,8.0,3,WR
36,Robby Anderson,CAR,5.7,4.0,4.6,71.7,54.0,62.8,0.4,0.0,0.3,0.4,0.1,0.2,2.0,0.1,0.9,0.0,0.0,0.0,0.0,0.2,0.1,9.6,5.5,7.8,3,WR
37,Russell Gage,ATL,7.1,4.9,6.0,71.7,51.8,62.6,0.4,0.0,0.3,0.4,0.0,0.2,1.4,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.1,9.0,6.5,7.7,3,WR
38,Brandin Cooks,HOU,6.0,3.3,4.1,67.0,43.8,54.8,1.0,0.0,0.3,0.6,0.4,0.5,3.3,1.2,2.5,0.0,0.0,0.0,0.0,0.0,0.0,12.7,5.3,7.6,3,WR
39,CeeDee Lamb,DAL,5.9,2.2,4.3,69.7,33.0,58.8,0.4,0.0,0.2,0.4,0.1,0.3,2.2,0.6,1.6,0.0,0.0,0.0,0.0,0.1,0.0,8.4,3.7,7.4,3,WR
40,Will Fuller,HOU,5.2,3.1,4.2,66.3,41.0,58.8,0.3,0.0,0.2,0.2,0.0,0.1,1.3,0.0,0.6,0.0,0.0,0.0,0.0,0.1,0.0,8.5,5.6,7.3,3,WR
41,N'Keal Harry,NE,5.0,3.0,4.3,63.5,47.0,53.8,0.5,0.0,0.3,0.5,0.0,0.2,3.7,0.0,1.7,0.0,0.0,0.0,0.0,0.2,0.1,9.7,4.7,7.1,3,WR
42,Mike Williams,LAC,3.7,3.0,3.3,67.0,42.0,54.4,0.4,0.0,0.2,0.2,0.0,0.1,0.8,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,8.1,4.2,6.9,3,WR
43,Tre'Quan Smith,NO,5.0,2.4,3.5,63.0,34.7,48.5,0.5,0.0,0.3,0.1,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,7.7,4.8,6.8,3,WR
44,Curtis Samuel,CAR,4.8,2.7,3.5,53.7,29.0,38.0,0.3,0.0,0.1,2.8,1.0,2.2,19.9,8.3,15.2,0.2,0.1,0.1,0.0,0.1,0.0,7.7,5.0,6.7,3,WR
45,Preston Williams,MIA,4.3,3.0,3.5,59.5,44.0,53.0,0.3,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,7.8,4.4,6.6,3,WR
46,Jerry Jeudy,DEN,6.0,2.6,4.2,73.0,27.0,54.5,0.3,0.0,0.2,0.3,0.0,0.1,1.8,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,7.3,3.2,6.5,3,WR
47,Larry Fitzgerald,ARI,6.0,3.0,4.6,61.1,43.1,51.0,0.5,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,8.2,4.6,6.5,3,WR
48,Emmanuel Sanders,NO,6.0,3.0,4.1,66.0,40.5,50.6,0.4,0.0,0.2,0.1,0.0,0.0,0.8,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,7.4,5.4,6.5,3,WR
49,Kendrick Bourne,SF,4.5,2.2,3.6,67.0,30.2,50.6,0.4,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.4,4.2,6.4,3,WR
50,Adam Humphries,TEN,5.5,3.0,4.4,57.9,44.1,50.5,0.4,0.0,0.2,0.2,0.0,0.1,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.0,7.9,4.6,6.3,3,WR
51,Braxton Berrios,NYJ,5.0,3.1,4.0,61.0,42.7,51.8,0.4,0.0,0.2,0.4,0.0,0.1,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2,0.0,7.6,5.3,6.3,3,WR
52,Golden Tate,NYG,5.6,3.4,4.6,64.4,36.0,51.3,0.3,0.0,0.2,0.3,0.1,0.2,1.4,0.4,0.9,0.0,0.0,0.0,0.0,0.1,0.0,7.8,4.9,6.3,3,WR
53,Chris Conley,JAC,4.0,2.5,3.4,54.0,35.4,47.1,0.4,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,7.1,4.9,6.0,3,WR
54,Hunter Renfrow,LV,4.9,3.0,3.9,57.5,36.9,48.2,0.4,0.0,0.2,0.7,0.0,0.2,3.0,0.0,0.7,0.0,0.0,0.0,0.0,0.1,0.0,7.9,4.1,6.0,3,WR
55,Anthony Miller,CHI,5.0,2.7,3.6,54.0,34.0,44.9,0.3,0.0,0.2,0.2,0.0,0.1,1.4,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,6.7,4.8,5.8,3,WR
56,Chris Hogan,NYJ,4.8,2.9,3.8,61.0,31.0,47.7,0.3,0.0,0.2,0.1,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,7.3,3.1,5.7,3,WR
57,Brandon Aiyuk,SF,5.0,2.0,3.1,59.2,33.0,43.2,0.3,0.0,0.2,0.8,0.1,0.3,3.0,0.8,1.5,0.0,0.0,0.0,0.0,0.1,0.0,7.4,3.3,5.5,3,WR
58,Cole Beasley,BUF,5.3,3.0,3.8,58.8,35.0,44.5,0.3,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,3.5,5.4,3,WR
59,Danny Amendola,DET,4.7,2.0,4.0,51.4,35.0,45.7,0.3,0.0,0.2,0.1,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,6.4,3.5,5.4,3,WR
60,Andy Isabella,ARI,3.8,0.8,2.7,75.0,13.2,41.7,0.4,0.0,0.2,0.8,0.1,0.3,4.6,0.4,1.6,0.0,0.0,0.0,0.0,0.0,0.0,10.4,2.0,5.4,3,WR
61,Zach Pascal,IND,4.2,2.0,2.9,51.9,26.0,36.7,0.5,0.0,0.2,0.2,0.0,0.1,1.5,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,6.6,2.6,5.1,3,WR
62,James Washington,PIT,3.2,2.4,2.8,50.2,29.0,40.6,0.3,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,6.2,2.9,5.1,3,WR
63,Damiere Byrd,NE,4.4,2.0,3.1,49.8,30.0,39.7,0.4,0.0,0.2,0.1,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,6.7,3.0,5.0,3,WR
64,KJ Hamler,DEN,4.9,2.4,3.2,58.5,25.0,40.6,0.3,0.0,0.1,0.9,0.2,0.4,3.0,0.9,1.9,0.0,0.0,0.0,0.0,0.1,0.0,6.4,3.7,4.9,3,WR
65,Scotty Miller,TB,4.6,2.1,3.1,54.2,26.5,37.8,0.2,0.0,0.1,0.8,0.2,0.5,4.7,1.3,2.5,0.0,0.0,0.0,0.0,0.0,0.0,5.8,4.1,4.8,3,WR
66,Isaiah Ford,MIA,4.6,1.8,3.4,48.0,21.5,39.0,0.2,0.0,0.1,0.2,0.0,0.1,1.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5.5,2.9,4.8,3,WR
67,Miles Boykin,BAL,3.9,1.7,2.8,50.3,23.8,36.9,0.4,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,3.2,4.7,3,WR
68,David Moore,SEA,2.9,1.8,2.2,42.6,24.0,33.5,0.4,0.0,0.2,0.3,0.2,0.3,2.2,1.0,1.6,0.0,0.0,0.0,0.0,0.1,0.0,6.4,2.4,4.7,3,WR
69,Randall Cobb,HOU,4.6,2.0,3.1,52.5,29.0,37.4,0.2,0.0,0.1,0.3,0.0,0.2,1.1,0.0,0.6,0.0,0.0,0.0,0.0,0.1,0.0,5.6,3.4,4.6,3,WR
70,Mecole Hardman,KC,3.1,1.6,2.3,58.7,23.1,34.5,0.4,0.0,0.2,0.5,0.0,0.3,3.8,0.0,1.6,0.0,0.0,0.0,0.0,0.1,0.0,5.8,3.5,4.5,3,WR
71,Justin Jefferson,MIN,4.2,1.8,2.8,49.9,24.1,35.5,0.2,0.0,0.1,0.2,0.0,0.1,1.3,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,5.9,2.7,4.4,3,WR
72,Olabisi Johnson,MIN,3.9,2.4,2.9,41.3,31.1,35.3,0.2,0.0,0.1,0.1,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.7,4.4,3,WR
73,Bryan Edwards,LV,4.3,2.2,2.9,50.9,25.0,37.1,0.2,0.0,0.1,0.2,0.0,0.1,1.3,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,5.4,3.2,4.3,3,WR
74,Tee Higgins,CIN,3.8,1.4,2.6,44.7,12.0,33.6,0.2,0.0,0.1,0.2,0.0,0.1,1.1,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,5.7,1.7,4.2,3,WR
75,Dontrelle Inman,WAS,3.0,1.0,2.4,39.2,15.0,32.5,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,1.5,3.9,3,WR
76,Chase Claypool,PIT,3.3,1.1,2.0,46.2,16.0,28.9,0.3,0.0,0.1,0.3,0.1,0.2,1.3,0.6,0.9,0.0,0.0,0.0,0.0,0.1,0.0,6.5,2.2,3.8,3,WR
77,Greg Ward,PHI,3.8,1.0,2.7,39.9,21.0,30.5,0.2,0.0,0.1,0.3,0.0,0.2,1.6,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,5.2,2.1,3.8,3,WR
78,Willie Snead,BAL,3.6,1.0,2.4,41.6,21.0,29.2,0.2,0.0,0.1,0.2,0.0,0.1,0.9,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,4.5,2.1,3.8,3,WR
79,Josh Malone,NYJ,3.5,1.2,2.4,42.3,15.3,28.5,0.2,0.0,0.1,0.5,0.0,0.2,2.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,5.2,2.1,3.7,3,WR
80,Darnell Mooney,CHI,3.0,1.4,2.3,36.8,16.3,29.6,0.3,0.0,0.1,0.1,0.0,0.0,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.0,5.3,2.2,3.7,3,WR
81,Deonte Harris,NO,3.7,1.6,2.4,36.0,17.0,27.1,0.2,0.0,0.1,0.9,0.0,0.4,7.6,0.0,3.4,0.1,0.0,0.0,0.0,0.0,0.0,5.0,2.5,3.7,3,WR
82,Demarcus Robinson,KC,3.6,1.4,2.4,44.5,17.6,29.3,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,2.3,3.7,3,WR
83,Van Jefferson,LAR,3.6,1.3,2.4,43.0,18.7,29.3,0.2,0.0,0.1,0.4,0.2,0.3,2.0,0.5,1.3,0.0,0.0,0.0,0.0,0.1,0.0,4.9,2.1,3.6,3,WR
84,Tim Patrick,DEN,3.0,1.6,2.4,37.2,19.7,30.6,0.2,0.0,0.1,0.2,0.0,0.1,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.0,4.5,2.5,3.5,3,WR
85,Kenny Stills,HOU,2.4,1.3,1.9,36.0,20.0,26.5,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,2.9,3.4,3,WR
86,Nelson Agholor,LV,3.2,0.7,2.2,35.7,9.4,26.0,0.2,0.0,0.1,0.2,0.0,0.1,1.1,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.1,3.2,3,WR
87,Cordarrelle Patterson,CHI,2.8,0.4,1.3,26.0,4.9,12.5,0.1,0.0,0.0,3.9,1.3,2.8,18.0,7.8,13.7,0.1,0.0,0.1,0.0,0.0,0.0,4.0,2.2,3.2,3,WR
88,Davante Adams,GB,2.9,1.0,1.8,37.9,10.0,22.9,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,1.0,3.1,3,WR
89,Josh Reynolds,LAR,2.6,1.0,1.9,36.2,11.0,24.5,0.2,0.0,0.1,0.3,0.0,0.2,1.6,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,4.3,1.1,3.1,3,WR
90,Jalen Guyton,LAC,2.2,1.3,1.6,29.0,14.1,21.4,0.3,0.0,0.1,0.1,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.6,2.0,3.0,3,WR
91,Deontay Burnett,PHI,1.3,1.3,1.3,20.0,20.0,20.0,0.2,0.2,0.2,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3,WR
92,Cam Batson,TEN,2.7,0.7,1.8,33.0,9.2,21.9,0.2,0.0,0.1,0.6,0.0,0.2,3.4,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,4.1,1.5,2.9,3,WR
93,Trent Taylor,SF,3.9,0.7,2.2,41.0,8.7,24.2,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,4.8,1.2,2.8,3,WR
94,Olamide Zaccheaus,ATL,2.6,0.5,1.7,34.1,7.0,22.3,0.2,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.4,1.0,2.8,3,WR
95,Equanimeous St,GB,1.3,1.3,1.3,20.3,20.3,20.3,0.1,0.1,0.1,0.1,0.1,0.1,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.7,2.7,2.7,3,WR
96,Malik Taylor,GB,2.4,1.3,1.7,29.5,16.3,20.6,0.2,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.3,2.7,3,WR
97,Kalif Raymond,TEN,1.7,0.9,1.3,23.1,12.4,17.9,0.3,0.0,0.1,0.2,0.0,0.1,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.9,1.5,2.5,3,WR
98,Quintez Cephus,DET,3.1,0.7,1.6,36.8,8.0,20.2,0.1,0.0,0.1,0.2,0.0,0.1,0.9,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.8,2.5,3,WR
99,Christian Blake,ATL,2.3,1.1,1.7,27.4,13.3,20.4,0.2,0.0,0.1,0.1,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.7,2.1,2.5,3,WR
100,KhaDarel Hodge,CLE,2.1,1.2,1.5,24.8,15.2,20.1,0.1,0.0,0.1,0.1,0.0,0.0,0.6,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.8,2.0,2.4,3,WR
101,Collin Johnson,JAC,2.0,0.6,1.4,28.3,9.5,18.1,0.2,0.0,0.1,0.1,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,4.3,1.3,2.4,3,WR
102,Zay Jones,LV,2.6,0.9,1.6,23.8,10.2,16.5,0.3,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,1.4,2.4,3,WR
103,Jakeem Grant,MIA,2.2,0.8,1.5,24.6,10.0,17.3,0.1,0.0,0.1,0.5,0.0,0.2,2.7,0.0,0.9,0.1,0.0,0.0,0.0,0.0,0.0,3.7,1.8,2.3,3,WR
104,Mike Thomas,CIN,2.2,0.9,1.6,26.5,9.2,17.5,0.2,0.0,0.1,0.1,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,3.3,1.3,2.3,3,WR
105,Damion Ratley,NYG,1.8,0.8,1.4,23.0,9.5,18.1,0.2,0.0,0.1,0.1,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.2,1.3,2.2,3,WR
106,Devin Duvernay,BAL,2.8,0.6,1.3,33.1,6.9,16.3,0.2,0.0,0.1,0.2,0.0,0.1,1.1,0.0,0.6,0.0,0.0,0.0,0.0,0.1,0.0,4.0,1.1,2.2,3,WR
107,Dede Westbrook,JAC,2.6,0.5,1.3,34.9,5.0,17.0,0.2,0.0,0.1,0.1,0.0,0.0,1.5,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.6,2.1,3,WR
108,DaeSean Hamilton,DEN,2.1,1.1,1.6,20.7,13.0,16.6,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.6,2.1,3,WR
109,Gabriel Davis,BUF,1.5,0.8,1.2,21.8,9.1,15.1,0.1,0.0,0.1,0.6,0.0,0.2,2.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,1.3,2.1,3,WR
110,Isaiah McKenzie,BUF,2.4,0.5,1.4,23.1,5.0,14.1,0.1,0.0,0.1,0.5,0.0,0.2,3.7,0.0,1.6,0.1,0.0,0.0,0.0,0.0,0.0,3.9,0.6,2.1,3,WR
111,Javon Wims,CHI,2.5,0.5,1.5,23.7,8.1,16.2,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.0,2.0,3,WR
112,KeeSean Johnson,ARI,2.1,0.5,1.3,22.7,6.8,14.5,0.2,0.0,0.1,0.1,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,3.4,1.0,2.0,3,WR
113,Freddie Swain,SEA,1.3,0.9,1.2,18.5,11.3,14.6,0.1,0.0,0.1,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.7,1.9,3,WR
114,Marvin Hall,DET,0.9,0.4,0.7,21.6,6.7,14.8,0.1,0.0,0.1,0.1,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.9,1.9,3,WR
115,CJ Board,NYG,1.6,0.8,1.2,17.5,9.2,14.9,0.1,0.0,0.1,0.1,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.2,1.9,3,WR
116,Jakobi Meyers,NE,2.1,0.5,1.2,28.2,7.0,15.9,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.8,1.9,3,WR
