,Player,Team,ATT_MAX,ATT_MIN,ATT_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,REC_MAX,REC_MIN,REC_MID,YDS.1_MAX,YDS.1_MIN,YDS.1_MID,TDS.1_MAX,TDS.1_MIN,TDS.1_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
10,James Robinson,JAC,19.0,14.7,16.9,95.0,68.3,74.1,1.0,0.4,0.6,3.8,1.7,2.2,27.5,14.0,19.4,0.1,0.0,0.1,0.1,0.2,0.1,16.5,11.7,13.2,3,RB
11,James Conner,PIT,19.0,12.8,15.8,74.0,58.5,67.5,1.0,0.4,0.6,4.5,2.0,2.8,26.6,13.0,21.1,0.2,0.0,0.1,0.1,0.2,0.1,14.7,11.7,13.0,3,RB
12,Joe Mixon,CIN,19.3,15.9,17.2,79.0,63.3,70.8,1.0,0.4,0.6,3.0,1.9,2.5,26.0,14.8,19.9,0.2,0.0,0.1,0.0,0.2,0.1,15.6,11.6,12.9,3,RB
13,Clyde Edwards-Helaire,KC,14.9,12.5,13.3,72.1,53.3,62.6,1.0,0.1,0.5,3.8,1.7,3.0,31.9,19.0,26.1,0.2,0.0,0.1,0.1,0.2,0.1,14.9,9.0,12.3,3,RB
14,Melvin Gordon,DEN,17.6,14.5,16.3,69.3,52.4,59.6,1.0,0.3,0.5,3.5,2.0,3.0,29.2,16.0,22.5,0.2,0.0,0.1,0.1,0.3,0.1,14.2,11.0,11.9,3,RB
15,Devin Singletary,BUF,16.6,12.0,15.2,83.0,63.2,70.2,0.5,0.0,0.3,4.0,2.6,3.2,30.0,18.5,24.1,0.2,0.0,0.1,0.1,0.2,0.1,12.7,9.4,11.6,3,RB
16,David Johnson,HOU,16.4,14.1,15.6,65.0,49.5,57.3,0.5,0.0,0.3,3.6,2.3,3.0,33.7,19.4,27.2,0.2,0.0,0.1,0.1,0.2,0.1,11.7,8.7,10.6,3,RB
17,Todd Gurley,ATL,16.3,14.6,15.6,67.4,53.7,60.9,0.7,0.0,0.4,3.5,1.6,2.1,24.5,13.8,16.6,0.1,0.0,0.1,0.1,0.2,0.1,12.5,7.8,10.5,3,RB
18,David Montgomery,CHI,17.0,11.0,14.3,67.0,37.0,56.1,1.0,0.2,0.5,2.6,1.4,1.9,19.0,10.9,14.9,0.2,0.0,0.1,0.1,0.2,0.1,14.3,7.8,10.5,3,RB
19,Jerick McKinnon,SF,14.8,7.8,11.5,76.8,31.9,53.3,0.4,0.0,0.3,4.2,2.1,3.3,34.0,20.8,27.9,0.2,0.0,0.1,0.0,0.2,0.1,14.5,7.9,10.4,3,RB
20,Leonard Fournette,TB,17.8,9.5,13.6,66.0,37.0,53.3,1.0,0.2,0.4,4.5,1.9,2.7,33.5,10.5,19.5,0.1,0.0,0.1,0.0,0.2,0.1,14.3,6.2,10.1,3,RB
21,Kareem Hunt,CLE,11.0,8.2,9.2,56.0,35.2,43.6,0.5,0.0,0.3,3.4,2.7,3.1,30.3,23.1,26.3,0.4,0.0,0.2,0.0,0.1,0.1,11.5,7.7,9.7,3,RB
22,Mark Ingram,BAL,13.0,8.3,10.4,57.4,40.0,49.1,1.0,0.3,0.4,2.6,1.2,1.8,18.5,9.8,14.4,0.2,0.0,0.1,0.1,0.1,0.1,13.1,7.4,9.4,3,RB
23,Antonio Gibson,WAS,13.1,7.8,10.8,58.8,21.0,45.8,1.0,0.2,0.4,3.0,1.7,2.4,22.2,14.6,18.4,0.1,0.0,0.1,0.1,0.2,0.1,12.4,6.7,9.3,3,RB
24,Mike Davis,CAR,15.6,9.3,12.2,63.1,36.8,49.0,0.4,0.0,0.3,5.7,2.5,4.0,37.0,15.6,26.0,0.2,0.0,0.1,0.1,0.2,0.1,11.2,7.2,9.2,3,RB
25,Joshua Kelley,LAC,14.2,12.1,13.0,61.0,33.6,51.2,0.6,0.0,0.3,2.8,0.2,1.3,18.0,2.4,11.0,0.1,0.0,0.0,0.0,0.2,0.1,10.7,5.9,8.2,3,RB
26,Darrell Henderson,LAR,14.0,6.1,10.8,56.0,16.1,42.0,1.0,0.1,0.3,2.6,0.7,1.7,20.0,4.6,14.4,0.1,0.0,0.0,0.0,0.1,0.1,13.6,2.9,7.9,3,RB
27,Malcolm Brown,LAR,10.3,9.5,9.9,53.8,39.9,44.9,0.5,0.0,0.3,3.3,1.0,1.9,28.0,7.5,13.9,0.2,0.0,0.1,0.0,0.1,0.1,9.8,5.8,7.8,3,RB
28,Myles Gaskin,MIA,10.2,7.5,8.2,49.6,30.0,36.9,0.3,0.0,0.2,6.0,2.5,3.4,33.0,15.5,24.3,0.1,0.0,0.1,0.0,0.1,0.1,8.1,6.8,7.4,3,RB
29,Frank Gore,NYJ,15.0,12.7,14.0,57.8,42.3,50.7,0.3,0.0,0.2,1.8,1.0,1.5,16.2,4.0,10.9,0.1,0.0,0.0,0.0,0.2,0.1,9.0,5.9,7.2,3,RB
30,Ronald Jones,TB,13.4,9.0,11.0,48.0,27.5,39.4,0.4,0.0,0.2,2.0,1.0,1.6,17.8,7.8,12.2,0.1,0.0,0.0,0.0,0.1,0.1,8.9,4.7,6.6,3,RB
31,Adrian Peterson,DET,15.8,8.9,10.9,57.1,36.0,45.6,0.4,0.0,0.2,1.8,0.3,1.1,12.0,3.0,8.3,0.1,0.0,0.0,0.1,0.2,0.1,9.1,4.4,6.6,3,RB
32,Dion Lewis,NYG,10.2,7.0,8.4,49.8,28.0,34.6,0.3,0.0,0.1,3.7,2.1,2.9,26.0,13.3,20.1,0.1,0.0,0.1,0.0,0.1,0.1,8.9,5.4,6.5,3,RB
33,Rex Burkhead,NE,9.0,4.0,6.5,36.5,18.0,24.5,0.5,0.0,0.2,3.4,1.6,2.7,36.0,18.5,25.6,0.2,0.0,0.1,0.0,0.1,0.1,9.7,4.1,6.5,3,RB
34,Jeff Wilson,SF,15.3,8.3,11.3,57.3,8.2,40.9,0.5,0.0,0.2,4.3,0.5,1.5,26.0,3.8,10.7,0.1,0.0,0.0,0.0,0.4,0.2,8.5,1.7,6.3,3,RB
35,Latavius Murray,NO,13.0,6.0,8.9,49.0,27.0,36.4,0.4,0.0,0.2,2.3,1.0,1.5,13.2,8.0,11.0,0.1,0.0,0.0,0.0,0.1,0.1,7.8,3.6,6.2,3,RB
36,D'Andre Swift,DET,7.2,4.1,5.2,30.9,14.6,21.3,0.2,0.0,0.1,4.1,2.0,3.1,32.0,17.4,26.3,0.2,0.0,0.1,0.0,0.1,0.1,6.8,4.4,5.8,3,RB
37,JK Dobbins,BAL,12.4,3.9,7.5,49.4,16.0,32.2,0.3,0.0,0.2,2.8,0.5,1.5,21.0,4.0,11.9,0.1,0.0,0.1,0.0,0.1,0.0,7.2,3.5,5.6,3,RB
38,Kerryon Johnson,DET,10.9,6.0,7.9,39.2,25.0,32.4,0.3,0.0,0.2,2.6,0.8,1.4,14.0,6.8,9.5,0.1,0.0,0.0,0.0,0.1,0.1,6.8,3.2,5.3,3,RB
39,Chase Edmonds,ARI,9.0,3.8,5.4,41.6,14.2,22.2,0.2,0.0,0.1,2.9,1.4,2.1,19.1,11.7,15.8,0.3,0.0,0.1,0.0,0.1,0.0,6.6,3.8,5.1,3,RB
40,Boston Scott,PHI,6.7,3.9,5.7,28.6,15.6,22.1,0.3,0.0,0.2,4.3,1.4,2.2,22.8,11.4,16.5,0.1,0.0,0.0,0.0,0.1,0.0,5.7,4.1,5.0,3,RB
41,Alexander Mattison,MIN,9.5,4.7,6.5,45.6,20.2,30.7,0.2,0.0,0.1,2.5,0.6,1.5,17.0,4.3,11.1,0.1,0.0,0.0,0.0,0.1,0.1,6.2,2.9,4.9,3,RB
42,Nyheim Hines,IND,6.1,1.0,3.6,23.8,6.0,14.7,0.2,0.0,0.1,4.3,2.0,2.8,33.2,17.0,21.8,0.2,0.0,0.1,0.0,0.1,0.0,5.7,2.3,4.8,3,RB
43,Jamaal Williams,GB,8.2,4.1,5.9,28.7,13.0,21.8,0.1,0.0,0.1,3.0,1.3,2.2,22.0,9.5,16.2,0.3,0.0,0.1,0.0,0.1,0.0,5.4,4.3,4.8,3,RB
44,Carlos Hyde,SEA,13.9,4.4,7.4,48.5,18.2,29.3,0.2,0.0,0.1,2.5,0.6,1.2,8.2,3.2,6.4,0.1,0.0,0.0,0.0,0.1,0.1,5.5,3.1,4.4,3,RB
45,Jordan Howard,MIA,12.8,6.0,7.6,39.9,21.2,27.2,0.4,0.0,0.2,1.9,0.1,0.7,6.7,1.0,3.5,0.0,0.0,0.0,0.0,0.1,0.0,5.8,2.5,4.2,3,RB
46,JD McKissic,WAS,6.3,3.2,4.7,31.9,9.0,18.8,0.2,0.0,0.1,2.4,1.2,1.8,19.9,9.3,13.4,0.1,0.0,0.1,0.0,0.1,0.0,5.4,2.6,4.1,3,RB
47,Devonta Freeman,NYG,7.5,4.0,5.9,27.0,18.3,22.8,0.2,0.0,0.1,2.5,0.0,1.4,14.0,0.0,9.6,0.1,0.0,0.1,0.0,0.1,0.1,5.6,1.9,4.0,3,RB
48,Benny Snell,PIT,10.1,4.4,6.5,46.8,18.0,28.7,0.2,0.0,0.1,1.0,0.2,0.7,10.0,0.4,5.1,0.1,0.0,0.0,0.0,0.2,0.1,5.5,2.7,4.0,3,RB
49,Gus Edwards,BAL,8.0,4.4,6.6,50.9,21.7,32.0,0.2,0.0,0.1,1.2,0.0,0.4,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.1,0.0,6.5,2.6,4.0,3,RB
50,Cordarrelle Patterson,CHI,3.9,3.9,3.9,17.6,17.6,17.6,0.1,0.1,0.1,1.3,1.3,1.3,12.7,12.7,12.7,0.1,0.1,0.1,0.0,0.0,0.0,4.0,4.0,4.0,3,RB
51,Matt Breida,MIA,8.0,4.7,6.2,33.3,14.6,25.4,0.1,0.0,0.1,2.0,0.7,1.1,10.0,4.9,7.5,0.1,0.0,0.0,0.0,0.1,0.0,4.9,2.7,3.9,3,RB
52,Chris Thompson,JAC,4.0,1.0,2.4,16.9,5.0,10.6,0.1,0.0,0.0,3.3,2.0,2.5,25.3,14.0,20.6,0.2,0.0,0.1,0.0,0.1,0.0,4.6,2.0,3.8,3,RB
53,Jordan Wilkins,IND,5.8,3.8,4.9,30.7,18.3,24.2,0.2,0.0,0.1,1.3,0.4,0.8,8.0,2.8,4.8,0.0,0.0,0.0,0.0,0.0,0.0,4.6,3.2,3.7,3,RB
54,Tony Pollard,DAL,8.3,1.5,4.2,36.7,7.0,19.2,0.1,0.0,0.1,2.7,1.0,1.5,12.1,6.0,10.0,0.1,0.0,0.1,0.0,0.1,0.0,5.9,1.5,3.5,3,RB
55,Peyton Barber,WAS,11.2,3.7,6.8,34.9,13.4,23.8,0.3,0.0,0.1,2.0,0.0,0.6,6.8,0.0,3.0,0.0,0.0,0.0,0.0,0.1,0.0,5.4,2.4,3.5,3,RB
56,Giovani Bernard,CIN,5.9,0.9,3.4,19.5,3.0,11.5,0.1,0.0,0.0,2.9,1.8,2.4,20.5,11.4,17.8,0.1,0.0,0.0,0.0,0.2,0.1,4.6,2.7,3.3,3,RB
57,Wayne Gallman,NYG,8.0,3.9,5.4,32.1,11.2,20.3,0.3,0.0,0.1,3.4,0.2,1.1,15.3,1.0,6.3,0.1,0.0,0.0,0.0,0.3,0.1,5.5,2.2,3.2,3,RB
58,Darrel Williams,KC,9.0,1.4,4.5,23.6,5.7,15.0,0.3,0.0,0.1,5.0,0.8,1.6,15.3,6.6,9.7,0.1,0.0,0.0,0.0,0.2,0.1,5.1,1.7,3.2,3,RB
59,Royce Freeman,DEN,7.5,3.4,5.2,28.1,12.4,18.6,0.2,0.0,0.1,2.4,0.8,1.3,10.5,5.2,7.7,0.0,0.0,0.0,0.0,0.1,0.0,4.8,2.3,3.2,3,RB
60,Brian Hill,ATL,5.6,2.8,3.6,31.2,11.0,16.8,0.1,0.0,0.1,1.8,0.6,1.1,13.8,3.1,7.9,0.1,0.0,0.0,0.0,0.1,0.0,3.5,2.2,2.9,3,RB
61,Darrynton Evans,TEN,5.0,1.7,2.8,22.2,6.8,12.2,0.1,0.0,0.1,1.8,0.7,1.2,17.8,3.4,10.1,0.1,0.0,0.1,0.0,0.1,0.0,5.2,1.7,2.9,3,RB
62,JaMycal Hasty,SF,7.5,2.3,4.7,30.3,9.2,17.3,0.3,0.0,0.1,1.6,0.4,0.8,8.4,3.9,5.3,0.0,0.0,0.0,0.0,0.1,0.0,5.2,1.9,2.9,3,RB
63,Jalen Richard,LV,4.2,0.7,2.9,20.1,3.0,12.5,0.1,0.0,0.0,2.6,1.0,1.6,17.6,9.0,12.8,0.1,0.0,0.0,0.0,0.1,0.0,4.0,1.5,2.8,3,RB
64,TJ Yeldon,BUF,4.5,2.7,3.6,16.6,8.6,13.0,0.1,0.0,0.1,2.1,0.2,1.1,20.1,2.0,8.9,0.1,0.0,0.0,0.0,0.1,0.0,4.3,1.4,2.7,3,RB
65,Kyle Juszczyk,SF,1.5,0.5,0.9,5.4,0.0,3.0,0.0,0.0,0.0,2.5,0.9,1.8,24.5,10.2,18.7,0.1,0.0,0.1,0.0,0.2,0.0,3.2,1.8,2.6,3,RB
66,LeSean McCoy,TB,10.6,0.5,3.4,27.7,2.0,10.1,0.1,0.0,0.0,2.8,0.2,1.7,19.0,1.2,10.8,0.1,0.0,0.0,0.0,0.0,0.0,3.6,1.4,2.6,3,RB
67,Ito Smith,ATL,4.8,2.7,3.4,16.2,10.0,12.3,0.2,0.0,0.1,1.9,0.8,1.2,10.0,3.8,7.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.3,2.5,3,RB
68,JJ Taylor,NE,4.2,1.9,3.0,14.8,7.8,11.6,0.1,0.0,0.1,1.4,0.4,0.9,10.9,4.7,6.3,0.1,0.0,0.0,0.0,0.0,0.0,3.3,2.0,2.4,3,RB
69,Devontae Booker,LV,6.0,2.2,3.7,28.3,3.9,13.3,0.1,0.0,0.0,1.8,0.6,1.1,10.4,5.2,7.8,0.0,0.0,0.0,0.0,0.1,0.0,4.1,1.4,2.4,3,RB
70,Lamical Perine,NYJ,4.8,2.0,3.2,19.1,8.0,12.2,0.1,0.0,0.0,1.6,0.0,0.8,17.0,0.0,5.8,0.1,0.0,0.0,0.0,0.0,0.0,3.3,1.1,2.2,3,RB
71,Kalen Ballage,LAC,5.0,0.7,2.6,15.9,2.0,9.2,0.1,0.0,0.1,1.7,0.2,1.1,11.7,0.9,7.5,0.1,0.0,0.0,0.0,0.1,0.0,3.4,1.0,2.1,3,RB
72,Raymond Calais,LAR,0.0,0.0,0.0,10.2,10.2,10.2,0.1,0.1,0.1,0.6,0.6,0.6,4.2,4.2,4.2,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,3,RB
73,Josh Adams,NYJ,5.5,1.3,3.7,15.6,5.0,11.8,0.3,0.0,0.1,1.8,0.1,0.7,2.1,1.0,1.4,0.0,0.0,0.0,0.0,0.1,0.0,3.4,0.8,1.9,3,RB
74,Darwin Thompson,KC,5.7,1.3,2.9,21.2,5.0,11.1,0.1,0.0,0.0,3.0,0.2,0.9,8.0,0.9,4.2,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.2,1.8,3,RB
75,Travis Homer,SEA,4.4,1.4,2.8,15.5,5.6,10.0,0.1,0.0,0.0,1.5,0.4,0.8,6.8,2.4,4.8,0.1,0.0,0.0,0.0,0.0,0.0,2.3,1.0,1.8,3,RB
76,Jaylen Samuels,PIT,4.3,0.2,1.4,10.6,1.0,4.1,0.0,0.0,0.0,2.1,0.9,1.3,11.7,7.0,9.8,0.1,0.0,0.0,0.0,0.0,0.0,2.0,1.1,1.7,3,RB
77,Trenton Cannon,CAR,6.2,0.7,2.8,19.3,2.9,8.1,0.1,0.0,0.1,1.2,0.4,0.8,8.1,3.0,5.4,0.0,0.0,0.0,0.0,0.1,0.0,3.3,1.0,1.7,3,RB
78,Patrick Laird,MIA,3.6,0.0,1.7,12.2,0.0,5.6,0.1,0.0,0.0,1.5,0.3,0.9,13.6,2.7,6.3,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.5,1.4,3,RB
79,Tyler Ervin,GB,3.6,0.5,1.5,12.2,1.8,5.3,0.0,0.0,0.0,1.9,0.5,1.1,12.0,3.8,7.2,0.1,0.0,0.0,0.0,0.0,0.0,1.9,0.9,1.4,3,RB
80,CJ Prosise,HOU,2.1,1.4,1.6,13.8,5.1,7.8,0.1,0.0,0.0,0.8,0.2,0.6,5.7,2.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.9,1.4,3,RB
81,AJ Dillon,GB,5.0,0.5,2.6,18.3,2.2,10.1,0.1,0.0,0.0,1.6,0.0,0.4,5.8,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.2,1.3,3,RB
82,Corey Clement,PHI,3.5,0.3,1.6,11.0,1.4,6.4,0.1,0.0,0.0,1.6,0.1,0.6,7.9,0.9,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.3,1.3,3,RB
83,Eno Benjamin,ARI,2.3,1.7,2.0,8.1,6.9,7.5,0.1,0.0,0.1,0.9,0.2,0.5,2.9,2.5,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,1.3,3,RB
84,Bruce Miller,JAC,0.0,0.0,0.0,1.1,0.0,0.5,0.0,0.0,0.0,1.0,0.4,0.7,13.0,4.0,8.5,0.1,0.0,0.1,0.0,0.0,0.0,1.7,0.7,1.3,3,RB
85,Buddy Howell,HOU,3.5,1.0,2.2,13.8,2.4,6.8,0.1,0.0,0.0,0.9,0.1,0.5,4.5,2.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.6,1.1,3,RB
86,Justice Hill,BAL,1.9,0.7,1.5,8.3,3.0,5.6,0.1,0.0,0.0,1.0,0.3,0.6,3.8,1.7,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.0,1.1,3,RB
87,Alex Armah,CAR,2.4,0.6,1.6,9.6,2.5,4.8,0.1,0.0,0.0,1.0,0.2,0.7,10.0,1.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.6,1.1,3,RB
88,Andy Janovich,CLE,0.8,0.1,0.5,2.2,0.2,1.3,0.1,0.0,0.0,0.9,0.3,0.5,8.0,0.9,4.5,0.1,0.0,0.1,0.0,0.0,0.0,2.0,0.7,1.1,3,RB
89,Patrick Ricard,BAL,1.3,0.2,0.5,3.8,-1.1,1.4,0.0,0.0,0.0,1.0,0.5,0.7,6.0,1.2,4.3,0.2,0.0,0.1,0.0,0.1,0.0,2.3,0.6,1.1,3,RB
90,CJ Ham,MIN,1.0,0.5,0.7,3.7,1.7,2.4,0.0,0.0,0.0,0.9,0.4,0.7,8.8,4.0,5.9,0.1,0.0,0.0,0.0,0.0,0.0,1.7,0.8,1.1,3,RB
91,Darius Bradwell,LAC,0.2,0.2,0.2,10.0,0.6,5.3,0.1,0.0,0.0,0.5,0.1,0.3,3.9,0.3,2.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,3,RB
92,Dwayne Washington,NO,0.8,0.1,0.4,9.0,0.2,4.0,0.1,0.0,0.0,0.5,0.0,0.3,4.4,0.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.1,0.9,3,RB
93,Mike Boone,MIN,2.7,0.0,1.2,14.3,0.0,6.6,0.1,0.0,0.0,0.8,0.0,0.3,2.1,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.9,3,RB
94,Rico Dowdle,DAL,2.0,0.4,1.2,9.4,1.0,4.8,0.1,0.0,0.0,0.3,0.1,0.2,2.9,1.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.4,0.9,3,RB
95,Ryan Nall,CHI,3.4,0.3,1.5,11.4,0.0,4.2,0.1,0.0,0.0,1.2,0.3,0.5,4.0,2.2,3.1,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,0.9,3,RB
96,Reggie Gilliam,BUF,1.1,1.1,1.1,5.1,1.6,3.3,0.0,0.0,0.0,0.6,0.3,0.5,4.4,1.4,2.7,0.1,0.0,0.0,0.0,0.0,0.0,1.6,0.7,0.9,3,RB
97,Jakob Johnson,NE,2.0,0.0,0.7,5.8,0.0,1.9,0.0,0.0,0.0,0.9,0.5,0.7,7.5,2.4,5.6,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.8,3,RB
98,Ke'Shawn Vaughn,TB,2.3,0.3,1.3,7.1,1.4,4.6,0.1,0.0,0.0,0.9,0.1,0.4,2.8,1.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.4,0.8,3,RB
99,Ty Montgomery,NO,0.4,0.4,0.4,2.0,2.0,2.0,0.0,0.0,0.0,0.7,0.7,0.7,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,3,RB
100,Anthony McFarland,PIT,3.4,0.0,1.3,10.6,0.0,4.7,0.0,0.0,0.0,1.3,0.1,0.4,4.4,1.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3,0.8,3,RB
101,Qadree Ollison,ATL,1.7,0.3,0.9,6.6,0.9,3.8,0.1,0.0,0.0,0.2,0.1,0.1,1.9,0.3,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.5,0.8,3,RB
102,Jeremy McNichols,TEN,2.0,0.1,1.0,6.4,0.6,3.6,0.0,0.0,0.0,0.8,0.3,0.5,4.0,2.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.7,3,RB
103,Ameer Abdullah,MIN,1.6,0.0,0.8,8.4,0.0,3.8,0.0,0.0,0.0,0.8,0.0,0.4,5.2,0.2,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.1,0.7,3,RB
104,Ty Johnson,NYJ,1.4,0.0,0.6,7.0,0.0,3.4,0.0,0.0,0.0,0.6,0.1,0.3,4.2,0.2,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.2,0.7,3,RB
105,Dare Ogunbowale,JAC,0.9,0.0,0.5,2.2,0.0,0.8,0.0,0.0,0.0,1.5,0.1,0.6,8.3,0.0,4.5,0.1,0.0,0.0,0.0,0.0,0.0,1.2,0.1,0.7,3,RB
106,Alec Ingold,LV,1.7,0.4,0.8,4.9,1.0,2.0,0.0,0.0,0.0,0.7,0.2,0.5,6.0,1.3,2.9,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.7,3,RB
107,Gabe Nabers,LAC,0.0,0.0,0.0,1.7,1.7,1.7,0.0,0.0,0.0,0.3,0.3,0.3,2.4,2.4,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,3,RB
108,Taiwan Jones,BUF,2.3,0.1,1.0,9.0,0.0,3.1,0.0,0.0,0.0,0.4,0.1,0.2,4.9,0.5,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.2,0.5,3,RB
109,Jason Huntley,PHI,1.4,1.4,1.4,4.3,4.3,4.3,0.0,0.0,0.0,0.6,0.6,0.6,1.3,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,3,RB
110,D'Ernest Johnson,CLE,1.5,0.1,0.7,4.4,0.5,2.5,0.0,0.0,0.0,0.6,0.1,0.3,4.2,0.4,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.5,3,RB
111,Xavier Jones,LAR,1.0,0.1,0.4,5.4,0.2,2.5,0.0,0.0,0.0,0.4,0.0,0.2,3.0,0.2,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.1,0.5,3,RB
112,Ryquell Armstead,JAC,1.2,1.2,1.2,2.5,2.5,2.5,0.0,0.0,0.0,1.1,1.1,1.1,1.9,1.9,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,3,RB
113,Keith Smith,ATL,0.5,0.2,0.4,2.4,0.6,1.4,0.0,0.0,0.0,0.5,0.1,0.3,3.2,0.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.4,3,RB
114,Derek Watt,PIT,0.6,0.0,0.3,2.5,0.0,0.8,0.1,0.0,0.0,0.3,0.1,0.2,2.7,0.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.4,3,RB
115,Nick Bellore,SEA,0.3,0.0,0.1,1.0,0.0,0.3,0.0,0.0,0.0,0.4,0.1,0.2,3.4,0.5,1.8,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.4,3,RB
116,Samaje Perine,CIN,0.4,0.1,0.2,6.5,0.3,2.1,0.0,0.0,0.0,0.4,0.1,0.2,2.7,0.3,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.1,0.4,3,RB
