,Player,Team,ATT_MAX,ATT_MIN,ATT_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,REC_MAX,REC_MIN,REC_MID,YDS.1_MAX,YDS.1_MIN,YDS.1_MID,TDS.1_MAX,TDS.1_MIN,TDS.1_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
22,Antonio Gibson,WAS,13.0,5.7,9.8,57.7,16.0,42.6,0.4,0.0,0.2,3.2,2.1,2.9,27.2,19.5,24.6,0.2,0.0,0.1,0.1,0.1,0.1,11.5,5.5,8.1,1,RB
23,Jonathan Taylor,IND,12.2,6.0,9.8,54.3,25.0,45.5,0.5,0.0,0.3,3.2,0.8,1.7,22.7,9.0,13.6,0.1,0.0,0.1,0.0,0.1,0.1,9.6,4.8,7.9,1,RB
24,David Montgomery,CHI,16.0,13.7,14.7,62.0,51.0,56.2,0.4,0.0,0.2,1.6,0.5,1.1,14.0,3.8,10.0,0.1,0.0,0.0,0.1,0.1,0.1,9.4,7.4,7.8,1,RB
25,James Robinson,JAC,13.6,10.8,12.3,57.4,43.1,49.7,0.3,0.0,0.2,3.2,1.3,1.9,18.0,9.5,14.7,0.1,0.0,0.0,0.1,0.1,0.1,9.0,6.2,7.7,1,RB
26,Kareem Hunt,CLE,9.3,3.5,6.6,46.9,15.0,30.1,0.2,0.0,0.1,4.1,3.0,3.6,46.0,22.2,30.9,0.4,0.0,0.2,0.0,0.1,0.0,9.0,6.4,7.6,1,RB
27,Leonard Fournette,TB,15.8,7.3,11.1,49.5,23.9,36.9,1.0,0.0,0.3,3.0,1.5,2.1,20.0,10.8,16.1,0.1,0.0,0.0,0.0,0.1,0.0,12.5,4.8,7.3,1,RB
28,Kerryon Johnson,DET,14.0,3.8,10.1,56.0,18.0,44.1,0.4,0.0,0.2,3.0,0.7,2.0,16.5,4.0,13.2,0.1,0.0,0.0,0.0,0.1,0.1,9.7,2.9,6.9,1,RB
29,Ronald Jones,TB,12.0,8.2,10.1,54.4,16.0,37.9,0.4,0.0,0.2,2.9,1.4,2.0,26.5,9.3,16.7,0.1,0.0,0.1,0.1,0.1,0.1,10.7,4.7,6.8,1,RB
30,Tevin Coleman,SF,12.0,7.7,10.1,57.0,24.0,39.1,0.3,0.0,0.2,3.0,0.5,1.8,21.0,4.0,14.0,0.2,0.0,0.1,0.0,0.1,0.0,9.3,3.9,6.5,1,RB
31,Jordan Howard,MIA,15.4,7.9,11.5,59.2,30.0,46.9,0.4,0.0,0.2,2.1,0.8,1.2,9.6,6.0,7.7,0.0,0.0,0.0,0.0,0.1,0.1,9.0,4.5,6.5,1,RB
32,Chris Thompson,JAC,6.0,4.1,4.8,26.0,13.9,20.0,0.1,0.0,0.1,5.7,2.7,4.2,49.0,23.7,34.9,0.3,0.0,0.1,0.0,0.1,0.1,9.3,4.7,6.3,1,RB
33,Phillip Lindsay,DEN,12.3,6.4,9.8,54.6,32.0,39.9,0.2,0.0,0.1,2.7,1.2,1.9,15.0,9.2,11.9,0.1,0.0,0.0,0.0,0.1,0.0,6.4,5.4,6.2,1,RB
34,Zack Moss,BUF,11.0,8.2,9.9,45.8,17.8,35.0,0.3,0.0,0.2,3.1,0.7,1.7,19.1,6.1,12.2,0.1,0.0,0.1,0.0,0.1,0.1,7.6,3.2,5.8,1,RB
35,JK Dobbins,BAL,10.9,6.6,8.9,44.7,18.2,33.2,0.3,0.0,0.1,3.1,0.7,1.6,18.7,4.5,11.7,0.1,0.0,0.0,0.0,0.1,0.1,6.6,3.2,5.5,1,RB
36,Darrel Williams,KC,12.8,5.5,9.1,43.0,15.0,29.3,0.3,0.0,0.2,7.0,0.7,2.4,24.5,7.4,13.7,0.1,0.0,0.0,0.0,0.1,0.0,6.6,3.9,5.4,1,RB
37,Matt Breida,MIA,10.3,5.1,8.4,50.5,3.2,30.9,0.2,0.0,0.1,3.0,0.6,2.0,32.0,4.5,16.8,0.2,0.0,0.1,0.0,0.1,0.1,6.9,0.9,5.4,1,RB
38,Adrian Peterson,DET,14.0,6.6,10.7,45.0,25.6,37.9,0.3,0.0,0.1,1.6,0.0,1.0,10.0,0.0,6.6,0.1,0.0,0.0,0.0,0.2,0.1,7.2,4.2,5.3,1,RB
39,Duke Johnson,HOU,4.8,3.2,3.9,23.7,13.0,17.7,0.1,0.0,0.1,3.8,2.0,2.9,35.8,20.0,26.9,0.2,0.0,0.1,0.0,0.1,0.1,5.7,4.1,5.2,1,RB
40,Latavius Murray,NO,13.2,6.1,8.7,48.5,23.0,32.2,0.3,0.0,0.1,2.4,0.7,1.5,14.0,4.4,9.3,0.0,0.0,0.0,0.0,0.1,0.0,5.8,3.9,4.9,1,RB
41,Rex Burkhead,NE,7.2,4.3,5.8,30.7,18.0,23.2,0.2,0.0,0.1,2.4,1.0,1.9,23.0,9.5,17.0,0.1,0.0,0.1,0.0,0.1,0.1,5.7,3.8,4.8,1,RB
42,Jerick McKinnon,SF,8.6,5.0,6.6,27.7,19.0,24.5,0.3,0.0,0.1,3.4,1.0,1.9,24.0,7.2,13.3,0.1,0.0,0.1,0.0,0.1,0.0,6.3,2.9,4.7,1,RB
43,D'Andre Swift,DET,10.8,3.0,6.6,43.2,11.8,23.7,0.2,0.0,0.1,3.2,0.0,1.7,21.0,0.0,13.0,0.1,0.0,0.1,0.0,0.1,0.1,6.4,1.3,4.4,1,RB
44,Tony Pollard,DAL,9.7,4.0,6.1,39.6,17.0,25.5,0.2,0.0,0.1,3.0,0.0,1.6,18.0,4.0,11.1,0.1,0.0,0.1,0.1,0.1,0.1,5.4,2.1,4.4,1,RB
45,Nyheim Hines,IND,5.3,3.0,3.8,20.0,12.9,15.4,0.1,0.0,0.1,3.7,1.9,2.5,27.7,15.6,20.6,0.2,0.0,0.1,0.0,0.1,0.0,5.1,3.3,4.3,1,RB
46,Jalen Richard,LV,4.6,3.0,3.8,21.4,13.0,16.8,0.2,0.0,0.1,3.0,1.1,2.4,24.0,9.1,18.7,0.2,0.0,0.1,0.0,0.1,0.1,5.6,3.0,4.3,1,RB
47,Alexander Mattison,MIN,9.2,4.0,6.2,46.3,15.0,27.5,0.2,0.0,0.1,2.4,0.0,1.0,8.8,4.0,7.3,0.1,0.0,0.0,0.0,0.1,0.1,5.4,1.9,4.2,1,RB
48,Frank Gore,NYJ,10.3,7.3,8.6,34.2,17.7,28.6,0.1,0.0,0.1,1.5,0.7,1.1,11.0,6.1,7.8,0.1,0.0,0.0,0.0,0.1,0.0,5.1,3.2,4.1,1,RB
49,Justin Jackson,LAC,11.1,3.0,6.7,43.0,12.6,25.5,0.4,0.0,0.1,2.2,0.5,1.1,13.5,3.6,8.2,0.0,0.0,0.0,0.0,0.1,0.0,7.5,2.5,4.1,1,RB
50,Jamaal Williams,GB,8.3,3.4,6.2,30.0,14.1,21.1,0.1,0.0,0.1,3.0,1.4,1.9,18.0,11.4,13.9,0.1,0.0,0.0,0.0,0.0,0.0,4.8,3.4,4.1,1,RB
51,Joshua Kelley,LAC,10.4,4.2,6.9,40.1,10.2,24.2,0.4,0.0,0.1,3.1,0.0,1.1,16.8,0.0,7.2,0.0,0.0,0.0,0.0,0.1,0.0,6.5,1.9,3.8,1,RB
52,Carlos Hyde,SEA,12.4,5.9,7.6,39.2,22.0,27.7,0.2,0.0,0.1,2.1,0.0,0.9,6.6,4.0,5.0,0.0,0.0,0.0,0.0,0.1,0.1,4.1,3.1,3.7,1,RB
53,Corey Clement,PHI,7.6,5.0,6.5,28.0,7.5,21.1,0.3,0.0,0.1,2.2,0.6,1.1,13.3,4.5,8.1,0.1,0.0,0.0,0.0,0.1,0.0,5.5,1.9,3.6,1,RB
54,Chase Edmonds,ARI,6.9,4.5,5.6,31.1,8.1,20.1,0.2,0.0,0.1,2.2,0.6,1.5,15.0,5.5,10.0,0.1,0.0,0.0,0.0,0.1,0.0,4.1,1.9,3.6,1,RB
55,Malcolm Brown,LAR,10.0,4.4,6.4,47.0,11.8,24.0,0.2,0.0,0.1,1.0,0.3,0.7,6.0,3.0,4.1,0.1,0.0,0.0,0.0,0.0,0.0,5.0,2.1,3.6,1,RB
56,Giovani Bernard,CIN,5.7,2.8,4.5,21.0,11.0,16.4,0.1,0.0,0.1,2.4,1.3,1.8,18.6,8.2,13.9,0.1,0.0,0.0,0.0,0.0,0.0,3.5,3.1,3.5,1,RB
57,JD McKissic,WAS,6.0,2.8,4.8,22.2,1.6,13.5,0.1,0.0,0.1,2.8,1.0,1.8,23.0,7.5,14.5,0.2,0.0,0.1,0.0,0.1,0.0,5.5,1.4,3.5,1,RB
58,Peyton Barber,WAS,10.5,4.0,7.4,32.3,11.0,23.8,0.2,0.0,0.1,1.9,0.8,1.1,8.8,5.0,6.1,0.0,0.0,0.0,0.0,0.1,0.0,4.4,2.1,3.5,1,RB
59,Darrell Henderson,LAR,8.4,3.0,6.0,35.3,11.0,22.7,0.2,0.0,0.1,2.3,0.0,0.8,11.6,0.0,4.9,0.0,0.0,0.0,0.0,0.1,0.0,4.8,1.1,3.3,1,RB
60,Benny Snell,PIT,7.6,3.5,5.1,36.3,13.0,22.9,0.2,0.0,0.1,1.4,0.0,0.5,10.8,0.0,3.5,0.1,0.0,0.0,0.0,0.1,0.1,4.6,1.6,3.2,1,RB
61,Brian Hill,ATL,5.4,3.0,4.4,29.5,16.0,20.7,0.2,0.0,0.1,2.0,0.4,1.1,11.0,4.3,7.4,0.1,0.0,0.0,0.0,0.1,0.0,3.8,2.4,3.2,1,RB
62,Gus Edwards,BAL,6.4,2.7,4.1,30.0,13.0,20.5,0.2,0.0,0.1,1.2,0.0,0.4,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,1.6,2.8,1,RB
63,LeSean McCoy,TB,7.5,2.1,3.9,20.5,8.0,14.5,0.1,0.0,0.0,1.8,1.0,1.3,13.4,6.0,8.8,0.1,0.0,0.0,0.0,0.0,0.0,4.5,2.0,2.7,1,RB
64,Jaylen Samuels,PIT,4.0,0.8,1.8,9.9,3.0,6.0,0.0,0.0,0.0,2.9,0.9,1.8,25.0,6.8,13.9,0.4,0.0,0.1,0.0,0.0,0.0,5.0,1.5,2.7,1,RB
65,Ito Smith,ATL,4.5,1.5,3.3,16.0,5.0,12.1,0.1,0.0,0.1,1.7,1.1,1.4,11.4,7.2,8.6,0.1,0.0,0.0,0.0,0.0,0.0,3.8,1.6,2.6,1,RB
66,AJ Dillon,GB,7.9,2.1,4.6,28.0,8.0,16.9,0.2,0.0,0.1,2.5,0.0,0.8,11.7,0.0,5.2,0.0,0.0,0.0,0.0,0.1,0.0,3.6,1.1,2.5,1,RB
67,Royce Freeman,DEN,4.8,1.9,3.0,18.0,7.9,12.4,0.1,0.0,0.1,1.6,0.0,1.0,10.9,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,1.1,2.1,1,RB
68,Kyle Juszczyk,SF,2.1,0.8,1.2,9.0,0.0,3.7,0.1,0.0,0.0,1.7,1.2,1.5,15.0,8.7,12.2,0.1,0.0,0.1,0.0,0.2,0.1,3.3,1.9,2.1,1,RB
69,Jason Huntley,PHI,3.5,1.1,2.3,14.0,3.1,9.1,0.1,0.0,0.1,1.0,0.4,0.6,7.9,1.3,4.4,0.1,0.0,0.0,0.0,0.0,0.0,2.5,2.5,1.8,1,RB
70,Darwin Thompson,KC,4.3,0.7,2.9,14.0,2.7,10.1,0.1,0.0,0.1,1.3,0.3,0.6,4.7,2.2,3.7,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.7,1.7,1,RB
71,Anthony McFarland,PIT,5.5,0.5,2.5,18.1,2.0,9.1,0.1,0.0,0.0,2.0,0.1,1.2,13.0,1.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.4,1.7,1,RB
72,Myles Gaskin,MIA,2.2,0.8,1.4,22.0,3.3,9.2,0.1,0.0,0.0,1.2,0.4,0.7,8.8,1.1,5.1,0.0,0.0,0.0,0.0,0.0,0.0,3.9,1.0,1.7,1,RB
73,Dion Lewis,NYG,4.4,1.6,2.8,14.2,6.1,9.8,0.0,0.0,0.0,1.5,0.6,0.9,6.6,4.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.4,1.6,1,RB
74,Patrick Laird,MIA,3.2,0.7,2.0,13.4,2.9,8.5,0.1,0.0,0.0,1.5,0.2,0.8,13.8,1.9,5.5,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.6,1.6,1,RB
75,JJ Taylor,NE,2.9,0.9,1.9,12.0,2.5,7.3,0.1,0.0,0.1,0.6,0.4,0.5,7.0,1.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,1.4,1,RB
76,Mike Boone,MIN,3.1,0.6,1.5,16.8,2.7,8.6,0.1,0.0,0.0,0.9,0.1,0.4,3.5,0.9,1.8,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.5,1.3,1,RB
77,Ty Montgomery,NO,2.0,0.5,1.4,8.0,1.9,5.6,0.0,0.0,0.0,1.0,0.5,0.7,12.0,3.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.8,1.3,1,RB
78,Ryan Nall,CHI,4.0,1.3,2.3,13.7,5.4,8.4,0.0,0.0,0.0,1.4,0.1,0.6,4.5,1.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.9,1.2,1,RB
79,DeeJay Dallas,SEA,1.0,1.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,1.2,1,RB
80,Travis Homer,SEA,1.9,1.2,1.4,5.7,4.7,5.1,0.0,0.0,0.0,1.0,0.4,0.7,7.0,1.9,5.0,0.1,0.0,0.0,0.0,0.0,0.0,1.7,1.2,1.2,1,RB
81,TJ Yeldon,BUF,3.0,1.5,2.3,11.0,4.1,7.6,0.0,0.0,0.0,1.0,0.0,0.5,4.0,3.7,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.1,1,RB
82,Darrynton Evans,TEN,4.0,4.0,4.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,1.1,1,RB
83,CJ Ham,MIN,0.9,0.3,0.6,2.3,1.0,1.7,0.0,0.0,0.0,1.2,0.4,0.8,10.0,3.3,6.1,0.1,0.0,0.0,0.0,0.0,0.0,1.6,0.6,1.1,1,RB
84,Ke'Shawn Vaughn,TB,4.2,0.8,2.0,13.4,3.2,6.8,0.0,0.0,0.0,1.5,0.2,0.7,5.6,1.7,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.7,1.0,1,RB
85,Mike Davis,CAR,4.7,0.1,2.2,14.0,0.4,6.5,0.0,0.0,0.0,1.9,0.0,0.6,6.6,0.3,3.3,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.1,1.0,1,RB
86,Khari Blasingame,TEN,1.9,1.4,1.6,7.0,0.0,4.3,0.0,0.0,0.0,0.7,0.3,0.5,5.1,2.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.3,0.9,1,RB
87,Raymond Calais,LAR,0.2,0.2,0.2,7.2,0.4,3.8,0.1,0.0,0.0,0.6,0.1,0.3,4.4,0.2,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,0.9,1,RB
88,Jordan Wilkins,IND,2.2,0.9,1.5,8.0,4.1,6.4,0.0,0.0,0.0,0.8,0.1,0.4,2.0,1.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.8,0.9,1,RB
89,Wayne Gallman,NYG,2.5,0.5,1.4,8.0,2.0,5.4,0.1,0.0,0.0,1.5,0.2,0.6,3.7,1.7,2.3,0.0,0.0,0.0,0.0,0.1,0.0,1.4,0.5,0.9,1,RB
90,Eno Benjamin,ARI,2.3,0.4,1.3,6.8,2.0,5.1,0.1,0.0,0.0,0.9,0.2,0.5,2.8,2.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.5,0.8,1,RB
91,Devontae Booker,LV,1.9,0.0,0.9,6.8,0.0,3.1,0.0,0.0,0.0,1.0,0.3,0.6,7.1,2.1,4.4,0.0,0.0,0.0,0.0,0.1,0.0,1.3,0.4,0.8,1,RB
92,Jeff Wilson,SF,2.3,0.8,1.6,9.0,3.3,5.3,0.0,0.0,0.0,0.6,0.1,0.3,2.0,0.4,1.5,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.6,0.8,1,RB
93,Ameer Abdullah,MIN,1.4,0.3,1.0,5.0,1.2,3.7,0.0,0.0,0.0,1.0,0.2,0.6,8.0,1.8,3.9,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.4,0.8,1,RB
94,Andy Janovich,CLE,0.6,0.4,0.5,2.0,1.2,1.6,0.0,0.0,0.0,0.6,0.3,0.4,7.0,0.7,3.4,0.1,0.0,0.0,0.0,0.0,0.0,1.2,0.5,0.7,1,RB
95,Qadree Ollison,ATL,2.1,2.1,2.1,5.9,5.9,5.9,0.0,0.0,0.0,0.7,0.7,0.7,1.8,1.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1,RB
96,Senorise Perry,TEN,2.1,1.2,1.6,8.0,3.5,5.7,0.0,0.0,0.0,0.5,0.2,0.3,2.0,1.1,1.6,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,0.7,1,RB
97,DeAndre Washington,KC,2.3,2.3,2.3,4.7,4.7,4.7,0.0,0.0,0.0,0.7,0.7,0.7,2.6,2.6,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1,RB
98,Ryquell Armstead,JAC,1.7,1.7,1.7,3.8,3.8,3.8,0.0,0.0,0.0,1.4,1.4,1.4,2.8,2.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1,RB
99,Trenton Cannon,CAR,1.8,0.1,0.7,5.0,0.3,2.3,0.1,0.0,0.0,0.4,0.1,0.2,3.9,0.4,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.1,0.6,1,RB
100,Alec Ingold,LV,1.5,0.3,1.0,4.5,1.3,2.9,0.0,0.0,0.0,0.6,0.3,0.4,3.0,1.9,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.6,1,RB
101,Bruce Miller,JAC,0.0,0.0,0.0,1.3,0.0,0.6,0.0,0.0,0.0,0.4,0.3,0.4,4.0,3.7,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.6,1,RB
102,Samaje Perine,CIN,0.6,0.2,0.3,8.3,0.4,2.9,0.1,0.0,0.0,0.3,0.1,0.1,3.0,0.2,1.1,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.2,0.5,1,RB
103,Ty Johnson,NYJ,1.3,0.1,0.8,5.0,0.5,2.6,0.0,0.0,0.0,0.4,0.1,0.3,5.0,0.4,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.1,0.5,1,RB
104,Buddy Howell,HOU,1.3,0.0,0.7,3.9,0.0,1.9,0.0,0.0,0.0,0.5,0.2,0.3,3.0,1.2,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.5,1,RB
105,Patrick Ricard,BAL,1.1,0.0,0.4,3.0,0.0,0.8,0.0,0.0,0.0,0.5,0.3,0.4,3.6,1.3,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.4,1,RB
106,Elijhaa Penny,NYG,0.9,0.6,0.8,3.0,1.6,2.3,0.0,0.0,0.0,0.2,0.2,0.2,2.2,0.5,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.4,1,RB
107,Kalen Ballage,LAC,2.2,2.2,2.2,3.0,3.0,3.0,0.0,0.0,0.0,1.1,1.1,1.1,1.1,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1,RB
108,Jakob Johnson,NE,0.9,0.0,0.3,2.7,0.0,1.0,0.0,0.0,0.0,0.5,0.1,0.3,6.0,0.9,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.4,1,RB
109,Trayveon Williams,CIN,1.3,0.0,0.6,3.7,0.0,1.7,0.0,0.0,0.0,0.5,0.1,0.3,2.4,1.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.4,1,RB
110,Anthony Sherman,KC,1.0,0.1,0.6,3.0,0.0,1.3,0.0,0.0,0.0,0.3,0.1,0.2,2.5,0.5,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.3,1,RB
111,Alex Armah,CAR,0.7,0.4,0.6,3.0,0.3,1.7,0.0,0.0,0.0,0.2,0.1,0.2,2.0,0.6,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.3,1,RB
112,Keith Smith,ATL,0.5,0.0,0.2,1.8,0.0,0.9,0.0,0.0,0.0,0.3,0.1,0.2,2.3,0.2,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.3,1,RB
113,Rico Dowdle,DAL,0.6,0.5,0.5,2.0,1.6,1.8,0.0,0.0,0.0,0.2,0.2,0.2,2.0,0.7,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3,1,RB
114,Derek Watt,PIT,0.5,0.0,0.3,1.4,0.0,0.7,0.0,0.0,0.0,0.4,0.2,0.2,3.1,0.5,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.3,1,RB
115,Tyler Ervin,GB,1.3,0.0,0.5,3.9,0.0,1.3,0.0,0.0,0.0,0.5,0.1,0.3,1.7,0.9,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,0.3,1,RB
116,Taiwan Jones,BUF,0.5,0.0,0.2,2.0,0.0,0.6,0.0,0.0,0.0,0.4,0.1,0.2,4.8,0.1,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.1,0.3,1,RB
