,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,ATT_MAX,ATT_MIN,ATT_MID,YDS.1_MAX,YDS.1_MIN,YDS.1_MID,TDS.1_MAX,TDS.1_MIN,TDS.1_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
0,Michael Thomas,NO,9.3,6.4,7.9,113.0,75.4,96.8,1.0,0.3,0.6,0.1,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.1,17.1,12.2,13.4,1,WR
1,Davante Adams,GB,8.0,5.3,7.0,96.0,67.8,86.4,1.0,0.5,0.6,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,15.6,11.3,12.4,1,WR
2,Tyreek Hill,KC,6.0,4.6,5.3,96.0,66.5,77.7,1.0,0.2,0.6,1.5,0.5,1.0,10.0,2.6,6.1,0.1,0.0,0.1,0.0,0.1,0.0,15.6,11.8,12.2,1,WR
3,Julio Jones,ATL,8.0,5.0,6.6,106.0,77.0,93.0,1.0,0.2,0.5,0.1,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,16.6,11.3,12.1,1,WR
4,Chris Godwin,TB,7.0,4.5,5.7,88.0,67.3,79.3,1.0,0.3,0.5,0.4,0.0,0.2,2.0,0.2,0.9,0.0,0.0,0.0,0.0,0.1,0.0,14.8,8.8,11.1,1,WR
5,Tyler Lockett,SEA,5.1,3.9,4.8,78.0,56.8,69.7,1.0,0.3,0.5,0.5,0.3,0.4,3.7,0.8,2.1,0.0,0.0,0.0,0.0,0.1,0.0,13.8,9.6,10.4,1,WR
6,Calvin Ridley,ATL,6.0,4.2,5.0,77.0,55.3,66.9,1.0,0.3,0.6,0.4,0.1,0.2,2.0,0.5,1.3,0.0,0.0,0.0,0.0,0.1,0.0,13.7,9.7,10.2,1,WR
7,Cooper Kupp,LAR,6.0,4.2,5.4,85.0,54.2,70.2,1.0,0.3,0.5,0.1,0.0,0.0,0.6,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.0,14.5,8.8,10.2,1,WR
8,Allen Robinson,CHI,7.0,5.4,5.8,86.0,66.3,73.7,1.0,0.2,0.5,0.3,0.0,0.2,1.2,0.2,0.7,0.0,0.0,0.0,0.0,0.1,0.0,14.6,9.3,10.2,1,WR
9,DeAndre Hopkins,ARI,6.4,4.9,5.4,77.0,65.1,72.1,1.0,0.2,0.5,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,13.7,8.6,10.1,1,WR
10,Adam Thielen,MIN,6.0,4.7,5.1,77.0,64.2,68.8,1.0,0.2,0.5,0.3,0.2,0.2,2.5,1.0,1.8,0.0,0.0,0.0,0.0,0.1,0.0,13.7,9.4,10.0,1,WR
11,DJ Moore,CAR,5.6,5.0,5.3,77.6,64.0,71.6,1.0,0.0,0.4,1.1,0.5,0.7,7.2,2.8,4.3,0.0,0.0,0.0,0.0,0.2,0.1,12.4,8.8,9.9,1,WR
12,Amari Cooper,DAL,6.0,4.2,5.1,82.0,58.2,70.0,1.0,0.2,0.5,0.3,0.0,0.1,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,14.2,9.4,9.9,1,WR
13,Robert Woods,LAR,7.0,4.4,5.6,81.0,56.7,68.4,1.0,0.3,0.5,0.7,0.0,0.3,6.1,0.0,2.9,0.0,0.0,0.0,0.0,0.1,0.0,14.1,8.7,9.9,1,WR
14,TY Hilton,IND,6.0,4.0,4.8,85.0,61.7,70.8,1.0,0.1,0.5,0.3,0.0,0.1,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,14.5,8.4,9.8,1,WR
15,AJ Brown,TEN,5.0,3.6,4.1,85.0,44.0,66.5,1.0,0.2,0.5,1.0,0.2,0.5,4.0,2.0,2.9,0.1,0.0,0.0,0.0,0.0,0.0,14.5,6.8,9.8,1,WR
16,JuJu Smith-Schuster,PIT,6.0,4.3,5.2,86.0,50.6,69.2,1.0,0.3,0.5,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.0,14.6,6.9,9.8,1,WR
17,Terry McLaurin,WAS,7.0,4.3,5.0,90.0,56.3,68.2,1.0,0.2,0.5,0.7,0.0,0.3,2.0,0.0,0.9,0.0,0.0,0.0,0.0,0.1,0.0,15.0,7.4,9.5,1,WR
18,Marvin Jones,DET,6.0,4.1,4.7,75.0,53.2,64.1,1.0,0.2,0.5,0.2,0.0,0.1,1.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,13.5,8.4,9.5,1,WR
19,Keenan Allen,LAC,8.0,4.9,5.8,88.0,61.2,68.3,1.0,0.1,0.4,0.6,0.2,0.4,3.0,1.1,2.1,0.0,0.0,0.0,0.0,0.1,0.0,14.8,7.9,9.4,1,WR
20,Will Fuller,HOU,6.0,4.1,4.8,86.0,52.7,64.4,1.0,0.2,0.5,0.5,0.2,0.3,3.3,0.1,1.4,0.0,0.0,0.0,0.0,0.0,0.0,14.6,8.0,9.4,1,WR
