,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
11,Jack Doyle,IND,5.0,3.1,4.1,50.0,32.5,40.3,1.0,0.0,0.4,0.0,0.1,0.0,11.0,4.8,6.2,1,TE
12,Chris Herndon,NYJ,5.0,1.9,3.5,55.0,25.0,40.6,1.0,0.0,0.3,0.0,0.0,0.0,11.5,3.5,6.1,1,TE
13,Eric Ebron,PIT,5.0,2.4,3.5,55.0,27.9,39.4,1.0,0.0,0.3,0.0,0.0,0.0,11.5,3.9,6.0,1,TE
14,Jonnu Smith,TEN,5.0,2.0,3.4,52.8,22.0,38.0,1.0,0.0,0.3,0.0,0.0,0.0,11.2,3.9,5.8,1,TE
15,Hayden Hurst,ATL,5.0,2.8,3.9,62.0,30.3,46.3,0.3,0.0,0.2,0.0,0.0,0.0,6.3,4.2,5.8,1,TE
16,TJ Hockenson,DET,5.0,3.7,4.2,55.3,39.0,45.5,0.3,0.0,0.1,0.0,0.0,0.0,6.2,4.9,5.4,1,TE
17,Austin Hooper,CLE,4.9,3.0,3.5,50.7,36.0,40.4,0.2,0.0,0.1,0.0,0.0,0.0,5.4,3.9,4.8,1,TE
18,Mike Gesicki,MIA,5.0,2.6,4.0,52.3,32.1,43.4,0.3,0.0,0.1,0.0,0.1,0.0,5.4,4.0,4.7,1,TE
19,Ian Thomas,CAR,4.8,2.9,3.6,43.0,28.2,36.2,0.3,0.0,0.2,0.0,0.0,0.0,5.2,3.7,4.5,1,TE
20,Tyler Eifert,JAC,4.0,1.9,2.9,43.0,19.7,33.9,0.3,0.0,0.1,0.0,0.0,0.0,5.8,2.8,4.1,1,TE
21,Darren Fells,HOU,4.0,1.5,2.7,41.0,14.9,28.8,0.4,0.0,0.2,0.0,0.0,0.0,5.6,2.2,3.8,1,TE
22,Greg Olsen,SEA,3.4,1.7,2.6,42.3,23.0,30.9,0.2,0.0,0.1,0.0,0.0,0.0,4.3,2.7,3.7,1,TE
23,Kyle Rudolph,MIN,3.0,2.0,2.6,32.0,22.0,27.4,0.2,0.0,0.1,0.0,0.0,0.0,4.3,3.2,3.6,1,TE
24,Irv Smith,MIN,4.7,1.8,2.7,42.0,18.6,28.1,0.2,0.0,0.1,0.0,0.0,0.0,3.5,2.6,3.4,1,TE
25,Will Dissly,SEA,2.4,1.0,1.7,29.5,17.0,21.7,0.3,0.0,0.1,0.0,0.0,0.0,4.4,1.8,3.0,1,TE
26,Logan Thomas,WAS,5.0,1.2,2.5,51.0,9.0,24.1,0.2,0.0,0.1,0.0,0.0,0.0,5.1,1.4,2.9,1,TE
27,Dawson Knox,BUF,2.3,1.4,2.0,31.4,16.0,23.0,0.2,0.0,0.1,0.0,0.0,0.0,3.9,1.7,2.8,1,TE
28,Devin Asiasi,NE,3.0,1.2,2.1,29.0,15.0,22.2,0.2,0.0,0.1,0.0,0.0,0.0,3.3,1.9,2.8,1,TE
29,Dan Arnold,ARI,2.8,1.1,1.8,33.1,11.5,20.3,0.2,0.0,0.1,0.0,0.0,0.0,4.8,1.7,2.6,1,TE
30,Jimmy Graham,CHI,2.5,1.0,1.9,29.2,10.0,20.9,0.2,0.0,0.1,0.0,0.0,0.0,3.3,1.0,2.5,1,TE
31,Gerald Everett,LAR,2.1,1.6,1.9,24.1,16.0,19.4,0.2,0.0,0.1,0.0,0.0,0.0,3.1,1.6,2.5,1,TE
32,Anthony Firkser,TEN,2.0,1.3,1.5,25.0,13.7,18.4,0.2,0.0,0.1,0.0,0.0,0.0,3.8,1.8,2.4,1,TE
33,Vance McDonald,PIT,3.1,1.0,1.8,24.5,6.0,17.6,0.2,0.0,0.1,0.0,0.0,0.0,3.6,0.6,2.3,1,TE
34,Robert Tonyan,GB,1.8,1.0,1.5,22.6,16.0,19.1,0.1,0.0,0.1,0.0,0.0,0.0,2.6,1.6,2.2,1,TE
35,Jordan Akins,HOU,2.6,1.0,1.8,29.0,11.0,19.6,0.1,0.0,0.0,0.0,0.0,0.0,3.1,1.1,2.2,1,TE
36,Nick Boyle,BAL,2.5,1.0,1.9,22.2,16.0,18.2,0.2,0.0,0.1,0.0,0.0,0.0,2.8,1.6,2.2,1,TE
37,Cole Kmet,CHI,1.9,1.0,1.5,19.1,11.0,16.2,0.1,0.0,0.1,0.0,0.0,0.0,2.8,1.4,2.2,1,TE
38,Mo Alie-Cox,IND,2.0,0.7,1.3,27.0,9.0,17.4,0.1,0.0,0.1,0.0,0.0,0.0,2.7,1.6,2.1,1,TE
39,David Njoku,CLE,2.4,0.3,1.6,26.9,4.0,17.5,0.1,0.0,0.0,0.0,0.0,0.0,3.0,0.5,2.0,1,TE
40,Jason Witten,LV,2.2,0.7,1.5,20.2,7.0,14.3,0.1,0.0,0.1,0.0,0.0,0.0,2.3,1.0,1.9,1,TE
41,Jesse James,DET,1.6,1.0,1.4,16.3,10.4,14.2,0.1,0.0,0.1,0.0,0.0,0.0,2.0,1.5,1.8,1,TE
42,Cameron Brate,TB,1.7,0.8,1.2,18.4,8.0,13.0,0.1,0.0,0.1,0.0,0.0,0.0,2.5,1.1,1.7,1,TE
43,Ryan Griffin,NYJ,1.8,1.1,1.4,18.4,10.4,14.6,0.1,0.0,0.0,0.0,0.0,0.0,1.9,1.5,1.7,1,TE
44,Jeremy Sprinkle,WAS,1.7,0.3,1.2,20.0,2.8,12.3,0.2,0.0,0.1,0.0,0.0,0.0,3.1,0.4,1.7,1,TE
45,Jacob Hollister,SEA,1.6,0.7,1.3,18.6,7.2,13.9,0.1,0.0,0.0,0.0,0.0,0.0,2.5,1.1,1.7,1,TE
46,Josh Hill,NO,1.9,0.3,1.3,16.7,2.5,12.5,0.1,0.0,0.1,0.0,0.0,0.0,2.5,0.4,1.6,1,TE
47,Jace Sternberger,GB,2.2,0.4,1.2,24.7,4.0,14.2,0.1,0.0,0.0,0.0,0.0,0.0,1.8,0.6,1.6,1,TE
48,James O'Shaughnessy,JAC,1.9,0.5,1.2,17.0,5.2,11.8,0.1,0.0,0.0,0.0,0.0,0.0,2.2,1.2,1.4,1,TE
49,Jaeden Graham,ATL,1.6,0.8,1.1,18.2,8.3,11.8,0.1,0.0,0.0,0.0,0.0,0.0,2.5,1.2,1.4,1,TE
50,Josiah Deguara,GB,1.3,0.4,0.9,15.0,4.8,9.9,0.1,0.0,0.1,0.0,0.0,0.0,1.9,1.9,1.3,1,TE
51,Kaden Smith,NYG,1.7,0.4,0.9,21.3,4.4,10.1,0.1,0.0,0.0,0.0,0.0,0.0,3.0,0.7,1.3,1,TE
52,Taysom Hill,NO,1.3,0.4,0.8,13.4,4.0,8.7,0.1,0.0,0.1,0.0,0.0,0.0,3.2,3.2,1.2,1,TE
53,Foster Moreau,LV,1.8,0.5,1.0,14.7,5.0,8.9,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.8,1.2,1,TE
54,Drew Sample,CIN,1.5,0.2,0.9,18.0,1.7,10.1,0.1,0.0,0.0,0.0,0.0,0.0,2.2,0.2,1.2,1,TE
55,Maxx Williams,ARI,1.5,0.9,1.2,13.8,7.0,10.2,0.1,0.0,0.0,0.0,0.0,0.0,1.7,0.7,1.1,1,TE
56,Tyler Kroft,BUF,1.2,0.0,0.7,11.3,4.0,8.0,0.1,0.0,0.0,0.0,0.0,0.0,1.4,0.4,1.0,1,TE
57,Nick Vannett,DEN,1.3,0.4,0.8,13.0,4.2,7.6,0.1,0.0,0.0,0.0,0.0,0.0,2.0,0.6,1.0,1,TE
58,Adam Trautman,NO,1.1,0.5,0.8,11.9,6.0,8.5,0.1,0.0,0.0,0.0,0.0,0.0,1.1,0.9,1.0,1,TE
59,Adam Shaheen,MIA,1.2,0.2,0.8,11.6,2.0,7.9,0.1,0.0,0.0,0.0,0.0,0.0,1.6,0.3,1.0,1,TE
60,MyCole Pruitt,TEN,1.0,0.5,0.7,10.5,5.2,7.9,0.1,0.0,0.0,0.0,0.0,0.0,1.4,1.0,0.9,1,TE
61,Nick Keizer,KC,0.8,0.2,0.5,9.0,2.3,5.7,0.1,0.0,0.1,0.0,0.0,0.0,1.4,1.4,0.9,1,TE
62,Luke Stocker,ATL,1.3,0.3,0.6,12.0,2.5,6.2,0.1,0.0,0.0,0.0,0.0,0.0,2.1,0.4,0.9,1,TE
63,Sean McKeon,DAL,1.0,0.1,0.5,10.0,0.5,5.3,0.1,0.0,0.1,0.0,0.0,0.0,1.3,1.3,0.8,1,TE
64,Ryan Izzo,NE,0.7,0.6,0.6,7.5,7.0,7.2,0.1,0.0,0.0,0.0,0.0,0.0,1.0,0.9,0.8,1,TE
65,Geoff Swaim,TEN,1.3,0.2,0.6,13.0,1.6,5.6,0.1,0.0,0.0,0.0,0.0,0.0,1.7,0.2,0.8,1,TE
66,Harrison Bryant,CLE,0.7,0.6,0.6,8.0,7.7,7.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8,1,TE
67,Marcedes Lewis,GB,0.6,0.5,0.6,7.2,5.9,6.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.7,1,TE
68,Reggie Gilliam,BUF,0.6,0.6,0.6,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.7,1,TE
69,Jake Butt,DEN,0.8,0.2,0.5,8.3,2.4,5.9,0.1,0.0,0.0,0.0,0.0,0.0,1.1,0.8,0.7,1,TE
70,Luke Willson,SEA,0.5,0.3,0.4,5.0,3.7,4.2,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.6,0.7,1,TE
71,Marcus Baugh,WAS,0.8,0.3,0.6,10.0,3.4,6.7,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,0.7,1,TE
72,Chris Manhertz,CAR,0.8,0.3,0.5,9.3,2.7,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.4,0.6,1,TE
73,Demetrius Harris,CHI,0.6,0.3,0.5,6.2,3.8,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.5,0.6,1,TE
74,Jordan Thomas,ARI,0.5,0.3,0.4,5.1,3.8,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.6,1,TE
75,Dalton Schultz,DAL,1.0,0.2,0.5,11.2,2.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.6,1,TE
76,Albert Okwuegbunam,DEN,0.8,0.1,0.4,8.8,2.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.5,1,TE
77,Tyler Conklin,MIN,0.5,0.3,0.4,6.0,3.4,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.5,0.5,1,TE
78,Durham Smythe,MIA,0.7,0.1,0.4,9.0,0.5,4.7,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.1,0.5,1,TE
79,Virgil Green,LAC,0.5,0.2,0.4,5.7,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.5,1,TE
80,Blake Bell,DAL,0.6,0.2,0.4,6.0,2.7,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.4,0.5,1,TE
81,Kahale Warring,HOU,0.5,0.2,0.4,5.7,3.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,1,TE
82,Eric Saubert,JAC,0.3,0.3,0.3,2.8,2.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,1,TE
83,Deon Yelder,KC,0.4,0.2,0.3,4.0,2.5,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.4,0.4,1,TE
84,Xavier Grimble,BAL,0.3,0.2,0.2,3.4,2.2,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.4,1,TE
85,Lee Smith,BUF,0.3,0.3,0.3,3.6,2.4,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,1,TE
86,Daniel Brown,NYJ,0.5,0.2,0.3,5.0,2.1,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.4,1,TE
87,Johnny Mundt,LAR,0.3,0.3,0.3,3.6,2.5,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,1,TE
88,Ross Dwelley,SF,0.4,0.1,0.3,5.0,1.1,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.2,0.3,1,TE
89,Stephen Anderson,LAC,0.4,0.2,0.3,4.1,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.3,1,TE
90,Troy Fumagalli,HOU,0.4,0.1,0.3,3.7,1.5,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.3,1,TE
91,Levine Toilolo,NYG,0.3,0.2,0.3,3.8,2.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.3,1,TE
92,Cethan Carter,CIN,0.4,0.2,0.2,4.0,1.7,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.3,1,TE
93,Derek Carrier,LV,0.3,0.2,0.3,3.0,2.4,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,1,TE
94,Trevon Wesco,NYJ,0.4,0.1,0.3,3.5,1.0,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.3,1,TE
95,Brycen Hopkins,LAR,0.3,0.2,0.3,3.8,2.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,1,TE
96,Zach Gentry,PIT,0.3,0.1,0.2,4.0,1.3,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,1,TE
97,Stephen Carlson,CLE,0.3,0.2,0.2,2.7,1.7,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.3,1,TE
98,Donald Parham,LAC,0.3,0.1,0.2,3.5,1.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,1,TE
99,Isaac Nauta,DET,0.3,0.1,0.2,2.6,0.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,1,TE
100,JP Holtz,CHI,0.3,0.1,0.2,3.0,1.2,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,1,TE
101,Andrew Beck,DEN,0.2,0.1,0.2,3.0,1.2,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,1,TE
102,Hale Hentges,IND,0.2,0.2,0.2,1.9,1.9,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,TE
103,Jason Croom,PHI,0.2,0.1,0.2,1.8,1.3,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,1,TE
104,Antony Auclair,TB,0.3,0.1,0.2,3.0,0.5,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,1,TE
105,Pharaoh Brown,HOU,0.2,0.1,0.1,2.3,0.5,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,1,TE
106,Richard Rodgers,PHI,0.2,0.1,0.2,2.3,1.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.2,1,TE
107,Eric Tomlinson,NYG,0.2,0.1,0.1,2.0,0.7,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.1,1,TE
108,Jesper Horsted,CHI,0.1,0.1,0.1,1.4,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.1,1,TE
109,Patrick Scales,CHI,0.1,0.1,0.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,1,TE
110,Jordan Franks,CLE,0.1,0.0,0.1,0.9,0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,1,TE
111,Darrell Daniels,ARI,0.2,0.0,0.1,1.8,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,1,TE
112,Charlie Woerner,SF,0.1,0.1,0.1,1.0,0.5,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,1,TE
113,Evan Baylis,ARI,0.1,0.1,0.1,0.7,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,1,TE
114,Cole Hikutini,DAL,0.1,0.1,0.1,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,1,TE
115,Noah Togiai,IND,0.1,0.1,0.1,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,TE
116,Ben Ellefson,JAC,0.0,0.0,0.0,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,TE
