,QB,RB1,RB2,WR1,WR2,WR3,TE,Flex,DST,Points,Salary
11,Jameis Winston,Christian McCaffrey,Ezekiel Elliott,Nelson Agholor,Keenan Allen,Larry Fitzgerald,Mark Andrews,Frank Gore,Pittsburgh Steelers,161.68400000000003,50000
12,Dak Prescott,Christian McCaffrey,Phillip Lindsay,Nelson Agholor,Keenan Allen,DeAndre Hopkins,Zach Ertz,Miles Sanders,Pittsburgh Steelers,161.68400000000003,49800
13,Dak Prescott,Christian McCaffrey,Phillip Lindsay,Nelson Agholor,Keenan Allen,Larry Fitzgerald,Mark Andrews,Dalvin Cook,Pittsburgh Steelers,161.614,49900
14,Dak Prescott,Christian McCaffrey,Phillip Lindsay,Nelson Agholor,Keenan Allen,Larry Fitzgerald,Zach Ertz,Frank Gore,Dallas Cowboys,161.604,49600
15,Dak Prescott,Phillip Lindsay,Ezekiel Elliott,Nelson Agholor,Keenan Allen,Larry Fitzgerald,Zach Ertz,Mark Andrews,New England Patriots,161.53400000000002,49500
16,Jameis Winston,Christian McCaffrey,Miles Sanders,Nelson Agholor,Keenan Allen,Larry Fitzgerald,Mark Andrews,DeAndre Hopkins,New England Patriots,161.514,49900
17,Dak Prescott,Miles Sanders,Ezekiel Elliott,Nelson Agholor,Keenan Allen,Larry Fitzgerald,Zach Ertz,Mark Andrews,Dallas Cowboys,161.24400000000003,49600
18,Dak Prescott,Christian McCaffrey,Miles Sanders,Nelson Agholor,Keenan Allen,DeAndre Hopkins,Zach Ertz,Frank Gore,Pittsburgh Steelers,161.23400000000004,49900
19,Dak Prescott,Christian McCaffrey,Frank Gore,Nelson Agholor,Keenan Allen,Larry Fitzgerald,Mark Andrews,Dalvin Cook,Pittsburgh Steelers,161.16400000000002,50000
20,Dak Prescott,Christian McCaffrey,Miles Sanders,Nelson Agholor,Keenan Allen,Larry Fitzgerald,Mark Andrews,DeAndre Hopkins,Pittsburgh Steelers,161.114,49500
21,Dak Prescott,Ezekiel Elliott,Frank Gore,Nelson Agholor,Keenan Allen,Larry Fitzgerald,Zach Ertz,Mark Andrews,New England Patriots,161.08400000000003,49600
22,Jameis Winston,Miles Sanders,Ezekiel Elliott,Nelson Agholor,Keenan Allen,Larry Fitzgerald,Zach Ertz,DeAndre Hopkins,Pittsburgh Steelers,161.024,49700
23,Patrick Mahomes,Christian McCaffrey,Miles Sanders,Nelson Agholor,Keenan Allen,Larry Fitzgerald,Zach Ertz,Mark Andrews,New England Patriots,161.008,50000
24,Dak Prescott,Phillip Lindsay,Miles Sanders,Nelson Agholor,Keenan Allen,DeAndre Hopkins,Zach Ertz,Ezekiel Elliott,Pittsburgh Steelers,160.98400000000004,50000
25,Jameis Winston,Christian McCaffrey,Miles Sanders,Nelson Agholor,Keenan Allen,Larry Fitzgerald,Zach Ertz,Dalvin Cook,Pittsburgh Steelers,160.93400000000003,49500
26,Dak Prescott,Phillip Lindsay,Ezekiel Elliott,Nelson Agholor,Keenan Allen,Larry Fitzgerald,Zach Ertz,Frank Gore,Dallas Cowboys,160.90400000000002,49800
27,Jameis Winston,Christian McCaffrey,Miles Sanders,Nelson Agholor,Keenan Allen,Larry Fitzgerald,Mark Andrews,Ezekiel Elliott,Pittsburgh Steelers,160.84400000000002,49500
28,Jameis Winston,Christian McCaffrey,Miles Sanders,Nelson Agholor,Keenan Allen,Larry Fitzgerald,Mark Andrews,Dalvin Cook,New England Patriots,160.72400000000002,49900
29,Dak Prescott,Miles Sanders,Ezekiel Elliott,Nelson Agholor,Keenan Allen,Larry Fitzgerald,Mark Andrews,DeAndre Hopkins,Pittsburgh Steelers,160.41400000000002,49700
30,Dak Prescott,Christian McCaffrey,Miles Sanders,Nelson Agholor,Keenan Allen,Larry Fitzgerald,Mark Andrews,Dalvin Cook,Pittsburgh Steelers,160.324,49500
31,Jameis Winston,Miles Sanders,Ezekiel Elliott,Nelson Agholor,Keenan Allen,Larry Fitzgerald,Zach Ertz,Dalvin Cook,Pittsburgh Steelers,160.234,49700
32,Dak Prescott,Christian McCaffrey,Miles Sanders,Nelson Agholor,Larry Fitzgerald,DeAndre Hopkins,Zach Ertz,Mark Andrews,New England Patriots,160.084,49700
33,Jameis Winston,Christian McCaffrey,Frank Gore,Nelson Agholor,Keenan Allen,DeAndre Hopkins,Zach Ertz,Mark Andrews,Pittsburgh Steelers,160.00400000000002,49500
34,Dak Prescott,Christian McCaffrey,Phillip Lindsay,Nelson Agholor,Larry Fitzgerald,DeAndre Hopkins,Zach Ertz,Miles Sanders,Dallas Cowboys,159.904,49900
35,Patrick Mahomes,Christian McCaffrey,Phillip Lindsay,Nelson Agholor,Keenan Allen,Larry Fitzgerald,Zach Ertz,Miles Sanders,New England Patriots,159.828,49700
36,Jameis Winston,Phillip Lindsay,Ezekiel Elliott,Nelson Agholor,Keenan Allen,DeAndre Hopkins,Zach Ertz,Mark Andrews,Pittsburgh Steelers,159.75400000000002,49600
37,Dak Prescott,Christian McCaffrey,Phillip Lindsay,Nelson Agholor,Larry Fitzgerald,DeAndre Hopkins,Zach Ertz,Frank Gore,New England Patriots,159.744,49900
38,Dak Prescott,Miles Sanders,Ezekiel Elliott,Nelson Agholor,Keenan Allen,Larry Fitzgerald,Mark Andrews,Dalvin Cook,Pittsburgh Steelers,159.62400000000002,49700
39,Dak Prescott,Christian McCaffrey,Miles Sanders,Nelson Agholor,Larry Fitzgerald,DeAndre Hopkins,Zach Ertz,Frank Gore,Dallas Cowboys,159.454,50000
40,Dak Prescott,Miles Sanders,Ezekiel Elliott,Nelson Agholor,Larry Fitzgerald,DeAndre Hopkins,Zach Ertz,Mark Andrews,New England Patriots,159.38400000000001,49900
41,Patrick Mahomes,Christian McCaffrey,Miles Sanders,Nelson Agholor,Keenan Allen,Larry Fitzgerald,Zach Ertz,Frank Gore,New England Patriots,159.37800000000001,49800
42,Jameis Winston,Ezekiel Elliott,Frank Gore,Nelson Agholor,Keenan Allen,DeAndre Hopkins,Zach Ertz,Mark Andrews,Pittsburgh Steelers,159.30400000000003,49700
43,Patrick Mahomes,Phillip Lindsay,Miles Sanders,Nelson Agholor,Keenan Allen,Larry Fitzgerald,Zach Ertz,Ezekiel Elliott,New England Patriots,159.128,49900
44,Jameis Winston,Christian McCaffrey,Phillip Lindsay,Nelson Agholor,Keenan Allen,DeAndre Hopkins,Mark Andrews,Miles Sanders,Dallas Cowboys,158.774,49600
45,Patrick Mahomes,Miles Sanders,Ezekiel Elliott,Nelson Agholor,Keenan Allen,Larry Fitzgerald,Zach Ertz,Frank Gore,New England Patriots,158.67800000000003,50000
46,Jameis Winston,Christian McCaffrey,Phillip Lindsay,Nelson Agholor,Larry Fitzgerald,DeAndre Hopkins,Zach Ertz,Mark Andrews,Dallas Cowboys,158.674,49500
47,Jameis Winston,Christian McCaffrey,Phillip Lindsay,Nelson Agholor,Keenan Allen,DeAndre Hopkins,Mark Andrews,Frank Gore,New England Patriots,158.614,49600
48,Dak Prescott,Christian McCaffrey,Miles Sanders,Nelson Agholor,Larry Fitzgerald,DeAndre Hopkins,Zach Ertz,Frank Gore,New England Patriots,158.454,49500
49,Jameis Winston,Christian McCaffrey,Miles Sanders,Nelson Agholor,Keenan Allen,DeAndre Hopkins,Mark Andrews,Frank Gore,Dallas Cowboys,158.324,49700
50,Jameis Winston,Christian McCaffrey,Frank Gore,Nelson Agholor,Larry Fitzgerald,DeAndre Hopkins,Zach Ertz,Mark Andrews,Dallas Cowboys,158.224,49600
51,Dak Prescott,Phillip Lindsay,Miles Sanders,Nelson Agholor,Larry Fitzgerald,DeAndre Hopkins,Zach Ertz,Ezekiel Elliott,New England Patriots,158.20400000000004,49600
52,Jameis Winston,Phillip Lindsay,Miles Sanders,Nelson Agholor,Keenan Allen,DeAndre Hopkins,Mark Andrews,Ezekiel Elliott,Dallas Cowboys,158.074,49800
53,Jameis Winston,Phillip Lindsay,Ezekiel Elliott,Nelson Agholor,Larry Fitzgerald,DeAndre Hopkins,Zach Ertz,Mark Andrews,Dallas Cowboys,157.974,49700
54,Jameis Winston,Phillip Lindsay,Ezekiel Elliott,Nelson Agholor,Keenan Allen,DeAndre Hopkins,Mark Andrews,Frank Gore,New England Patriots,157.91400000000002,49800
55,Dak Prescott,Miles Sanders,Ezekiel Elliott,Nelson Agholor,Larry Fitzgerald,DeAndre Hopkins,Zach Ertz,Frank Gore,New England Patriots,157.75400000000002,49700
56,Jameis Winston,Miles Sanders,Ezekiel Elliott,Nelson Agholor,Keenan Allen,DeAndre Hopkins,Mark Andrews,Frank Gore,Dallas Cowboys,157.62400000000002,49900
57,Jameis Winston,Ezekiel Elliott,Frank Gore,Nelson Agholor,Larry Fitzgerald,DeAndre Hopkins,Zach Ertz,Mark Andrews,Dallas Cowboys,157.524,49800
58,Patrick Mahomes,Christian McCaffrey,Phillip Lindsay,Nelson Agholor,Keenan Allen,DeAndre Hopkins,Mark Andrews,Miles Sanders,Pittsburgh Steelers,157.43800000000002,49800
59,Jameis Winston,Christian McCaffrey,Phillip Lindsay,Keenan Allen,Larry Fitzgerald,DeAndre Hopkins,Mark Andrews,Frank Gore,Pittsburgh Steelers,157.364,49600
60,Patrick Mahomes,Christian McCaffrey,Phillip Lindsay,Nelson Agholor,Keenan Allen,Larry Fitzgerald,Mark Andrews,Frank Gore,Dallas Cowboys,157.358,49600
61,Patrick Mahomes,Christian McCaffrey,Phillip Lindsay,Nelson Agholor,Larry Fitzgerald,DeAndre Hopkins,Zach Ertz,Mark Andrews,Pittsburgh Steelers,157.338,49700
62,Jameis Winston,Christian McCaffrey,Phillip Lindsay,Nelson Agholor,Larry Fitzgerald,DeAndre Hopkins,Mark Andrews,Dalvin Cook,Pittsburgh Steelers,157.054,49600
63,Patrick Mahomes,Christian McCaffrey,Miles Sanders,Nelson Agholor,Keenan Allen,DeAndre Hopkins,Mark Andrews,Frank Gore,Pittsburgh Steelers,156.98800000000003,49900
64,Patrick Mahomes,Christian McCaffrey,Frank Gore,Nelson Agholor,Larry Fitzgerald,DeAndre Hopkins,Zach Ertz,Mark Andrews,Pittsburgh Steelers,156.888,49800
65,Patrick Mahomes,Phillip Lindsay,Miles Sanders,Nelson Agholor,Keenan Allen,DeAndre Hopkins,Mark Andrews,Ezekiel Elliott,Pittsburgh Steelers,156.738,50000
66,Jameis Winston,Phillip Lindsay,Ezekiel Elliott,Keenan Allen,Larry Fitzgerald,DeAndre Hopkins,Mark Andrews,Frank Gore,Pittsburgh Steelers,156.66400000000002,49800
67,Patrick Mahomes,Phillip Lindsay,Ezekiel Elliott,Nelson Agholor,Keenan Allen,Larry Fitzgerald,Mark Andrews,Frank Gore,Dallas Cowboys,156.65800000000002,49800
68,Patrick Mahomes,Phillip Lindsay,Ezekiel Elliott,Nelson Agholor,Larry Fitzgerald,DeAndre Hopkins,Zach Ertz,Mark Andrews,Pittsburgh Steelers,156.638,49900
69,Jameis Winston,Christian McCaffrey,Frank Gore,Nelson Agholor,Larry Fitzgerald,DeAndre Hopkins,Mark Andrews,Dalvin Cook,Pittsburgh Steelers,156.604,49700
70,Jameis Winston,Phillip Lindsay,Ezekiel Elliott,Nelson Agholor,Larry Fitzgerald,DeAndre Hopkins,Mark Andrews,Dalvin Cook,Pittsburgh Steelers,156.354,49800
71,Jameis Winston,Phillip Lindsay,Ezekiel Elliott,Nelson Agholor,Larry Fitzgerald,DeAndre Hopkins,Zach Ertz,Frank Gore,Dallas Cowboys,156.344,49500
72,Patrick Mahomes,Ezekiel Elliott,Frank Gore,Nelson Agholor,Larry Fitzgerald,DeAndre Hopkins,Zach Ertz,Mark Andrews,Pittsburgh Steelers,156.18800000000002,50000
73,Jameis Winston,Ezekiel Elliott,Frank Gore,Nelson Agholor,Larry Fitzgerald,DeAndre Hopkins,Mark Andrews,Dalvin Cook,Pittsburgh Steelers,155.90400000000002,49900
74,Dak Prescott,Phillip Lindsay,Ezekiel Elliott,Nelson Agholor,Larry Fitzgerald,DeAndre Hopkins,Mark Andrews,Frank Gore,Dallas Cowboys,155.734,49500
75,Patrick Mahomes,Christian McCaffrey,Phillip Lindsay,Nelson Agholor,Larry Fitzgerald,DeAndre Hopkins,Zach Ertz,Frank Gore,Pittsburgh Steelers,155.708,49500
76,Patrick Mahomes,Christian McCaffrey,Phillip Lindsay,Nelson Agholor,Larry Fitzgerald,DeAndre Hopkins,Mark Andrews,Miles Sanders,Dallas Cowboys,155.658,49900
77,Patrick Mahomes,Christian McCaffrey,Phillip Lindsay,Nelson Agholor,Larry Fitzgerald,DeAndre Hopkins,Mark Andrews,Frank Gore,New England Patriots,155.498,49900
78,Patrick Mahomes,Miles Sanders,Ezekiel Elliott,Nelson Agholor,Larry Fitzgerald,DeAndre Hopkins,Zach Ertz,Mark Andrews,Pittsburgh Steelers,155.348,49500
79,Patrick Mahomes,Christian McCaffrey,Miles Sanders,Nelson Agholor,Larry Fitzgerald,DeAndre Hopkins,Mark Andrews,Frank Gore,Dallas Cowboys,155.208,50000
80,Patrick Mahomes,Phillip Lindsay,Ezekiel Elliott,Nelson Agholor,Larry Fitzgerald,DeAndre Hopkins,Zach Ertz,Frank Gore,Pittsburgh Steelers,155.008,49700
81,Patrick Mahomes,Christian McCaffrey,Miles Sanders,Nelson Agholor,Larry Fitzgerald,DeAndre Hopkins,Mark Andrews,Frank Gore,New England Patriots,154.208,49500
82,Patrick Mahomes,Phillip Lindsay,Miles Sanders,Nelson Agholor,Larry Fitzgerald,DeAndre Hopkins,Mark Andrews,Ezekiel Elliott,New England Patriots,153.958,49600
83,Patrick Mahomes,Miles Sanders,Ezekiel Elliott,Nelson Agholor,Larry Fitzgerald,DeAndre Hopkins,Mark Andrews,Frank Gore,New England Patriots,153.508,49700
