,Player,Position,Salary,DK_Points,DK_Value
52,Mark Ingram,RB,5700,12.6,452.3809523809524
53,Kenyan Drake,RB,4500,9.23,487.54062838569877
54,Josh Jacobs,RB,5300,10.760000000000002,492.5650557620817
55,Joe Mixon,RB,5500,10.930000000000001,503.20219579139973
56,Raheem Mostert,RB,4700,9.290000000000001,505.9203444564047
57,Jamaal Williams,RB,4000,7.770000000000001,514.8005148005147
58,Nyheim Hines,RB,3400,6.460000000000001,526.3157894736842
59,Darren Sproles,RB,3600,6.700000000000001,537.3134328358208
60,Ty Johnson,RB,3000,5.510000000000002,544.4646098003628
61,T.J. Yeldon,RB,3800,6.8100000000000005,558.0029368575624
62,Ito Smith,RB,3700,6.61,559.7579425113464
63,Giovani Bernard,RB,4200,7.24,580.110497237569
64,Jalen Richard,RB,3000,5.09,589.3909626719058
65,Carlos Hyde,RB,4500,7.470000000000001,602.4096385542168
66,Justin Jackson,RB,4200,6.960000000000001,603.4482758620688
67,Tony Pollard,RB,3800,6.050000000000001,628.099173553719
68,Latavius Murray,RB,4100,5.850000000000001,700.8547008547007
69,Jordan Howard,RB,4100,5.440000000000001,753.6764705882351
70,Rashaad Penny,RB,4100,5.210000000000001,786.9481765834931
71,Kalen Ballage,RB,4100,5.130000000000001,799.2202729044833
72,Nelson Agholor,WR,3600,13.64,263.92961876832845
73,Keenan Allen,WR,7000,23.37,299.5293110825845
74,Larry Fitzgerald,WR,5100,16.490000000000002,309.2783505154639
75,Emmanuel Sanders,WR,4800,15.370000000000001,312.29668184775534
76,John Brown,WR,5500,16.35,336.3914373088685
77,Julio Jones,WR,7300,21.349999999999998,341.92037470726
78,Sammy Watkins,WR,6800,19.72,344.82758620689657
79,DeAndre Hopkins,WR,7800,22.509999999999998,346.512661039538
80,Julian Edelman,WR,6300,18.09,348.2587064676617
81,John Ross,WR,5100,14.53,350.99793530626295
82,Calvin Ridley,WR,5300,15.09,351.2259774685222
83,Phillip Dorsett,WR,3400,9.649999999999999,352.33160621761664
84,Mike Evans,WR,6600,18.649999999999995,353.88739946380707
85,Chris Godwin,WR,6900,19.339999999999996,356.7735263702172
86,Amari Cooper,WR,7500,20.4,367.64705882352945
87,Kenny Golladay,WR,6600,17.88,369.1275167785235
88,Christian Kirk,WR,5000,13.38,373.69207772795215
89,Marvin Jones,WR,5000,13.24,377.64350453172204
90,Davante Adams,WR,7600,20.109999999999996,377.92143212332184
91,Will Fuller,WR,4900,12.920000000000002,379.2569659442724
92,T.Y. Hilton,WR,6400,16.82,380.49940546967895
93,Tyler Lockett,WR,6200,16.29,380.60159607120937
94,Sterling Shepard,WR,4900,12.860000000000001,381.0264385692068
95,Randall Cobb,WR,4600,11.950000000000001,384.93723849372384
96,Danny Amendola,WR,3800,9.87,385.0050658561297
97,Adam Thielen,WR,6700,17.34,386.3898500576701
98,Jamison Crowder,WR,4800,12.4,387.09677419354836
99,JuJu Smith-Schuster,WR,6900,17.749999999999996,388.73239436619724
100,Josh Gordon,WR,5400,13.770000000000001,392.156862745098
101,Tyler Boyd,WR,6500,16.439999999999998,395.3771289537713
102,James Washington,WR,3500,8.76,399.5433789954338
103,Courtland Sutton,WR,4500,11.239999999999998,400.35587188612107
104,Tyrell Williams,WR,5600,13.97,400.85898353614886
105,Michael Thomas,WR,7400,18.459999999999997,400.86673889490794
106,Stefon Diggs,WR,6000,14.620000000000001,410.3967168262654
107,Marquise Brown,WR,5900,14.35,411.1498257839721
108,Mike Williams,WR,4900,11.8,415.2542372881356
109,Breshad Perriman,WR,3100,7.38,420.05420054200545
110,Ryan Grant,WR,3000,7.13,420.75736325385697
111,Mohamed Sanu,WR,3900,9.08,429.51541850220264
112,Bennie Fowler,WR,3700,8.61,429.73286875725904
113,Marquez Valdes-Scantling,WR,4300,9.870000000000001,435.6636271529888
114,Cole Beasley,WR,4400,9.940000000000001,442.65593561368206
115,Diontae Johnson,WR,3000,6.5600000000000005,457.31707317073165
116,Damiere Byrd,WR,3000,6.51,460.82949308755764
117,Devin Smith,WR,3400,7.330000000000001,463.8472032742155
118,Ryan Switzer,WR,3000,6.4,468.75
119,Curtis Samuel,WR,4800,9.760000000000002,491.80327868852453
120,Ted Ginn,WR,3900,7.870000000000001,495.5527318932655
121,Deebo Samuel,WR,4500,9.020000000000001,498.89135254988906
122,Robby Anderson,WR,4800,9.489999999999998,505.79557428872505
123,Dontrelle Inman,WR,3000,5.930000000000001,505.902192242833
124,Jarius Wright,WR,3000,5.660000000000001,530.0353356890458
125,Tre'Quan Smith,WR,3700,6.9,536.231884057971
126,Jaron Brown,WR,3100,5.78,536.3321799307959
127,David Moore,WR,3100,5.74,540.0696864111499
128,Preston Williams,WR,3700,6.84,540.9356725146199
129,Josh Bellamy,WR,3200,5.84,547.945205479452
130,Jakeem Grant,WR,3500,6.289999999999999,556.4387917329094
131,Hunter Renfrow,WR,3700,6.630000000000001,558.0693815987933
132,Richie James,WR,3000,5.3,566.0377358490566
133,Demarcus Robinson,WR,5200,9.170000000000002,567.0665212649944
134,Mack Hollins,WR,3200,5.609999999999999,570.4099821746881
135,Zay Jones,WR,3300,5.750000000000001,573.9130434782608
136,Damion Willis,WR,3000,5.1899999999999995,578.0346820809249
137,Kenny Stills,WR,3900,6.64,587.3493975903615
138,Geronimo Allison,WR,4800,8.14,589.6805896805896
139,Willie Snead,WR,4200,6.97,602.5824964131995
140,Marquise Goodwin,WR,5000,8.11,616.5228113440198
141,KeeSean Johnson,WR,3400,5.4,629.6296296296296
142,Mecole Hardman,WR,5000,7.910000000000002,632.111251580278
143,Keke Coutee,WR,3400,5.300000000000001,641.5094339622641
144,DaeSean Hamilton,WR,4000,5.34,749.0636704119851
145,Alshon Jeffery,WR,5700,7.260000000000001,785.1239669421487
146,Zach Ertz,TE,5700,18.240000000000002,312.49999999999994
147,Mark Andrews,TE,4600,13.93,330.22254127781764
148,Austin Hooper,TE,3600,10.510000000000002,342.5309229305423
149,Greg Olsen,TE,3700,10.700000000000001,345.7943925233645
150,George Kittle,TE,5600,15.56,359.8971722365038
151,Evan Engram,TE,5200,14.340000000000002,362.6220362622036
152,Jason Witten,TE,3700,10.15,364.5320197044335
153,Darren Waller,TE,4100,11.15,367.7130044843049
154,T.J. Hockenson,TE,3500,9.340000000000002,374.73233404710913
155,Travis Kelce,TE,7100,18.869999999999994,376.25861155272935
156,Noah Fant,TE,2800,6.130000000000001,456.76998368678625
157,Vance McDonald,TE,4300,9.25,464.86486486486484
158,Kyle Rudolph,TE,3400,7.2700000000000005,467.67537826685003
159,Jared Cook,TE,3800,8.09,469.7156983930779
160,Ryan Griffin,TE,2500,5.18,482.6254826254827
161,Tyler Eifert,TE,3200,6.5200000000000005,490.7975460122699
162,O.J. Howard,TE,3800,7.670000000000001,495.43676662320723
163,Jack Doyle,TE,3000,5.970000000000001,502.5125628140703
164,Mike Gesicki,TE,2600,5.109999999999999,508.8062622309198
165,Will Dissly,TE,3400,6.61,514.3721633888048
166,Eric Ebron,TE,3800,7.37,515.6037991858888
167,Jimmy Graham,TE,4000,7.4799999999999995,534.75935828877
168,Blake Jarwin,TE,2900,5.19,558.766859344894
169,Pittsburgh Steelers,DST,2300,7.1000000000000005,323.943661971831
170,Los Angeles Chargers,DST,2500,7.5,333.3333333333333
171,New Orleans Saints,DST,2200,6.6,333.33333333333337
172,Detroit Lions,DST,2200,6.5,338.46153846153845
173,New England Patriots,DST,3800,11.200000000000001,339.2857142857143
174,Dallas Cowboys,DST,4300,12.2,352.45901639344265
175,Arizona Cardinals,DST,2700,7.500000000000001,359.99999999999994
176,Cincinnati Bengals,DST,2400,6.6000000000000005,363.6363636363636
177,Carolina Panthers,DST,2700,7.300000000000001,369.8630136986301
178,Kansas City Chiefs,DST,2500,6.3999999999999995,390.62500000000006
179,Buffalo Bills,DST,3400,8.3,409.6385542168674
180,Seattle Seahawks,DST,3200,7.8,410.2564102564103
181,San Francisco 49ers,DST,3200,7.6000000000000005,421.05263157894734
182,Indianapolis Colts,DST,2800,6.6000000000000005,424.2424242424242
183,Minnesota Vikings,DST,3300,7.7,428.57142857142856
184,New York Giants,DST,3000,6.800000000000001,441.17647058823525
185,Tampa Bay Buccaneers,DST,2900,6.5,446.15384615384613
186,Denver Broncos,DST,2600,5.800000000000001,448.27586206896547
187,Green Bay Packers,DST,3400,7.4,459.4594594594594
188,Houston Texans,DST,2800,5.9,474.57627118644064
189,Philadelphia Eagles,DST,3500,6.6000000000000005,530.3030303030303
190,Atlanta Falcons,DST,3100,5.4,574.074074074074
