,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
21,Kyle Rudolph,MIN,3.6,2.0,2.6,39.9,22.7,27.9,0.3,0.0,0.2,0.0,0.0,0.0,4.7,2.5,3.9,2,TE
22,Tyler Eifert,JAC,3.5,1.8,2.7,40.4,18.6,30.6,0.2,0.0,0.1,0.0,0.0,0.0,5.2,2.7,3.7,2,TE
23,Dan Arnold,ARI,3.1,1.2,2.0,39.4,16.0,26.0,0.3,0.0,0.2,0.0,0.0,0.0,6.0,2.3,3.6,2,TE
24,Mo Alie-Cox,IND,3.1,1.5,2.4,35.0,14.0,28.4,0.3,0.0,0.1,0.0,0.0,0.0,4.8,1.8,3.5,2,TE
25,Dawson Knox,BUF,3.1,1.3,2.3,43.0,18.0,28.5,0.2,0.0,0.1,0.0,0.0,0.0,5.1,2.0,3.4,2,TE
26,Ian Thomas,CAR,4.8,2.0,2.9,43.3,22.0,27.2,0.2,0.0,0.1,0.0,0.0,0.0,3.8,2.7,3.4,2,TE
27,Irv Smith,MIN,4.8,1.6,2.6,43.1,15.0,25.4,0.2,0.0,0.1,0.0,0.0,0.0,4.3,1.9,3.2,2,TE
28,Ryan Izzo,NE,2.3,1.4,1.8,30.0,16.0,22.0,0.3,0.1,0.2,0.0,0.0,0.0,4.9,2.2,3.1,2,TE
29,Anthony Firkser,TEN,2.2,1.1,1.6,28.0,15.8,20.3,0.2,0.1,0.1,0.0,0.0,0.0,4.2,2.1,2.8,2,TE
30,Jordan Akins,HOU,3.5,1.0,2.1,42.8,11.0,23.0,0.2,0.0,0.1,0.0,0.0,0.0,3.7,1.1,2.8,2,TE
31,Dalton Schultz,DAL,2.8,1.5,2.1,31.4,14.2,22.9,0.2,0.0,0.1,0.0,0.0,0.0,3.9,1.7,2.8,2,TE
32,Taysom Hill,NO,2.0,1.4,1.7,20.0,16.2,18.1,0.2,0.1,0.2,0.0,0.0,0.0,4.7,4.5,2.8,2,TE
33,Gerald Everett,LAR,2.9,1.0,1.9,33.4,7.0,20.8,0.2,0.0,0.1,0.0,0.0,0.0,4.1,0.7,2.7,2,TE
34,Will Dissly,SEA,3.3,0.8,1.6,36.8,12.7,19.5,0.2,0.0,0.1,0.0,0.0,0.0,3.1,1.7,2.6,2,TE
35,Robert Tonyan,GB,2.6,1.1,1.6,28.9,13.3,17.5,0.2,0.1,0.1,0.0,0.0,0.0,3.1,2.0,2.6,2,TE
36,Nick Boyle,BAL,3.8,1.0,2.0,33.0,15.4,19.3,0.2,0.0,0.1,0.0,0.0,0.0,2.8,1.6,2.4,2,TE
37,Vance McDonald,PIT,2.8,1.0,2.0,31.7,6.0,18.6,0.1,0.0,0.1,0.0,0.0,0.0,2.9,0.6,2.4,2,TE
38,Harrison Bryant,CLE,2.6,0.8,1.4,28.8,8.1,16.2,0.2,0.1,0.1,0.0,0.0,0.0,3.2,1.3,2.3,2,TE
39,Josh Hill,NO,2.1,0.6,1.6,23.1,4.8,16.3,0.1,0.1,0.1,0.0,0.0,0.0,2.9,0.8,2.2,2,TE
40,Cameron Brate,TB,2.0,0.9,1.3,21.6,9.0,13.5,0.3,0.1,0.1,0.0,0.0,0.0,3.3,1.5,2.1,2,TE
41,Ross Dwelley,SF,1.9,0.8,1.4,19.7,6.0,14.0,0.2,0.1,0.1,0.0,0.0,0.0,2.9,1.1,2.1,2,TE
42,MyCole Pruitt,TEN,1.4,0.9,1.2,16.1,10.9,13.7,0.3,0.0,0.1,0.0,0.0,0.0,3.4,1.7,2.1,2,TE
43,Noah Togiai,IND,1.8,0.7,1.3,23.0,5.8,14.3,0.2,0.0,0.1,0.0,0.0,0.0,3.2,1.2,2.1,2,TE
44,Ryan Griffin,NYJ,2.5,0.9,1.4,22.8,10.0,14.4,0.3,0.0,0.1,0.0,0.0,0.0,4.1,1.3,2.0,2,TE
45,Jason Witten,LV,3.3,0.7,1.6,29.8,5.8,14.9,0.1,0.0,0.1,0.0,0.1,0.0,2.4,0.6,1.9,2,TE
46,James O'Shaughnessy,JAC,1.8,0.9,1.4,18.1,7.9,14.2,0.1,0.1,0.1,0.0,0.0,0.0,2.1,1.1,1.9,2,TE
47,Cole Kmet,CHI,2.1,0.7,1.3,23.3,8.0,14.2,0.2,0.0,0.1,0.0,0.1,0.0,3.5,1.0,1.8,2,TE
48,Blake Bell,DAL,1.7,0.7,1.2,19.0,6.9,12.7,0.1,0.1,0.1,0.0,0.0,0.0,2.4,1.3,1.8,2,TE
49,Jace Sternberger,GB,2.8,0.7,1.3,30.7,7.5,13.6,0.1,0.0,0.1,0.0,0.0,0.0,1.9,1.1,1.7,2,TE
50,Kaden Smith,NYG,2.3,0.7,1.2,24.9,5.7,12.8,0.1,0.0,0.1,0.0,0.0,0.0,2.7,0.6,1.6,2,TE
51,Jesse James,DET,1.7,0.5,1.1,18.7,5.9,12.5,0.1,0.0,0.1,0.0,0.0,0.0,2.1,0.9,1.6,2,TE
52,Devin Asiasi,NE,2.0,0.6,1.0,22.6,5.8,11.7,0.1,0.0,0.1,0.0,0.0,0.0,1.7,0.6,1.5,2,TE
53,Jaeden Graham,ATL,1.1,0.6,0.9,14.0,6.3,10.6,0.1,0.0,0.1,0.0,0.0,0.0,2.0,1.0,1.4,2,TE
54,Jacob Hollister,SEA,1.8,0.6,1.2,20.1,5.9,12.1,0.1,0.0,0.0,0.0,0.0,0.0,2.2,0.6,1.4,2,TE
55,Marcedes Lewis,GB,1.3,0.7,0.9,13.9,7.0,10.0,0.1,0.0,0.1,0.0,0.0,0.0,2.0,1.1,1.4,2,TE
56,Virgil Green,LAC,1.8,0.6,1.0,19.9,5.5,10.5,0.1,0.0,0.1,0.0,0.0,0.0,1.6,0.8,1.4,2,TE
57,Foster Moreau,LV,1.8,0.3,0.9,20.1,3.1,9.0,0.2,0.0,0.1,0.0,0.0,0.0,2.1,0.5,1.4,2,TE
58,Adam Trautman,NO,1.7,0.3,0.9,18.4,3.2,9.7,0.1,0.0,0.0,0.0,0.0,0.0,1.3,0.3,1.2,2,TE
59,Demetrius Harris,CHI,1.2,0.4,0.7,12.0,3.7,7.9,0.2,0.0,0.1,0.0,0.0,0.0,2.4,0.6,1.2,2,TE
60,Nick Vannett,DEN,1.4,0.3,1.1,15.8,2.9,9.6,0.1,0.0,0.0,0.0,0.0,0.0,1.4,0.4,1.1,2,TE
61,Drew Sample,CIN,1.7,0.2,0.9,18.9,1.9,9.0,0.1,0.0,0.0,0.0,0.0,0.0,1.4,0.3,1.1,2,TE
62,Levine Toilolo,NYG,1.6,0.1,0.8,18.2,0.8,9.1,0.1,0.0,0.0,0.0,0.0,0.0,2.4,0.1,1.1,2,TE
63,Luke Stocker,ATL,1.3,0.3,0.9,12.9,2.4,8.4,0.1,0.0,0.0,0.0,0.0,0.0,1.7,0.4,1.0,2,TE
64,Ricky Seals-Jones,KC,0.8,0.1,0.5,10.7,0.8,6.1,0.2,0.0,0.1,0.0,0.0,0.0,2.3,0.1,1.0,2,TE
65,Tyler Kroft,BUF,1.2,0.4,0.8,13.3,4.0,8.1,0.1,0.0,0.0,0.0,0.0,0.0,1.4,0.6,1.0,2,TE
66,Chris Manhertz,CAR,1.3,0.3,0.8,14.2,2.6,7.8,0.1,0.0,0.0,0.0,0.0,0.0,1.2,0.4,1.0,2,TE
67,Jeremy Sprinkle,WAS,1.3,0.4,0.8,14.9,3.6,8.3,0.1,0.0,0.0,0.0,0.0,0.0,1.7,0.5,1.0,2,TE
68,Charlie Woerner,SF,1.1,0.1,0.6,12.1,1.0,6.4,0.1,0.0,0.0,0.0,0.0,0.0,1.2,0.1,0.9,2,TE
69,Jake Butt,DEN,1.1,0.5,0.8,12.0,3.8,8.1,0.1,0.0,0.0,0.0,0.0,0.0,1.4,0.4,0.9,2,TE
70,Andrew Beck,DEN,1.1,0.2,0.7,10.7,1.0,5.9,0.1,0.0,0.1,0.0,0.0,0.0,1.7,0.2,0.9,2,TE
71,Xavier Grimble,BAL,0.5,0.5,0.5,4.9,4.9,4.9,0.1,0.1,0.1,0.0,0.0,0.0,0.8,0.8,0.8,2,TE
72,Josiah Deguara,GB,0.7,0.7,0.7,7.8,7.8,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,2,TE
73,Farrod Green,IND,0.8,0.2,0.5,7.3,3.0,5.5,0.1,0.0,0.0,0.0,0.0,0.0,1.3,0.4,0.7,2,TE
74,Stephen Carlson,CLE,0.6,0.2,0.4,7.9,2.0,5.1,0.1,0.0,0.0,0.0,0.0,0.0,1.4,0.3,0.7,2,TE
75,Jordan Thomas,ARI,0.8,0.2,0.5,6.3,3.0,5.2,0.1,0.0,0.0,0.0,0.0,0.0,1.2,0.4,0.7,2,TE
76,Darrell Daniels,ARI,0.8,0.2,0.5,9.4,2.0,5.2,0.1,0.0,0.0,0.0,0.0,0.0,1.5,0.2,0.7,2,TE
77,Reggie Gilliam,BUF,0.6,0.6,0.6,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.7,2,TE
78,Luke Willson,SEA,1.1,0.2,0.6,12.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.7,2,TE
79,Stephen Anderson,LAC,1.1,0.3,0.6,12.7,2.7,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.6,2,TE
80,Donald Parham,LAC,0.6,0.6,0.6,6.4,6.4,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,2,TE
81,Tyler Conklin,MIN,0.8,0.3,0.6,8.6,3.8,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,0.6,2,TE
82,Nick Keizer,KC,1.1,0.0,0.5,12.5,0.3,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.6,2,TE
83,Derek Carrier,LV,0.7,0.3,0.4,5.8,2.4,4.0,0.1,0.0,0.0,0.0,0.0,0.0,1.2,0.4,0.6,2,TE
84,Trevon Wesco,NYJ,1.1,0.1,0.5,11.6,1.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.6,2,TE
85,Adam Shaheen,MIA,1.3,0.2,0.6,14.0,2.0,6.1,0.0,0.0,0.0,0.0,0.1,0.0,0.6,0.2,0.6,2,TE
86,Albert Okwuegbunam,DEN,0.5,0.5,0.5,5.4,5.4,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2,TE
87,Ben Ellefson,JAC,0.5,0.5,0.5,5.3,5.3,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2,TE
88,Durham Smythe,MIA,1.1,0.1,0.5,12.3,0.5,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.5,2,TE
89,Richard Rodgers,PHI,0.7,0.1,0.3,6.7,0.6,2.8,0.1,0.0,0.0,0.0,0.0,0.0,1.3,0.1,0.5,2,TE
90,Pharaoh Brown,HOU,0.6,0.2,0.4,6.3,2.2,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.5,2,TE
91,Daniel Brown,NYJ,0.5,0.5,0.5,5.3,4.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,2,TE
92,Cethan Carter,CIN,0.8,0.2,0.4,9.0,2.0,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,2,TE
93,JP Holtz,CHI,0.7,0.1,0.4,8.6,0.7,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.4,2,TE
94,Marcus Baugh,WAS,0.5,0.2,0.4,5.7,2.0,3.8,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,2,TE
95,Troy Fumagalli,HOU,0.3,0.3,0.3,2.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,2,TE
96,Deon Yelder,KC,0.4,0.2,0.3,4.7,2.1,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.4,2,TE
97,Hale Hentges,IND,0.3,0.3,0.3,3.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,2,TE
98,Johnny Mundt,LAR,0.6,0.1,0.3,6.1,0.7,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.3,2,TE
99,Eric Saubert,JAC,0.2,0.2,0.2,2.1,2.1,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,2,TE
100,Sean McKeon,DAL,0.3,0.3,0.3,3.2,3.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,2,TE
101,Kahale Warring,HOU,0.2,0.2,0.2,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.2,2,TE
102,Jesper Horsted,CHI,0.1,0.1,0.1,1.1,1.1,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,2,TE
103,Jordan Franks,CLE,0.1,0.1,0.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,2,TE
104,Jason Croom,PHI,0.1,0.1,0.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,2,TE
105,Evan Baylis,ARI,0.1,0.1,0.1,0.7,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,2,TE
106,Antony Auclair,TB,0.1,0.1,0.1,0.7,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,2,TE
107,Patrick Scales,CHI,0.1,0.1,0.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,2,TE
108,Isaac Nauta,DET,0.1,0.1,0.1,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,2,TE
109,Jakob Johnson,NE,0.1,0.1,0.1,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,2,TE
110,Cole Hikutini,DAL,0.1,0.1,0.1,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,2,TE
111,Temarrick Hemingway,WAS,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,TE
112,Tanner Hudson,TB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,TE
113,Jacob Breeland,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,TE
114,Lee Smith,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,TE
115,Colby Parkinson,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,TE
116,Geoff Swaim,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,TE
117,Brycen Hopkins,LAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,TE
118,Zach Gentry,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,TE
