,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,ATT_MAX,ATT_MIN,ATT_MID,YDS.1_MAX,YDS.1_MIN,YDS.1_MID,TDS.1_MAX,TDS.1_MIN,TDS.1_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
97,Darnell Mooney,CHI,2.4,1.0,1.5,33.6,12.2,18.7,0.2,0.1,0.1,0.1,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,4.6,1.5,2.4,2,WR
98,Andy Isabella,ARI,1.8,0.3,1.1,26.4,5.8,16.4,0.2,0.0,0.1,0.5,0.3,0.3,2.0,0.7,1.4,0.0,0.0,0.0,0.0,0.0,0.0,3.9,0.9,2.3,2,WR
99,Javon Wims,CHI,2.2,0.7,1.4,27.5,7.6,16.4,0.2,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.7,1.0,2.3,2,WR
100,Marquez Callaway,NO,1.8,0.7,1.3,21.0,9.4,15.1,0.2,0.1,0.1,0.0,0.0,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.3,2.2,2,WR
101,Deonte Harris,NO,2.3,0.1,1.4,34.9,0.6,16.4,0.1,0.0,0.1,0.9,0.0,0.4,4.0,0.0,2.3,0.0,0.0,0.0,0.0,0.2,0.1,4.5,0.1,2.2,2,WR
102,Ted Ginn,CHI,2.0,2.0,2.0,22.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,2.2,2.2,2,WR
103,Devin Duvernay,BAL,2.3,0.4,1.3,28.9,5.0,16.6,0.2,0.0,0.1,0.2,0.0,0.1,1.2,0.0,0.6,0.0,0.0,0.0,0.0,0.1,0.0,4.2,0.7,2.1,2,WR
104,Tim Patrick,DEN,2.0,1.0,1.5,22.0,14.7,18.3,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.7,2.1,2,WR
105,Rashard Higgins,CLE,2.0,0.3,1.2,23.0,6.1,16.3,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.8,2.1,2,WR
106,Jalen Guyton,LAC,2.0,0.5,1.2,25.1,5.5,15.4,0.1,0.0,0.1,0.1,0.0,0.0,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.7,2.0,2,WR
107,Phillip Dorsett,SEA,1.0,0.8,0.9,14.7,12.9,13.8,0.1,0.1,0.1,0.0,0.0,0.0,1.2,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.9,2.0,2,WR
108,KJ Hamler,DEN,2.1,0.4,1.3,27.0,5.9,16.3,0.1,0.0,0.0,0.1,0.0,0.1,0.7,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.8,1.9,2,WR
109,Dante Pettis,SF,1.4,0.3,0.7,19.5,6.9,11.9,0.2,0.0,0.1,0.0,0.0,0.0,0.4,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.9,1.7,2,WR
110,Jakobi Meyers,NE,1.6,0.5,1.1,20.1,7.1,14.2,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,0.9,1.7,2,WR
111,JJ Arcega-Whiteside,PHI,1.9,0.2,1.1,26.2,4.0,15.1,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.6,2,WR
112,DaeSean Hamilton,DEN,2.0,0.8,1.3,23.8,6.0,12.9,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,0.8,1.6,2,WR
113,Cody Hollister,TEN,0.9,0.9,0.9,12.5,12.5,12.5,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,1.6,2,WR
114,Alex Erickson,CIN,1.6,0.3,1.1,18.6,3.0,12.1,0.1,0.0,0.0,0.4,0.0,0.2,2.0,0.1,1.2,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.6,1.6,2,WR
115,Austin Carr,NO,1.0,1.0,1.0,11.6,11.6,11.6,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.5,2,WR
116,KhaDarel Hodge,CLE,1.3,0.6,0.9,16.0,7.5,11.6,0.1,0.0,0.0,0.3,0.0,0.2,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.1,1.5,2,WR
