Player,Team,Position,Salary,Name + ID,AvgPointsPerGame,Draft Kings_MIN,Draft Kings_MID,Draft Kings_MAX,Dynasty_MIN,Dynasty_MID,Dynasty_MAX,Redraft_MIN,Redraft_MID,Redraft_MAX,Draft Kings Value_MAX,Draft Kings Value_MID,Draft Kings Value_MIN,Draft Kings_MID_Rank,Draft Kings_MID_Tier,Draft Kings Value_MID_Rank,Draft Kings Value_MID_Tier,Min_Tier,Add_Tier
Kyler Murray,ARI,QB,6100,Kyler Murray (15355534),27.3,16.274,22.358999999999995,31.272999999999996,15.074,21.054,28.688000000000002,16.074,21.853999999999996,29.388,374.83101880299864,272.82078804955506,195.05643846129252,5,2,1,1,1,3
Matt Ryan,ATL,QB,6600,Matt Ryan (15355529),27.9,20.768,23.700000000000003,26.08,16.468,19.700000000000003,22.380000000000003,17.468,20.500000000000004,22.98,317.7966101694915,278.4810126582278,253.0674846625767,3,2,2,1,1,3
Jared Goff,LAR,QB,5800,Jared Goff (15355541),11.5,16.674999999999997,20.125000000000007,24.1,13.900000000000002,16.850000000000005,20.200000000000003,15.000000000000002,17.750000000000007,21.000000000000004,347.8260869565218,288.19875776397504,240.66390041493776,9,3,3,2,2,5
Josh Allen,BUF,QB,6700,Josh Allen (15355528),33.18,17.686000000000003,22.865999999999996,31.15,16.186000000000003,21.766,29.000000000000004,17.186000000000003,22.565999999999995,29.700000000000003,378.83071355874694,293.0114580600018,215.08828250401285,4,2,4,2,2,4
Deshaun Watson,HOU,QB,6400,Deshaun Watson (15355531),21.82,14.919999999999998,21.345999999999997,28.75,13.62,19.226000000000003,25.15,14.62,20.026,25.75,428.95442359249336,299.82198069896003,222.6086956521739,7,3,5,3,3,6
Patrick Mahomes,KC,QB,7700,Patrick Mahomes (15355525),20.44,19.68,25.255,28.929999999999996,17.48,22.130000000000003,25.929999999999996,18.18,22.630000000000003,25.929999999999996,391.260162601626,304.8901207681647,266.1596958174905,2,1,6,3,1,4
Tom Brady,TB,QB,6500,Tom Brady (15355530),22.46,16.160000000000004,21.285999999999994,26.34,14.91,18.866,23.240000000000002,15.810000000000004,19.366,23.240000000000002,402.22772277227716,305.36502865733354,246.77296886864085,8,3,7,3,3,6
Aaron Rodgers,GB,QB,6900,Aaron Rodgers (15355526),33.76,17.954,22.347,27.580000000000002,16.024,19.882,24.480000000000004,16.824,20.282000000000004,24.480000000000004,384.3154728751253,308.76627735266476,250.18129079042782,6,2,8,3,2,5
Mitchell Trubisky,CHI,QB,5500,Mitchell Trubisky (15355544),24.28,13.378,17.691,24.05,12.078000000000001,16.596000000000004,21.5,13.078000000000001,17.396,22.200000000000003,411.12273882493645,310.89254423153017,228.69022869022868,16,5,9,3,3,8
Lamar Jackson,BAL,QB,8200,Lamar Jackson (15355524),27.5,20.706000000000003,25.889999999999997,33.980000000000004,19.506,25.089999999999996,33.18,20.306,25.589999999999996,33.18,396.02047715637974,316.7246040942449,241.31842260153027,1,1,10,3,1,4
Carson Wentz,PHI,QB,6000,Carson Wentz (15355535),16.0,14.872,18.840999999999994,22.450999999999993,13.332,16.796,20.056,14.332,17.595999999999997,20.656,403.44271113501884,318.4544344780002,267.2486748919871,11,4,11,3,3,7
Matthew Stafford,DET,QB,6200,Matthew Stafford (15355533),17.18,16.569999999999997,19.373,23.189999999999998,14.12,16.638,19.940000000000005,15.219999999999999,17.438000000000002,20.540000000000003,374.17018708509363,320.033035668198,267.3566192324278,10,4,12,3,3,7
Ryan Tannehill,TEN,QB,5900,Ryan Tannehill (15355538),19.36,14.54,18.01,22.914,13.440000000000001,17.210000000000004,21.884000000000004,14.24,17.810000000000002,21.884000000000004,405.77716643741405,327.59578012215434,257.48450728812077,13,5,13,4,4,9
Teddy Bridgewater,CAR,QB,5800,Teddy Bridgewater (15355539),19.36,11.564,17.621,24.78,10.564,15.926000000000002,21.78,11.363999999999999,16.526000000000003,21.78,501.55655482531995,329.152715509903,234.0597255851493,17,5,14,4,4,9
Tyrod Taylor,LAC,QB,5300,Tyrod Taylor (15355546),9.02,11.792,16.074000000000005,22.29,10.392,15.174,21.14,11.392,15.874000000000004,21.540000000000003,449.4572591587517,329.7250217742938,237.77478689995516,20,6,15,4,4,10
Kirk Cousins,MIN,QB,5900,Kirk Cousins (15355536),22.76,12.749999999999998,17.775,22.570999999999998,11.45,16.2,19.776000000000003,12.45,16.900000000000002,20.376,462.74509803921575,331.9268635724332,261.3973683044615,14,5,16,4,4,9
Philip Rivers,IND,QB,5900,Philip Rivers (15355537),19.82,12.440000000000001,17.744999999999997,24.14,11.24,15.469999999999999,20.440000000000005,12.24,16.37,21.14,474.27652733118964,332.48802479571714,244.4076222038111,15,5,17,4,4,9
Ryan Fitzpatrick,MIA,QB,5200,Ryan Fitzpatrick (15355547),8.44,10.12,15.565000000000001,24.139999999999997,8.32,14.290000000000003,20.240000000000002,9.82,15.390000000000002,21.04,513.8339920948617,334.08287825248954,215.4101077050539,22,6,18,4,4,10
Ben Roethlisberger,PIT,QB,6300,Ben Roethlisberger (15355532),22.06,14.660000000000002,18.728,23.002000000000002,13.46,16.518,19.812,14.46,17.418000000000003,20.612000000000002,429.74079126875847,336.3947031183255,273.889227023737,12,4,19,4,4,8
Gardner Minshew,JAC,QB,5800,Gardner Minshew II (15355540),20.82,12.664,17.052999999999997,22.480000000000004,11.164,15.818,20.180000000000003,12.164,16.518,20.580000000000005,457.991156032849,340.11610860259196,258.0071174377224,18,5,20,4,4,9
Jimmy Garoppolo,SF,QB,5700,Jimmy Garoppolo (15355543),19.26,12.57,16.363,20.750000000000004,11.170000000000002,15.177999999999997,18.750000000000007,12.270000000000001,16.078,19.450000000000006,453.46062052505965,348.34688015645054,274.69879518072287,19,6,21,5,5,11
Daniel Jones,NYG,QB,5800,Daniel Jones (15355542),19.36,12.152000000000001,15.962,20.099999999999994,10.251999999999999,14.572,18.45,11.452,15.572000000000001,19.15,477.2876892692561,363.3629870943491,288.5572139303483,21,6,22,6,6,12
