,Player,Team,Position,Salary,Name + ID,AvgPointsPerGame,Draft Kings_MIN,Draft Kings_MID,Draft Kings_MAX,Dynasty_MIN,Dynasty_MID,Dynasty_MAX,Redraft_MIN,Redraft_MID,Redraft_MAX,Draft Kings Value_MAX,Draft Kings Value_MID,Draft Kings Value_MIN,Draft Kings_MID_Rank,Draft Kings_MID_Tier,Draft Kings Value_MID_Rank,Draft Kings Value_MID_Tier,Min_Tier,Add_Tier,FPTS,%Drafted,Real_Value
18,Baker Mayfield,CLE,QB,5700.0,Baker Mayfield (15607549),14.85,12.620000000000005,16.066,18.671,11.22,14.966,17.576,12.420000000000002,15.966,18.476000000000006,451.6640253565769,354.78650566413546,305.28627282952175,18,7,19,6,6,13,7.26,0.02,785.1239669421487
19,Kyle Allen,WAS,QB,5100.0,Kyle Allen (15607561),9.66,9.97,14.019999999999998,18.194,8.47,12.72,16.664,9.47,13.72,17.564,511.53460381143435,363.7660485021399,280.3121908321425,20,8,20,7,7,15,18.0,0.06,283.3333333333333
20,Joe Flacco,NYJ,QB,5100.0,Joe Flacco (15607560),7.22,10.312000000000003,13.68,17.058999999999994,8.912,12.68,15.654000000000002,10.112000000000002,13.58,16.354000000000006,494.5694336695111,372.80701754385973,298.9624245266428,21,8,21,7,7,15,6.44,0.09,791.9254658385092
21,Drew Lock,DEN,QB,5400.0,Drew Lock (15607555),6.47,10.98,13.152000000000001,16.798,9.28,11.952,15.437999999999999,10.579999999999998,12.852,16.137999999999998,491.80327868852464,410.5839416058394,321.4668412906299,22,8,22,8,8,16,5.46,0.01,989.010989010989
22,Derrick Henry,TEN,RB,7300.0,Derrick Henry (15607597),19.2,19.285,22.94,25.06,16.14,18.99,20.76,16.790000000000006,19.84,21.96,378.53253824215716,318.2214472537054,291.3008778930567,1,1,1,1,1,2,43.4,25.94,168.20276497695852
23,Mike Davis,CAR,RB,7000.0,Mike Davis (15607603),18.12,14.900000000000002,20.43,26.71,12.499999999999998,17.73,23.260000000000005,14.7,20.33,26.610000000000007,469.7986577181208,342.63338228095944,262.0741295394983,2,2,2,2,2,4,12.5,72.8,560.0
24,Phillip Lindsay,DEN,RB,4300.0,Phillip Lindsay (15607651),4.5,9.060000000000002,12.18,15.1,7.860000000000001,10.830000000000002,13.6,8.860000000000003,12.080000000000002,15.1,474.61368653421613,353.0377668308702,284.76821192052984,16,7,3,2,2,9,13.1,5.88,328.2442748091603
25,Antonio Gibson,WAS,RB,5500.0,Antonio Gibson (15607625),13.1,11.11,15.4,19.580000000000005,9.61,13.85,17.980000000000004,10.91,15.3,19.580000000000005,495.049504950495,357.1428571428571,280.8988764044944,10,5,4,2,2,7,9.5,1.36,578.9473684210526
26,Alexander Mattison,MIN,RB,7200.0,Alexander Mattison (15607599),8.92,9.28,20.15,30.219999999999995,8.58,16.84,25.12,9.08,18.19,27.12,775.8620689655171,357.3200992555832,238.25281270681668,3,2,5,2,2,4,4.0,70.94,1800.0
27,Devonta Freeman,NYG,RB,4900.0,Devonta Freeman (15607639),9.5,9.03,13.6,19.53,7.929999999999999,12.200000000000005,17.73,8.93,13.500000000000002,19.43,542.6356589147288,360.2941176470588,250.89605734767028,15,6,6,2,2,8,6.7,2.5,731.3432835820895
28,Myles Gaskin,MIA,RB,5400.0,Myles Gaskin (15607629),13.72,9.05,14.89,19.43,7.4,12.89,16.93,8.85,14.79,19.43,596.6850828729282,362.65950302216254,277.92074112197633,13,5,7,2,2,7,16.6,33.2,325.3012048192771
29,Kareem Hunt,CLE,RB,6900.0,Kareem Hunt (15607605),17.6,12.85,18.69,24.61000000000001,11.45,16.99,21.56000000000001,12.65,18.59,23.56000000000001,536.964980544747,369.1813804173355,280.37383177570086,5,3,8,2,2,5,7.7,0.9,896.1038961038961
30,David Montgomery,CHI,RB,5800.0,David Montgomery (15607623),13.42,11.05,15.63,21.09,9.85,14.18,19.09,10.85,15.53,20.99,524.8868778280543,371.08125399872046,275.01185395922244,9,5,9,2,2,7,13.7,48.07,423.35766423357666
31,David Johnson,HOU,RB,5400.0,David Johnson (15607627),12.6,9.79,13.88,18.98,8.39,12.33,17.03,9.59,13.78,18.880000000000006,551.5832482124616,389.04899135446686,284.51001053740777,14,6,10,3,3,9,13.9,1.58,388.48920863309354
32,Ronald Jones,TB,RB,6000.0,Ronald Jones II (15607621),14.1,11.03,15.25,19.65,9.83,13.9,18.000000000000004,10.83,15.15,19.550000000000004,543.9709882139618,393.4426229508197,305.34351145038164,11,5,11,3,3,8,29.1,2.01,206.18556701030926
33,Jonathan Taylor,IND,RB,6400.0,Jonathan Taylor (15607611),14.88,12.770000000000005,16.159999999999997,22.28,11.670000000000002,14.96,19.58,12.570000000000002,16.06,21.130000000000006,501.1746280344556,396.0396039603961,287.25314183123885,8,5,12,3,3,8,15.5,4.88,412.9032258064516
34,James Robinson,JAC,RB,6800.0,James Robinson (15607607),18.12,13.180000000000005,17.15,22.669999999999995,11.830000000000002,15.45,20.51,12.980000000000002,17.05,22.51,515.9332321699543,396.50145772594766,299.95588883987654,6,4,13,3,3,7,15.3,6.18,444.4444444444444
35,Aaron Jones,GB,RB,7600.0,Aaron Jones (15607595),26.22,13.12,18.969999999999995,22.0,11.32,17.02,19.9,12.92,18.87,21.9,579.2682926829267,400.63257775434914,345.4545454545455,4,3,14,3,3,6,13.1,2.45,580.1526717557252
36,James Conner,PIT,RB,7100.0,James Conner (15607601),17.5,13.410000000000002,16.99,21.91,11.81,15.29,19.61,13.21,16.89,21.81,529.455630126771,417.8928781636257,324.0529438612506,7,4,15,4,4,8,20.2,0.75,351.4851485148515
37,Todd Gurley,ATL,RB,6300.0,Todd Gurley II (15607613),16.46,11.700000000000005,15.06,19.24,10.7,13.81,17.39,11.500000000000002,14.96,19.14,538.4615384615383,418.32669322709165,327.4428274428275,12,5,16,4,4,9,9.7,1.53,649.4845360824743
38,Adrian Peterson,DET,RB,4700.0,Adrian Peterson (15607643),9.4,7.0,11.11,17.16,6.8,10.510000000000002,16.16,6.8,11.010000000000002,17.060000000000002,671.4285714285714,423.042304230423,273.8927738927739,17,7,17,4,4,11,12.8,0.24,367.1875
39,Nyheim Hines,IND,RB,4000.0,Nyheim Hines (15607763),10.0,5.690000000000001,8.57,11.670000000000002,4.239999999999998,7.02,9.72,5.590000000000002,8.57,11.670000000000002,702.9876977152899,466.74445740956827,342.75921165381317,23,8,18,5,5,13,7.7,0.03,519.4805194805194
40,James White,NE,RB,4800.0,James White (15607641),10.55,7.0,10.17,13.12,5.2,8.07,10.62,6.9,10.17,13.12,685.7142857142858,471.97640117994104,365.8536585365853,18,7,19,5,5,12,15.3,0.12,313.7254901960784
41,Frank Gore,NYJ,RB,4000.0,Frank Gore (15607775),4.7,4.9300000000000015,8.299999999999999,11.09,4.4300000000000015,7.65,10.19,4.83,8.299999999999999,11.09,811.3590263691682,481.92771084337363,360.68530207394053,24,8,20,5,5,13,11.0,0.07,363.6363636363636
42,Jamaal Williams,GB,RB,4000.0,Jamaal Williams (15607673),9.42,4.49,8.24,12.44,3.59,6.84,10.44,4.39,8.24,12.44,890.8685968819599,485.4368932038834,321.54340836012864,25,8,21,5,5,13,3.4,0.05,1176.4705882352941
43,JD McKissic,WAS,RB,4400.0,J.D. McKissic (15607649),7.18,5.75,8.63,10.67,4.050000000000002,6.98,8.87,5.3500000000000005,8.530000000000001,10.67,765.2173913043479,509.84936268829665,412.37113402061857,22,8,22,6,6,14,14.4,0.05,305.55555555555554
44,D'Andre Swift,DET,RB,4500.0,D'Andre Swift (15607647),10.4,5.96,8.8,12.64,4.61,7.15,10.59,5.8599999999999985,8.700000000000001,12.64,755.0335570469798,511.3636363636363,356.01265822784814,21,8,23,6,6,14,30.3,1.02,148.5148514851485
45,Damien Harris,NE,RB,5000.0,Damien Harris (15607637),13.0,5.579999999999999,9.77,17.83,5.379999999999999,9.170000000000002,16.430000000000003,5.379999999999999,9.670000000000002,17.73,896.057347670251,511.7707267144318,280.42624789680315,19,7,24,6,6,13,4.3,0.18,1162.7906976744187
46,Duke Johnson,HOU,RB,4000.0,Duke Johnson (15607701),3.93,3.98,7.34,10.09,3.13,6.090000000000002,8.44,3.88,7.239999999999998,10.09,1005.0251256281407,544.9591280653951,396.43211100099114,27,8,25,7,7,15,2.1,0.0,1904.7619047619046
47,Mark Ingram,BAL,RB,5100.0,Mark Ingram II (15607633),7.6,5.44,9.25,12.72,4.989999999999998,8.500000000000002,11.37,5.34,9.15,12.62,937.5,551.3513513513514,400.9433962264151,20,8,26,7,7,15,2.0,0.24,2550.0
48,Rex Burkhead,NE,RB,4600.0,Rex Burkhead (15607645),13.22,4.6800000000000015,8.08,11.260000000000002,3.68,6.9300000000000015,9.91,4.58,7.979999999999999,11.260000000000002,982.9059829059828,569.3069306930693,408.525754884547,26,8,27,8,8,16,1.4,0.11,3285.714285714286
49,Davante Adams,GB,WR,8000.0,Davante Adams (15607803),25.6,20.85,23.175,27.200000000000006,16.19,17.68,20.200000000000006,19.64,21.33,24.200000000000006,383.6930455635492,345.1995685005394,294.11764705882354,1,1,1,1,1,2,12.1,11.66,661.1570247933885
50,Terry McLaurin,WAS,WR,5700.0,Terry McLaurin (15607841),16.52,12.21,16.27,21.725,9.86,13.62,17.66,12.11,16.27,20.51,466.83046683046683,350.33804548248315,262.37054085155347,8,3,2,1,1,4,14.4,23.09,395.8333333333333
51,Kenny Golladay,DET,WR,6200.0,Kenny Golladay (15607831),16.95,13.76,17.56,26.0,11.56,14.86,19.6,13.66,17.56,23.6,450.5813953488372,353.0751708428246,238.46153846153842,4,3,3,1,1,4,17.5,51.57,354.2857142857143
52,Darius Slayton,NYG,WR,5400.0,Darius Slayton (15607849),15.3,12.47,15.08,21.75,10.320000000000002,12.78,17.700000000000006,12.37,15.08,20.700000000000006,433.0392943063352,358.0901856763926,248.27586206896552,16,4,4,1,1,5,11.8,0.76,457.62711864406776
53,Adam Thielen,MIN,WR,7300.0,Adam Thielen (15607807),22.18,16.18,20.149999999999995,24.925,13.43,16.21,19.43,16.080000000000002,19.36,22.93,451.17428924598266,362.28287841191076,292.8786359077232,2,2,5,1,1,3,14.1,63.03,517.7304964539007
54,Jeff Smith,NYJ,WR,3000.0,Jeff Smith (15608077),10.2,5.050000000000002,8.17,12.34,3.8,6.4700000000000015,10.04,4.95,8.17,12.34,594.0594059405938,367.1970624235006,243.11183144246357,49,7,6,2,2,9,1.8,1.28,1666.6666666666665
55,Tyler Boyd,CIN,WR,5800.0,Tyler Boyd (15607839),15.52,12.24,15.590000000000002,22.2,9.740000000000002,12.440000000000005,18.0,12.14,15.490000000000002,21.6,473.85620915032683,372.03335471456063,261.26126126126127,13,4,7,2,2,6,12.9,0.56,449.61240310077517
56,Darnell Mooney,CHI,WR,3000.0,Darnell Mooney (15608011),7.34,5.57,8.02,10.3,4.12,6.32,8.3,5.47,8.02,10.3,538.5996409335727,374.0648379052369,291.26213592233006,50,7,8,2,2,9,6.6,2.29,454.54545454545456
57,AJ Brown,TEN,WR,5600.0,A.J. Brown (15607845),15.05,12.53,14.92,21.375,10.53,12.62,17.450000000000006,12.53,14.92,19.950000000000006,446.927374301676,375.3351206434317,261.98830409356725,18,4,9,2,2,6,22.6,70.79,247.787610619469
58,TY Hilton,IND,WR,5000.0,T.Y. Hilton (15607861),8.42,10.48,13.22,18.02,8.580000000000002,10.97,15.52,10.48,13.22,18.02,477.0992366412214,378.21482602118,277.4694783573807,24,5,10,2,2,7,2.1,1.09,2380.9523809523807
59,Chase Claypool,PIT,WR,5200.0,Chase Claypool (15607853),18.38,10.22,13.73,19.2,8.52,11.48,16.2,10.12,13.73,19.2,508.80626223091974,378.73270211216317,270.83333333333337,22,5,11,2,2,7,18.1,36.3,287.29281767955797
60,Jamison Crowder,NYJ,WR,6100.0,Jamison Crowder (15607833),25.5,13.85,16.1,23.1,10.950000000000005,13.05,18.26,13.75,16.000000000000004,21.36,440.43321299638984,378.8819875776397,264.0692640692641,9,4,12,2,2,6,11.8,7.2,516.9491525423729
61,Robby Anderson,CAR,WR,6300.0,Robby Anderson (15607825),20.24,14.05,16.49,22.5,11.15,13.490000000000002,18.1,13.85,16.39,21.6,448.3985765124555,382.04972710733773,280.0,7,3,13,2,2,5,11.7,3.05,538.4615384615385
62,Brandin Cooks,HOU,WR,5000.0,Brandin Cooks (15607859),11.38,10.01,13.03,18.81,8.01,10.78,15.81,10.01,13.03,18.81,499.5004995004995,383.7298541826554,265.8160552897395,27,5,14,2,2,7,21.8,2.48,229.3577981651376
63,Tee Higgins,CIN,WR,4700.0,Tee Higgins (15607879),10.14,9.09,12.150000000000002,14.12,7.04,9.95,11.52,8.99,12.150000000000002,14.12,517.0517051705169,386.83127572016457,332.86118980169965,29,6,15,2,2,8,21.7,0.59,216.58986175115209
64,Diontae Johnson,PIT,WR,4900.0,Diontae Johnson (15607863),8.9,12.4,12.4,12.4,9.8,9.8,9.8,12.2,12.2,12.2,395.16129032258067,395.16129032258067,395.16129032258067,28,6,16,3,3,9,0.0,0.01,1000.0
65,Travis Fulgham,PHI,WR,4400.0,Travis Fulgham (15607893),23.95,8.55,11.1,13.0,6.6000000000000005,8.95,10.5,8.450000000000001,11.1,13.0,514.6198830409356,396.3963963963964,338.46153846153845,33,6,17,3,3,9,19.5,3.08,225.64102564102564
66,Allen Robinson,CHI,WR,7000.0,Allen Robinson II (15607809),19.0,15.27,17.37,23.1,12.120000000000005,14.07,18.35,15.170000000000002,17.37,21.9,458.41519318925987,402.9936672423719,303.03030303030306,5,3,18,3,3,6,10.3,2.12,679.6116504854368
67,Mike Evans,TB,WR,6900.0,Mike Evans (15607811),18.22,13.74,17.06,22.5,11.54,14.409999999999998,18.1,13.74,17.06,21.6,502.18340611353716,404.4548651817117,306.6666666666667,6,3,19,3,3,6,2.0,0.71,3450.0
68,Jarvis Landry,CLE,WR,4900.0,Jarvis Landry (15607865),10.88,9.55,12.079999999999998,15.12,7.4,9.68,12.17,9.45,12.079999999999998,15.12,513.089005235602,405.62913907284775,324.07407407407413,30,6,20,3,3,9,7.0,0.53,700.0
69,Julian Edelman,NE,WR,5600.0,Julian Edelman (15607843),13.15,10.18,13.78,18.9,7.830000000000001,11.23,15.9,10.080000000000002,13.78,18.9,550.0982318271119,406.3860667634253,296.2962962962963,21,5,21,3,3,8,4.32,0.26,1296.2962962962963
70,Chris Godwin,TB,WR,6400.0,Chris Godwin (15607821),15.65,9.0,15.74,19.85,7.5,13.19,16.85,9.0,15.74,19.85,711.1111111111112,406.6073697585769,322.41813602015117,11,4,22,3,3,7,9.8,3.52,653.0612244897959
71,Tim Patrick,DEN,WR,4500.0,Tim Patrick (15607889),12.98,8.700000000000001,10.93,12.900000000000002,6.7,8.830000000000002,10.400000000000002,8.600000000000001,10.93,12.900000000000002,517.2413793103449,411.71088746569086,348.8372093023255,34,6,23,3,3,9,17.1,0.48,263.1578947368421
72,Calvin Ridley,ATL,WR,7800.0,Calvin Ridley (15607805),22.82,15.890000000000002,18.875,24.75,13.19,15.46,19.0,15.790000000000004,18.41,22.5,490.87476400251717,413.2450331125828,315.1515151515151,3,2,24,3,2,5,18.9,2.78,412.6984126984127
73,Damiere Byrd,NE,WR,3500.0,Damiere Byrd (15607935),7.98,6.8100000000000005,8.42,11.72,5.21,6.67,9.42,6.71,8.42,11.72,513.950073421439,415.67695961995247,298.63481228668945,48,7,25,3,3,10,6.8,1.59,514.7058823529412
74,DeVante Parker,MIA,WR,6300.0,DeVante Parker (15607829),14.78,11.61,15.08,21.0,9.46,12.58,17.4,11.510000000000002,15.08,20.4,542.6356589147287,417.7718832891247,300.00000000000006,15,4,26,3,3,7,6.5,2.39,969.2307692307693
75,Adam Humphries,TEN,WR,4000.0,Adam Humphries (15607909),11.53,7.44,9.56,11.68,5.59,7.56,9.329999999999998,7.44,9.56,11.68,537.6344086021505,418.41004184100416,342.4657534246575,41,7,27,3,3,10,18.4,2.16,217.3913043478261
76,JuJu Smith-Schuster,PIT,WR,6600.0,JuJu Smith-Schuster (15607817),14.95,11.910000000000002,15.76,20.95,9.41,13.06,17.4,11.810000000000002,15.76,20.5,554.1561712846346,418.7817258883249,315.03579952267313,10,4,28,3,3,7,2.6,1.57,2538.4615384615386
77,Jerry Jeudy,DEN,WR,5500.0,Jerry Jeudy (15607847),11.1,9.93,13.13,17.9,7.979999999999999,10.88,15.3,9.83,13.13,17.9,553.8771399798592,418.88804265041887,307.2625698324023,25,5,29,3,3,8,5.2,0.33,1057.6923076923076
78,Justin Jefferson,MIN,WR,6000.0,Justin Jefferson (15607835),13.62,11.310000000000002,14.23,19.8,9.36,11.98,16.75,11.210000000000004,14.23,19.8,530.5039787798407,421.64441321152486,303.030303030303,20,4,30,3,3,7,42.6,2.46,140.8450704225352
79,Greg Ward,PHI,WR,4100.0,Greg Ward (15607907),10.12,6.41,9.659999999999998,13.7,4.66,7.3599999999999985,10.5,6.31,9.659999999999998,13.7,639.6255850234011,424.4306418219463,299.2700729927008,39,7,31,3,3,10,5.9,0.13,694.9152542372881
80,Golden Tate,NYG,WR,4600.0,Golden Tate (15607885),8.12,7.85,10.75,13.28,5.8500000000000005,8.5,10.580000000000002,7.75,10.75,13.28,585.9872611464967,427.9069767441861,346.38554216867465,35,7,32,3,3,10,2.1,0.12,2190.4761904761904
81,Marvin Jones,DET,WR,5100.0,Marvin Jones Jr. (15607857),7.95,8.03,11.77,15.93,6.5299999999999985,9.92,13.93,8.03,11.77,15.93,635.1183063511833,433.30501274426507,320.15065913371,32,6,33,4,4,10,2.8,0.78,1821.4285714285716
82,Will Fuller,HOU,WR,6800.0,Will Fuller V (15607813),15.84,13.29,15.67,18.81,10.840000000000002,13.17,16.16,13.19,15.67,18.81,511.6629044394281,433.95022335673264,361.5098351940457,12,4,34,4,4,8,27.3,1.05,249.08424908424908
83,DaeSean Hamilton,DEN,WR,3000.0,DaeSean Hamilton (15607959),1.55,4.880000000000001,6.91,8.55,3.83,5.41,6.75,4.880000000000001,6.91,8.55,614.7540983606558,434.1534008683068,350.8771929824561,57,8,35,4,4,12,0.0,0.0,1000.0
84,Laviska Shenault,JAC,WR,5200.0,Laviska Shenault Jr. (15607851),12.26,8.360000000000001,11.95,14.260000000000002,6.410000000000001,9.75,11.41,8.260000000000002,11.95,14.260000000000002,622.0095693779904,435.1464435146444,364.656381486676,31,6,36,4,4,10,4.1,2.74,1268.2926829268295
85,Marquise Brown,BAL,WR,6500.0,Marquise Brown (15607819),12.6,12.760000000000002,14.93,18.9,10.510000000000002,12.63,16.35,12.660000000000002,14.93,18.9,509.4043887147335,435.36503683858007,343.91534391534395,17,4,37,4,4,8,9.7,0.5,670.1030927835052
86,Odell Beckham,CLE,WR,6400.0,Odell Beckham Jr. (15607823),16.46,12.120000000000005,14.62,19.36,9.920000000000002,12.22,16.509999999999998,12.020000000000005,14.62,19.36,528.0528052805279,437.7564979480164,330.57851239669424,19,4,38,4,4,8,4.5,0.57,1422.2222222222222
87,Isaiah Ford,MIA,WR,3500.0,Isaiah Ford (15607931),6.88,5.49,7.99,10.0,4.24,6.39,8.0,5.49,7.99,10.0,637.5227686703096,438.0475594493116,350.0,51,7,39,4,4,11,0.0,0.05,1000.0
88,James Washington,PIT,WR,4200.0,James Washington (15607901),7.68,6.800000000000002,9.54,12.52,5.2,7.79,10.47,6.7,9.54,12.52,617.6470588235294,440.25157232704413,335.4632587859425,42,7,40,4,4,11,16.8,0.27,250.0
89,Julio Jones,ATL,WR,6700.0,Julio Jones (15607815),13.1,10.4,15.2,22.375,8.4,12.500000000000002,17.950000000000006,10.4,15.2,20.950000000000006,644.2307692307693,440.7894736842105,299.4413407821229,14,4,41,4,4,8,36.7,2.05,182.56130790190736
90,Randall Cobb,HOU,WR,4400.0,Randall Cobb (15607891),10.2,7.29,9.91,12.69,5.79,8.010000000000002,10.240000000000002,7.29,9.91,12.69,603.5665294924554,443.9959636730575,346.7297084318361,36,7,42,4,4,11,10.7,0.24,411.21495327102804
91,DJ Moore,CAR,WR,5900.0,DJ Moore (15607837),13.82,10.95,13.27,17.074999999999996,8.500000000000002,10.62,13.65,10.85,13.170000000000002,16.549999999999994,538.8127853881278,444.61190655614166,345.53440702781853,23,5,43,4,4,9,14.3,0.24,412.5874125874126
92,N'Keal Harry,NE,WR,4500.0,N'Keal Harry (15607887),9.95,6.6000000000000005,9.820000000000002,15.61,4.9,7.620000000000001,12.46,6.4,9.720000000000002,15.61,681.8181818181818,458.2484725050916,288.2767456758488,37,7,44,5,5,12,0.0,0.32,1000.0
93,Danny Amendola,DET,WR,4100.0,Danny Amendola (15607903),6.92,6.8100000000000005,8.940000000000003,10.44,5.3100000000000005,7.24,8.54,6.8100000000000005,8.940000000000003,10.44,602.0558002936857,458.6129753914988,392.72030651340987,44,7,45,5,5,12,5.1,0.07,803.921568627451
94,Marquez Valdes-Scantling,GB,WR,4600.0,Marquez Valdes-Scantling (15607883),9.75,6.960000000000001,9.78,12.010000000000002,5.610000000000001,8.08,10.010000000000002,6.960000000000001,9.78,12.010000000000002,660.919540229885,470.34764826175865,383.0141548709408,38,7,46,6,6,13,6.2,0.92,741.9354838709677
95,John Hightower,PHI,WR,3000.0,John Hightower (15608101),2.94,4.7700000000000005,6.2799999999999985,7.79,3.67,5.0299999999999985,6.29,4.67,6.2799999999999985,7.79,628.9308176100627,477.7070063694268,385.10911424903725,58,8,47,6,6,14,6.0,0.01,500.0
96,DJ Chark,JAC,WR,6300.0,DJ Chark Jr. (15607827),14.5,11.39,13.1,17.7,9.340000000000002,10.95,15.2,11.29,13.1,17.7,553.1167690956978,480.91603053435114,355.9322033898305,26,5,48,6,5,11,11.5,0.06,547.8260869565217
97,Dontrelle Inman,WAS,WR,3600.0,Dontrelle Inman (15607927),6.86,5.05,7.479999999999999,9.33,3.9,6.08,7.83,5.05,7.479999999999999,9.33,712.8712871287129,481.28342245989313,385.85209003215436,55,7,49,6,6,13,9.5,0.01,378.94736842105266
98,Preston Williams,MIA,WR,4700.0,Preston Williams (15607875),9.7,7.16,9.560000000000002,12.2,5.61,7.860000000000001,10.2,7.06,9.560000000000002,12.2,656.4245810055867,491.6317991631798,385.24590163934425,40,7,50,6,6,13,9.8,0.93,479.59183673469386
