,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,ATT_MAX,ATT_MIN,ATT_MID,YDS.1_MAX,YDS.1_MIN,YDS.1_MID,TDS.1_MAX,TDS.1_MIN,TDS.1_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Year,Position
0,Tyreek Hill,KC,111.3,93.0,100.2,1599.0,1296.0,1436.1,13.8,10.4,12.3,15.0,9.5,12.9,97.7,51.9,82.4,1.0,0.4,0.8,0.4,1.0,0.7,250.1,213.6,229.2,dynasty_draft,2021,WR
1,Davante Adams,GB,133.0,112.7,122.6,1568.0,1339.8,1462.5,15.0,11.0,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1.0,0.8,246.8,208.7,221.3,dynasty_draft,2021,WR
2,Stefon Diggs,BUF,129.6,100.0,113.5,1584.0,1343.0,1476.1,11.3,8.0,9.3,4.7,0.0,2.4,27.0,0.0,15.6,0.2,0.0,0.1,0.5,2.0,1.2,226.7,182.3,202.6,dynasty_draft,2021,WR
3,Calvin Ridley,ATL,106.8,93.7,99.4,1510.0,1337.7,1415.7,10.0,7.6,8.8,6.1,4.0,4.6,31.3,23.0,26.2,0.2,0.0,0.1,0.6,1.0,0.8,207.6,181.1,196.1,dynasty_draft,2021,WR
4,DeAndre Hopkins,ARI,134.0,111.8,122.1,1577.3,1360.9,1468.1,9.3,7.0,7.6,2.0,0.0,0.9,10.0,0.0,4.4,0.0,0.0,0.0,0.9,2.0,1.5,213.0,178.1,190.2,dynasty_draft,2021,WR
5,DK Metcalf,SEA,94.5,81.0,86.6,1382.1,1246.0,1301.4,10.0,9.9,9.9,1.0,0.0,0.3,5.0,0.0,1.3,0.0,0.0,0.0,0.7,2.0,1.4,195.8,184.6,187.2,dynasty_draft,2021,WR
6,Justin Jefferson,MIN,101.0,89.0,93.5,1555.0,1259.6,1391.8,9.1,7.0,7.9,1.0,0.0,0.4,3.8,0.0,1.5,0.0,0.0,0.0,0.5,1.0,0.8,200.1,170.0,185.2,dynasty_draft,2021,WR
7,AJ Brown,TEN,98.5,72.0,84.5,1404.3,1156.0,1268.1,11.0,9.0,9.8,2.0,0.0,0.5,30.0,0.0,7.5,0.0,0.0,0.0,0.8,1.0,0.9,197.9,169.6,184.4,dynasty_draft,2021,WR
8,Keenan Allen,LAC,119.0,104.2,111.3,1316.0,1104.1,1209.1,9.0,6.6,7.9,8.0,0.0,3.0,42.6,0.0,16.3,0.4,0.0,0.1,0.9,1.0,1.0,186.6,149.8,168.5,dynasty_draft,2021,WR
9,Mike Evans,TB,85.1,66.0,76.1,1255.6,1020.0,1113.7,10.0,9.0,9.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,0.7,180.1,156.0,166.5,dynasty_draft,2021,WR
10,Allen Robinson,CHI,103.1,94.3,98.6,1295.1,1170.7,1227.4,8.3,5.6,7.0,1.0,0.0,0.3,1.0,0.0,0.3,0.0,0.0,0.0,0.4,1.0,0.7,179.5,149.9,163.2,dynasty_draft,2021,WR
11,Terry McLaurin,WAS,99.9,86.0,91.5,1305.1,1152.0,1235.7,7.1,6.0,6.5,4.3,0.0,1.8,22.6,0.0,12.1,0.2,0.0,0.1,0.5,1.0,0.7,175.9,151.2,162.9,dynasty_draft,2021,WR
12,Amari Cooper,DAL,96.9,84.0,89.8,1350.1,1064.4,1188.1,8.0,6.5,7.2,4.3,0.0,2.6,23.9,0.0,11.7,0.1,0.0,0.0,0.5,1.0,0.7,178.7,147.7,161.9,dynasty_draft,2021,WR
13,Adam Thielen,MIN,87.8,74.0,79.5,1114.2,935.0,1021.1,11.0,7.8,9.2,5.0,0.0,3.2,28.3,0.0,14.6,1.0,0.0,0.3,0.5,1.0,0.7,167.0,155.3,158.8,dynasty_draft,2021,WR
14,Robert Woods,LAR,108.0,91.9,97.4,1154.0,1040.9,1080.4,7.3,5.0,6.0,22.0,11.7,17.0,146.0,60.1,106.5,1.2,0.5,0.9,0.6,1.0,0.8,172.0,153.1,158.4,dynasty_draft,2021,WR
15,CeeDee Lamb,DAL,92.1,80.0,84.6,1250.7,1002.0,1100.1,7.0,6.0,6.6,12.8,0.0,8.5,93.0,0.0,61.2,1.0,0.0,0.6,0.6,1.0,0.8,164.6,149.6,157.7,dynasty_draft,2021,WR
16,Tyler Lockett,SEA,98.5,88.2,93.4,1091.0,1046.0,1063.2,9.0,7.7,8.4,2.2,0.0,1.0,12.0,-1.0,2.7,0.1,0.0,0.0,0.5,1.0,0.7,163.0,151.9,155.6,dynasty_draft,2021,WR
17,Julio Jones,TEN,91.1,69.0,77.9,1212.0,981.0,1103.0,8.0,6.0,7.2,2.0,0.0,0.5,0.0,-2.0,-0.5,0.0,0.0,0.0,0.3,1.0,0.7,169.0,134.1,152.2,dynasty_draft,2021,WR
18,DJ Moore,CAR,90.7,76.0,82.3,1279.0,1088.0,1186.3,7.0,4.6,5.4,5.0,0.0,3.1,34.0,0.0,20.1,0.2,0.0,0.1,0.5,1.0,0.8,164.4,138.8,151.8,dynasty_draft,2021,WR
19,Cooper Kupp,LAR,106.0,80.0,92.8,1150.0,1011.0,1066.6,8.0,5.6,7.1,4.7,3.0,3.9,25.4,21.0,23.7,0.2,0.0,0.1,0.5,1.0,0.7,165.1,142.6,150.9,dynasty_draft,2021,WR
20,Chris Godwin,TB,94.2,72.0,82.1,1152.8,965.0,1067.6,8.0,7.0,7.5,1.0,0.0,0.3,8.0,0.0,2.0,0.0,0.0,0.0,0.6,1.0,0.8,160.8,144.5,150.1,dynasty_draft,2021,WR
21,Tee Higgins,CIN,86.1,75.0,79.2,1138.5,992.8,1058.3,7.0,6.0,6.4,5.0,0.0,2.3,27.0,0.0,12.4,0.1,0.0,0.0,0.5,1.0,0.8,152.6,136.9,144.0,dynasty_draft,2021,WR
22,Odell Beckham,CLE,82.6,62.0,71.1,1115.8,890.5,994.3,8.1,5.0,6.5,17.0,0.0,5.6,165.0,0.0,50.6,1.0,0.0,0.3,0.4,1.0,0.7,160.1,134.3,143.7,dynasty_draft,2021,WR
23,Brandon Aiyuk,SF,80.0,65.0,73.1,1041.0,839.0,926.5,7.2,5.9,6.5,28.0,7.8,14.6,158.0,40.4,82.4,1.0,0.3,0.7,0.4,1.0,0.7,167.9,130.9,142.8,dynasty_draft,2021,WR
24,Kenny Golladay,NYG,81.1,59.0,69.9,1137.1,891.0,1033.0,8.0,5.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.7,151.4,119.1,139.8,dynasty_draft,2021,WR
25,Diontae Johnson,PIT,99.0,88.0,93.9,997.8,964.3,981.0,7.5,5.7,6.6,6.0,3.7,4.4,33.0,19.7,27.4,0.2,0.0,0.1,0.9,2.0,1.4,143.5,135.3,137.7,dynasty_draft,2021,WR
26,Ja'Marr Chase,CIN,83.2,63.0,71.9,1202.0,865.0,1041.7,6.2,5.0,5.8,3.9,0.0,1.5,23.9,0.0,8.2,0.1,0.0,0.0,0.5,2.0,1.2,157.1,116.5,137.6,dynasty_draft,2021,WR
27,Chase Claypool,PIT,83.4,54.0,69.6,1020.9,765.0,892.1,8.0,6.0,6.8,24.0,0.0,8.3,130.0,0.0,44.3,2.0,0.0,0.6,0.7,1.0,0.9,156.6,112.5,136.6,dynasty_draft,2021,WR
28,Courtland Sutton,DEN,76.6,62.0,70.0,1097.0,879.0,992.7,8.0,5.0,6.3,4.0,0.0,1.7,22.0,0.0,9.4,0.1,0.0,0.0,0.5,1.0,0.7,159.9,117.9,136.5,dynasty_draft,2021,WR
29,Brandin Cooks,HOU,78.5,73.0,75.2,1087.2,1020.0,1052.2,6.0,4.4,5.2,3.0,0.0,0.8,27.0,0.0,6.8,0.0,0.0,0.0,0.3,1.0,0.7,146.4,132.0,135.9,dynasty_draft,2021,WR
30,Jerry Jeudy,DEN,75.7,67.0,73.0,1068.0,982.3,1030.6,6.0,5.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,1.0,0.8,139.5,130.0,134.5,dynasty_draft,2021,WR
31,Deebo Samuel,SF,72.0,69.0,70.4,964.0,827.4,898.8,5.2,4.0,4.7,20.0,6.7,13.5,199.0,34.3,99.3,2.0,0.0,0.7,0.6,1.0,0.8,152.3,122.6,130.8,dynasty_draft,2021,WR
32,Robby Anderson,CAR,84.5,75.0,80.4,1028.0,938.7,991.5,6.3,4.6,5.2,3.7,0.0,2.5,20.1,0.0,12.3,0.2,0.0,0.1,0.6,1.0,0.8,134.0,127.7,130.6,dynasty_draft,2021,WR
33,JuJu Smith-Schuster,PIT,102.0,80.0,89.3,952.0,842.0,901.9,7.0,6.1,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,1.0,0.9,137.2,122.3,128.6,dynasty_draft,2021,WR
34,Michael Gallup,DAL,68.1,60.0,64.2,985.0,875.0,942.1,6.5,5.1,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.6,137.1,123.5,128.3,dynasty_draft,2021,WR
35,Tyler Boyd,CIN,89.0,80.7,84.0,1003.0,879.0,932.0,6.0,4.9,5.5,4.0,0.0,2.1,36.0,0.0,15.7,0.1,0.0,0.0,0.6,1.0,0.8,139.9,122.0,126.5,dynasty_draft,2021,WR
36,DJ Chark,JAC,84.0,48.0,68.9,1096.0,637.0,915.8,8.0,4.0,5.8,1.0,0.0,0.3,13.0,0.0,3.3,0.0,0.0,0.0,0.3,1.0,0.6,158.9,87.7,125.6,dynasty_draft,2021,WR
37,Marquise Brown,BAL,64.3,59.0,61.2,872.9,777.0,824.8,8.0,6.4,7.0,2.4,0.0,1.5,13.2,0.0,8.0,0.1,0.0,0.0,0.2,1.0,0.6,135.8,117.5,124.1,dynasty_draft,2021,WR
38,Marvin Jones,JAC,81.0,60.5,68.7,952.3,805.9,875.5,8.0,5.4,6.3,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.6,135.8,113.0,124.0,dynasty_draft,2021,WR
39,Laviska Shenault,JAC,79.6,71.7,74.6,885.5,739.0,820.0,5.0,4.6,4.9,31.0,12.2,19.7,192.0,64.0,108.6,1.0,0.0,0.5,0.4,1.0,0.7,129.1,122.4,123.7,dynasty_draft,2021,WR
40,Mike Williams,LAC,60.3,47.0,56.0,1062.0,735.0,915.5,6.0,5.0,5.5,1.0,0.0,0.3,2.0,0.0,0.5,0.0,0.0,0.0,0.3,1.0,0.6,136.4,103.5,123.3,dynasty_draft,2021,WR
41,Curtis Samuel,WAS,69.9,51.0,62.3,855.8,613.0,735.2,6.0,4.0,4.8,53.0,8.7,24.7,264.0,46.8,128.6,2.0,0.4,1.1,0.4,1.0,0.7,138.2,99.9,120.4,dynasty_draft,2021,WR
42,Jarvis Landry,CLE,79.4,68.0,73.6,963.0,828.0,885.3,5.7,4.0,5.0,4.5,0.0,1.9,27.8,0.0,9.7,1.0,0.0,0.3,0.6,1.0,0.8,133.4,106.8,120.1,dynasty_draft,2021,WR
43,DeVonta Smith,PHI,70.5,56.0,63.2,942.9,754.0,888.4,5.2,4.0,4.8,2.1,0.0,1.0,12.9,0.0,6.2,0.1,0.0,0.0,0.4,2.0,1.2,125.8,99.4,116.1,dynasty_draft,2021,WR
44,Will Fuller,MIA,79.0,48.0,66.5,980.0,646.0,847.7,6.1,4.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,0.6,134.0,88.6,115.5,dynasty_draft,2021,WR
45,DeVante Parker,MIA,72.6,60.9,65.4,877.0,740.4,832.1,7.0,4.3,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.7,129.7,99.1,114.9,dynasty_draft,2021,WR
46,Michael Thomas,NO,88.0,63.0,71.8,1020.0,723.0,858.0,5.1,4.4,4.9,1.0,0.0,0.3,0.0,-3.0,-0.8,0.0,0.0,0.0,0.4,1.0,0.7,131.7,102.3,113.7,dynasty_draft,2021,WR
47,Michael Pittman,IND,65.0,62.0,63.3,930.0,765.9,824.9,5.0,4.0,4.5,5.0,0.9,3.4,41.0,4.7,22.7,0.2,0.0,0.0,0.4,1.0,0.7,121.1,106.5,110.8,dynasty_draft,2021,WR
48,Corey Davis,NYJ,71.0,64.0,68.3,972.4,841.0,886.7,4.4,3.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.8,120.7,102.9,110.3,dynasty_draft,2021,WR
49,Mecole Hardman,KC,55.1,49.0,52.4,800.9,700.4,732.1,7.0,4.9,5.5,7.1,5.0,6.4,50.0,34.3,43.8,0.3,0.0,0.1,0.4,3.0,1.7,118.3,104.9,108.0,dynasty_draft,2021,WR
50,Antonio Brown,TB,73.1,46.0,63.5,783.6,581.0,711.7,7.0,4.0,6.0,6.0,0.0,2.0,33.0,0.0,11.4,0.1,0.0,0.0,0.3,1.0,0.6,118.6,82.1,106.9,dynasty_draft,2021,WR
51,Henry Ruggs,LV,55.9,43.0,51.5,823.5,746.0,783.3,4.6,3.9,4.1,13.1,5.3,10.4,73.6,28.5,58.3,0.3,0.0,0.1,0.4,3.0,1.7,117.7,105.1,106.3,dynasty_draft,2021,WR
52,Darnell Mooney,CHI,76.0,56.0,65.6,871.5,675.0,780.6,5.2,3.9,4.5,4.1,0.6,2.7,22.1,2.7,15.5,0.1,0.0,0.0,0.4,1.0,0.7,118.0,93.2,105.5,dynasty_draft,2021,WR
53,Tyrell Williams,DET,60.0,49.8,56.0,917.0,666.4,802.3,5.0,3.4,4.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,1.0,0.7,121.7,86.7,104.6,dynasty_draft,2021,WR
54,Jaylen Waddle,MIA,66.5,41.0,57.0,901.0,535.0,763.4,5.1,4.0,4.7,4.1,0.0,1.5,24.8,0.0,8.7,0.2,0.0,0.0,0.4,2.0,1.2,121.1,77.5,103.0,dynasty_draft,2021,WR
55,TY Hilton,IND,71.0,47.0,56.1,884.0,615.0,743.2,7.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.6,130.4,85.5,102.9,dynasty_draft,2021,WR
56,Cole Beasley,BUF,79.0,54.0,64.0,895.0,635.0,738.7,5.0,4.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.6,119.5,87.5,99.2,dynasty_draft,2021,WR
57,Emmanuel Sanders,BUF,78.0,44.0,57.1,949.0,547.7,696.9,6.0,4.1,5.0,4.3,0.0,1.1,23.0,0.0,6.7,0.2,0.0,0.1,0.3,1.0,0.6,131.3,78.6,99.2,dynasty_draft,2021,WR
58,Nelson Agholor,NE,55.0,44.4,51.2,809.5,601.0,723.6,6.0,3.4,4.4,1.0,0.0,0.3,5.0,0.0,1.3,0.0,0.0,0.0,0.4,1.0,0.7,113.2,80.0,97.7,dynasty_draft,2021,WR
59,Jalen Reagor,PHI,58.1,44.0,53.8,817.1,556.0,722.7,4.3,3.0,3.8,6.4,0.0,3.1,35.0,0.0,17.5,0.2,0.0,0.1,0.4,1.0,0.7,109.8,73.6,96.0,dynasty_draft,2021,WR
60,Russell Gage,ATL,80.0,51.0,66.3,812.0,577.0,721.1,4.4,3.8,4.1,3.0,0.0,1.3,12.6,0.0,6.1,0.1,0.0,0.0,0.2,1.0,0.6,107.1,81.7,95.9,dynasty_draft,2021,WR
61,Elijah Moore,NYJ,64.0,54.0,59.5,780.4,636.0,718.7,4.5,3.0,3.7,2.1,0.0,0.7,12.6,0.0,4.2,0.1,0.0,0.0,0.4,0.4,0.4,104.2,81.6,93.6,dynasty_draft,2021,WR
62,Gabriel Davis,BUF,48.9,38.0,42.7,697.0,525.0,630.2,7.0,3.0,5.0,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,111.7,70.5,92.9,dynasty_draft,2021,WR
63,Marquez Callaway,NO,61.6,37.8,49.8,785.9,473.1,644.6,5.0,2.7,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,106.3,62.5,88.6,dynasty_draft,2021,WR
64,Sterling Shepard,NYG,74.0,50.0,62.1,661.0,606.8,636.4,4.0,3.0,3.5,9.0,0.0,3.3,77.0,0.0,26.0,1.0,0.0,0.3,0.2,1.0,0.6,103.8,80.3,87.7,dynasty_draft,2021,WR
65,Tre'Quan Smith,NO,52.9,31.5,40.9,812.4,427.0,578.8,9.0,3.0,4.9,1.0,0.0,0.3,2.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2,0.1,117.3,60.7,87.4,dynasty_draft,2021,WR
66,AJ Green,ARI,59.0,48.4,51.7,718.0,577.0,633.7,4.4,4.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,0.7,95.8,81.7,87.0,dynasty_draft,2021,WR
67,Randall Cobb,GB,62.0,34.0,50.6,725.0,416.0,612.5,4.7,4.0,4.3,4.1,0.0,1.5,22.5,0.0,7.6,0.1,0.0,0.0,0.4,1.0,0.7,97.3,65.6,86.6,dynasty_draft,2021,WR
68,Rondale Moore,ARI,57.2,48.0,54.1,768.0,513.0,663.8,4.0,3.0,3.6,2.3,0.0,1.1,13.0,0.0,6.1,0.1,0.0,0.0,0.3,2.0,1.2,102.1,69.3,86.4,dynasty_draft,2021,WR
69,Jakobi Meyers,NE,66.1,43.9,51.7,834.0,552.2,658.1,4.0,2.7,3.3,2.3,0.0,0.8,12.2,0.0,4.1,0.1,0.0,0.0,0.4,0.4,0.4,103.8,71.2,85.2,dynasty_draft,2021,WR
70,Jamison Crowder,NYJ,66.0,39.4,54.1,744.2,459.3,605.1,5.0,2.7,3.6,1.0,0.0,0.3,13.0,0.0,3.3,0.0,0.0,0.0,0.3,1.0,0.7,101.3,62.2,81.3,dynasty_draft,2021,WR
71,Terrace Marshall,CAR,54.6,33.0,47.6,825.0,417.0,620.0,4.2,3.0,3.5,2.0,0.0,0.5,11.0,0.0,2.8,0.0,0.0,0.0,0.3,2.0,1.2,107.6,59.7,81.2,dynasty_draft,2021,WR
72,Christian Kirk,ARI,64.0,32.0,45.1,746.0,418.0,545.4,6.0,2.9,3.8,8.0,2.2,3.9,61.0,11.5,26.9,0.1,0.0,0.0,0.1,1.0,0.6,116.7,60.7,79.4,dynasty_draft,2021,WR
73,Parris Campbell,IND,52.3,36.0,46.1,629.0,444.0,559.4,4.4,2.0,3.3,13.6,0.0,4.8,86.2,0.0,30.0,0.5,0.0,0.2,0.4,0.4,0.4,92.0,56.4,78.9,dynasty_draft,2021,WR
74,DeSean Jackson,LAR,43.0,28.0,35.5,655.0,455.0,561.0,5.0,2.5,3.6,9.3,0.0,2.8,47.4,0.0,17.1,0.4,0.0,0.1,0.1,1.0,0.6,97.6,63.5,78.8,dynasty_draft,2021,WR
75,Rashod Bateman,BAL,56.2,28.0,41.1,683.0,337.0,543.0,5.0,3.0,4.1,3.0,0.0,0.8,19.0,0.0,4.8,0.0,0.0,0.0,0.2,1.0,0.6,100.2,51.7,77.9,dynasty_draft,2021,WR
76,Allen Lazard,GB,53.7,29.0,40.8,711.0,386.0,551.3,4.6,3.0,3.7,3.0,0.0,1.3,26.0,0.0,9.7,0.1,0.0,0.0,0.2,1.0,0.6,97.7,56.6,77.0,dynasty_draft,2021,WR
77,Darius Slayton,NYG,47.9,32.1,41.2,613.0,445.8,556.5,5.0,2.5,3.5,2.0,0.0,0.8,10.4,0.0,2.6,0.1,0.0,0.0,0.2,1.0,0.6,91.2,60.8,75.5,dynasty_draft,2021,WR
78,John Brown,LV,56.0,29.7,40.2,747.0,408.6,547.3,4.0,2.7,3.3,1.0,0.0,0.3,4.0,0.0,1.0,0.0,0.0,0.0,0.1,1.0,0.6,99.1,56.8,73.6,dynasty_draft,2021,WR
79,Van Jefferson,LAR,52.2,25.0,40.3,656.4,321.0,487.2,5.0,1.0,3.4,4.7,0.0,1.4,23.2,0.0,5.8,0.2,0.0,0.0,0.0,0.2,0.1,96.9,38.1,69.8,dynasty_draft,2021,WR
80,Bryan Edwards,LV,45.0,27.9,39.0,597.0,364.2,510.3,4.0,2.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,83.7,47.8,69.5,dynasty_draft,2021,WR
81,Sammy Watkins,BAL,46.0,32.9,37.6,583.0,386.6,462.1,4.0,2.8,3.5,3.0,0.0,0.8,30.0,0.0,7.5,0.0,0.0,0.0,0.3,1.0,0.6,85.3,58.4,66.9,dynasty_draft,2021,WR
82,Anthony Miller,HOU,49.4,32.0,41.9,630.0,341.0,500.0,3.5,2.0,2.7,7.0,0.0,2.2,35.4,0.0,10.3,0.3,0.0,0.1,0.5,1.0,0.7,82.5,46.1,66.3,dynasty_draft,2021,WR
83,Amon-Ra St,DET,47.9,34.0,41.8,575.8,446.0,506.6,2.8,2.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,74.0,56.6,65.1,dynasty_draft,2021,WR
84,Josh Reynolds,TEN,44.7,24.7,36.1,608.0,313.7,469.5,3.9,2.5,3.1,3.0,0.0,0.8,18.0,0.0,4.5,0.0,0.0,0.0,0.2,1.0,0.6,80.6,46.0,64.8,dynasty_draft,2021,WR
85,Nico Collins,HOU,43.2,22.0,36.1,605.4,286.0,486.6,3.3,2.0,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,79.8,40.6,64.8,dynasty_draft,2021,WR
86,Hunter Renfrow,LV,55.0,27.8,40.5,648.0,319.1,485.2,4.0,1.8,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.6,88.8,42.1,64.7,dynasty_draft,2021,WR
87,Marquez Valdes-Scantling,GB,36.0,18.9,25.7,650.0,312.5,438.1,5.0,2.0,3.3,4.1,0.0,2.5,24.3,0.0,14.8,0.1,0.0,0.0,0.1,1.0,0.6,96.2,42.9,64.4,dynasty_draft,2021,WR
88,Chris Conley,HOU,44.0,29.0,34.7,695.0,388.0,489.7,4.0,2.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1.0,0.6,93.5,50.8,63.2,dynasty_draft,2021,WR
89,Zach Pascal,IND,44.0,22.0,30.7,617.0,289.0,415.4,6.0,2.0,3.3,1.0,0.0,0.3,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.1,0.1,98.5,40.9,61.4,dynasty_draft,2021,WR
90,James Washington,PIT,50.0,26.2,33.3,679.0,368.7,451.7,4.0,2.2,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.6,91.9,50.0,61.4,dynasty_draft,2021,WR
91,Keelan Cole,NYJ,53.8,23.0,35.8,652.2,336.0,460.7,3.8,2.0,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,87.0,45.6,61.0,dynasty_draft,2021,WR
92,Cordarrelle Patterson,ATL,16.0,16.0,16.0,188.0,188.0,188.0,1.0,1.0,1.0,54.0,54.0,54.0,225.0,225.0,225.0,2.0,2.0,2.0,0.0,0.0,0.0,59.3,59.3,59.3,dynasty_draft,2021,WR
93,Demarcus Robinson,KC,43.0,29.4,34.2,501.0,355.7,410.8,4.0,2.6,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.6,74.1,51.0,59.1,dynasty_draft,2021,WR
94,KJ Hamler,DEN,41.0,24.1,32.6,486.0,283.1,391.7,4.0,1.6,2.4,15.0,0.0,8.9,76.5,0.0,43.9,0.3,0.0,0.2,0.3,1.0,0.6,79.0,42.6,57.8,dynasty_draft,2021,WR
95,Denzel Mims,NYJ,49.0,17.0,31.7,748.0,241.0,449.7,3.0,1.0,2.0,1.0,0.0,0.3,3.0,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.1,93.1,30.1,57.1,dynasty_draft,2021,WR
96,D'Wayne Eskridge,SEA,37.4,25.0,32.0,460.1,305.0,388.8,3.1,2.0,2.7,2.2,0.0,1.5,13.3,0.0,8.1,0.1,0.0,0.1,0.2,0.2,0.2,65.7,42.5,56.0,dynasty_draft,2021,WR
97,Geronimo Allison,DET,38.9,38.9,38.9,419.4,419.4,419.4,2.3,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.8,53.8,55.4,dynasty_draft,2021,WR
98,Jalen Guyton,LAC,33.0,17.9,26.5,586.0,260.5,406.4,3.0,1.5,2.2,4.0,0.0,2.0,21.1,0.0,7.9,0.2,0.0,0.1,0.0,0.1,0.1,76.6,36.1,54.8,dynasty_draft,2021,WR
99,Rashard Higgins,CLE,33.0,17.1,26.5,559.0,247.3,395.9,4.0,1.6,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.6,79.9,33.8,53.8,dynasty_draft,2021,WR
100,Josh Palmer,LAC,36.0,24.1,28.9,540.0,293.4,396.7,3.0,2.0,2.4,2.0,0.0,0.7,12.0,0.0,4.0,0.0,0.0,0.0,0.2,1.0,0.6,73.2,41.0,53.2,dynasty_draft,2021,WR
101,Tim Patrick,DEN,49.0,13.0,28.5,648.0,185.0,375.1,5.0,1.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.0,0.6,94.8,24.5,51.2,dynasty_draft,2021,WR
102,Olamide Zaccheaus,ATL,34.0,15.0,26.9,565.0,224.0,392.3,3.0,1.0,2.0,1.0,0.0,0.3,5.4,0.0,1.4,0.0,0.0,0.0,0.0,0.2,0.1,74.5,28.4,50.9,dynasty_draft,2021,WR
103,Kadarius Toney,NYG,45.9,21.0,29.4,542.4,255.0,351.5,2.5,1.1,1.9,8.1,5.0,6.5,49.0,35.0,39.7,0.3,0.0,0.2,0.3,0.3,0.3,75.5,37.2,50.9,dynasty_draft,2021,WR
104,Mohamed Sanu,SF,55.0,15.2,35.6,560.0,177.1,371.9,3.0,1.0,2.2,4.0,0.0,1.3,17.0,0.0,5.7,0.0,0.0,0.0,0.1,1.0,0.5,75.7,23.7,49.7,dynasty_draft,2021,WR
105,Dyami Brown,WAS,29.0,21.0,26.3,416.2,261.0,358.2,2.2,2.0,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,54.5,38.1,48.1,dynasty_draft,2021,WR
106,Kendrick Bourne,NE,30.0,26.7,28.6,375.0,341.7,362.7,2.1,1.7,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,49.5,44.2,47.6,dynasty_draft,2021,WR
107,Preston Williams,MIA,46.0,11.7,23.6,622.0,157.9,303.0,7.0,1.1,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.0,0.6,104.2,22.0,46.3,dynasty_draft,2021,WR
108,Keke Coutee,HOU,51.0,19.5,31.7,595.0,227.0,371.7,3.0,1.3,1.9,2.0,0.0,0.5,11.0,0.0,2.8,1.0,0.0,0.3,0.3,4.0,2.1,84.6,29.8,46.2,dynasty_draft,2021,WR
109,Tyron Johnson,LAC,32.0,13.6,19.9,555.0,184.8,311.2,4.0,1.2,2.1,5.0,0.0,2.3,30.0,0.0,13.0,0.1,0.0,0.0,0.0,0.1,0.1,82.5,25.9,45.2,dynasty_draft,2021,WR
