,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
21,Irv Smith,MIN,3.2,2.7,3.0,34.2,29.0,31.9,0.3,0.0,0.2,0.0,0.0,0.0,5.0,3.3,4.1,14,TE
22,Virgil Green,LAC,1.9,1.9,1.9,23.3,23.3,23.3,0.3,0.3,0.3,0.1,0.1,0.1,4.1,4.1,3.9,14,TE
23,Zach Ertz,PHI,4.1,2.0,3.1,40.7,26.0,32.4,0.2,0.0,0.1,0.0,0.0,0.0,5.2,2.6,3.9,14,TE
24,Tyler Eifert,JAC,3.6,2.0,2.7,39.3,22.9,28.4,0.3,0.0,0.2,0.0,0.0,0.0,4.6,2.6,3.8,14,TE
25,Cole Kmet,CHI,3.4,1.9,2.6,37.6,19.9,27.5,0.3,0.0,0.2,0.0,0.0,0.0,4.8,2.9,3.7,14,TE
26,Jared Cook,NO,3.0,1.7,2.2,37.4,21.9,27.9,0.3,0.0,0.2,0.0,0.0,0.0,4.0,3.1,3.7,14,TE
27,Jacob Hollister,SEA,4.1,2.0,2.8,35.4,21.2,26.3,0.3,0.0,0.2,0.0,0.0,0.0,4.4,2.5,3.6,14,TE
28,Anthony Firkser,TEN,3.4,1.2,2.4,38.8,12.4,26.9,0.3,0.0,0.1,0.0,0.0,0.0,5.6,1.9,3.5,14,TE
29,Drew Sample,CIN,4.3,2.1,2.9,37.1,19.0,27.3,0.2,0.0,0.1,0.0,0.1,0.1,4.6,2.1,3.3,14,TE
30,Mo Alie-Cox,IND,2.5,1.0,2.0,33.9,15.0,25.9,0.2,0.0,0.1,0.0,0.1,0.0,4.2,1.5,3.2,14,TE
31,Gerald Everett,LAR,3.1,1.0,2.4,34.1,14.0,26.2,0.2,0.0,0.1,0.0,0.1,0.0,3.9,1.4,3.2,14,TE
32,Dan Arnold,ARI,2.0,1.4,1.8,29.4,17.4,23.3,0.3,0.0,0.1,0.0,0.0,0.0,4.7,2.5,3.1,14,TE
33,Dawson Knox,BUF,3.0,1.6,2.1,30.7,17.6,23.2,0.2,0.0,0.1,0.0,0.1,0.0,3.3,2.7,3.0,14,TE
34,Will Dissly,SEA,2.5,1.0,1.9,31.5,14.0,22.1,0.3,0.0,0.1,0.0,0.0,0.0,4.4,1.4,2.9,14,TE
35,Kyle Rudolph,MIN,2.5,2.5,2.5,24.9,24.9,24.9,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2.8,14,TE
36,Jimmy Graham,CHI,2.5,1.0,1.9,28.8,14.0,21.3,0.2,0.0,0.1,0.0,0.0,0.0,3.6,1.4,2.8,14,TE
37,Darren Fells,HOU,2.2,1.3,1.8,27.2,13.5,19.7,0.3,0.0,0.1,0.0,0.0,0.0,4.5,1.7,2.8,14,TE
38,David Njoku,CLE,2.0,1.7,1.8,20.3,18.7,19.6,0.2,0.0,0.1,0.0,0.0,0.0,3.2,2.9,2.7,14,TE
39,Marcedes Lewis,GB,1.8,1.2,1.4,19.6,14.3,16.1,0.3,0.0,0.2,0.0,0.0,0.0,3.4,2.2,2.6,14,TE
40,MyCole Pruitt,TEN,1.8,0.6,1.2,19.5,6.3,13.2,0.5,0.0,0.2,0.0,0.0,0.0,4.4,1.1,2.5,14,TE
41,James O'Shaughnessy,JAC,2.4,1.5,1.9,23.0,13.8,18.8,0.1,0.0,0.1,0.0,0.0,0.0,3.0,2.1,2.5,14,TE
42,Cameron Brate,TB,2.5,1.0,1.7,26.5,11.8,17.5,0.2,0.0,0.1,0.0,0.0,0.0,3.3,1.3,2.4,14,TE
43,Ian Thomas,CAR,2.7,1.6,1.9,23.3,14.7,17.5,0.2,0.0,0.1,0.0,0.0,0.0,2.9,1.7,2.2,14,TE
44,Jack Doyle,IND,2.6,0.7,1.5,24.6,7.3,15.9,0.3,0.0,0.1,0.0,0.1,0.0,3.4,1.1,2.2,14,TE
45,Jesse James,DET,2.1,1.1,1.5,21.4,10.6,15.7,0.2,0.0,0.1,0.0,0.0,0.0,3.0,1.5,2.2,14,TE
46,Ryan Griffin,NYJ,1.9,1.2,1.6,18.3,12.2,15.6,0.1,0.0,0.1,0.0,0.0,0.0,2.5,1.7,2.0,14,TE
47,Chris Herndon,NYJ,2.4,1.0,1.5,27.3,11.6,17.2,0.2,0.0,0.1,0.0,0.2,0.1,3.0,1.5,2.0,14,TE
48,Durham Smythe,MIA,2.6,1.1,1.5,22.8,10.9,14.4,0.2,0.0,0.1,0.0,0.0,0.0,2.5,1.6,2.0,14,TE
49,Foster Moreau,LV,1.7,0.8,1.2,16.0,10.9,13.5,0.2,0.0,0.1,0.0,0.0,0.0,2.3,2.3,1.9,14,TE
50,Harrison Bryant,CLE,1.9,1.0,1.4,21.4,10.2,15.0,0.2,0.0,0.1,0.0,0.2,0.1,3.1,1.2,1.9,14,TE
51,Tyler Kroft,BUF,1.3,1.2,1.2,12.5,12.1,12.3,0.2,0.0,0.1,0.0,0.0,0.0,2.4,2.4,1.8,14,TE
52,Richard Rodgers,PHI,1.2,0.8,1.0,14.9,12.6,13.8,0.1,0.0,0.1,0.0,0.0,0.0,2.1,1.9,1.8,14,TE
53,Ross Dwelley,SF,2.5,0.8,1.3,23.5,7.8,13.7,0.1,0.0,0.1,0.0,0.0,0.0,2.2,1.2,1.8,14,TE
54,Adam Shaheen,MIA,1.5,0.7,1.0,14.3,7.4,10.3,0.2,0.1,0.1,0.0,0.0,0.0,2.0,1.2,1.7,14,TE
55,Maxx Williams,ARI,2.2,0.8,1.5,20.4,8.7,14.6,0.1,0.0,0.1,0.0,0.0,0.0,1.5,1.5,1.7,14,TE
56,Ricky Seals-Jones,KC,0.8,0.8,0.8,11.1,11.1,11.1,0.1,0.1,0.1,0.0,0.0,0.0,1.7,1.7,1.7,14,TE
57,Adam Trautman,NO,1.6,0.6,1.1,17.6,5.9,12.0,0.1,0.1,0.1,0.0,0.0,0.0,2.0,1.2,1.7,14,TE
58,Lee Smith,BUF,1.9,0.6,1.2,13.7,5.4,9.5,0.2,0.0,0.1,0.0,0.0,0.0,1.7,1.6,1.6,14,TE
59,Kahale Warring,HOU,1.3,0.8,1.0,13.9,9.2,11.4,0.1,0.0,0.1,0.0,0.0,0.0,1.7,1.5,1.5,14,TE
60,Kaden Smith,NYG,1.9,1.1,1.4,14.7,9.8,11.3,0.1,0.0,0.1,0.0,0.0,0.0,1.6,1.4,1.5,14,TE
61,Donald Parham,LAC,1.8,0.6,1.0,19.3,6.6,11.7,0.1,0.0,0.1,0.0,0.0,0.0,1.9,1.0,1.5,14,TE
62,Nick Vannett,DEN,1.7,0.6,1.2,15.5,4.6,11.5,0.1,0.0,0.1,0.0,0.0,0.0,2.2,0.5,1.5,14,TE
63,Tyler Conklin,MIN,1.8,0.6,1.3,16.7,5.6,12.2,0.1,0.0,0.0,0.0,0.0,0.0,2.1,0.6,1.4,14,TE
64,Pharaoh Brown,HOU,1.3,1.3,1.3,14.6,14.6,14.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,14,TE
65,Geoff Swaim,TEN,1.8,0.6,1.1,15.5,6.0,10.3,0.1,0.0,0.1,0.0,0.0,0.0,1.5,1.2,1.4,14,TE
66,Jason Witten,LV,1.9,0.7,1.3,16.9,5.9,11.4,0.1,0.0,0.1,0.0,0.0,0.0,1.2,1.2,1.4,14,TE
67,Devin Asiasi,NE,1.3,1.0,1.2,14.0,10.2,12.1,0.1,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.4,14,TE
68,Brycen Hopkins,LAR,0.7,0.7,0.7,7.9,7.9,7.9,0.1,0.1,0.1,0.0,0.0,0.0,1.4,1.4,1.4,14,TE
69,Nick Keizer,KC,1.3,1.3,1.3,14.1,14.1,14.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,14,TE
70,Farrod Green,IND,0.7,0.7,0.7,7.7,7.7,7.7,0.1,0.1,0.1,0.0,0.0,0.0,1.4,1.4,1.4,14,TE
71,Josh Hill,NO,1.3,1.2,1.3,12.6,9.4,11.0,0.1,0.0,0.1,0.0,0.0,0.0,1.5,1.5,1.4,14,TE
72,Gabe Nabers,LAC,1.2,1.2,1.2,13.6,13.6,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,14,TE
73,Jaeden Graham,ATL,1.2,0.7,1.0,13.7,8.8,11.4,0.1,0.0,0.0,0.0,0.0,0.0,1.8,0.9,1.3,14,TE
74,Troy Fumagalli,DEN,1.3,0.9,1.1,13.9,9.2,11.5,0.1,0.0,0.0,0.0,0.0,0.0,1.3,1.3,1.3,14,TE
75,Stephen Anderson,LAC,1.0,0.8,0.9,11.9,9.1,10.5,0.1,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.3,14,TE
76,Luke Willson,BAL,2.3,0.5,1.4,19.8,4.6,12.2,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.3,14,TE
77,Demetrius Harris,CHI,1.2,0.8,1.0,12.6,6.7,9.7,0.1,0.0,0.1,0.0,0.0,0.0,1.3,1.3,1.3,14,TE
78,Daniel Helm,SF,0.6,0.6,0.6,6.6,6.6,6.6,0.1,0.1,0.1,0.0,0.0,0.0,1.3,1.3,1.3,14,TE
79,Evan Baylis,ARI,0.7,0.7,0.7,6.6,6.6,6.6,0.1,0.1,0.1,0.0,0.0,0.0,1.3,1.3,1.3,14,TE
80,Antony Auclair,TB,0.8,0.8,0.8,6.6,6.6,6.6,0.1,0.1,0.1,0.0,0.0,0.0,1.3,1.3,1.3,14,TE
81,Cethan Carter,CIN,1.2,1.2,1.2,12.8,12.8,12.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,14,TE
82,Charlie Woerner,SF,1.6,0.6,1.1,17.3,7.4,12.4,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,1.2,14,TE
83,Stephen Carlson,CLE,1.3,0.4,0.8,13.8,4.2,9.0,0.1,0.0,0.1,0.0,0.0,0.0,2.0,2.0,1.2,14,TE
84,Blake Bell,DAL,1.4,0.9,1.1,14.4,9.1,11.8,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,1.2,14,TE
85,Jason Croom,PHI,0.6,0.6,0.6,5.5,5.5,5.5,0.1,0.1,0.1,0.0,0.0,0.0,1.2,1.2,1.2,14,TE
86,Hunter Bryant,DET,0.8,0.7,0.8,9.2,7.7,8.5,0.1,0.0,0.1,0.0,0.0,0.0,1.4,1.4,1.1,14,TE
87,Colin Thompson,CAR,1.0,0.7,0.8,10.4,6.4,8.4,0.1,0.0,0.1,0.0,0.0,0.0,1.2,1.2,1.1,14,TE
88,Chris Manhertz,CAR,1.3,0.6,0.9,15.1,6.2,9.6,0.1,0.0,0.0,0.0,0.0,0.0,1.1,0.6,1.1,14,TE
89,Colby Parkinson,SEA,0.7,0.5,0.6,7.9,5.5,6.7,0.1,0.0,0.1,0.0,0.0,0.0,1.4,1.4,1.0,14,TE
90,Luke Stocker,ATL,1.5,0.7,1.1,12.5,5.3,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.9,14,TE
91,Jeremy Sprinkle,WAS,1.3,0.7,1.0,11.8,5.8,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.9,14,TE
92,Vance McDonald,PIT,1.1,0.6,0.9,12.8,5.0,8.9,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.9,14,TE
93,Seth DeValve,ARI,0.7,0.7,0.7,8.5,8.3,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.8,14,TE
94,Deon Yelder,KC,1.2,0.3,0.7,12.8,3.0,7.9,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.8,14,TE
95,Eric Saubert,JAC,1.1,0.5,0.8,11.7,4.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.8,14,TE
96,Jakob Johnson,NE,0.4,0.4,0.4,1.6,1.6,1.6,0.1,0.1,0.1,0.0,0.0,0.0,0.8,0.8,0.8,14,TE
97,Derek Carrier,LV,0.6,0.3,0.5,6.1,3.0,4.6,0.1,0.0,0.1,0.0,0.0,0.0,1.2,1.2,0.8,14,TE
98,Levine Toilolo,NYG,0.7,0.7,0.7,8.6,6.3,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.7,14,TE
99,Andrew Beck,DEN,0.4,0.3,0.3,4.3,3.0,3.7,0.1,0.0,0.1,0.0,0.0,0.0,1.0,1.0,0.7,14,TE
100,Jake Butt,DEN,0.7,0.7,0.7,5.7,5.7,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,14,TE
101,Mason Schreck,CIN,0.5,0.5,0.5,5.7,5.7,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,14,TE
102,Johnny Mundt,LAR,0.5,0.5,0.5,5.5,5.5,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,14,TE
103,Caleb Wilson,PHI,0.6,0.6,0.6,5.3,5.3,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,14,TE
104,Tanner Hudson,TB,0.5,0.5,0.5,5.1,5.1,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,14,TE
105,Brandon Dillon,MIN,0.4,0.4,0.4,4.7,4.7,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,14,TE
106,Trevon Wesco,NYJ,0.4,0.4,0.4,4.1,4.1,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,14,TE
107,Daniel Brown,NYJ,0.4,0.4,0.4,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,14,TE
108,JP Holtz,CHI,0.4,0.3,0.3,4.0,3.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,14,TE
109,Sean McKeon,DAL,0.4,0.4,0.4,3.9,3.9,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,14,TE
110,Eric Tomlinson,BAL,0.5,0.3,0.4,3.8,3.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,14,TE
111,Sean Culkin,BAL,0.3,0.3,0.3,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,14,TE
