,Unnamed: 0,Position,Name + ID,Player,ID,Roster Position,Salary,Game Info,Team,AvgPointsPerGame
38,38,WR,Amari Cooper (15905165),Amari Cooper,15905165.0,WR/FLEX,6500.0,DAL@CIN 12/13/2020 01:00PM ET,DAL,16.85
39,39,RB,Mike Davis (15904899),Mike Davis,15904899.0,RB/FLEX,6400.0,DEN@CAR 12/13/2020 01:00PM ET,CAR,13.69
40,40,RB,Alexander Mattison (15904897),Alexander Mattison,15904897.0,RB/FLEX,6400.0,MIN@TB 12/13/2020 01:00PM ET,MIN,5.26
41,41,WR,Deebo Samuel (15905167),Deebo Samuel,15905167.0,WR/FLEX,6400.0,WAS@SF 12/13/2020 04:25PM ET,SF,13.8
42,42,WR,Chris Godwin (15905169),Chris Godwin,15905169.0,WR/FLEX,6300.0,MIN@TB 12/13/2020 01:00PM ET,TB,15.4
43,43,RB,Josh Jacobs (15904901),Josh Jacobs,15904901.0,RB/FLEX,6300.0,IND@LV 12/13/2020 04:05PM ET,LV,16.43
44,44,WR,Robby Anderson (15905171),Robby Anderson,15905171.0,WR/FLEX,6200.0,DEN@CAR 12/13/2020 01:00PM ET,CAR,15.71
45,45,QB,Kirk Cousins (15904809),Kirk Cousins,15904809.0,QB,6200.0,MIN@TB 12/13/2020 01:00PM ET,MIN,19.98
46,46,RB,Raheem Mostert (15904903),Raheem Mostert,15904903.0,RB/FLEX,6200.0,WAS@SF 12/13/2020 04:25PM ET,SF,14.15
47,47,RB,Miles Sanders (15904905),Miles Sanders,15904905.0,RB/FLEX,6200.0,NO@PHI 12/13/2020 04:25PM ET,PHI,13.04
48,48,WR,Brandin Cooks (15905175),Brandin Cooks,15905175.0,WR/FLEX,6100.0,HOU@CHI 12/13/2020 01:00PM ET,HOU,13.03
49,49,RB,Ronald Jones II (15904907),Ronald Jones,15904907.0,RB/FLEX,6100.0,MIN@TB 12/13/2020 01:00PM ET,TB,14.26
50,50,WR,DeVante Parker (15905173),DeVante Parker,15905173.0,WR/FLEX,6100.0,KC@MIA 12/13/2020 01:00PM ET,MIA,12.81
51,51,QB,Drew Brees (15904810),Drew Brees,15904810.0,QB,6100.0,NO@PHI 12/13/2020 04:25PM ET,NO,19.22
52,52,RB,Jamaal Williams (15904909),Jamaal Williams,15904909.0,RB/FLEX,6000.0,GB@DET 12/13/2020 04:25PM ET,GB,10.61
53,53,WR,Kenny Golladay (15905177),Kenny Golladay,15905177.0,WR/FLEX,6000.0,GB@DET 12/13/2020 04:25PM ET,DET,14.36
54,54,QB,Derek Carr (15904811),Derek Carr,15904811.0,QB,6000.0,IND@LV 12/13/2020 04:05PM ET,LV,18.66
55,55,RB,Clyde Edwards-Helaire (15904913),Clyde Edwards-Helaire,15904913.0,RB/FLEX,5900.0,KC@MIA 12/13/2020 01:00PM ET,KC,14.42
56,56,RB,Joe Mixon (15904911),Joe Mixon,15904911.0,RB/FLEX,5900.0,DAL@CIN 12/13/2020 01:00PM ET,CIN,17.27
57,57,QB,Philip Rivers (15904812),Philip Rivers,15904812.0,QB,5900.0,IND@LV 12/13/2020 04:05PM ET,IND,16.84
58,58,WR,Marvin Jones Jr. (15905179),Marvin Jones,15905179.0,WR/FLEX,5800.0,GB@DET 12/13/2020 04:25PM ET,DET,12.66
59,59,QB,Teddy Bridgewater (15904813),Teddy Bridgewater,15904813.0,QB,5800.0,DEN@CAR 12/13/2020 01:00PM ET,CAR,19.05
60,60,RB,Jonathan Taylor (15904915),Jonathan Taylor,15904915.0,RB/FLEX,5800.0,IND@LV 12/13/2020 04:05PM ET,IND,13.54
61,61,QB,Matthew Stafford (15904814),Matthew Stafford,15904814.0,QB,5700.0,GB@DET 12/13/2020 04:25PM ET,DET,18.88
62,62,WR,Corey Davis (15905181),Corey Davis,15905181.0,WR/FLEX,5700.0,TEN@JAX 12/13/2020 01:00PM ET,TEN,16.91
63,63,RB,Wayne Gallman Jr. (15904917),Wayne Gallman,15904917.0,RB/FLEX,5700.0,ARI@NYG 12/13/2020 01:00PM ET,NYG,11.26
64,64,QB,Matt Ryan (15904815),Matt Ryan,15904815.0,QB,5700.0,ATL@LAC 12/13/2020 04:25PM ET,ATL,18.64
65,65,QB,Gardner Minshew II (15904816),Gardner Minshew,15904816.0,QB,5600.0,TEN@JAX 12/13/2020 01:00PM ET,JAC,21.2
66,66,QB,Mitchell Trubisky (15904817),Mitchell Trubisky,15904817.0,QB,5600.0,HOU@CHI 12/13/2020 01:00PM ET,CHI,14.74
67,67,WR,DJ Moore (15905183),DJ Moore,15905183.0,WR/FLEX,5600.0,DEN@CAR 12/13/2020 01:00PM ET,CAR,14.54
68,68,RB,Myles Gaskin (15904919),Myles Gaskin,15904919.0,RB/FLEX,5600.0,KC@MIA 12/13/2020 01:00PM ET,MIA,14.32
69,69,WR,Antonio Brown (15905185),Antonio Brown,15905185.0,WR/FLEX,5500.0,MIN@TB 12/13/2020 01:00PM ET,TB,9.15
70,70,QB,Daniel Jones (15904819),Daniel Jones,15904819.0,QB,5500.0,ARI@NYG 12/13/2020 01:00PM ET,NYG,14.61
71,71,RB,Kenyan Drake (15904921),Kenyan Drake,15904921.0,RB/FLEX,5500.0,ARI@NYG 12/13/2020 01:00PM ET,ARI,14.19
72,72,QB,Andy Dalton (15904818),Andy Dalton,15904818.0,QB,5500.0,DAL@CIN 12/13/2020 01:00PM ET,DAL,10.33
73,73,QB,Tua Tagovailoa (15904820),Tua Tagovailoa,15904820.0,QB,5400.0,KC@MIA 12/13/2020 01:00PM ET,MIA,11.1
74,74,WR,Jamison Crowder (15905189),Jamison Crowder,15905189.0,WR/FLEX,5400.0,NYJ@SEA 12/13/2020 04:05PM ET,NYJ,16.16
75,75,WR,Brandon Aiyuk (15905187),Brandon Aiyuk,15905187.0,WR/FLEX,5400.0,WAS@SF 12/13/2020 04:25PM ET,SF,15.47
76,76,TE,George Kittle (15905505),George Kittle,15905505.0,TE/FLEX,5400.0,WAS@SF 12/13/2020 04:25PM ET,SF,17.35
77,77,RB,Latavius Murray (15904923),Latavius Murray,15904923.0,RB/FLEX,5400.0,NO@PHI 12/13/2020 04:25PM ET,NO,9.5
78,78,WR,DJ Chark Jr. (15905191),DJ Chark,15905191.0,WR/FLEX,5300.0,TEN@JAX 12/13/2020 01:00PM ET,JAC,12.75
79,79,QB,Nick Foles (15904821),Nick Foles,15904821.0,QB,5300.0,HOU@CHI 12/13/2020 01:00PM ET,CHI,14.42
80,80,RB,Tony Pollard (15904927),Tony Pollard,15904927.0,RB/FLEX,5300.0,DAL@CIN 12/13/2020 01:00PM ET,DAL,5.62
81,81,RB,Devontae Booker (15904925),Devontae Booker,15904925.0,RB/FLEX,5300.0,IND@LV 12/13/2020 04:05PM ET,LV,6.74
82,82,RB,David Johnson (15904929),David Johnson,15904929.0,RB/FLEX,5200.0,HOU@CHI 12/13/2020 01:00PM ET,HOU,11.81
83,83,RB,Melvin Gordon III (15904933),Melvin Gordon,15904933.0,RB/FLEX,5200.0,DEN@CAR 12/13/2020 01:00PM ET,DEN,13.03
84,84,WR,Curtis Samuel (15905193),Curtis Samuel,15905193.0,WR/FLEX,5200.0,DEN@CAR 12/13/2020 01:00PM ET,CAR,13.67
85,85,WR,Sterling Shepard (15905195),Sterling Shepard,15905195.0,WR/FLEX,5200.0,ARI@NYG 12/13/2020 01:00PM ET,NYG,11.36
86,86,QB,Ryan Fitzpatrick (15904822),Ryan Fitzpatrick,15904822.0,QB,5200.0,KC@MIA 12/13/2020 01:00PM ET,MIA,19.93
87,87,RB,Nyheim Hines (15904931),Nyheim Hines,15904931.0,RB/FLEX,5200.0,IND@LV 12/13/2020 04:05PM ET,IND,12.6
88,88,QB,Alex Smith (15904825),Alex Smith,15904825.0,QB,5200.0,WAS@SF 12/13/2020 04:25PM ET,WAS,11.97
89,89,QB,Jameis Winston (15904824),Jameis Winston,15904824.0,QB,5200.0,NO@PHI 12/13/2020 04:25PM ET,NO,1.25
90,90,QB,Tyrod Taylor (15904823),Tyrod Taylor,15904823.0,QB,5200.0,ATL@LAC 12/13/2020 04:25PM ET,LAC,4.51
91,91,QB,Mike Glennon (15904831),Mike Glennon,15904831.0,QB,5100.0,TEN@JAX 12/13/2020 01:00PM ET,JAC,16.55
92,92,QB,P.J. Walker (15904829),PJ Walker,15904829.0,QB,5100.0,DEN@CAR 12/13/2020 01:00PM ET,CAR,4.24
93,93,QB,Drew Lock (15904830),Drew Lock,15904830.0,QB,5100.0,DEN@CAR 12/13/2020 01:00PM ET,DEN,13.71
94,94,QB,Sam Darnold (15904826),Sam Darnold,15904826.0,QB,5100.0,NYJ@SEA 12/13/2020 04:05PM ET,NYJ,12.18
95,95,RB,Carlos Hyde (15904935),Carlos Hyde,15904935.0,RB/FLEX,5100.0,NYJ@SEA 12/13/2020 04:05PM ET,SEA,8.63
96,96,WR,T.Y. Hilton (15905197),TY Hilton,15905197.0,WR/FLEX,5100.0,IND@LV 12/13/2020 04:05PM ET,IND,9.8
97,97,QB,Nick Mullens (15904828),Nick Mullens,15904828.0,QB,5100.0,WAS@SF 12/13/2020 04:25PM ET,SF,13.68
98,98,QB,Jalen Hurts (15904827),Jalen Hurts,15904827.0,QB,5100.0,NO@PHI 12/13/2020 04:25PM ET,PHI,1.85
99,99,QB,Carson Wentz (15904832),Carson Wentz,15904832.0,QB,5100.0,NO@PHI 12/13/2020 04:25PM ET,PHI,18.37
100,100,RB,Adrian Peterson (15904937),Adrian Peterson,15904937.0,RB/FLEX,5000.0,GB@DET 12/13/2020 04:25PM ET,DET,8.74
101,101,WR,Allen Lazard (15905201),Allen Lazard,15905201.0,WR/FLEX,5000.0,GB@DET 12/13/2020 04:25PM ET,GB,13.2
102,102,TE,T.J. Hockenson (15905507),TJ Hockenson,15905507.0,TE/FLEX,5000.0,GB@DET 12/13/2020 04:25PM ET,DET,12.12
103,103,WR,Keke Coutee (15905203),Keke Coutee,15905203.0,WR/FLEX,5000.0,HOU@CHI 12/13/2020 01:00PM ET,HOU,10.48
104,104,QB,Colt McCoy (15904834),Colt McCoy,15904834.0,QB,5000.0,ARI@NYG 12/13/2020 01:00PM ET,NYG,5.67
105,105,RB,Giovani Bernard (15904939),Giovani Bernard,15904939.0,RB/FLEX,5000.0,DAL@CIN 12/13/2020 01:00PM ET,CIN,9.28
106,106,WR,Michael Pittman Jr. (15905199),Michael Pittman,15905199.0,WR/FLEX,5000.0,IND@LV 12/13/2020 04:05PM ET,IND,8.86
107,107,QB,Jimmy Garoppolo (15904833),Jimmy Garoppolo,15904833.0,QB,5000.0,WAS@SF 12/13/2020 04:25PM ET,SF,11.56
108,108,QB,Chris Streveler (15904837),Chris Streveler,15904837.0,QB,4900.0,ARI@NYG 12/13/2020 01:00PM ET,ARI,0.3
109,109,WR,Sammy Watkins (15905209),Sammy Watkins,15905209.0,WR/FLEX,4900.0,KC@MIA 12/13/2020 01:00PM ET,KC,9.97
110,110,QB,Brandon Allen (15904836),Brandon Allen,15904836.0,QB,4900.0,DAL@CIN 12/13/2020 01:00PM ET,CIN,8.78
111,111,WR,Tyler Boyd (15905207),Tyler Boyd,15905207.0,WR/FLEX,4900.0,DAL@CIN 12/13/2020 01:00PM ET,CIN,15.6
112,112,QB,Joe Flacco (15904835),Joe Flacco,15904835.0,QB,4900.0,NYJ@SEA 12/13/2020 04:05PM ET,NYJ,11.55
113,113,RB,J.D. McKissic (15904941),JD McKissic,15904941.0,RB/FLEX,4900.0,WAS@SF 12/13/2020 04:25PM ET,WAS,10.41
114,114,RB,Tevin Coleman (15904945),Tevin Coleman,15904945.0,RB/FLEX,4900.0,WAS@SF 12/13/2020 04:25PM ET,SF,2.58
115,115,RB,Boston Scott (15904943),Boston Scott,15904943.0,RB/FLEX,4900.0,NO@PHI 12/13/2020 04:25PM ET,PHI,6.63
116,116,WR,Travis Fulgham (15905205),Travis Fulgham,15905205.0,WR/FLEX,4900.0,NO@PHI 12/13/2020 04:25PM ET,PHI,11.86
117,117,RB,Duke Johnson (15904949),Duke Johnson,15904949.0,RB/FLEX,4800.0,HOU@CHI 12/13/2020 01:00PM ET,HOU,7.75
118,118,QB,Brett Rypien (15904838),Brett Rypien,15904838.0,QB,4800.0,DEN@CAR 12/13/2020 01:00PM ET,DEN,7.65
119,119,TE,Rob Gronkowski (15905509),Rob Gronkowski,15905509.0,TE/FLEX,4800.0,MIN@TB 12/13/2020 01:00PM ET,TB,9.54
120,120,RB,Salvon Ahmed (15904947),Salvon Ahmed,15904947.0,RB/FLEX,4800.0,KC@MIA 12/13/2020 01:00PM ET,MIA,10.73
121,121,QB,Ben DiNucci (15904840),Ben DiNucci,15904840.0,QB,4800.0,DAL@CIN 12/13/2020 01:00PM ET,DAL,4.48
122,122,WR,CeeDee Lamb (15905211),CeeDee Lamb,15905211.0,WR/FLEX,4800.0,DAL@CIN 12/13/2020 01:00PM ET,DAL,13.68
123,123,WR,Tee Higgins (15905213),Tee Higgins,15905213.0,WR/FLEX,4800.0,DAL@CIN 12/13/2020 01:00PM ET,CIN,14.88
124,124,QB,Dwayne Haskins Jr. (15904839),Dwayne Haskins,15904839.0,QB,4800.0,WAS@SF 12/13/2020 04:25PM ET,WAS,15.14
125,125,RB,Todd Gurley II (15904951),Todd Gurley,15904951.0,RB/FLEX,4800.0,ATL@LAC 12/13/2020 04:25PM ET,ATL,13.2
126,126,QB,Chase Daniel (15904843),Chase Daniel,15904843.0,QB,4700.0,GB@DET 12/13/2020 04:25PM ET,DET,7.26
127,127,QB,Jake Luton (15904842),Jake Luton,15904842.0,QB,4700.0,TEN@JAX 12/13/2020 01:00PM ET,JAC,12.42
128,128,WR,Jerry Jeudy (15905219),Jerry Jeudy,15905219.0,WR/FLEX,4700.0,DEN@CAR 12/13/2020 01:00PM ET,DEN,9.37
129,129,WR,Christian Kirk (15905217),Christian Kirk,15905217.0,WR/FLEX,4700.0,ARI@NYG 12/13/2020 01:00PM ET,ARI,11.28
130,130,QB,Garrett Gilbert (15904844),Garrett Gilbert,15904844.0,QB,4700.0,DAL@CIN 12/13/2020 01:00PM ET,DAL,15.52
131,131,RB,Ty Johnson (15904953),Ty Johnson,15904953.0,RB/FLEX,4700.0,NYJ@SEA 12/13/2020 04:05PM ET,NYJ,4.64
132,132,WR,Nelson Agholor (15905215),Nelson Agholor,15905215.0,WR/FLEX,4700.0,IND@LV 12/13/2020 04:05PM ET,LV,10.46
133,133,QB,C.J. Beathard (15904841),CJ Beathard,15904841.0,QB,4700.0,WAS@SF 12/13/2020 04:25PM ET,SF,4.09
134,134,WR,Mike Williams (15905221),Mike Williams,15905221.0,WR/FLEX,4700.0,ATL@LAC 12/13/2020 04:25PM ET,LAC,10.94
135,135,QB,Jeff Driskel (15904845),Jeff Driskel,15904845.0,QB,4600.0,DEN@CAR 12/13/2020 01:00PM ET,DEN,10.69
136,136,RB,Chase Edmonds (15904955),Chase Edmonds,15904955.0,RB/FLEX,4600.0,ARI@NYG 12/13/2020 01:00PM ET,ARI,11.32
137,137,RB,Devonta Freeman (15904957),Devonta Freeman,15904957.0,RB/FLEX,4600.0,ARI@NYG 12/13/2020 01:00PM ET,NYG,7.2
138,138,WR,Henry Ruggs III (15905223),Henry Ruggs,15905223.0,WR/FLEX,4600.0,IND@LV 12/13/2020 04:05PM ET,LV,7.78
139,139,RB,Leonard Fournette (15904959),Leonard Fournette,15904959.0,RB/FLEX,4500.0,MIN@TB 12/13/2020 01:00PM ET,TB,10.36
140,140,TE,Mike Gesicki (15905511),Mike Gesicki,15905511.0,TE/FLEX,4500.0,KC@MIA 12/13/2020 01:00PM ET,MIA,9.98
141,141,QB,Geno Smith (15904846),Geno Smith,15904846.0,QB,4500.0,NYJ@SEA 12/13/2020 04:05PM ET,SEA,0.0
142,142,WR,Russell Gage (15905225),Russell Gage,15905225.0,WR/FLEX,4500.0,ATL@LAC 12/13/2020 04:25PM ET,ATL,9.67
143,143,QB,Tim Boyle (15904849),Tim Boyle,15904849.0,QB,4400.0,GB@DET 12/13/2020 04:25PM ET,GB,-0.09
144,144,QB,AJ McCarron (15904848),AJ McCarron,15904848.0,QB,4400.0,HOU@CHI 12/13/2020 01:00PM ET,HOU,0.0
145,145,QB,Will Grier (15904847),Will Grier,15904847.0,QB,4400.0,DEN@CAR 12/13/2020 01:00PM ET,CAR,0.0
146,146,RB,Le'Veon Bell (15904963),Le'Veon Bell,15904963.0,RB/FLEX,4400.0,KC@MIA 12/13/2020 01:00PM ET,KC,6.2
147,147,RB,Jerick McKinnon (15904965),Jerick McKinnon,15904965.0,RB/FLEX,4400.0,WAS@SF 12/13/2020 04:25PM ET,SF,10.38
148,148,RB,Peyton Barber (15904967),Peyton Barber,15904967.0,RB/FLEX,4400.0,WAS@SF 12/13/2020 04:25PM ET,WAS,4.07
149,149,WR,Jalen Reagor (15905227),Jalen Reagor,15905227.0,WR/FLEX,4400.0,NO@PHI 12/13/2020 04:25PM ET,PHI,8.76
150,150,RB,Ito Smith (15904961),Ito Smith,15904961.0,RB/FLEX,4400.0,ATL@LAC 12/13/2020 04:25PM ET,ATL,3.78
151,151,TE,Hunter Henry (15905513),Hunter Henry,15905513.0,TE/FLEX,4400.0,ATL@LAC 12/13/2020 04:25PM ET,LAC,9.81
152,152,RB,Phillip Lindsay (15904969),Phillip Lindsay,15904969.0,RB/FLEX,4300.0,DEN@CAR 12/13/2020 01:00PM ET,DEN,6.27
153,153,QB,Blaine Gabbert (15904852),Blaine Gabbert,15904852.0,QB,4300.0,MIN@TB 12/13/2020 01:00PM ET,TB,0.03
154,154,QB,Sean Mannion (15904853),Sean Mannion,15904853.0,QB,4300.0,MIN@TB 12/13/2020 01:00PM ET,MIN,0.0
155,155,TE,Evan Engram (15905515),Evan Engram,15905515.0,TE/FLEX,4300.0,ARI@NYG 12/13/2020 01:00PM ET,NYG,9.58
156,156,QB,Ryan Finley (15904851),Ryan Finley,15904851.0,QB,4300.0,DAL@CIN 12/13/2020 01:00PM ET,CIN,0.9
157,157,WR,Emmanuel Sanders (15905229),Emmanuel Sanders,15905229.0,WR/FLEX,4300.0,NO@PHI 12/13/2020 04:25PM ET,NO,10.76
158,158,QB,Matt Schaub (15904850),Matt Schaub,15904850.0,QB,4300.0,ATL@LAC 12/13/2020 04:25PM ET,ATL,-0.4
159,159,RB,Kerryon Johnson (15904973),Kerryon Johnson,15904973.0,RB/FLEX,4200.0,GB@DET 12/13/2020 04:25PM ET,DET,5.53
160,160,TE,Robert Tonyan (15905517),Robert Tonyan,15905517.0,TE/FLEX,4200.0,GB@DET 12/13/2020 04:25PM ET,GB,12.61
161,161,QB,Logan Woodside (15904854),Logan Woodside,15904854.0,QB,4200.0,TEN@JAX 12/13/2020 01:00PM ET,TEN,-0.11
162,162,WR,Tim Patrick (15905233),Tim Patrick,15905233.0,WR/FLEX,4200.0,DEN@CAR 12/13/2020 01:00PM ET,DEN,12.7
163,163,WR,Darius Slayton (15905231),Darius Slayton,15905231.0,WR/FLEX,4200.0,ARI@NYG 12/13/2020 01:00PM ET,NYG,10.14
164,164,RB,Brian Hill (15904971),Brian Hill,15904971.0,RB/FLEX,4200.0,ATL@LAC 12/13/2020 04:25PM ET,ATL,5.46
165,165,WR,Laviska Shenault Jr. (15905237),Laviska Shenault,15905237.0,WR/FLEX,4100.0,TEN@JAX 12/13/2020 01:00PM ET,JAC,9.62
166,166,TE,Noah Fant (15905519),Noah Fant,15905519.0,TE/FLEX,4100.0,DEN@CAR 12/13/2020 01:00PM ET,DEN,9.74
167,167,QB,Chad Henne (15904857),Chad Henne,15904857.0,QB,4100.0,KC@MIA 12/13/2020 01:00PM ET,KC,3.5
168,168,RB,Josh Adams (15904975),Josh Adams,15904975.0,RB/FLEX,4100.0,NYJ@SEA 12/13/2020 04:05PM ET,NYJ,4.42
169,169,WR,Denzel Mims (15905235),Denzel Mims,15905235.0,WR/FLEX,4100.0,NYJ@SEA 12/13/2020 04:05PM ET,NYJ,8.9
170,170,QB,Marcus Mariota (15904855),Marcus Mariota,15904855.0,QB,4100.0,IND@LV 12/13/2020 04:05PM ET,LV,0.0
171,171,QB,Jacoby Brissett (15904856),Jacoby Brissett,15904856.0,QB,4100.0,IND@LV 12/13/2020 04:05PM ET,IND,2.88
172,172,QB,Jordan Love (15904871),Jordan Love,15904871.0,QB,4000.0,GB@DET 12/13/2020 04:25PM ET,GB,0.0
173,173,QB,David Blough (15904872),David Blough,15904872.0,QB,4000.0,GB@DET 12/13/2020 04:25PM ET,DET,0.0
174,174,RB,Tyler Ervin (15905125),Tyler Ervin,15905125.0,RB/FLEX,4000.0,GB@DET 12/13/2020 04:25PM ET,GB,3.26
175,175,RB,AJ Dillon (15905127),AJ Dillon,15905127.0,RB/FLEX,4000.0,GB@DET 12/13/2020 04:25PM ET,GB,2.05
176,176,RB,Patrick Taylor (15905129),Patrick Taylor,15905129.0,RB/FLEX,4000.0,GB@DET 12/13/2020 04:25PM ET,GB,0.0
177,177,RB,Jonathan Williams (15905131),Jonathan Williams,15905131.0,RB/FLEX,4000.0,GB@DET 12/13/2020 04:25PM ET,DET,2.8
178,178,RB,Jason Cabinda (15905133),Jason Cabinda,15905133.0,RB/FLEX,4000.0,GB@DET 12/13/2020 04:25PM ET,DET,0.47
179,179,WR,Danny Amendola (15905239),Danny Amendola,15905239.0,WR/FLEX,4000.0,GB@DET 12/13/2020 04:25PM ET,DET,7.85
180,180,RB,Devine Ozigbo (15905105),Devine Ozigbo,15905105.0,RB/FLEX,4000.0,TEN@JAX 12/13/2020 01:00PM ET,JAC,1.17
181,181,RB,Dare Ogunbowale (15905107),Dare Ogunbowale,15905107.0,RB/FLEX,4000.0,TEN@JAX 12/13/2020 01:00PM ET,JAC,0.37
182,182,RB,Nathan Cottrell (15905109),Nathan Cottrell,15905109.0,RB/FLEX,4000.0,TEN@JAX 12/13/2020 01:00PM ET,JAC,0.0
