,Player,Team,ATT_MAX,ATT_MIN,ATT_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,REC_MAX,REC_MIN,REC_MID,YDS.1_MAX,YDS.1_MIN,YDS.1_MID,TDS.1_MAX,TDS.1_MIN,TDS.1_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
25,Miles Sanders,PHI,14.3,10.2,12.5,59.8,52.0,56.6,0.3,0.0,0.2,2.9,1.8,2.2,24.4,14.2,18.8,0.1,0.0,0.0,0.1,0.2,0.1,10.0,6.9,8.7,14,RB
26,Todd Gurley,ATL,14.9,10.0,12.0,56.8,41.0,47.9,0.7,0.0,0.3,3.2,1.3,1.9,18.7,9.1,12.7,0.1,0.0,0.1,0.1,0.1,0.1,10.9,5.5,8.3,14,RB
27,Kareem Hunt,CLE,11.9,9.0,10.3,51.0,38.2,45.1,0.3,0.0,0.2,3.0,1.8,2.4,23.0,13.7,18.7,0.2,0.0,0.1,0.0,0.1,0.0,9.5,6.5,8.2,14,RB
28,JD McKissic,WAS,9.0,3.6,6.9,32.7,24.1,28.1,0.2,0.0,0.1,8.0,4.0,5.3,54.0,26.0,39.2,0.2,0.0,0.1,0.0,0.2,0.1,9.1,7.8,8.2,14,RB
29,Cam Akers,LAR,13.6,10.0,12.2,60.5,43.8,52.3,0.5,0.0,0.3,2.8,0.6,1.3,16.5,4.3,9.3,0.1,0.0,0.0,0.0,0.1,0.1,9.5,6.0,8.2,14,RB
30,Nyheim Hines,IND,7.5,5.0,6.3,30.0,22.9,25.5,0.3,0.0,0.2,3.9,3.0,3.6,33.6,25.0,30.1,0.3,0.0,0.2,0.0,0.1,0.0,9.2,4.9,7.7,14,RB
31,Devin Singletary,BUF,12.0,7.8,10.0,56.4,33.0,46.4,0.3,0.0,0.2,3.0,1.8,2.3,21.1,14.2,17.7,0.1,0.0,0.1,0.1,0.1,0.1,9.3,6.4,7.5,14,RB
32,Peyton Barber,WAS,14.9,12.2,13.7,51.1,36.1,44.4,0.6,0.0,0.3,2.5,0.5,1.1,10.3,2.3,6.2,0.0,0.0,0.0,0.0,0.1,0.1,9.8,4.9,6.6,14,RB
33,Latavius Murray,NO,12.8,8.0,10.8,51.6,37.0,43.2,0.4,0.0,0.2,2.2,1.0,1.3,13.4,5.0,8.4,0.0,0.0,0.0,0.0,0.1,0.0,7.6,4.2,6.6,14,RB
34,Chase Edmonds,ARI,7.4,5.8,6.4,37.6,23.5,28.3,0.2,0.0,0.1,3.7,2.0,3.0,26.3,19.0,24.0,0.2,0.0,0.1,0.0,0.1,0.0,7.3,4.6,6.4,14,RB
35,Frank Gore,NYJ,13.8,9.0,11.2,54.3,27.7,42.4,0.3,0.0,0.2,1.7,0.9,1.2,13.3,5.9,8.1,0.1,0.0,0.0,0.0,0.1,0.0,9.0,3.9,6.2,14,RB
36,Jamaal Williams,GB,10.3,7.0,8.5,39.1,27.7,32.9,0.3,0.0,0.2,3.7,1.0,2.1,20.4,11.0,15.7,0.1,0.0,0.1,0.0,0.1,0.0,7.9,4.0,6.2,14,RB
37,Ty Johnson,NYJ,13.0,6.0,8.4,61.6,25.7,40.6,0.3,0.0,0.1,2.5,0.9,1.8,18.2,3.6,11.6,0.1,0.0,0.0,0.0,0.1,0.1,7.2,3.5,6.1,14,RB
38,Phillip Lindsay,DEN,11.6,8.0,10.4,54.4,27.8,44.2,0.3,0.0,0.1,2.4,0.0,1.1,8.6,0.0,5.8,0.1,0.0,0.0,0.0,0.1,0.0,7.9,3.5,5.9,14,RB
39,Leonard Fournette,TB,15.0,6.5,8.6,45.5,25.0,29.8,0.3,0.0,0.2,2.9,1.8,2.3,18.6,12.4,16.4,0.1,0.0,0.0,0.0,0.1,0.0,7.1,4.2,5.9,14,RB
40,Adrian Peterson,DET,15.6,6.0,10.3,58.4,21.7,37.6,0.5,0.0,0.2,2.0,0.3,1.0,9.7,2.2,6.0,0.0,0.0,0.0,0.0,0.1,0.1,8.2,3.2,5.7,14,RB
41,Cordarrelle Patterson,CHI,6.7,5.4,6.1,33.3,24.8,29.0,0.2,0.2,0.2,1.5,1.2,1.3,14.5,10.7,12.6,0.1,0.1,0.1,0.0,0.0,0.0,6.2,4.9,5.6,14,RB
42,Devontae Booker,LV,8.9,6.6,8.0,42.2,20.2,31.6,0.3,0.0,0.2,2.6,0.7,1.6,22.4,6.4,11.8,0.1,0.0,0.0,0.0,0.1,0.1,6.9,3.8,5.4,14,RB
43,Zack Moss,BUF,12.3,6.0,8.7,45.5,27.0,33.4,0.3,0.0,0.2,2.9,0.6,1.4,14.0,5.0,8.9,0.1,0.0,0.0,0.0,0.1,0.1,6.9,3.3,5.4,14,RB
44,Darrell Henderson,LAR,9.9,6.0,7.6,45.3,21.3,31.8,0.3,0.0,0.2,1.8,0.7,1.2,12.3,6.8,10.1,0.1,0.0,0.0,0.0,0.1,0.0,6.5,4.0,5.3,14,RB
45,Jeff Wilson,SF,10.0,7.1,8.3,39.0,21.5,32.0,0.3,0.0,0.2,2.6,0.0,1.2,13.4,0.0,8.3,0.1,0.0,0.0,0.1,0.2,0.1,6.9,3.9,5.1,14,RB
46,Justin Jackson,LAC,7.4,7.4,7.4,30.9,30.9,30.9,0.2,0.2,0.2,0.9,0.9,0.9,6.4,6.4,6.4,0.0,0.0,0.0,0.0,0.0,0.0,5.1,5.1,5.1,14,RB
47,Tony Pollard,DAL,9.0,6.0,8.2,42.5,26.1,35.6,0.2,0.0,0.1,2.5,0.0,1.3,11.4,0.0,8.1,0.1,0.0,0.0,0.0,0.1,0.1,6.3,3.5,5.1,14,RB
48,Le'Veon Bell,KC,11.4,4.0,7.5,37.2,16.0,28.8,0.2,0.0,0.1,3.5,1.3,1.9,17.9,9.6,12.1,0.1,0.0,0.0,0.0,0.1,0.1,6.1,2.7,4.9,14,RB
49,Kalen Ballage,LAC,11.3,2.7,7.4,34.2,10.7,26.7,0.3,0.0,0.1,3.1,0.4,1.9,21.5,2.6,13.1,0.1,0.0,0.0,0.0,0.1,0.1,7.0,1.8,4.8,14,RB
50,Carlos Hyde,SEA,13.3,4.4,7.7,45.1,16.5,29.4,0.3,0.0,0.1,4.0,0.9,1.9,17.0,4.8,9.7,0.1,0.0,0.0,0.0,0.1,0.1,6.1,4.0,4.8,14,RB
51,James White,NE,4.7,2.1,3.6,17.2,7.9,12.9,0.2,0.0,0.1,4.9,2.9,3.6,38.8,21.4,26.6,0.1,0.0,0.1,0.0,0.1,0.0,5.6,3.8,4.7,14,RB
52,Gus Edwards,BAL,11.0,6.2,8.5,45.5,24.8,35.7,0.2,0.0,0.1,1.3,0.0,0.5,3.5,0.0,2.5,0.0,0.0,0.0,0.0,0.1,0.1,5.4,4.0,4.5,14,RB
53,Ito Smith,ATL,7.7,4.8,6.6,30.9,21.2,26.8,0.2,0.0,0.1,2.8,0.7,1.5,15.8,3.4,9.3,0.1,0.0,0.0,0.0,0.1,0.0,5.3,3.5,4.4,14,RB
54,Brian Hill,ATL,8.8,5.0,6.1,42.0,18.0,27.2,0.2,0.0,0.1,2.0,0.7,1.3,12.0,4.6,8.0,0.0,0.0,0.0,0.0,0.1,0.1,6.5,3.0,4.1,14,RB
55,Jordan Wilkins,IND,9.1,4.0,5.7,38.8,16.0,25.9,0.2,0.0,0.1,1.4,0.4,1.0,10.9,3.7,6.2,0.1,0.0,0.0,0.0,0.1,0.0,5.5,2.1,4.0,14,RB
56,Malcolm Brown,LAR,9.1,3.3,5.4,36.2,13.6,21.7,0.3,0.0,0.1,1.7,1.0,1.4,12.4,8.0,9.9,0.1,0.0,0.0,0.0,0.1,0.0,5.9,2.6,3.9,14,RB
57,Kerryon Johnson,DET,9.3,1.9,5.3,35.0,8.1,21.3,0.2,0.0,0.1,2.3,0.0,1.2,16.4,3.0,10.3,0.1,0.0,0.0,0.0,0.1,0.1,6.3,2.4,3.8,14,RB
58,Sony Michel,NE,11.5,5.2,7.4,37.4,20.7,27.7,0.2,0.0,0.1,5.0,0.5,1.6,6.0,3.2,4.1,0.0,0.0,0.0,0.0,0.0,0.0,4.3,2.9,3.8,14,RB
59,Alfred Morris,NYG,6.7,5.0,5.7,34.2,21.0,26.3,0.2,0.0,0.1,1.5,0.0,0.7,5.8,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,3.0,3.6,14,RB
60,Boston Scott,PHI,7.0,2.0,4.4,28.0,7.9,16.8,0.1,0.0,0.1,3.6,1.2,1.9,17.4,10.4,13.8,0.1,0.0,0.0,0.0,0.1,0.0,4.4,2.7,3.5,14,RB
61,Mark Ingram,BAL,10.2,4.0,5.7,35.5,13.8,21.9,0.2,0.0,0.1,2.1,0.6,1.0,10.5,4.4,6.4,0.1,0.0,0.0,0.0,0.1,0.1,4.5,2.4,3.5,14,RB
62,Samaje Perine,CIN,9.0,3.0,6.0,31.2,11.0,23.2,0.2,0.0,0.1,1.8,0.0,0.8,10.3,0.0,5.4,0.1,0.0,0.0,0.0,0.1,0.1,4.8,1.1,3.5,14,RB
63,Chris Thompson,JAC,2.7,2.7,2.7,9.8,9.8,9.8,0.0,0.0,0.0,1.9,1.9,1.9,14.6,14.6,14.6,0.1,0.1,0.1,0.0,0.0,0.0,3.0,3.0,3.0,14,RB
64,Devonta Freeman,NYG,3.1,3.1,3.1,10.6,10.6,10.6,0.1,0.1,0.1,1.1,1.1,1.1,7.8,7.8,7.8,0.1,0.1,0.1,0.0,0.0,0.0,3.0,3.0,3.0,14,RB
65,Benny Snell,PIT,12.3,2.8,6.1,39.9,11.5,21.1,0.2,0.0,0.1,2.7,0.0,0.8,8.2,0.0,3.1,0.0,0.0,0.0,0.0,0.1,0.1,3.7,1.7,2.9,14,RB
66,DeAndre Washington,MIA,4.5,2.3,3.6,18.3,9.0,13.7,0.2,0.0,0.1,1.8,0.5,1.2,16.8,3.4,8.3,0.1,0.0,0.0,0.0,0.0,0.0,4.7,1.8,2.8,14,RB
67,CJ Prosise,HOU,6.2,2.9,5.1,25.5,5.7,15.9,0.2,0.0,0.1,1.9,1.0,1.3,11.1,5.3,7.9,0.1,0.0,0.1,0.0,0.9,0.3,4.7,2.3,2.7,14,RB
68,Jalen Richard,LV,5.4,1.3,3.3,23.3,2.9,12.3,0.2,0.0,0.1,2.7,0.8,1.4,19.5,6.7,10.0,0.1,0.0,0.0,0.0,0.1,0.1,4.0,1.4,2.7,14,RB
69,Jerick McKinnon,SF,7.0,1.4,3.6,19.7,5.4,11.9,0.1,0.0,0.0,2.6,0.7,1.6,13.0,5.8,10.3,0.1,0.0,0.0,0.0,0.1,0.0,3.6,1.6,2.6,14,RB
70,Joshua Kelley,LAC,7.3,2.3,5.1,18.9,8.7,15.9,0.1,0.0,0.1,2.3,0.2,1.1,7.9,1.2,5.9,0.0,0.0,0.0,0.0,0.2,0.1,3.2,2.2,2.5,14,RB
71,Lynn Bowden,MIA,5.2,0.2,2.1,18.6,1.0,6.8,0.0,0.0,0.0,1.7,1.1,1.5,20.0,6.0,14.0,0.1,0.0,0.1,0.0,0.0,0.0,3.1,1.9,2.5,14,RB
72,Jeremy McNichols,TEN,4.2,2.1,3.1,22.5,10.2,14.5,0.1,0.0,0.1,1.8,0.3,1.0,7.7,1.4,4.9,0.1,0.0,0.0,0.0,0.0,0.0,3.4,1.7,2.5,14,RB
73,Josh Adams,NYJ,8.2,1.6,4.3,30.6,6.8,17.6,0.2,0.0,0.1,2.2,0.1,0.7,3.6,0.7,2.2,0.0,0.0,0.0,0.0,0.1,0.0,3.2,1.3,2.4,14,RB
74,Dion Lewis,NYG,4.9,0.8,2.5,16.6,3.4,8.9,0.1,0.0,0.0,2.1,1.0,1.6,14.3,8.0,10.9,0.1,0.0,0.0,0.0,0.1,0.0,3.2,1.8,2.4,14,RB
75,Tevin Coleman,SF,7.9,1.3,3.8,22.7,5.6,14.0,0.1,0.0,0.1,1.7,0.2,0.7,9.3,2.2,5.1,0.0,0.0,0.0,0.0,0.1,0.0,4.0,1.1,2.3,14,RB
76,Jordan Howard,PHI,8.2,2.7,4.9,21.2,9.5,15.5,0.2,0.0,0.1,1.4,0.2,0.6,3.4,0.9,2.0,0.0,0.0,0.0,0.0,0.1,0.0,2.9,1.4,2.3,14,RB
77,Kyle Juszczyk,SF,1.7,0.7,1.1,6.7,3.0,4.3,0.1,0.0,0.0,2.3,0.7,1.4,16.8,7.6,12.7,0.1,0.0,0.1,0.0,0.1,0.0,3.0,1.5,2.2,14,RB
78,Anthony McFarland,PIT,6.1,2.0,3.2,22.7,7.0,12.8,0.1,0.0,0.1,2.0,0.4,1.0,9.0,2.3,5.2,0.0,0.0,0.0,0.0,0.1,0.0,2.4,1.6,2.2,14,RB
79,DeeJay Dallas,SEA,5.7,1.9,3.8,17.5,5.7,11.2,0.1,0.0,0.1,1.6,0.2,1.0,9.8,1.5,5.6,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.3,2.1,14,RB
80,Mike Boone,MIN,6.0,1.7,4.0,23.0,6.8,15.6,0.1,0.0,0.0,1.3,0.1,0.7,5.0,0.3,2.2,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.3,2.0,14,RB
81,Trayveon Williams,CIN,4.4,4.2,4.3,15.1,9.9,13.3,0.1,0.0,0.1,1.5,0.4,0.8,5.1,2.5,4.1,0.0,0.0,0.0,0.0,0.1,0.1,2.6,1.8,2.0,14,RB
82,Trenton Cannon,CAR,2.3,1.6,2.0,9.3,5.4,6.9,0.1,0.0,0.0,1.8,0.6,1.2,14.3,3.6,8.2,0.1,0.0,0.0,0.0,0.0,0.0,3.3,1.3,2.0,14,RB
83,D'Onta Foreman,TEN,5.0,2.9,4.0,17.3,11.0,13.8,0.1,0.0,0.0,1.7,0.0,0.6,4.7,0.0,2.4,0.1,0.0,0.0,0.0,0.1,0.0,2.9,1.1,2.0,14,RB
84,Royce Freeman,DEN,4.9,4.9,4.9,15.0,10.3,12.6,0.1,0.0,0.0,1.6,0.7,1.1,5.2,4.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,14,RB
85,Christian McCaffrey,CAR,3.9,3.9,3.9,10.5,10.5,10.5,0.0,0.0,0.0,1.2,1.2,1.2,9.2,9.2,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,14,RB
86,Dare Ogunbowale,JAC,1.8,1.1,1.4,7.1,2.3,4.4,0.1,0.0,0.0,2.1,0.7,1.3,17.0,6.1,10.1,0.1,0.0,0.0,0.0,0.0,0.0,2.6,1.3,1.9,14,RB
87,Ameer Abdullah,MIN,3.8,2.0,3.2,15.6,6.6,11.1,0.1,0.0,0.0,1.5,0.5,0.8,6.3,4.0,5.5,0.1,0.0,0.0,0.0,0.5,0.1,2.5,1.6,1.8,14,RB
88,Malcolm Perry,MIA,0.2,0.2,0.2,0.5,0.5,0.5,0.0,0.0,0.0,1.0,1.0,1.0,11.8,11.8,11.8,0.1,0.1,0.1,0.0,0.0,0.0,1.8,1.8,1.8,14,RB
89,Patrick Laird,MIA,3.4,0.8,2.1,12.9,3.4,7.1,0.0,0.0,0.0,2.8,0.8,1.4,15.2,6.5,8.8,0.0,0.0,0.0,0.0,0.1,0.0,1.6,1.3,1.7,14,RB
90,Darrel Williams,KC,5.2,0.8,2.0,16.4,3.3,8.3,0.1,0.0,0.0,2.2,0.0,0.8,9.7,0.0,5.1,0.1,0.0,0.0,0.0,0.1,0.0,2.7,0.5,1.7,14,RB
91,Theo Riddick,LV,3.7,1.4,2.5,10.5,5.5,8.0,0.0,0.0,0.0,2.4,0.4,1.4,12.4,2.8,7.6,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,1.7,14,RB
92,Eno Benjamin,ARI,1.8,1.8,1.8,8.3,8.3,8.3,0.1,0.1,0.1,0.3,0.3,0.3,2.3,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,1.7,14,RB
93,Devine Ozigbo,JAC,3.8,2.1,2.9,12.4,2.9,8.2,0.1,0.0,0.0,1.3,0.5,1.0,7.6,3.6,5.1,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.0,1.6,14,RB
94,Ke'Shawn Vaughn,TB,1.6,1.6,1.6,7.0,7.0,7.0,0.1,0.1,0.1,0.3,0.3,0.3,2.8,2.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.6,1.6,14,RB
95,Craig Reynolds,JAC,1.6,1.6,1.6,6.8,6.8,6.8,0.1,0.1,0.1,0.2,0.2,0.2,2.2,2.2,2.2,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.5,14,RB
96,Justice Hill,BAL,3.7,3.7,3.7,13.0,5.8,9.4,0.1,0.0,0.0,1.5,0.6,1.1,3.7,3.4,3.6,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,1.5,14,RB
97,Ryan Nall,CHI,4.1,0.7,2.4,13.9,2.4,6.3,0.0,0.0,0.0,1.4,0.5,0.9,7.1,4.5,5.4,0.1,0.0,0.0,0.0,0.0,0.0,1.3,1.3,1.5,14,RB
98,Darrynton Evans,TEN,3.3,2.0,2.6,10.4,8.6,9.5,0.1,0.0,0.0,1.2,1.2,1.2,3.4,3.4,3.4,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,1.5,14,RB
99,AJ Dillon,GB,0.0,0.0,0.0,19.4,0.0,9.7,0.1,0.0,0.1,0.4,0.0,0.2,1.8,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,2.9,2.9,1.4,14,RB
100,Tony Brooks-James,ATL,1.8,1.8,1.8,6.1,6.1,6.1,0.1,0.1,0.1,0.2,0.2,0.2,1.9,1.9,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.4,14,RB
101,Lamar Miller,CHI,1.6,1.6,1.6,7.0,7.0,7.0,0.1,0.1,0.1,0.2,0.2,0.2,0.9,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.4,14,RB
102,Nathan Cottrell,JAC,0.0,0.0,0.0,5.1,5.1,5.1,0.0,0.0,0.0,0.5,0.5,0.5,5.3,5.3,5.3,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.4,14,RB
103,Jakob Johnson,NE,3.2,3.2,3.2,10.0,10.0,10.0,0.0,0.0,0.0,1.2,1.2,1.2,4.1,4.1,4.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,14,RB
104,Corey Clement,PHI,2.5,2.0,2.3,8.0,6.3,7.2,0.1,0.0,0.0,1.4,0.2,0.7,5.5,1.2,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.4,1.3,14,RB
105,Scottie Phillips,HOU,0.0,0.0,0.0,6.2,6.2,6.2,0.1,0.1,0.1,0.5,0.5,0.5,3.1,3.1,3.1,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,1.3,14,RB
106,Jonathan Williams,DET,6.0,6.0,6.0,12.8,12.8,12.8,0.0,0.0,0.0,3.1,3.1,3.1,3.1,3.1,3.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,1.3,14,RB
107,Javon Leake,WAS,1.7,1.7,1.7,6.4,6.4,6.4,0.1,0.1,0.1,0.3,0.3,0.3,2.1,2.1,2.1,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,1.3,14,RB
108,Mike Weber,GB,1.3,1.3,1.3,5.6,5.6,5.6,0.1,0.1,0.1,0.1,0.1,0.1,1.3,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,1.3,14,RB
109,Qadree Ollison,ATL,1.8,1.8,1.8,6.0,6.0,6.0,0.1,0.1,0.1,0.1,0.1,0.1,0.7,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1.3,1.3,14,RB
110,Dontrell Hilliard,CLE,2.0,2.0,2.0,9.0,3.2,6.1,0.1,0.0,0.1,0.3,0.3,0.3,2.8,2.1,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.7,1.2,14,RB
111,Jaylen Samuels,PIT,3.0,3.0,3.0,6.9,3.5,5.2,0.0,0.0,0.0,1.7,0.7,1.2,7.7,3.8,5.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.2,14,RB
112,LeSean McCoy,TB,4.8,4.8,4.8,8.9,4.8,6.9,0.0,0.0,0.0,1.0,0.6,0.8,4.2,3.3,3.8,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,1.2,14,RB
113,CJ Ham,MIN,1.1,0.4,0.8,6.7,0.1,2.7,0.0,0.0,0.0,1.1,0.5,0.8,8.7,4.9,6.3,0.1,0.0,0.0,0.0,0.0,0.0,1.2,0.9,1.2,14,RB
114,Buddy Howell,HOU,3.1,3.1,3.1,10.0,5.4,7.7,0.0,0.0,0.0,1.2,0.4,0.8,3.2,3.1,3.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.1,14,RB
115,Troymaine Pope,LAC,1.9,1.9,1.9,5.7,5.7,5.7,0.0,0.0,0.0,1.3,1.3,1.3,5.9,5.9,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,14,RB
116,Alec Ingold,LV,1.0,0.3,0.6,3.5,0.5,1.7,0.0,0.0,0.0,1.8,0.7,1.1,9.4,6.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.1,14,RB
