Player,Team,Position,Salary,Name + ID,AvgPointsPerGame,Draft Kings_MIN,Draft Kings_MID,Draft Kings_MAX,Dynasty_MIN,Dynasty_MID,Dynasty_MAX,Redraft_MIN,Redraft_MID,Redraft_MAX,Draft Kings Value_MAX,Draft Kings Value_MID,Draft Kings Value_MIN,Draft Kings_MID_Rank,Draft Kings_MID_Tier,Draft Kings Value_MID_Rank,Draft Kings Value_MID_Tier,Min_Tier,Add_Tier
Justin Herbert,LAC,QB,6800.0,Justin Herbert (15904806),24.32,20.115000000000002,24.345999999999997,27.279999999999998,16.64,20.445999999999998,23.48,17.64,21.246,24.18,338.0561769823515,279.30666228538576,249.266862170088,4,2,1,1,1,3
Matt Ryan,ATL,QB,5700.0,Matt Ryan (15904815),18.64,16.76,19.469,22.24,14.360000000000001,16.914000000000005,19.390000000000004,15.360000000000001,17.614000000000004,19.990000000000002,340.0954653937947,292.77312650880884,256.294964028777,10,4,2,2,2,6
Aaron Rodgers,GB,QB,7500.0,Aaron Rodgers (15904803),25.32,20.885,25.556000000000004,30.500000000000004,18.210000000000004,22.036000000000005,27.400000000000006,18.810000000000002,22.436000000000007,27.400000000000006,359.109408666507,293.47315698857403,245.90163934426226,3,2,3,2,2,4
Matthew Stafford,DET,QB,5700.0,Matthew Stafford (15904814),18.88,16.840999999999994,19.189999999999998,21.629999999999995,14.796,16.69,18.98,15.795999999999998,17.490000000000002,19.68,338.45971141856194,297.0297029702971,263.52288488210826,12,4,4,3,3,7
Philip Rivers,IND,QB,5900.0,Philip Rivers (15904812),16.84,16.902,19.832999999999995,22.507000000000005,14.312000000000003,17.048,20.142000000000003,15.312000000000003,17.848,20.142000000000003,349.0711158442788,297.48399132758544,262.14066734793613,9,4,5,3,3,7
Patrick Mahomes,KC,QB,8100.0,Patrick Mahomes (15904800),28.14,23.194000000000003,27.144000000000002,31.189999999999998,19.264000000000003,23.544000000000004,28.189999999999998,20.164000000000005,24.044000000000004,28.189999999999998,349.2282486850047,298.40848806366046,259.69862135299775,1,1,6,3,1,4
Russell Wilson,SEA,QB,7900.0,Russell Wilson (15904801),26.46,21.772,25.61,29.820999999999994,19.232,22.71,26.726,20.032,23.21,26.726,362.8513687304795,308.47325263568916,264.9139867878341,2,2,7,4,2,6
Tom Brady,TB,QB,6900.0,Tom Brady (15904805),21.89,19.016,22.279,25.88,16.296,19.224000000000004,22.88,17.196,19.824,22.88,362.85233487589403,309.70869428609905,266.6151468315301,6,3,8,4,3,7
Jalen Hurts,PHI,QB,5100.0,Jalen Hurts (15904827),1.85,10.27,16.240000000000002,22.759999999999998,8.77,14.939999999999998,20.46,9.97,16.040000000000003,21.46,496.5920155793574,314.039408866995,224.0773286467487,18,6,9,4,4,10
Ryan Tannehill,TEN,QB,6700.0,Ryan Tannehill (15904807),21.76,16.396,21.332,26.709999999999997,15.495999999999999,19.592000000000002,24.31,16.196,20.092000000000002,24.31,408.63625274457183,314.0821301331333,250.8423811306627,8,3,10,4,3,7
Mike Glennon,JAC,QB,5100.0,Mike Glennon (15904831),16.55,12.434,16.217000000000002,20.581000000000003,10.633999999999999,14.252,18.186000000000003,11.733999999999998,15.252000000000002,19.086000000000006,410.16567476274736,314.4847999013381,247.80137019581164,19,6,11,4,4,10
Andy Dalton,DAL,QB,5500.0,Andy Dalton (15904818),10.33,13.847999999999999,17.312000000000005,23.309999999999995,12.347999999999999,15.572000000000001,20.06,13.647999999999998,16.572000000000006,20.86,397.16926632004623,317.69870609981507,235.950235950236,15,5,12,4,4,9
Derek Carr,LV,QB,6000.0,Derek Carr (15904811),18.66,15.414,18.662000000000003,20.826999999999998,13.684000000000001,16.822000000000003,18.962000000000003,14.684000000000001,17.522000000000002,19.562,389.25652004671076,321.5089486657378,288.08757862390166,13,4,13,4,4,8
Kyler Murray,ARI,QB,7200.0,Kyler Murray (15904804),27.5,16.540000000000003,21.927999999999997,26.177,15.240000000000002,20.418,24.261999999999997,16.240000000000002,21.317999999999998,25.062,435.30834340991527,328.347318496899,275.0506169538144,7,3,14,5,3,8
Deshaun Watson,HOU,QB,7600.0,Deshaun Watson (15904802),25.4,18.764,22.844,26.882999999999996,16.483999999999998,20.314,23.897999999999996,17.483999999999998,21.114,24.598,405.0309102536773,332.6912974960602,282.70654316854524,5,3,15,5,3,8
Mitchell Trubisky,CHI,QB,5600.0,Mitchell Trubisky (15904817),14.74,12.44,16.802000000000003,21.069999999999997,11.14,15.802000000000001,19.669999999999998,12.14,16.602000000000004,20.369999999999997,450.1607717041801,333.29365551720025,265.78073089701,17,5,16,5,5,10
Taysom Hill,NO,QB,6600.0,Taysom Hill (15904808),9.48,10.308000000000002,19.44,30.150000000000002,8.708000000000002,18.439999999999998,29.750000000000004,9.708000000000002,19.14,29.950000000000003,640.2793946449359,339.5061728395062,218.90547263681592,11,4,17,6,4,10
Kirk Cousins,MIN,QB,6200.0,Kirk Cousins (15904809),19.98,15.209999999999999,18.217,21.760000000000005,13.760000000000002,16.152,18.910000000000007,14.760000000000002,16.952,19.610000000000007,407.62656147271537,340.34143931492565,284.92647058823525,14,5,18,6,5,11
Teddy Bridgewater,CAR,QB,5800.0,Teddy Bridgewater (15904813),19.05,13.46,17.020000000000003,20.029999999999994,12.26,15.770000000000001,18.38,13.26,16.570000000000004,19.08,430.9063893016344,340.7755581668624,289.565651522716,16,5,19,6,5,11
Nick Mullens,SF,QB,5100.0,Nick Mullens (15904828),13.68,11.700000000000001,14.953999999999999,18.631999999999998,10.0,13.174,16.542,11.5,14.274,17.342000000000002,435.89743589743586,341.0458740136419,273.72262773722633,22,7,20,6,6,13
Tua Tagovailoa,MIA,QB,5400.0,Tua Tagovailoa (15904820),11.1,12.056,15.774000000000001,19.731,10.756,14.873999999999999,18.236000000000004,11.756,15.574,18.836000000000002,447.90975447909756,342.3354887790034,273.6810095788353,21,6,21,6,6,12
Drew Lock,DEN,QB,5100.0,Drew Lock (15904830),13.71,11.27,14.746,17.523999999999994,9.47,13.446000000000002,16.544,10.97,14.546,17.343999999999998,452.52883762200537,345.85650345856504,291.02944533211604,23,7,22,6,6,13
Daniel Jones,NYG,QB,5500.0,Daniel Jones (15904819),14.61,11.879999999999999,15.864000000000003,18.689999999999998,10.28,14.563999999999998,17.69,11.28,15.464000000000002,18.49,462.962962962963,346.6969238527483,294.275013376137,20,6,23,6,6,12
