,Player,Team,ATT_MAX,ATT_MIN,ATT_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,REC_MAX,REC_MIN,REC_MID,YDS.1_MAX,YDS.1_MIN,YDS.1_MID,TDS.1_MAX,TDS.1_MIN,TDS.1_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
33,Frank Gore,NYJ,12.1,9.7,11.2,46.4,38.0,42.2,0.2,0.0,0.1,1.4,1.0,1.2,14.4,5.0,9.6,0.1,0.0,0.1,0.0,0.1,0.1,7.2,5.0,6.2,8,RB
34,Nyheim Hines,IND,6.0,4.1,4.9,25.9,17.3,20.5,0.3,0.0,0.1,3.7,1.9,2.8,29.0,14.7,22.5,0.2,0.0,0.1,0.1,0.1,0.1,8.0,4.0,5.6,8,RB
35,Trenton Cannon,CAR,8.7,4.0,6.1,34.5,15.0,22.9,0.2,0.0,0.1,4.0,1.8,2.8,30.0,18.3,23.7,0.1,0.0,0.1,0.1,0.1,0.1,6.5,4.5,5.3,8,RB
36,Matt Breida,MIA,12.1,4.0,6.8,54.7,20.0,31.6,0.4,0.0,0.2,1.7,1.0,1.2,14.0,5.0,9.5,0.1,0.0,0.0,0.1,0.3,0.2,9.9,2.5,5.1,8,RB
37,Mike Davis,CAR,6.8,5.5,6.0,30.0,23.9,26.7,0.3,0.0,0.2,2.4,1.0,1.5,20.0,8.1,11.8,0.1,0.0,0.0,0.1,0.2,0.1,5.7,3.5,4.9,8,RB
38,Ty Montgomery,NO,4.0,1.5,3.3,19.8,7.6,14.4,0.2,0.0,0.1,4.0,0.7,2.5,30.0,6.5,21.4,0.1,0.0,0.1,0.0,0.1,0.1,6.1,2.0,4.4,8,RB
39,Jamaal Williams,GB,6.6,5.0,5.8,32.8,20.0,25.0,0.2,0.0,0.1,1.8,0.8,1.1,13.5,5.0,8.7,0.0,0.0,0.0,0.0,0.1,0.0,5.6,2.5,4.0,8,RB
40,Alfred Morris,NYG,7.7,5.0,6.0,30.1,20.0,24.1,0.3,0.0,0.2,1.0,0.0,0.6,7.5,0.0,4.7,0.0,0.0,0.0,0.0,0.1,0.0,5.5,2.0,3.8,8,RB
41,Ronald Jones,TB,6.7,4.6,5.6,28.0,18.6,22.8,0.2,0.0,0.1,1.5,0.0,1.0,11.5,0.0,7.0,0.1,0.0,0.0,0.1,0.1,0.1,5.1,2.0,3.6,8,RB
42,Spencer Ware,CHI,5.4,2.4,3.6,23.5,10.0,15.7,0.1,0.0,0.1,1.6,0.7,1.1,13.0,5.0,9.2,0.1,0.0,0.0,0.0,0.1,0.1,4.4,1.5,3.0,8,RB
43,Kyle Juszczyk,SF,1.0,0.0,0.3,3.7,0.0,1.2,0.0,0.0,0.0,3.0,1.1,2.4,27.2,9.9,22.2,0.1,0.0,0.1,0.0,0.1,0.0,3.5,1.7,2.7,8,RB
44,Malcolm Brown,LAR,4.7,1.0,3.2,19.9,5.0,13.5,0.2,0.0,0.1,1.2,0.3,0.9,9.8,2.0,6.3,0.1,0.0,0.0,0.0,0.1,0.1,3.9,1.0,2.7,8,RB
45,Wayne Gallman,NYG,3.8,2.6,3.2,13.7,10.0,12.1,0.1,0.0,0.1,1.4,1.0,1.3,11.0,5.0,8.4,0.0,0.0,0.0,0.0,0.2,0.1,3.1,1.5,2.4,8,RB
46,Rashaad Penny,SEA,4.9,2.3,3.5,20.8,10.0,14.5,0.1,0.0,0.1,1.0,0.0,0.6,8.0,0.0,5.6,0.0,0.0,0.0,0.0,0.1,0.0,3.5,1.0,2.4,8,RB
47,Chase Edmonds,ARI,4.3,2.2,3.4,16.2,7.6,11.8,0.1,0.0,0.1,1.5,0.6,0.9,12.0,3.4,7.1,0.0,0.0,0.0,0.0,0.1,0.0,3.0,1.3,2.2,8,RB
48,Josh Adams,NYJ,4.7,1.5,3.3,18.6,5.3,13.5,0.1,0.0,0.1,0.8,0.4,0.5,4.7,3.0,3.7,0.0,0.0,0.0,0.0,0.1,0.0,2.9,1.2,2.2,8,RB
49,Jordan Wilkins,IND,4.0,1.7,3.2,17.0,8.0,13.8,0.1,0.0,0.1,0.6,0.0,0.4,4.9,0.0,2.9,0.0,0.0,0.0,0.0,0.2,0.1,2.7,1.5,2.0,8,RB
50,DeAndre Washington,MIA,3.9,1.4,2.5,16.0,4.7,9.8,0.1,0.0,0.1,1.4,0.2,0.8,8.9,1.0,5.5,0.0,0.0,0.0,0.0,0.1,0.0,3.1,1.1,2.0,8,RB
51,Ameer Abdullah,MIN,2.4,0.0,1.1,9.1,0.0,4.3,0.1,0.0,0.0,1.9,1.0,1.3,14.2,6.8,9.8,0.1,0.0,0.1,0.0,0.1,0.0,2.7,1.2,1.9,8,RB
52,Mike Boone,MIN,3.0,1.0,2.4,11.0,2.9,8.7,0.1,0.1,0.1,0.9,0.2,0.6,7.4,1.4,4.7,0.0,0.0,0.0,0.0,0.1,0.0,2.4,0.8,1.8,8,RB
53,Tyler Ervin,GB,1.2,0.0,0.4,4.8,0.0,1.5,0.0,0.0,0.0,2.5,0.2,1.5,20.0,2.3,13.4,0.1,0.0,0.1,0.0,0.1,0.1,2.3,0.5,1.7,8,RB
54,Gus Edwards,BAL,3.2,0.8,2.2,13.0,3.1,9.6,0.1,0.0,0.1,1.0,0.0,0.4,6.9,0.0,2.7,0.0,0.0,0.0,0.0,0.1,0.0,2.2,0.3,1.6,8,RB
55,CJ Ham,MIN,0.4,0.2,0.3,1.8,0.7,1.2,0.0,0.0,0.0,1.2,0.3,0.9,10.1,2.2,7.4,0.1,0.0,0.0,0.0,0.1,0.0,1.7,0.6,1.0,8,RB
56,Anthony Sherman,KC,0.4,0.0,0.1,1.2,0.0,0.4,0.0,0.0,0.0,0.9,0.3,0.5,11.2,2.0,5.1,0.2,0.0,0.1,0.0,0.0,0.0,2.4,0.2,0.9,8,RB
57,JD McKissic,WAS,0.6,0.6,0.6,2.3,2.3,2.3,0.0,0.0,0.0,0.3,0.3,0.3,2.7,2.7,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,8,RB
58,Patrick Ricard,BAL,0.5,0.5,0.5,1.8,1.8,1.8,0.0,0.0,0.0,0.4,0.4,0.4,3.1,3.1,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,8,RB
59,Andy Janovich,CLE,0.7,0.1,0.4,3.0,0.3,1.6,0.0,0.0,0.0,0.5,0.1,0.3,4.4,1.2,2.6,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.2,0.5,8,RB
60,Nick Bellore,SEA,0.4,0.4,0.4,1.3,1.3,1.3,0.0,0.0,0.0,0.2,0.2,0.2,1.2,1.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,8,RB
61,Buddy Howell,HOU,0.6,0.0,0.3,2.6,0.0,1.3,0.0,0.0,0.0,0.4,0.0,0.2,2.9,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.4,8,RB
62,Dwayne Washington,NO,1.0,0.4,0.7,3.6,0.7,2.2,0.0,0.0,0.0,0.2,0.1,0.2,1.2,0.6,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.3,8,RB
63,Dontrell Hilliard,HOU,0.5,0.0,0.2,2.3,0.0,1.1,0.0,0.0,0.0,0.3,0.0,0.1,2.6,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.3,8,RB
64,Brandon Bolden,NE,0.5,0.0,0.3,1.6,0.2,0.9,0.0,0.0,0.0,0.3,0.0,0.1,2.2,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3,8,RB
65,Alex Armah,CAR,1.0,0.0,0.6,3.2,0.0,1.7,0.0,0.0,0.0,0.5,0.0,0.1,2.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.3,8,RB
66,TJ Logan,TB,0.5,0.0,0.3,2.0,0.0,1.0,0.0,0.0,0.0,0.3,0.0,0.1,2.2,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3,8,RB
67,Elijhaa Penny,NYG,0.5,0.2,0.3,1.8,0.8,1.3,0.0,0.0,0.0,0.2,0.1,0.1,1.0,0.4,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.3,8,RB
68,Damien Williams,KC,0.5,0.1,0.4,2.1,0.5,1.4,0.0,0.0,0.0,0.3,0.0,0.1,2.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.3,8,RB
69,Tommy Bohanon,BAL,0.1,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.6,0.0,0.3,4.5,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.2,8,RB
70,Michael Burton,NO,0.1,0.1,0.1,0.2,0.2,0.2,0.0,0.0,0.0,0.1,0.1,0.1,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,8,RB
71,Taiwan Jones,BUF,0.1,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.1,0.6,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,8,RB
72,Jaylen Samuels,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,RB
73,Samaje Perine,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,RB
74,Jonathan Williams,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,RB
75,Bo Scarbrough,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,RB
76,Dan Vitale,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,RB
77,Johnny Stanton,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,RB
78,Brandon Wilson,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,RB
79,Trey Edmunds,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,RB
80,Dare Ogunbowale,JAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,RB
81,Paul Perkins,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,RB
82,John Kelly,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,RB
83,Taquan Mizzell,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,RB
