,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,ATT_MAX,ATT_MIN,ATT_MID,YDS.1_MAX,YDS.1_MIN,YDS.1_MID,TDS.1_MAX,TDS.1_MIN,TDS.1_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
13,Mike Evans,TB,7.0,4.2,5.1,86.0,59.6,73.1,1.0,0.5,0.6,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.6,9.2,11.1,8,WR
14,Robert Woods,LAR,6.4,4.4,5.2,83.6,57.7,68.2,1.0,0.2,0.4,2.1,1.0,1.5,14.5,6.9,9.4,0.1,0.0,0.1,0.0,0.1,0.0,14.0,9.4,10.5,8,WR
15,Justin Jefferson,MIN,5.3,4.0,4.6,84.0,61.6,71.6,1.0,0.4,0.6,0.2,0.0,0.1,1.5,0.0,0.6,0.0,0.0,0.0,0.0,0.1,0.0,12.8,8.4,10.5,8,WR
16,Tyler Boyd,CIN,8.0,5.5,6.5,88.0,65.6,74.3,1.0,0.3,0.5,0.3,0.3,0.3,3.0,1.6,2.3,0.0,0.0,0.0,0.0,0.1,0.1,14.8,8.8,10.5,8,WR
17,Allen Robinson,CHI,6.8,5.3,6.1,79.3,70.6,74.3,1.0,0.3,0.5,0.2,0.0,0.1,1.3,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,13.1,9.1,10.3,8,WR
18,Cooper Kupp,LAR,6.0,4.9,5.3,77.0,62.2,68.3,1.0,0.4,0.5,0.6,0.2,0.4,3.8,1.1,2.2,0.0,0.0,0.0,0.0,0.1,0.0,14.2,8.8,10.2,8,WR
19,Travis Fulgham,PHI,7.0,4.1,5.1,80.0,55.7,67.9,1.0,0.4,0.6,0.2,0.0,0.1,1.4,0.0,0.5,0.0,0.0,0.0,0.0,0.1,0.0,14.0,7.6,10.2,8,WR
20,Brandon Aiyuk,SF,6.4,3.9,4.5,74.9,54.3,63.3,1.0,0.3,0.5,1.6,0.5,1.0,9.4,2.9,5.6,0.1,0.0,0.1,0.0,0.1,0.0,14.2,8.2,10.1,8,WR
21,Tee Higgins,CIN,5.0,4.3,4.6,71.0,59.8,65.3,1.0,0.3,0.5,0.5,0.2,0.3,4.0,1.3,2.5,0.0,0.0,0.0,0.0,0.1,0.0,13.1,8.0,9.8,8,WR
22,Jarvis Landry,CLE,6.3,3.7,5.0,77.0,44.4,64.5,1.0,0.2,0.5,0.3,0.2,0.3,2.1,1.2,1.6,0.0,0.0,0.0,0.0,0.1,0.1,13.7,6.6,9.3,8,WR
23,DeVante Parker,MIA,5.0,4.2,4.8,74.3,59.0,66.6,1.0,0.2,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,7.3,9.3,8,WR
24,Amari Cooper,DAL,6.0,5.0,5.4,74.1,60.2,67.3,1.0,0.2,0.4,0.3,0.1,0.2,1.4,0.5,1.0,0.0,0.0,0.0,0.0,0.1,0.0,13.3,7.6,9.3,8,WR
25,Darius Slayton,NYG,5.0,3.7,4.1,77.0,55.9,62.5,1.0,0.2,0.5,0.2,0.0,0.1,1.2,-0.2,0.4,0.0,0.0,0.0,0.0,0.1,0.0,13.7,7.3,8.9,8,WR
26,Diontae Johnson,PIT,6.3,4.4,5.2,72.0,45.6,59.2,1.0,0.3,0.5,0.3,0.1,0.2,3.2,0.5,1.8,0.0,0.0,0.0,0.0,0.2,0.1,13.2,6.9,8.6,8,WR
27,Marquise Brown,BAL,4.9,3.7,4.3,67.9,57.2,63.1,0.5,0.0,0.3,1.0,0.1,0.4,7.1,0.1,2.0,0.0,0.0,0.0,0.0,0.1,0.0,9.2,6.5,8.5,8,WR
28,Cole Beasley,BUF,6.0,3.9,4.8,65.0,43.0,55.8,1.0,0.1,0.4,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,5.8,7.9,8,WR
29,Henry Ruggs,LV,6.0,2.3,3.6,76.0,35.1,52.6,1.0,0.1,0.3,0.7,0.1,0.4,3.8,0.9,2.2,0.0,0.0,0.0,0.0,0.1,0.0,14.4,5.5,7.5,8,WR
30,AJ Green,CIN,5.1,4.0,4.7,71.0,48.6,61.2,0.4,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,8.8,6.7,7.5,8,WR
31,Scotty Miller,TB,6.0,3.4,4.1,64.0,47.5,57.7,0.4,0.0,0.2,0.4,0.1,0.3,2.0,0.6,1.3,0.0,0.0,0.0,0.0,0.0,0.0,8.2,6.4,7.3,8,WR
32,Chase Claypool,PIT,4.7,2.8,3.6,64.0,44.5,51.3,0.3,0.0,0.2,1.4,0.2,0.8,8.6,1.2,4.2,0.1,0.0,0.0,0.0,0.1,0.0,7.7,5.6,7.1,8,WR
33,Curtis Samuel,CAR,4.5,2.0,3.7,48.9,17.0,40.0,0.3,0.0,0.2,3.3,1.1,2.1,16.0,7.7,11.5,0.3,0.1,0.2,0.0,0.1,0.0,10.0,2.5,7.1,8,WR
34,Mike Williams,LAC,4.0,2.7,3.3,63.7,44.1,54.4,0.4,0.0,0.3,0.2,0.0,0.1,0.7,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,8.4,5.1,7.0,8,WR
35,Tre'Quan Smith,NO,4.7,3.2,4.0,62.3,43.9,53.6,0.5,0.0,0.3,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,8.8,5.5,6.9,8,WR
36,CeeDee Lamb,DAL,5.3,3.7,4.4,62.5,46.1,56.0,0.4,0.0,0.2,0.8,0.2,0.4,3.5,1.3,2.1,0.0,0.0,0.0,0.0,0.1,0.0,8.6,5.7,6.9,8,WR
37,Corey Davis,TEN,4.6,3.3,3.9,60.8,42.8,52.4,0.4,0.0,0.3,0.2,0.0,0.1,1.3,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,8.3,5.2,6.9,8,WR
38,JuJu Smith-Schuster,PIT,5.0,4.2,4.8,63.0,47.4,54.4,0.3,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,7.2,6.3,6.8,8,WR
39,Denzel Mims,NYJ,6.0,3.9,4.6,65.0,47.5,56.9,0.3,0.0,0.2,0.3,0.0,0.1,1.7,0.0,0.7,0.0,0.0,0.0,0.0,0.1,0.0,7.7,5.9,6.7,8,WR
40,TY Hilton,IND,4.1,3.6,3.9,63.5,52.0,55.5,0.3,0.0,0.2,0.1,0.0,0.0,0.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,7.6,5.2,6.6,8,WR
41,Jerry Jeudy,DEN,5.2,3.4,4.0,61.3,49.1,53.7,0.3,0.0,0.2,0.3,0.0,0.1,1.7,0.0,0.6,0.0,0.0,0.0,0.0,0.1,0.0,6.9,5.5,6.3,8,WR
42,Hunter Renfrow,LV,4.9,2.9,3.9,64.3,36.0,51.2,0.4,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,8.7,5.3,6.2,8,WR
43,Sterling Shepard,NYG,5.1,3.0,4.3,58.7,42.5,50.5,0.3,0.0,0.2,0.3,0.2,0.2,2.4,1.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,7.1,4.7,6.2,8,WR
44,Marvin Jones,DET,3.9,3.0,3.5,58.7,43.0,48.5,0.4,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2,4.3,6.2,8,WR
45,John Brown,BUF,5.0,2.9,3.5,58.4,41.4,49.1,0.3,0.0,0.2,0.2,0.1,0.1,1.1,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,6.7,5.5,6.2,8,WR
46,Nelson Agholor,LV,4.9,3.0,3.6,57.3,38.6,47.5,0.4,0.0,0.2,0.2,0.0,0.1,1.5,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,7.9,4.1,6.2,8,WR
47,Rashard Higgins,CLE,4.4,2.4,3.3,59.9,33.2,47.5,0.5,0.0,0.2,0.0,0.0,0.0,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,8.0,5.1,6.2,8,WR
48,Braxton Berrios,NYJ,4.3,2.9,3.6,55.6,41.8,48.6,0.3,0.0,0.2,0.1,0.1,0.1,1.7,0.5,1.3,0.0,0.0,0.0,0.0,0.2,0.1,6.6,5.4,6.0,8,WR
49,Kendrick Bourne,SF,4.4,2.2,3.4,57.2,31.8,47.1,0.4,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,4.4,5.9,8,WR
50,Preston Williams,MIA,4.0,2.7,3.3,54.6,40.1,47.5,0.4,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,7.6,5.1,5.9,8,WR
51,Marquez Valdes-Scantling,GB,4.0,2.4,3.1,57.8,41.0,46.7,0.3,0.0,0.2,0.2,0.1,0.2,1.9,1.3,1.6,0.0,0.0,0.0,0.0,0.0,0.0,6.4,4.5,5.8,8,WR
52,Michael Gallup,DAL,3.4,2.0,2.8,55.7,34.0,46.4,0.3,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.3,3.4,5.5,8,WR
53,Mecole Hardman,KC,3.3,1.8,2.5,60.7,29.8,41.2,0.5,0.0,0.2,0.6,0.2,0.3,3.0,0.8,1.9,0.0,0.0,0.0,0.0,0.1,0.0,8.7,4.6,5.4,8,WR
54,Zach Pascal,IND,4.1,2.5,3.3,52.1,33.1,42.7,0.3,0.0,0.2,0.2,0.0,0.1,1.3,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,6.8,4.8,5.4,8,WR
55,Darnell Mooney,CHI,4.3,3.0,3.6,51.0,38.3,45.6,0.3,0.0,0.1,0.2,0.1,0.2,1.4,0.0,0.8,0.0,0.0,0.0,0.0,0.1,0.0,5.9,4.9,5.4,8,WR
56,Jakobi Meyers,NE,5.0,2.5,3.4,59.0,29.1,45.0,0.2,0.0,0.1,0.3,0.1,0.2,2.6,0.2,1.2,0.0,0.0,0.0,0.0,0.0,0.0,6.9,3.6,5.4,8,WR
57,Jalen Reagor,PHI,5.0,2.1,3.2,63.0,29.6,43.3,0.3,0.0,0.1,0.2,0.0,0.1,1.4,0.0,0.6,0.0,0.0,0.0,0.0,0.1,0.0,6.3,4.1,5.2,8,WR
58,Greg Ward,PHI,6.7,2.0,3.8,56.8,23.0,37.7,0.6,0.0,0.2,0.3,0.0,0.2,1.8,-0.6,0.5,0.0,0.0,0.0,0.0,0.1,0.0,7.5,2.3,5.1,8,WR
59,Damiere Byrd,NE,4.5,3.0,3.6,52.0,36.7,43.9,0.2,0.0,0.1,0.1,0.0,0.0,0.7,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,6.1,4.3,5.0,8,WR
60,Deonte Harris,NO,4.3,2.9,3.5,50.3,28.0,37.1,0.3,0.0,0.1,0.9,0.5,0.7,6.8,2.6,4.5,0.0,0.0,0.0,0.0,0.1,0.0,7.1,2.8,5.0,8,WR
61,Adam Humphries,TEN,4.5,2.8,3.5,47.9,29.9,37.1,0.3,0.0,0.2,0.1,0.0,0.1,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,5.5,4.2,4.8,8,WR
62,Tyler Johnson,TB,3.1,2.0,2.7,42.8,29.8,36.3,0.4,0.0,0.2,0.1,0.0,0.1,0.6,0.0,0.3,0.0,0.0,0.0,0.0,0.1,0.0,6.7,3.5,4.8,8,WR
63,Russell Gage,ATL,5.0,3.0,3.9,49.1,31.0,38.5,0.2,0.0,0.1,0.3,0.1,0.1,1.2,0.0,0.6,0.0,0.0,0.0,0.0,0.1,0.0,5.7,3.1,4.7,8,WR
64,Anthony Miller,CHI,4.0,2.7,3.1,42.3,30.2,35.3,0.3,0.0,0.2,0.4,0.1,0.2,1.9,0.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.1,4.7,8,WR
65,Demarcus Robinson,KC,4.3,2.0,2.8,52.4,30.6,35.9,0.3,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,3.3,4.6,8,WR
66,Jeff Smith,NYJ,3.9,2.4,3.1,50.9,28.2,38.8,0.2,0.0,0.1,0.2,0.0,0.1,1.1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,6.5,3.1,4.6,8,WR
67,Golden Tate,NYG,4.6,2.9,3.4,51.9,29.0,37.9,0.3,0.0,0.1,0.2,0.0,0.1,0.8,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,5.9,2.9,4.6,8,WR
68,Danny Amendola,DET,3.9,2.7,3.3,46.5,31.9,41.0,0.2,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,5.5,3.9,4.6,8,WR
69,Josh Reynolds,LAR,3.3,2.0,2.4,46.8,29.0,35.3,0.3,0.0,0.2,0.2,0.0,0.1,1.3,0.0,0.7,0.0,0.0,0.0,0.0,0.1,0.0,5.8,2.9,4.5,8,WR
70,Cordarrelle Patterson,CHI,3.1,1.0,1.8,28.6,9.0,16.0,0.1,0.0,0.1,6.0,1.6,3.9,22.4,8.5,17.0,0.2,0.1,0.1,0.0,0.1,0.0,5.4,2.0,4.4,8,WR
71,Jalen Guyton,LAC,3.0,1.7,2.2,40.4,23.6,32.7,0.3,0.0,0.1,0.2,0.1,0.1,1.2,-0.1,0.6,0.0,0.0,0.0,0.0,0.0,0.0,5.5,3.3,4.2,8,WR
72,KJ Hamler,DEN,3.4,2.0,2.6,39.8,18.0,32.7,0.2,0.0,0.1,1.0,0.2,0.5,5.4,1.1,2.5,0.0,0.0,0.0,0.0,0.1,0.0,5.2,1.8,4.1,8,WR
73,David Moore,SEA,3.0,1.6,2.1,40.3,25.2,30.7,0.3,0.0,0.2,0.2,0.1,0.2,1.9,0.4,1.3,0.0,0.0,0.0,0.0,0.0,0.0,4.7,2.9,4.1,8,WR
74,Donovan Peoples-Jones,CLE,2.8,0.8,2.1,39.9,10.6,30.4,0.2,0.0,0.1,0.1,0.0,0.1,0.6,0.0,0.4,0.0,0.0,0.0,0.0,0.2,0.1,5.3,1.6,3.8,8,WR
75,Marcus Johnson,IND,2.8,0.7,1.9,46.4,10.7,31.7,0.3,0.0,0.1,0.0,0.0,0.0,0.3,-0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,5.1,1.4,3.8,8,WR
76,Michael Pittman,IND,3.1,1.5,2.3,39.5,18.3,29.6,0.2,0.0,0.1,0.1,0.0,0.1,0.9,0.0,0.4,0.0,0.0,0.0,0.0,0.1,0.0,5.1,2.3,3.7,8,WR
77,Miles Boykin,BAL,2.3,1.6,2.0,29.3,21.3,27.0,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,2.8,3.3,8,WR
78,James Washington,PIT,3.0,1.0,2.0,44.9,11.0,27.6,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,1.1,3.3,8,WR
79,Isaiah Ford,MIA,3.6,1.2,2.4,37.2,13.1,26.3,0.2,0.0,0.1,0.1,0.0,0.0,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,4.3,1.7,3.3,8,WR
80,Jakeem Grant,MIA,2.5,1.6,2.1,28.3,20.8,24.6,0.1,0.0,0.1,0.4,0.3,0.3,2.5,1.0,2.0,0.0,0.0,0.0,0.0,0.1,0.0,3.8,3.2,3.2,8,WR
81,Trent Taylor,SF,4.0,1.3,2.4,37.2,13.1,23.0,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,3.2,1.6,2.8,8,WR
82,Devin Duvernay,BAL,3.0,1.0,1.7,35.2,11.0,20.7,0.1,0.0,0.1,1.0,0.2,0.4,9.2,1.0,2.9,0.1,0.0,0.0,0.0,0.1,0.0,3.6,1.1,2.8,8,WR
83,Kalif Raymond,TEN,3.0,0.9,1.6,32.0,16.2,24.6,0.1,0.0,0.1,0.2,0.1,0.2,1.0,-0.6,0.2,0.0,0.0,0.0,0.0,0.1,0.0,3.2,2.4,2.8,8,WR
84,John Hightower,PHI,3.1,0.9,1.5,36.0,13.7,22.2,0.1,0.0,0.1,0.2,0.0,0.1,1.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.8,8,WR
85,Gabriel Davis,BUF,2.8,1.0,1.6,38.3,15.0,22.4,0.2,0.0,0.1,0.2,0.0,0.1,0.8,0.1,0.5,0.0,0.0,0.0,0.0,0.0,0.0,4.1,1.5,2.8,8,WR
86,Tyron Johnson,LAC,1.7,1.3,1.5,28.2,18.4,23.3,0.1,0.0,0.1,0.3,0.0,0.2,2.0,0.3,1.1,0.0,0.0,0.0,0.0,0.0,0.0,3.6,3.6,2.7,8,WR
87,Willie Snead,BAL,2.6,1.0,1.8,29.4,15.0,22.1,0.1,0.0,0.1,0.1,0.0,0.0,0.3,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.5,2.7,8,WR
88,Juwan Johnson,NO,2.2,1.4,1.7,26.3,15.3,21.0,0.1,0.0,0.1,0.1,0.1,0.1,0.4,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,3.3,2.1,2.6,8,WR
89,Cedrick Wilson,DAL,2.2,1.2,1.6,30.2,14.2,20.6,0.1,0.0,0.1,0.1,0.0,0.1,0.5,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.8,2.5,8,WR
90,Isaiah McKenzie,BUF,2.6,1.1,1.7,23.1,11.4,15.6,0.1,0.0,0.1,0.8,0.7,0.8,4.3,2.6,3.5,0.1,0.0,0.1,0.0,0.0,0.0,2.9,2.1,2.5,8,WR
91,Phillip Dorsett,SEA,1.2,1.2,1.2,15.3,15.3,15.3,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,2.4,2.4,8,WR
92,Byron Pringle,KC,3.2,0.3,1.4,36.8,5.6,19.1,0.1,0.0,0.1,0.2,0.0,0.1,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.7,2.4,8,WR
93,Austin Carr,NO,3.0,0.2,1.6,35.7,2.8,17.9,0.2,0.0,0.1,0.1,0.0,0.0,0.3,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,4.7,0.3,2.3,8,WR
94,Gunner Olszewski,NE,2.6,0.4,1.6,29.5,6.0,19.4,0.1,0.0,0.1,0.1,0.0,0.1,0.7,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.8,2.3,8,WR
95,Mike Thomas,CIN,3.1,0.9,1.7,37.4,10.5,19.9,0.1,0.0,0.1,0.2,0.1,0.1,0.8,0.1,0.4,0.0,0.0,0.0,0.0,0.3,0.1,2.5,1.5,2.3,8,WR
96,Vyncint Smith,NYJ,2.3,0.7,1.4,30.1,9.4,18.3,0.1,0.0,0.1,0.1,0.1,0.1,1.4,0.3,0.8,0.0,0.0,0.0,0.0,0.0,0.0,3.7,1.3,2.3,8,WR
97,KhaDarel Hodge,CLE,1.9,0.4,1.3,22.6,5.2,17.5,0.2,0.0,0.1,0.1,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.7,2.3,8,WR
98,JJ Arcega-Whiteside,PHI,1.4,1.4,1.4,19.1,19.1,19.1,0.0,0.0,0.0,0.1,0.1,0.1,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,8,WR
99,Van Jefferson,LAR,2.1,0.6,1.3,29.0,7.5,17.6,0.1,0.0,0.1,0.1,0.1,0.1,0.7,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.5,1.0,2.1,8,WR
100,Olamide Zaccheaus,ATL,2.0,0.7,1.3,23.9,8.7,16.6,0.1,0.0,0.1,0.1,0.1,0.1,0.7,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,2.7,1.2,2.1,8,WR
101,Justin Watson,TB,2.0,0.5,1.4,26.8,8.4,16.3,0.1,0.0,0.1,0.1,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.1,2.1,8,WR
102,Darrius Shepherd,GB,3.1,0.6,1.3,35.7,8.6,17.1,0.1,0.0,0.1,0.2,0.0,0.1,1.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.2,2.1,8,WR
103,Malik Taylor,GB,1.8,0.8,1.2,24.1,10.8,15.8,0.1,0.0,0.1,0.1,0.0,0.1,0.5,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.6,2.1,8,WR
104,Dante Pettis,SF,1.1,0.9,1.0,15.1,13.5,14.1,0.2,0.0,0.1,0.1,0.0,0.1,0.0,-0.1,-0.1,0.0,0.0,0.0,0.0,0.0,0.0,2.6,2.2,2.0,8,WR
105,DaeSean Hamilton,DEN,3.2,1.0,1.6,30.2,10.3,16.7,0.1,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.4,2.0,8,WR
106,Auden Tate,CIN,1.7,0.7,1.2,21.5,10.3,16.7,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,1.5,2.0,8,WR
107,Freddie Swain,SEA,2.0,0.9,1.2,27.8,11.1,15.0,0.1,0.0,0.1,0.1,0.0,0.1,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.5,2.0,8,WR
108,Isaiah Zuber,NE,2.1,0.4,1.3,24.6,4.4,15.6,0.1,0.0,0.0,0.3,0.0,0.2,2.0,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.8,1.9,8,WR
109,Chad Beebe,MIN,1.9,0.9,1.3,22.0,11.0,15.8,0.1,0.0,0.1,0.1,0.0,0.1,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,2.2,1.5,1.9,8,WR
110,Olabisi Johnson,MIN,1.7,0.4,1.2,24.7,6.8,16.6,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.0,3.1,0.9,1.9,8,WR
111,Zay Jones,LV,2.3,0.3,1.2,24.8,5.4,14.1,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.7,1.8,8,WR
112,Marvin Hall,DET,1.0,0.5,0.8,23.2,8.2,14.4,0.1,0.0,0.0,0.2,0.1,0.1,0.9,0.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.1,1.8,8,WR
113,Austin Mack,NYG,2.0,0.5,1.2,23.3,6.0,14.7,0.0,0.0,0.0,0.1,0.1,0.1,0.6,0.2,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,1.6,8,WR
114,Equanimeous St,GB,0.9,0.7,0.8,12.3,11.5,12.0,0.1,0.0,0.1,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.7,1.7,1.5,8,WR
115,Javon Wims,CHI,2.0,0.4,1.1,19.1,6.4,12.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,1.5,8,WR
116,Noah Brown,DAL,1.7,0.8,1.2,16.8,9.3,13.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,1.2,1.5,8,WR
