,Unnamed: 0,Position,Name + ID,Player,ID,Roster Position,Salary,Game Info,Team,AvgPointsPerGame
20,20,WR,Stefon Diggs (15677329),Stefon Diggs,15677329.0,WR/FLEX,6800.0,NE@BUF 11/01/2020 01:00PM ET,BUF,19.33
21,21,WR,Tyreek Hill (15677331),Tyreek Hill,15677331.0,WR/FLEX,6700.0,NYJ@KC 11/01/2020 01:00PM ET,KC,16.61
22,22,RB,Jonathan Taylor (15677107),Jonathan Taylor,15677107.0,RB/FLEX,6600.0,IND@DET 11/01/2020 01:00PM ET,IND,14.98
23,23,WR,Kenny Golladay (15677333),Kenny Golladay,15677333.0,WR/FLEX,6600.0,IND@DET 11/01/2020 01:00PM ET,DET,17.95
24,24,QB,Ben Roethlisberger (15677047),Ben Roethlisberger,15677047.0,QB,6600.0,PIT@BAL 11/01/2020 01:00PM ET,PIT,18.57
25,25,WR,Tyler Boyd (15677335),Tyler Boyd,15677335.0,WR/FLEX,6600.0,TEN@CIN 11/01/2020 01:00PM ET,CIN,17.32
26,26,TE,Travis Kelce (15677619),Travis Kelce,15677619.0,TE/FLEX,6600.0,NYJ@KC 11/01/2020 01:00PM ET,KC,17.44
27,27,WR,Justin Jefferson (15677337),Justin Jefferson,15677337.0,WR/FLEX,6500.0,MIN@GB 11/01/2020 01:00PM ET,MIN,18.45
28,28,RB,Clyde Edwards-Helaire (15677109),Clyde Edwards-Helaire,15677109.0,RB/FLEX,6500.0,NYJ@KC 11/01/2020 01:00PM ET,KC,16.36
29,29,QB,Jared Goff (15677048),Jared Goff,15677048.0,QB,6500.0,LAR@MIA 11/01/2020 01:00PM ET,LAR,19.94
30,30,WR,Cooper Kupp (15677339),Cooper Kupp,15677339.0,WR/FLEX,6500.0,LAR@MIA 11/01/2020 01:00PM ET,LAR,13.71
31,31,QB,Matthew Stafford (15677049),Matthew Stafford,15677049.0,QB,6400.0,IND@DET 11/01/2020 01:00PM ET,DET,18.48
32,32,RB,James Conner (15677111),James Conner,15677111.0,RB/FLEX,6400.0,PIT@BAL 11/01/2020 01:00PM ET,PIT,17.38
33,33,RB,Nick Chubb (15677115),Nick Chubb,15677115.0,RB/FLEX,6400.0,LV@CLE 11/01/2020 01:00PM ET,CLE,16.8
34,34,RB,Raheem Mostert (15677113),Raheem Mostert,15677113.0,RB/FLEX,6400.0,SF@SEA 11/01/2020 04:25PM ET,SF,17.08
35,35,QB,Drew Brees (15677050),Drew Brees,15677050.0,QB,6300.0,NO@CHI 11/01/2020 04:25PM ET,NO,20.45
36,36,RB,Joe Mixon (15677117),Joe Mixon,15677117.0,RB/FLEX,6300.0,TEN@CIN 11/01/2020 01:00PM ET,CIN,17.27
37,37,WR,Robert Woods (15677341),Robert Woods,15677341.0,WR/FLEX,6300.0,LAR@MIA 11/01/2020 01:00PM ET,LAR,14.43
38,38,WR,Keenan Allen (15677343),Keenan Allen,15677343.0,WR/FLEX,6200.0,LAC@DEN 11/01/2020 04:05PM ET,LAC,18.18
39,39,QB,Joe Burrow (15677051),Joe Burrow,15677051.0,QB,6200.0,TEN@CIN 11/01/2020 01:00PM ET,CIN,22.0
40,40,RB,Josh Jacobs (15677121),Josh Jacobs,15677121.0,RB/FLEX,6200.0,LV@CLE 11/01/2020 01:00PM ET,LV,16.43
41,41,RB,Chris Carson (15677119),Chris Carson,15677119.0,RB/FLEX,6200.0,SF@SEA 11/01/2020 04:25PM ET,SEA,17.5
42,42,RB,Jamaal Williams (15677123),Jamaal Williams,15677123.0,RB/FLEX,6100.0,MIN@GB 11/01/2020 01:00PM ET,GB,10.42
43,43,WR,Marquise Brown (15677345),Marquise Brown,15677345.0,WR/FLEX,6100.0,PIT@BAL 11/01/2020 01:00PM ET,BAL,12.12
44,44,QB,Baker Mayfield (15677052),Baker Mayfield,15677052.0,QB,6100.0,LV@CLE 11/01/2020 01:00PM ET,CLE,16.04
45,45,QB,Kirk Cousins (15677053),Kirk Cousins,15677053.0,QB,6000.0,MIN@GB 11/01/2020 01:00PM ET,MIN,17.75
46,46,RB,Alexander Mattison (15677125),Alexander Mattison,15677125.0,RB/FLEX,6000.0,MIN@GB 11/01/2020 01:00PM ET,MIN,8.1
47,47,RB,Jeff Wilson Jr. (15677127),Jeff Wilson,15677127.0,RB/FLEX,6000.0,SF@SEA 11/01/2020 04:25PM ET,SF,10.47
48,48,WR,Deebo Samuel (15677347),Deebo Samuel,15677347.0,WR/FLEX,6000.0,SF@SEA 11/01/2020 04:25PM ET,SF,10.48
49,49,QB,Philip Rivers (15677054),Philip Rivers,15677054.0,QB,5900.0,IND@DET 11/01/2020 01:00PM ET,IND,15.32
50,50,RB,David Montgomery (15677129),David Montgomery,15677129.0,RB/FLEX,5900.0,NO@CHI 11/01/2020 04:25PM ET,CHI,13.24
51,51,WR,Odell Beckham Jr. (15677349),Odell Beckham,15677349.0,WR/FLEX,5900.0,LV@CLE 11/01/2020 01:00PM ET,CLE,12.4
52,52,RB,Darrell Henderson Jr. (15677131),Darrell Henderson,15677131.0,RB/FLEX,5900.0,LAR@MIA 11/01/2020 01:00PM ET,LAR,12.59
53,53,QB,Nick Foles (15677055),Nick Foles,15677055.0,QB,5800.0,NO@CHI 11/01/2020 04:25PM ET,CHI,13.89
54,54,TE,Mark Andrews (15677621),Mark Andrews,15677621.0,TE/FLEX,5800.0,PIT@BAL 11/01/2020 01:00PM ET,BAL,12.38
55,55,RB,Giovani Bernard (15677133),Giovani Bernard,15677133.0,RB/FLEX,5800.0,TEN@CIN 11/01/2020 01:00PM ET,CIN,8.36
56,56,WR,Jamison Crowder (15677351),Jamison Crowder,15677351.0,WR/FLEX,5800.0,NYJ@KC 11/01/2020 01:00PM ET,NYJ,22.08
57,57,WR,Brandon Aiyuk (15677353),Brandon Aiyuk,15677353.0,WR/FLEX,5800.0,SF@SEA 11/01/2020 04:25PM ET,SF,12.65
58,58,QB,Cam Newton (15677056),Cam Newton,15677056.0,QB,5700.0,NE@BUF 11/01/2020 01:00PM ET,NE,19.95
59,59,WR,DeVante Parker (15677355),DeVante Parker,15677355.0,WR/FLEX,5700.0,LAR@MIA 11/01/2020 01:00PM ET,MIA,13.4
60,60,RB,Jerick McKinnon (15677135),Jerick McKinnon,15677135.0,RB/FLEX,5700.0,SF@SEA 11/01/2020 04:25PM ET,SF,10.53
61,61,RB,Melvin Gordon III (15677137),Melvin Gordon,15677137.0,RB/FLEX,5600.0,LAC@DEN 11/01/2020 04:05PM ET,DEN,16.72
62,62,WR,Tee Higgins (15677357),Tee Higgins,15677357.0,WR/FLEX,5600.0,TEN@CIN 11/01/2020 01:00PM ET,CIN,13.03
63,63,WR,Jarvis Landry (15677359),Jarvis Landry,15677359.0,WR/FLEX,5600.0,LV@CLE 11/01/2020 01:00PM ET,CLE,10.33
64,64,TE,Darren Waller (15677623),Darren Waller,15677623.0,TE/FLEX,5600.0,LV@CLE 11/01/2020 01:00PM ET,LV,15.75
65,65,QB,Tua Tagovailoa (15677057),Tua Tagovailoa,15677057.0,QB,5600.0,LAR@MIA 11/01/2020 01:00PM ET,MIA,0.36
66,66,QB,Ryan Fitzpatrick (15677058),Ryan Fitzpatrick,15677058.0,QB,5600.0,LAR@MIA 11/01/2020 01:00PM ET,MIA,22.65
67,67,WR,Diontae Johnson (15677361),Diontae Johnson,15677361.0,WR/FLEX,5500.0,PIT@BAL 11/01/2020 01:00PM ET,PIT,12.92
68,68,QB,Derek Carr (15677059),Derek Carr,15677059.0,QB,5500.0,LV@CLE 11/01/2020 01:00PM ET,LV,21.06
69,69,RB,Austin Ekeler (15677139),Austin Ekeler,15677139.0,RB/FLEX,5400.0,LAC@DEN 11/01/2020 04:05PM ET,LAC,15.55
70,70,WR,JuJu Smith-Schuster (15677363),JuJu Smith-Schuster,15677363.0,WR/FLEX,5400.0,PIT@BAL 11/01/2020 01:00PM ET,PIT,13.32
71,71,QB,Jimmy Garoppolo (15677060),Jimmy Garoppolo,15677060.0,QB,5400.0,SF@SEA 11/01/2020 04:25PM ET,SF,13.32
72,72,RB,D'Andre Swift (15677141),D'Andre Swift,15677141.0,RB/FLEX,5300.0,IND@DET 11/01/2020 01:00PM ET,DET,14.45
73,73,TE,T.J. Hockenson (15677625),TJ Hockenson,15677625.0,TE/FLEX,5300.0,IND@DET 11/01/2020 01:00PM ET,DET,12.27
74,74,QB,Drew Lock (15677062),Drew Lock,15677062.0,QB,5300.0,LAC@DEN 11/01/2020 04:05PM ET,DEN,8.34
75,75,QB,Jarrett Stidham (15677061),Jarrett Stidham,15677061.0,QB,5300.0,NE@BUF 11/01/2020 01:00PM ET,NE,3.28
76,76,WR,Cole Beasley (15677365),Cole Beasley,15677365.0,WR/FLEX,5300.0,NE@BUF 11/01/2020 01:00PM ET,BUF,14.86
77,77,RB,Carlos Hyde (15677143),Carlos Hyde,15677143.0,RB/FLEX,5300.0,SF@SEA 11/01/2020 04:25PM ET,SEA,8.48
78,78,QB,Mitchell Trubisky (15677063),Mitchell Trubisky,15677063.0,QB,5200.0,NO@CHI 11/01/2020 04:25PM ET,CHI,17.37
79,79,WR,Chase Claypool (15677367),Chase Claypool,15677367.0,WR/FLEX,5200.0,PIT@BAL 11/01/2020 01:00PM ET,PIT,15.4
80,80,RB,Myles Gaskin (15677145),Myles Gaskin,15677145.0,RB/FLEX,5200.0,LAR@MIA 11/01/2020 01:00PM ET,MIA,14.2
81,81,WR,Corey Davis (15677369),Corey Davis,15677369.0,WR/FLEX,5100.0,TEN@CIN 11/01/2020 01:00PM ET,TEN,15.02
82,82,RB,Devin Singletary (15677147),Devin Singletary,15677147.0,RB/FLEX,5100.0,NE@BUF 11/01/2020 01:00PM ET,BUF,10.17
83,83,QB,Brett Rypien (15677065),Brett Rypien,15677065.0,QB,5000.0,LAC@DEN 11/01/2020 04:05PM ET,DEN,7.65
84,84,RB,Phillip Lindsay (15677149),Phillip Lindsay,15677149.0,RB/FLEX,5000.0,LAC@DEN 11/01/2020 04:05PM ET,DEN,8.5
85,85,QB,Jameis Winston (15677066),Jameis Winston,15677066.0,QB,5000.0,NO@CHI 11/01/2020 04:25PM ET,NO,0.0
86,86,QB,C.J. Beathard (15677064),CJ Beathard,15677064.0,QB,5000.0,SF@SEA 11/01/2020 04:25PM ET,SF,6.14
87,87,RB,JaMycal Hasty (15677151),JaMycal Hasty,15677151.0,RB/FLEX,5000.0,SF@SEA 11/01/2020 04:25PM ET,SF,3.7
88,88,WR,T.Y. Hilton (15677375),TY Hilton,15677375.0,WR/FLEX,4900.0,IND@DET 11/01/2020 01:00PM ET,IND,7.37
89,89,RB,Joshua Kelley (15677153),Joshua Kelley,15677153.0,RB/FLEX,4900.0,LAC@DEN 11/01/2020 04:05PM ET,LAC,8.65
90,90,WR,Emmanuel Sanders (15677373),Emmanuel Sanders,15677373.0,WR/FLEX,4900.0,NO@CHI 11/01/2020 04:25PM ET,NO,14.28
91,91,WR,Henry Ruggs III (15677371),Henry Ruggs,15677371.0,WR/FLEX,4900.0,LV@CLE 11/01/2020 01:00PM ET,LV,10.08
92,92,TE,Mike Gesicki (15677627),Mike Gesicki,15677627.0,TE/FLEX,4900.0,LAR@MIA 11/01/2020 01:00PM ET,MIA,10.18
93,93,RB,Justin Jackson (15677157),Justin Jackson,15677157.0,RB/FLEX,4800.0,LAC@DEN 11/01/2020 04:05PM ET,LAC,7.35
94,94,WR,Jerry Jeudy (15677377),Jerry Jeudy,15677377.0,WR/FLEX,4800.0,LAC@DEN 11/01/2020 04:05PM ET,DEN,8.93
95,95,RB,Mark Ingram II (15677155),Mark Ingram,15677155.0,RB/FLEX,4800.0,PIT@BAL 11/01/2020 01:00PM ET,BAL,6.67
96,96,QB,Sam Darnold (15677067),Sam Darnold,15677067.0,QB,4800.0,NYJ@KC 11/01/2020 01:00PM ET,NYJ,12.04
97,97,WR,Sammy Watkins (15677379),Sammy Watkins,15677379.0,WR/FLEX,4800.0,NYJ@KC 11/01/2020 01:00PM ET,KC,10.9
98,98,WR,Tim Patrick (15677381),Tim Patrick,15677381.0,WR/FLEX,4700.0,LAC@DEN 11/01/2020 04:05PM ET,DEN,12.73
99,99,TE,Noah Fant (15677629),Noah Fant,15677629.0,TE/FLEX,4700.0,LAC@DEN 11/01/2020 04:05PM ET,DEN,12.34
100,100,WR,Tre'Quan Smith (15677385),Tre'Quan Smith,15677385.0,WR/FLEX,4700.0,NO@CHI 11/01/2020 04:25PM ET,NO,9.47
101,101,WR,Nelson Agholor (15677387),Nelson Agholor,15677387.0,WR/FLEX,4700.0,LV@CLE 11/01/2020 01:00PM ET,LV,11.87
102,102,WR,Mecole Hardman (15677383),Mecole Hardman,15677383.0,WR/FLEX,4700.0,NYJ@KC 11/01/2020 01:00PM ET,KC,7.96
103,103,RB,Malcolm Brown (15677159),Malcolm Brown,15677159.0,RB/FLEX,4700.0,LAR@MIA 11/01/2020 01:00PM ET,LAR,9.09
104,104,TE,Jimmy Graham (15677631),Jimmy Graham,15677631.0,TE/FLEX,4600.0,NO@CHI 11/01/2020 04:25PM ET,CHI,10.63
105,105,RB,J.K. Dobbins (15677161),JK Dobbins,15677161.0,RB/FLEX,4600.0,PIT@BAL 11/01/2020 01:00PM ET,BAL,7.63
106,106,QB,Ryan Finley (15677069),Ryan Finley,15677069.0,QB,4600.0,TEN@CIN 11/01/2020 01:00PM ET,CIN,0.0
107,107,QB,Marcus Mariota (15677068),Marcus Mariota,15677068.0,QB,4600.0,LV@CLE 11/01/2020 01:00PM ET,LV,0.0
108,108,RB,Le'Veon Bell (15677163),Le'Veon Bell,15677163.0,RB/FLEX,4600.0,NYJ@KC 11/01/2020 01:00PM ET,KC,6.07
109,109,QB,Jacoby Brissett (15677071),Jacoby Brissett,15677071.0,QB,4500.0,IND@DET 11/01/2020 01:00PM ET,IND,0.34
110,110,WR,Zach Pascal (15677389),Zach Pascal,15677389.0,WR/FLEX,4500.0,IND@DET 11/01/2020 01:00PM ET,IND,7.97
111,111,WR,A.J. Green (15677391),AJ Green,15677391.0,WR/FLEX,4500.0,TEN@CIN 11/01/2020 01:00PM ET,CIN,8.39
112,112,RB,James White (15677165),James White,15677165.0,RB/FLEX,4500.0,NE@BUF 11/01/2020 01:00PM ET,NE,9.42
113,113,QB,Joe Flacco (15677070),Joe Flacco,15677070.0,QB,4500.0,NYJ@KC 11/01/2020 01:00PM ET,NYJ,6.96
114,114,DST,Chiefs  (15677805),Chiefs,15677805.0,DST,4500.0,NYJ@KC 11/01/2020 01:00PM ET,KC,9.29
115,115,TE,Tyler Higbee (15677633),Tyler Higbee,15677633.0,TE/FLEX,4500.0,LAR@MIA 11/01/2020 01:00PM ET,LAR,10.03
116,116,WR,Mike Williams (15677399),Mike Williams,15677399.0,WR/FLEX,4400.0,LAC@DEN 11/01/2020 04:05PM ET,LAC,9.86
117,117,WR,Allen Lazard (15677397),Allen Lazard,15677397.0,WR/FLEX,4400.0,MIN@GB 11/01/2020 01:00PM ET,GB,18.37
118,118,TE,Jared Cook (15677635),Jared Cook,15677635.0,TE/FLEX,4400.0,NO@CHI 11/01/2020 04:25PM ET,NO,10.36
119,119,RB,Gus Edwards (15677169),Gus Edwards,15677169.0,RB/FLEX,4400.0,PIT@BAL 11/01/2020 01:00PM ET,BAL,4.63
120,120,QB,Nathan Peterman (15677072),Nathan Peterman,15677072.0,QB,4400.0,LV@CLE 11/01/2020 01:00PM ET,LV,0.0
121,121,RB,Zack Moss (15677167),Zack Moss,15677167.0,RB/FLEX,4400.0,NE@BUF 11/01/2020 01:00PM ET,BUF,6.65
122,122,WR,John Brown (15677393),John Brown,15677393.0,WR/FLEX,4400.0,NE@BUF 11/01/2020 01:00PM ET,BUF,9.08
123,123,WR,Julian Edelman (15677395),Julian Edelman,15677395.0,WR/FLEX,4400.0,NE@BUF 11/01/2020 01:00PM ET,NE,9.87
124,124,QB,Sean Mannion (15677073),Sean Mannion,15677073.0,QB,4300.0,MIN@GB 11/01/2020 01:00PM ET,MIN,0.0
125,125,TE,Robert Tonyan (15677637),Robert Tonyan,15677637.0,TE/FLEX,4300.0,MIN@GB 11/01/2020 01:00PM ET,GB,11.83
126,126,RB,Latavius Murray (15677171),Latavius Murray,15677171.0,RB/FLEX,4300.0,NO@CHI 11/01/2020 04:25PM ET,NO,8.87
127,127,WR,Anthony Miller (15677403),Anthony Miller,15677403.0,WR/FLEX,4300.0,NO@CHI 11/01/2020 04:25PM ET,CHI,7.26
128,128,RB,La'Mical Perine (15677173),La'Mical Perine,15677173.0,RB/FLEX,4300.0,NYJ@KC 11/01/2020 01:00PM ET,NYJ,4.43
129,129,RB,Cam Akers (15677175),Cam Akers,15677175.0,RB/FLEX,4300.0,LAR@MIA 11/01/2020 01:00PM ET,LAR,3.18
130,130,WR,Preston Williams (15677401),Preston Williams,15677401.0,WR/FLEX,4300.0,LAR@MIA 11/01/2020 01:00PM ET,MIA,9.72
131,131,WR,Marvin Jones Jr. (15677405),Marvin Jones,15677405.0,WR/FLEX,4200.0,IND@DET 11/01/2020 01:00PM ET,DET,7.93
132,132,TE,Hunter Henry (15677639),Hunter Henry,15677639.0,TE/FLEX,4200.0,LAC@DEN 11/01/2020 04:05PM ET,LAC,10.02
133,133,QB,Logan Woodside (15677076),Logan Woodside,15677076.0,QB,4200.0,TEN@CIN 11/01/2020 01:00PM ET,TEN,0.0
134,134,QB,Case Keenum (15677075),Case Keenum,15677075.0,QB,4200.0,LV@CLE 11/01/2020 01:00PM ET,CLE,1.84
135,135,WR,Rashard Higgins (15677407),Rashard Higgins,15677407.0,WR/FLEX,4200.0,LV@CLE 11/01/2020 01:00PM ET,CLE,8.46
136,136,QB,Brian Hoyer (15677074),Brian Hoyer,15677074.0,QB,4200.0,NE@BUF 11/01/2020 01:00PM ET,NE,4.0
137,137,RB,Damien Harris (15677177),Damien Harris,15677177.0,RB/FLEX,4200.0,NE@BUF 11/01/2020 01:00PM ET,NE,8.43
138,138,QB,Chase Daniel (15677086),Chase Daniel,15677086.0,QB,4100.0,IND@DET 11/01/2020 01:00PM ET,DET,0.0
139,139,QB,Tyrod Taylor (15677085),Tyrod Taylor,15677085.0,QB,4100.0,LAC@DEN 11/01/2020 04:05PM ET,LAC,9.02
140,140,QB,Tim Boyle (15677084),Tim Boyle,15677084.0,QB,4100.0,MIN@GB 11/01/2020 01:00PM ET,GB,-0.1
141,141,QB,Taysom Hill (15677083),Taysom Hill,15677083.0,QB,4100.0,NO@CHI 11/01/2020 04:25PM ET,NO,2.84
142,142,QB,Robert Griffin III (15677081),Robert Griffin,15677081.0,QB,4100.0,PIT@BAL 11/01/2020 01:00PM ET,BAL,-0.18
143,143,QB,Mason Rudolph (15677082),Mason Rudolph,15677082.0,QB,4100.0,PIT@BAL 11/01/2020 01:00PM ET,PIT,-0.06
144,144,TE,Jonnu Smith (15677641),Jonnu Smith,15677641.0,TE/FLEX,4100.0,TEN@CIN 11/01/2020 01:00PM ET,TEN,12.38
145,145,QB,Matt Barkley (15677080),Matt Barkley,15677080.0,QB,4100.0,NE@BUF 11/01/2020 01:00PM ET,BUF,0.88
146,146,QB,Chad Henne (15677079),Chad Henne,15677079.0,QB,4100.0,NYJ@KC 11/01/2020 01:00PM ET,KC,6.32
147,147,QB,John Wolford (15677078),John Wolford,15677078.0,QB,4100.0,LAR@MIA 11/01/2020 01:00PM ET,LAR,0.0
148,148,QB,Geno Smith (15677077),Geno Smith,15677077.0,QB,4100.0,SF@SEA 11/01/2020 04:25PM ET,SEA,0.0
149,149,QB,Jacob Eason (15677095),Jacob Eason,15677095.0,QB,4000.0,IND@DET 11/01/2020 01:00PM ET,IND,0.0
150,150,QB,David Blough (15677096),David Blough,15677096.0,QB,4000.0,IND@DET 11/01/2020 01:00PM ET,DET,0.0
151,151,RB,Nyheim Hines (15677301),Nyheim Hines,15677301.0,RB/FLEX,4000.0,IND@DET 11/01/2020 01:00PM ET,IND,9.62
152,152,RB,Jordan Wilkins (15677303),Jordan Wilkins,15677303.0,RB/FLEX,4000.0,IND@DET 11/01/2020 01:00PM ET,IND,2.27
153,153,RB,Marlon Mack (15677305),Marlon Mack,15677305.0,RB/FLEX,4000.0,IND@DET 11/01/2020 01:00PM ET,IND,8.6
154,154,RB,Adrian Peterson (15677307),Adrian Peterson,15677307.0,RB/FLEX,4000.0,IND@DET 11/01/2020 01:00PM ET,DET,9.07
155,155,RB,Kerryon Johnson (15677309),Kerryon Johnson,15677309.0,RB/FLEX,4000.0,IND@DET 11/01/2020 01:00PM ET,DET,3.96
156,156,RB,Bo Scarbrough (15677311),Bo Scarbrough,15677311.0,RB/FLEX,4000.0,IND@DET 11/01/2020 01:00PM ET,DET,0.0
157,157,RB,Jason Cabinda (15677313),Jason Cabinda,15677313.0,RB/FLEX,4000.0,IND@DET 11/01/2020 01:00PM ET,DET,0.28
158,158,WR,Michael Pittman Jr. (15677409),Michael Pittman,15677409.0,WR/FLEX,4000.0,IND@DET 11/01/2020 01:00PM ET,IND,5.43
159,159,QB,Easton Stick (15677093),Easton Stick,15677093.0,QB,4000.0,LAC@DEN 11/01/2020 04:05PM ET,LAC,-0.04
160,160,QB,Jeff Driskel (15677094),Jeff Driskel,15677094.0,QB,4000.0,LAC@DEN 11/01/2020 04:05PM ET,DEN,10.69
161,161,RB,Troymaine Pope (15677293),Troymaine Pope,15677293.0,RB/FLEX,4000.0,LAC@DEN 11/01/2020 04:05PM ET,LAC,0.6
162,162,RB,Gabe Nabers (15677295),Gabe Nabers,15677295.0,RB/FLEX,4000.0,LAC@DEN 11/01/2020 04:05PM ET,LAC,0.32
163,163,RB,Royce Freeman (15677297),Royce Freeman,15677297.0,RB/FLEX,4000.0,LAC@DEN 11/01/2020 04:05PM ET,DEN,3.27
164,164,RB,LeVante Bellamy (15677299),LeVante Bellamy,15677299.0,RB/FLEX,4000.0,LAC@DEN 11/01/2020 04:05PM ET,DEN,0.0
165,165,DST,Chargers  (15677806),Chargers,15677806.0,DST,4000.0,LAC@DEN 11/01/2020 04:05PM ET,LAC,5.17
166,166,QB,Jordan Love (15677092),Jordan Love,15677092.0,QB,4000.0,MIN@GB 11/01/2020 01:00PM ET,GB,0.0
167,167,RB,Mike Boone (15677279),Mike Boone,15677279.0,RB/FLEX,4000.0,MIN@GB 11/01/2020 01:00PM ET,MIN,0.57
168,168,RB,Ameer Abdullah (15677281),Ameer Abdullah,15677281.0,RB/FLEX,4000.0,MIN@GB 11/01/2020 01:00PM ET,MIN,0.3
169,169,RB,C.J. Ham (15677283),CJ Ham,15677283.0,RB/FLEX,4000.0,MIN@GB 11/01/2020 01:00PM ET,MIN,0.54
170,170,RB,AJ Dillon (15677285),AJ Dillon,15677285.0,RB/FLEX,4000.0,MIN@GB 11/01/2020 01:00PM ET,GB,1.27
171,171,RB,Dexter Williams (15677287),Dexter Williams,15677287.0,RB/FLEX,4000.0,MIN@GB 11/01/2020 01:00PM ET,GB,0.0
172,172,RB,Patrick Taylor (15677289),Patrick Taylor,15677289.0,RB/FLEX,4000.0,MIN@GB 11/01/2020 01:00PM ET,GB,0.0
173,173,RB,Tyler Ervin (15677291),Tyler Ervin,15677291.0,RB/FLEX,4000.0,MIN@GB 11/01/2020 01:00PM ET,GB,2.98
174,174,RB,Dwayne Washington (15677267),Dwayne Washington,15677267.0,RB/FLEX,4000.0,NO@CHI 11/01/2020 04:25PM ET,NO,0.0
175,175,RB,Ty Montgomery (15677269),Ty Montgomery,15677269.0,RB/FLEX,4000.0,NO@CHI 11/01/2020 04:25PM ET,NO,2.05
176,176,RB,Michael Burton (15677271),Michael Burton,15677271.0,RB/FLEX,4000.0,NO@CHI 11/01/2020 04:25PM ET,NO,0.38
177,177,RB,Ryan Nall (15677273),Ryan Nall,15677273.0,RB/FLEX,4000.0,NO@CHI 11/01/2020 04:25PM ET,CHI,0.3
