,Player,Team,ATT_MAX,ATT_MIN,ATT_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,REC_MAX,REC_MIN,REC_MID,YDS.1_MAX,YDS.1_MIN,YDS.1_MID,TDS.1_MAX,TDS.1_MIN,TDS.1_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
21,Le'Veon Bell,KC,15.9,9.7,11.9,59.0,23.6,43.8,1.0,0.1,0.4,4.5,1.0,2.3,28.3,8.0,17.6,0.1,0.0,0.1,0.0,0.1,0.1,11.6,4.6,8.8,8,RB
22,Devin Singletary,BUF,13.0,10.3,11.7,57.8,50.7,54.8,0.4,0.0,0.2,2.9,1.9,2.4,22.7,15.1,19.0,0.1,0.0,0.1,0.1,0.1,0.1,10.4,7.4,8.7,8,RB
23,Damien Harris,NE,17.0,10.2,12.8,63.4,45.2,55.0,1.0,0.1,0.4,2.6,0.4,1.3,16.1,3.7,8.2,0.1,0.0,0.0,0.1,0.1,0.1,13.1,6.5,8.5,8,RB
24,Tevin Coleman,SF,12.0,8.6,10.0,55.0,32.2,41.5,1.0,0.0,0.4,2.6,0.7,1.6,16.5,6.7,12.3,0.1,0.0,0.1,0.0,0.1,0.0,12.5,5.7,8.1,8,RB
25,Joshua Kelley,LAC,15.3,10.6,12.1,60.6,36.4,47.5,0.4,0.0,0.2,2.6,0.3,1.7,19.6,2.6,12.5,0.1,0.0,0.0,0.1,0.2,0.1,10.2,4.8,7.5,8,RB
26,Lamical Perine,NYJ,14.0,7.4,10.3,58.0,30.0,40.4,1.0,0.1,0.3,2.8,1.4,2.1,21.2,10.9,14.8,0.1,0.0,0.0,0.0,0.1,0.1,13.3,5.5,7.5,8,RB
27,Wayne Gallman,NYG,13.8,9.7,11.7,56.0,32.4,45.4,0.5,0.0,0.2,4.0,2.0,2.6,22.7,12.2,16.5,0.1,0.0,0.0,0.1,0.2,0.1,9.1,6.5,7.4,8,RB
28,Justin Jackson,LAC,11.6,8.1,9.8,55.6,29.0,41.7,0.3,0.0,0.1,3.3,1.7,2.8,28.0,11.2,21.1,0.2,0.0,0.0,0.0,0.1,0.0,9.5,6.2,7.3,8,RB
29,Gus Edwards,BAL,15.0,10.0,12.3,64.1,44.0,54.7,0.3,0.0,0.2,1.2,0.0,0.4,3.8,0.0,2.2,0.0,0.0,0.0,0.0,0.1,0.1,8.0,6.0,6.8,8,RB
30,JK Dobbins,BAL,8.8,7.0,7.8,36.3,22.9,31.2,0.3,0.0,0.2,4.1,1.7,2.5,33.6,14.1,20.0,0.1,0.0,0.1,0.0,0.1,0.1,7.7,4.5,6.6,8,RB
31,Latavius Murray,NO,12.9,8.0,10.1,48.8,39.0,41.5,0.4,0.0,0.2,2.2,1.2,1.6,13.0,8.2,11.1,0.1,0.0,0.0,0.0,0.1,0.0,7.2,5.0,6.6,8,RB
32,Adrian Peterson,DET,16.0,11.9,13.2,55.9,27.0,45.7,0.3,0.0,0.2,1.8,0.3,0.9,9.4,2.8,6.0,0.0,0.0,0.0,0.0,0.2,0.1,7.6,4.5,6.1,8,RB
33,JaMycal Hasty,SF,10.2,7.0,8.7,50.7,22.7,36.5,0.4,0.0,0.2,5.0,0.7,2.0,17.0,4.3,11.4,0.1,0.0,0.1,0.0,0.1,0.1,7.8,3.6,6.1,8,RB
34,Phillip Lindsay,DEN,10.7,9.3,10.0,47.7,25.2,42.1,0.3,0.0,0.1,2.3,0.6,1.4,12.3,5.2,8.7,0.0,0.0,0.0,0.0,0.1,0.0,7.8,4.1,5.9,8,RB
35,Malcolm Brown,LAR,10.5,5.7,7.9,45.2,22.8,32.9,0.4,0.0,0.2,1.9,1.0,1.6,14.3,7.0,10.5,0.1,0.0,0.0,0.0,0.1,0.0,7.9,3.3,5.8,8,RB
36,James White,NE,4.6,2.5,3.7,19.8,10.0,14.4,0.1,0.0,0.1,7.0,2.7,4.4,48.0,22.2,34.3,0.2,0.0,0.1,0.0,0.1,0.0,6.5,4.6,5.8,8,RB
37,Frank Gore,NYJ,11.2,8.0,10.0,62.3,31.0,42.1,0.3,0.0,0.1,1.6,0.9,1.2,11.2,4.0,8.1,0.1,0.0,0.0,0.0,0.1,0.0,9.5,3.5,5.7,8,RB
38,Zack Moss,BUF,12.2,7.2,8.9,46.7,29.2,36.3,0.2,0.0,0.1,2.8,0.8,1.3,14.6,7.5,9.9,0.1,0.0,0.0,0.0,0.1,0.1,7.0,4.7,5.5,8,RB
39,DeeJay Dallas,SEA,9.1,2.0,5.8,54.8,10.0,31.3,0.3,0.0,0.1,3.2,0.0,1.7,26.6,0.0,12.8,0.1,0.0,0.1,0.0,0.1,0.1,10.6,1.0,5.5,8,RB
40,Jerick McKinnon,SF,9.5,3.5,6.5,35.0,14.3,25.7,0.2,0.0,0.1,4.0,2.0,2.6,24.9,15.0,19.7,0.1,0.0,0.1,0.0,0.1,0.1,6.2,5.0,5.5,8,RB
41,Rex Burkhead,NE,7.8,3.0,6.1,31.9,13.0,23.8,0.3,0.0,0.1,2.6,1.0,2.0,21.5,12.0,18.3,0.1,0.0,0.1,0.0,0.1,0.1,7.1,2.5,5.3,8,RB
42,Nyheim Hines,IND,5.5,2.8,4.0,19.2,11.2,15.8,0.2,0.0,0.1,3.6,3.0,3.4,28.0,22.0,25.9,0.1,0.0,0.1,0.0,0.1,0.0,6.3,3.6,5.0,8,RB
43,Cordarrelle Patterson,CHI,4.1,4.1,4.1,18.1,18.1,18.1,0.1,0.1,0.1,1.9,1.9,1.9,18.0,18.0,18.0,0.1,0.1,0.1,0.0,0.0,0.0,4.8,4.8,4.8,8,RB
44,Alexander Mattison,MIN,9.1,6.0,7.4,41.7,24.0,31.6,0.2,0.0,0.1,2.5,0.9,1.3,10.4,6.0,8.0,0.1,0.0,0.0,0.0,0.1,0.1,6.0,3.0,4.7,8,RB
45,Brian Hill,ATL,7.1,5.5,6.4,37.5,23.6,28.7,0.2,0.0,0.1,2.1,1.0,1.5,15.4,6.1,10.7,0.1,0.0,0.0,0.0,0.2,0.1,5.6,3.8,4.6,8,RB
46,Matt Breida,MIA,8.1,5.0,6.7,32.5,21.0,26.9,0.2,0.0,0.1,2.0,1.0,1.4,13.6,6.0,10.4,0.1,0.0,0.0,0.0,0.1,0.1,5.5,2.7,4.4,8,RB
47,AJ Dillon,GB,8.1,3.0,6.4,33.2,13.0,25.9,0.3,0.0,0.1,2.0,0.0,0.8,10.6,0.0,5.4,0.1,0.0,0.0,0.0,0.1,0.1,6.2,1.3,4.1,8,RB
48,Corey Clement,PHI,8.2,5.2,6.4,31.1,8.8,23.0,0.2,0.0,0.1,2.5,0.7,1.3,17.1,4.0,9.0,0.1,0.0,0.0,0.0,0.2,0.1,5.3,2.3,3.9,8,RB
49,Tony Pollard,DAL,8.4,3.6,5.7,33.7,14.0,22.6,0.2,0.0,0.1,2.4,1.0,1.5,12.6,6.0,9.0,0.1,0.0,0.0,0.0,0.1,0.1,5.0,2.0,3.7,8,RB
50,D'Ernest Johnson,CLE,7.0,2.0,5.5,30.5,10.0,22.5,0.2,0.0,0.1,1.9,0.4,0.8,8.1,2.7,4.7,0.1,0.0,0.0,0.0,0.1,0.1,4.5,1.3,3.2,8,RB
51,Jalen Richard,LV,3.4,2.5,2.9,17.0,10.5,12.6,0.1,0.0,0.0,4.0,1.4,2.2,18.0,11.9,15.8,0.1,0.0,0.0,0.0,0.1,0.1,3.7,2.9,3.2,8,RB
52,Travis Homer,SEA,6.7,3.0,4.4,25.8,10.0,18.5,0.1,0.0,0.1,3.2,0.0,1.2,10.2,0.0,5.9,0.1,0.0,0.0,0.0,0.1,0.0,4.1,1.0,3.0,8,RB
53,Jeremy McNichols,TEN,6.6,2.7,4.4,26.2,8.6,17.0,0.1,0.0,0.1,2.0,0.6,1.0,8.8,5.0,6.6,0.1,0.0,0.0,0.0,0.1,0.0,4.0,1.8,3.0,8,RB
54,Dion Lewis,NYG,5.8,2.0,4.3,20.5,6.1,13.2,0.1,0.0,0.0,2.9,1.0,2.0,19.7,9.5,13.7,0.1,0.0,0.0,0.0,0.2,0.1,4.6,1.9,2.9,8,RB
55,Benny Snell,PIT,11.4,3.0,6.0,42.2,13.0,22.1,0.2,0.0,0.1,1.6,0.2,0.6,3.0,0.3,2.0,0.0,0.0,0.0,0.0,0.1,0.1,3.5,1.6,2.9,8,RB
56,Samaje Perine,CIN,7.6,2.6,4.9,25.2,10.4,16.8,0.1,0.0,0.1,1.9,0.3,1.1,14.0,2.0,7.1,0.1,0.0,0.0,0.0,0.1,0.0,5.0,1.8,2.9,8,RB
57,Kyle Juszczyk,SF,1.9,0.9,1.4,7.6,4.1,5.3,0.1,0.0,0.1,2.4,1.0,1.6,18.4,10.9,15.5,0.1,0.0,0.1,0.0,0.1,0.0,3.5,2.0,2.7,8,RB
58,Devontae Booker,LV,4.7,3.4,3.9,19.8,15.3,16.9,0.1,0.0,0.0,1.9,0.6,1.0,11.4,4.0,6.4,0.0,0.0,0.0,0.0,0.1,0.0,3.0,2.1,2.6,8,RB
59,Jordan Wilkins,IND,4.5,3.0,3.9,23.4,13.6,18.1,0.1,0.0,0.1,1.1,0.2,0.6,6.0,1.6,3.4,0.0,0.0,0.0,0.0,0.0,0.0,2.9,2.2,2.6,8,RB
60,Trenton Cannon,CAR,3.2,2.3,2.7,11.6,8.0,9.6,0.2,0.0,0.1,1.7,0.9,1.3,11.9,6.9,9.3,0.1,0.0,0.0,0.0,0.0,0.0,3.6,2.1,2.5,8,RB
61,Royce Freeman,DEN,5.9,1.2,3.8,18.8,4.8,13.4,0.1,0.0,0.1,1.8,0.6,1.2,9.1,3.7,7.0,0.0,0.0,0.0,0.0,0.1,0.0,3.2,1.1,2.3,8,RB
62,Jason Huntley,PHI,4.9,2.6,3.7,17.8,9.6,13.1,0.1,0.0,0.1,1.6,0.5,1.0,6.6,4.2,5.5,0.0,0.0,0.0,0.0,0.0,0.0,2.3,2.3,2.3,8,RB
63,Cam Akers,LAR,6.0,1.0,3.4,23.3,5.0,14.7,0.2,0.0,0.1,1.9,0.0,0.6,7.5,0.0,3.2,0.0,0.0,0.0,0.0,0.1,0.0,3.8,0.5,2.3,8,RB
64,Kerryon Johnson,DET,7.4,1.0,2.8,25.1,5.0,11.3,0.1,0.0,0.1,1.7,0.2,0.8,8.2,1.3,4.9,0.0,0.0,0.0,0.0,0.1,0.0,3.0,1.1,2.0,8,RB
65,Dontrell Hilliard,CLE,5.4,1.9,3.3,16.2,7.7,11.1,0.1,0.0,0.1,1.5,0.2,0.7,5.1,1.7,3.8,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.7,1.9,8,RB
66,Darrel Williams,KC,4.0,1.8,2.6,10.7,5.8,8.5,0.2,0.0,0.1,2.1,0.2,1.1,9.0,2.0,5.8,0.0,0.0,0.0,0.0,0.0,0.0,2.6,1.3,1.9,8,RB
67,Ty Johnson,NYJ,4.4,1.8,3.0,18.6,7.6,12.7,0.1,0.0,0.0,2.0,0.4,1.1,7.5,1.6,4.7,0.0,0.0,0.0,0.0,0.1,0.1,2.3,1.9,1.9,8,RB
68,Anthony McFarland,PIT,5.4,1.0,2.6,20.0,5.0,10.6,0.1,0.0,0.0,1.7,0.5,0.9,7.0,1.8,4.9,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.9,1.8,8,RB
69,D'Onta Foreman,TEN,2.0,0.7,1.4,19.1,2.0,10.1,0.1,0.0,0.1,1.0,0.0,0.4,8.4,0.7,3.3,0.0,0.0,0.0,0.0,0.0,0.0,3.6,1.6,1.8,8,RB
70,LeSean McCoy,TB,6.7,1.8,4.2,13.8,5.2,8.4,0.1,0.0,0.0,1.4,0.2,1.0,11.1,1.8,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,1.3,1.8,8,RB
71,Justice Hill,BAL,3.5,1.2,2.4,12.3,4.9,9.0,0.1,0.0,0.0,1.5,0.5,0.9,6.5,3.7,4.7,0.0,0.0,0.0,0.0,0.0,0.0,2.3,1.3,1.7,8,RB
72,Tyler Ervin,GB,3.3,0.7,1.6,11.1,3.8,6.6,0.1,0.0,0.0,1.5,0.6,1.0,13.1,3.2,6.9,0.1,0.0,0.0,0.0,0.0,0.0,2.8,1.0,1.7,8,RB
73,Malcolm Perry,MIA,0.0,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.7,0.7,0.7,9.9,9.9,9.9,0.1,0.1,0.1,0.0,0.0,0.0,1.6,1.6,1.6,8,RB
74,Jakob Johnson,NE,3.6,3.6,3.6,11.3,11.3,11.3,0.0,0.0,0.0,1.3,1.3,1.3,4.7,4.7,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,8,RB
75,Ke'Shawn Vaughn,TB,3.9,1.8,2.6,11.3,6.8,8.9,0.1,0.0,0.0,1.2,0.3,0.6,3.5,2.6,3.1,0.0,0.0,0.0,0.0,0.0,0.0,1.6,1.5,1.5,8,RB
76,Reggie Gilliam,BUF,3.3,0.9,2.1,10.0,4.5,7.3,0.0,0.0,0.0,1.2,0.6,0.9,4.9,4.2,4.5,0.1,0.0,0.1,0.0,0.0,0.0,1.5,1.5,1.5,8,RB
77,Mike Boone,MIN,2.1,2.0,2.1,12.2,7.4,10.0,0.1,0.0,0.1,0.7,0.1,0.4,1.8,0.3,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.9,1.3,1.4,8,RB
78,Trayveon Williams,CIN,3.9,1.8,2.8,12.1,3.9,7.6,0.1,0.0,0.0,1.4,0.1,0.6,5.1,1.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.9,1.3,8,RB
79,Alec Ingold,LV,1.0,0.2,0.4,3.9,0.3,1.4,0.0,0.0,0.0,1.8,0.4,1.1,12.5,4.5,8.8,0.1,0.0,0.0,0.0,0.0,0.0,1.5,0.5,1.2,8,RB
80,Qadree Ollison,ATL,2.2,1.7,1.9,7.7,4.6,6.1,0.2,0.0,0.1,0.7,0.1,0.3,2.2,0.4,1.3,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.9,1.2,8,RB
81,Troymaine Pope,LAC,3.3,3.3,3.3,9.3,9.3,9.3,0.0,0.0,0.0,1.0,1.0,1.0,2.9,2.9,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,8,RB
82,Dwayne Washington,NO,0.0,0.0,0.0,6.2,6.2,6.2,0.0,0.0,0.0,0.3,0.3,0.3,2.7,2.7,2.7,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,1.1,8,RB
83,Alex Armah,CAR,1.2,0.8,1.1,12.6,1.2,5.3,0.1,0.0,0.1,1.0,0.2,0.5,2.8,1.9,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.2,0.8,1.1,8,RB
84,Jaylen Samuels,PIT,3.1,1.8,2.5,7.7,2.5,5.4,0.0,0.0,0.0,1.8,0.4,1.0,8.3,2.5,5.1,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.8,1.1,8,RB
85,Ryan Nall,CHI,3.4,3.4,3.4,11.4,0.6,6.0,0.0,0.0,0.0,1.2,0.4,0.8,3.7,3.5,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,1.0,8,RB
86,Kalen Ballage,LAC,2.3,1.6,2.0,5.7,4.3,5.0,0.1,0.0,0.1,1.0,0.4,0.7,2.8,2.2,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.0,8,RB
87,Josh Adams,NYJ,2.6,1.6,2.1,7.8,5.9,6.9,0.1,0.0,0.1,0.8,0.0,0.4,0.8,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.4,1.4,1.0,8,RB
88,Patrick Laird,MIA,2.5,1.8,2.1,7.9,3.4,5.6,0.0,0.0,0.0,1.0,0.4,0.7,5.0,2.5,3.4,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.8,1.0,8,RB
89,Darwin Thompson,KC,3.0,3.0,3.0,9.2,9.2,9.2,0.0,0.0,0.0,2.1,2.1,2.1,2.1,2.1,2.1,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,1.0,8,RB
90,Jonathan Williams,DET,0.0,0.0,0.0,4.5,4.5,4.5,0.0,0.0,0.0,0.3,0.3,0.3,1.9,1.9,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.9,0.9,8,RB
91,Rico Dowdle,DAL,1.9,1.9,1.9,6.2,5.9,6.1,0.0,0.0,0.0,0.8,0.3,0.5,1.9,1.6,1.7,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.9,8,RB
92,CJ Ham,MIN,1.0,0.5,0.8,4.1,1.2,2.2,0.0,0.0,0.0,0.9,0.6,0.7,6.4,5.0,5.9,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,0.9,8,RB
93,Ameer Abdullah,MIN,1.4,1.3,1.3,6.0,5.1,5.5,0.0,0.0,0.0,0.7,0.4,0.5,3.5,2.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.8,0.9,8,RB
94,Elijhaa Penny,NYG,2.8,0.5,1.5,8.6,1.0,4.7,0.0,0.0,0.0,0.7,0.0,0.4,4.3,0.2,2.5,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.1,0.9,8,RB
95,Jeremy Cox,DEN,0.9,0.9,0.9,3.9,3.5,3.7,0.0,0.0,0.0,0.6,0.2,0.4,4.4,2.3,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.8,0.9,8,RB
96,Andy Janovich,CLE,1.0,0.3,0.6,7.4,0.6,3.1,0.0,0.0,0.0,1.2,0.3,0.7,6.6,2.3,4.8,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.9,8,RB
97,Dexter Williams,GB,2.0,2.0,2.0,6.2,6.2,6.2,0.0,0.0,0.0,0.8,0.8,0.8,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,8,RB
98,Patrick Ricard,BAL,1.9,0.1,1.0,5.7,-0.6,1.7,0.0,0.0,0.0,0.8,0.6,0.6,3.4,1.8,2.9,0.1,0.0,0.0,0.0,0.1,0.0,0.9,0.5,0.6,8,RB
99,JJ Taylor,NE,2.3,0.6,1.5,9.9,1.7,5.8,0.0,0.0,0.0,0.3,0.1,0.2,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1.1,0.6,8,RB
100,Michael Burton,NO,3.1,0.6,1.8,10.2,0.9,4.2,0.0,0.0,0.0,1.2,0.2,0.5,3.3,0.0,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.6,8,RB
101,Xavier Jones,LAR,0.0,0.0,0.0,1.4,1.4,1.4,0.0,0.0,0.0,0.3,0.3,0.3,2.3,2.3,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,8,RB
102,Taiwan Jones,BUF,0.4,0.4,0.4,2.2,0.3,1.2,0.0,0.0,0.0,0.4,0.1,0.2,4.3,1.2,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.3,0.5,8,RB
103,Trey Edmunds,PIT,0.0,0.0,0.0,2.9,2.9,2.9,0.0,0.0,0.0,0.2,0.2,0.2,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,8,RB
104,Ty Montgomery,NO,0.8,0.8,0.8,2.0,2.0,2.0,0.0,0.0,0.0,0.4,0.4,0.4,1.6,1.6,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,8,RB
105,Anthony Sherman,KC,1.0,1.0,1.0,2.6,2.6,2.6,0.0,0.0,0.0,0.3,0.3,0.3,0.8,0.8,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,8,RB
106,Keith Smith,ATL,0.7,0.7,0.7,2.0,0.6,1.3,0.0,0.0,0.0,0.4,0.3,0.3,2.0,0.6,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.3,8,RB
107,Cethan Carter,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,3.1,3.1,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,8,RB
108,Nick Bellore,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.2,2.0,1.6,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.3,8,RB
109,Khari Blasingame,TEN,0.8,0.1,0.4,2.2,0.0,0.9,0.0,0.0,0.0,0.3,0.2,0.3,1.8,0.9,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.3,8,RB
110,John Lovett,GB,0.2,0.2,0.2,1.0,0.3,0.7,0.0,0.0,0.0,0.3,0.1,0.2,1.7,0.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.2,8,RB
111,DeAndre Washington,KC,0.9,0.9,0.9,1.8,1.8,1.8,0.0,0.0,0.0,0.3,0.3,0.3,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,8,RB
112,Gabe Nabers,LAC,0.3,0.3,0.3,1.2,0.1,0.7,0.0,0.0,0.0,0.3,0.1,0.2,1.1,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.2,8,RB
113,Lynn Bowden,MIA,0.6,0.6,0.6,1.7,1.7,1.7,0.0,0.0,0.0,0.3,0.3,0.3,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,8,RB
114,Jordan Howard,MIA,0.8,0.8,0.8,1.7,1.7,1.7,0.0,0.0,0.0,0.2,0.2,0.2,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,8,RB
115,Derek Watt,PIT,0.4,0.4,0.4,0.7,0.7,0.7,0.0,0.0,0.0,0.2,0.2,0.2,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,8,RB
116,TJ Yeldon,BUF,0.3,0.3,0.3,0.7,0.7,0.7,0.0,0.0,0.0,0.2,0.2,0.2,0.6,0.6,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,8,RB
