,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
62,Darren Waller,LV,0.4,0.1,0.2,4.0,0.7,2.4,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.1,0.4,15,TE
63,Durham Smythe,MIA,0.6,0.1,0.3,6.7,1.4,3.6,0.1,0.0,0.0,0.0,0.1,0.0,1.3,0.2,0.4,15,TE
64,Eric Saubert,JAC,0.6,0.2,0.3,5.5,1.6,3.2,0.1,0.0,0.0,0.0,0.0,0.0,0.9,0.2,0.4,15,TE
65,Marcedes Lewis,GB,0.4,0.3,0.3,4.2,2.6,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.4,15,TE
66,Richard Rodgers,PHI,0.4,0.1,0.3,4.4,1.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.4,15,TE
67,Josh Perkins,PHI,0.2,0.2,0.2,1.9,1.9,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,15,TE
68,Jordan Franks,CLE,0.3,0.3,0.3,2.9,2.9,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4,15,TE
69,Jerell Adams,DET,0.3,0.0,0.2,3.6,0.0,1.8,0.1,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.3,15,TE
70,Temarrick Hemingway,WAS,0.3,0.2,0.2,3.2,2.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.3,15,TE
71,Xavier Grimble,BAL,0.3,0.2,0.3,4.0,1.5,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,15,TE
72,Ross Dwelley,SF,0.3,0.1,0.2,2.8,1.0,2.1,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.2,0.3,15,TE
73,Tyrone Swoopes,WAS,0.2,0.2,0.2,2.8,2.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.3,15,TE
74,Daniel Brown,NYJ,0.2,0.0,0.1,2.7,0.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,15,TE
75,Khari Lee,DET,0.2,0.2,0.2,1.9,1.9,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.2,15,TE
76,Darrell Daniels,ARI,0.0,0.0,0.0,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,TE
77,Garrett Griffin,NO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,TE
78,Marcus Baugh,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,TE
79,Troy Fumagalli,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,TE
80,Stephen Anderson,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,TE
81,Clark Harris,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,TE
82,Deon Yelder,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,TE
83,Evan Baylis,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,TE
