,QB,RB1,RB2,WR1,WR2,WR3,TE,Flex,DST,Points,Salary
17,Tom Brady,Tevin Coleman,Joe Mixon,Kenny Stills,Tyler Boyd,Adam Thielen,Kyle Rudolph,Ezekiel Elliott,Green Bay Packers,149.586,49600
18,Tom Brady,Joe Mixon,Ezekiel Elliott,Sterling Shepard,Kenny Stills,Davante Adams,Kyle Rudolph,Rob Gronkowski,Baltimore Ravens,149.186,49900
19,Tom Brady,Joe Mixon,Ezekiel Elliott,Sterling Shepard,Kenny Stills,Tyler Boyd,Kyle Rudolph,Adam Thielen,Green Bay Packers,148.966,49800
20,Tom Brady,Tevin Coleman,Joe Mixon,Sterling Shepard,Tyler Boyd,Julio Jones,Kyle Rudolph,Saquon Barkley,Green Bay Packers,148.81599999999997,49900
21,Tom Brady,Tevin Coleman,Joe Mixon,Sterling Shepard,Tyler Boyd,Julio Jones,Kyle Rudolph,Ezekiel Elliott,Green Bay Packers,148.796,49500
22,Ben Roethlisberger,Tevin Coleman,Ezekiel Elliott,Kenny Stills,Tyler Boyd,Davante Adams,Kyle Rudolph,Rob Gronkowski,Baltimore Ravens,148.792,50000
23,Ben Roethlisberger,Joe Mixon,Ezekiel Elliott,Sterling Shepard,Kenny Stills,Davante Adams,Kyle Rudolph,Rob Gronkowski,Green Bay Packers,148.522,49900
24,Tom Brady,Tevin Coleman,Joe Mixon,Kenny Stills,Tyler Boyd,Julio Jones,Kyle Rudolph,Saquon Barkley,Green Bay Packers,148.486,49800
25,Tom Brady,Joe Mixon,Ezekiel Elliott,Sterling Shepard,Kenny Stills,Adam Thielen,Kyle Rudolph,Eric Ebron,Green Bay Packers,148.476,50000
26,Ben Roethlisberger,Tevin Coleman,Saquon Barkley,Sterling Shepard,Kenny Stills,Tyler Boyd,Kyle Rudolph,Adam Thielen,Baltimore Ravens,148.242,49700
27,Tom Brady,Tevin Coleman,Ezekiel Elliott,Sterling Shepard,Kenny Stills,Davante Adams,Kyle Rudolph,Julio Jones,Green Bay Packers,148.106,49900
28,Tom Brady,Tevin Coleman,Ezekiel Elliott,Sterling Shepard,Tyler Boyd,Davante Adams,Kyle Rudolph,George Kittle,Baltimore Ravens,148.06600000000003,49900
29,Tom Brady,Tevin Coleman,Saquon Barkley,Sterling Shepard,Tyler Boyd,Davante Adams,Kyle Rudolph,Eric Ebron,Baltimore Ravens,147.976,49900
30,Tom Brady,Tevin Coleman,Ezekiel Elliott,Sterling Shepard,Tyler Boyd,Julio Jones,Kyle Rudolph,Eric Ebron,Baltimore Ravens,147.95600000000002,50000
31,Tom Brady,Tevin Coleman,Ezekiel Elliott,Sterling Shepard,Tyler Boyd,Davante Adams,Kyle Rudolph,Eric Ebron,Baltimore Ravens,147.95600000000002,49500
32,Tom Brady,Tevin Coleman,Ezekiel Elliott,Sterling Shepard,Kenny Stills,Tyler Boyd,George Kittle,Davante Adams,Green Bay Packers,147.956,50000
33,Tom Brady,Joe Mixon,Saquon Barkley,Sterling Shepard,Kenny Stills,Tyler Boyd,Kyle Rudolph,Julio Jones,Green Bay Packers,147.86599999999999,50000
34,Tom Brady,Tevin Coleman,Saquon Barkley,Sterling Shepard,Kenny Stills,Tyler Boyd,Eric Ebron,Davante Adams,Green Bay Packers,147.86599999999999,50000
35,Tom Brady,Joe Mixon,Saquon Barkley,Sterling Shepard,Kenny Stills,Tyler Boyd,Kyle Rudolph,Davante Adams,Green Bay Packers,147.86599999999999,49500
36,Tom Brady,Joe Mixon,Ezekiel Elliott,Sterling Shepard,Kenny Stills,Tyler Boyd,Kyle Rudolph,Julio Jones,Green Bay Packers,147.846,49600
37,Tom Brady,Tevin Coleman,Ezekiel Elliott,Sterling Shepard,Kenny Stills,Tyler Boyd,Eric Ebron,Davante Adams,Green Bay Packers,147.846,49600
38,Ben Roethlisberger,Tevin Coleman,Ezekiel Elliott,Sterling Shepard,Kenny Stills,Adam Thielen,Kyle Rudolph,George Kittle,Baltimore Ravens,147.84199999999998,49900
39,Ben Roethlisberger,Tevin Coleman,Saquon Barkley,Sterling Shepard,Kenny Stills,Adam Thielen,Kyle Rudolph,Eric Ebron,Baltimore Ravens,147.75199999999998,49900
40,Tom Brady,Tevin Coleman,Ezekiel Elliott,Kenny Stills,Tyler Boyd,Davante Adams,Kyle Rudolph,George Kittle,Baltimore Ravens,147.736,49800
41,Ben Roethlisberger,Tevin Coleman,Ezekiel Elliott,Sterling Shepard,Kenny Stills,Adam Thielen,Kyle Rudolph,Eric Ebron,Baltimore Ravens,147.732,49500
42,Tom Brady,Tevin Coleman,Ezekiel Elliott,Kenny Stills,Tyler Boyd,Adam Thielen,Kyle Rudolph,Rob Gronkowski,Baltimore Ravens,147.67600000000002,50000
43,Tom Brady,Tevin Coleman,Saquon Barkley,Kenny Stills,Tyler Boyd,Davante Adams,Kyle Rudolph,Eric Ebron,Baltimore Ravens,147.64600000000002,49800
44,Tom Brady,Tevin Coleman,Ezekiel Elliott,Kenny Stills,Tyler Boyd,Julio Jones,Kyle Rudolph,Eric Ebron,Baltimore Ravens,147.626,49900
45,Tom Brady,Joe Mixon,Ezekiel Elliott,Sterling Shepard,Kenny Stills,Davante Adams,Kyle Rudolph,George Kittle,Green Bay Packers,147.46599999999998,49700
46,Tom Brady,Joe Mixon,Ezekiel Elliott,Sterling Shepard,Kenny Stills,Adam Thielen,Kyle Rudolph,Rob Gronkowski,Green Bay Packers,147.406,49900
47,Ben Roethlisberger,Tevin Coleman,Ezekiel Elliott,Sterling Shepard,Tyler Boyd,Davante Adams,Kyle Rudolph,George Kittle,Green Bay Packers,147.40200000000002,49900
48,Tom Brady,Joe Mixon,Saquon Barkley,Sterling Shepard,Kenny Stills,Davante Adams,Kyle Rudolph,Eric Ebron,Green Bay Packers,147.37599999999998,49700
49,Tom Brady,Joe Mixon,Ezekiel Elliott,Sterling Shepard,Kenny Stills,Julio Jones,Kyle Rudolph,Eric Ebron,Green Bay Packers,147.356,49800
50,Ben Roethlisberger,Tevin Coleman,Saquon Barkley,Sterling Shepard,Tyler Boyd,Davante Adams,Kyle Rudolph,Eric Ebron,Green Bay Packers,147.31199999999998,49900
51,Ben Roethlisberger,Tevin Coleman,Ezekiel Elliott,Sterling Shepard,Tyler Boyd,Julio Jones,Kyle Rudolph,Eric Ebron,Green Bay Packers,147.292,50000
52,Ben Roethlisberger,Tevin Coleman,Ezekiel Elliott,Sterling Shepard,Tyler Boyd,Davante Adams,Kyle Rudolph,Eric Ebron,Green Bay Packers,147.292,49500
53,Ben Roethlisberger,Tevin Coleman,Saquon Barkley,Sterling Shepard,Kenny Stills,Tyler Boyd,Kyle Rudolph,Julio Jones,Baltimore Ravens,147.12199999999999,49500
54,Ben Roethlisberger,Tevin Coleman,Ezekiel Elliott,Kenny Stills,Tyler Boyd,Davante Adams,Kyle Rudolph,George Kittle,Green Bay Packers,147.07199999999997,49800
55,Ben Roethlisberger,Tevin Coleman,Ezekiel Elliott,Kenny Stills,Tyler Boyd,Adam Thielen,Kyle Rudolph,Rob Gronkowski,Green Bay Packers,147.012,50000
56,Ben Roethlisberger,Tevin Coleman,Saquon Barkley,Kenny Stills,Tyler Boyd,Davante Adams,Kyle Rudolph,Eric Ebron,Green Bay Packers,146.982,49800
57,Ben Roethlisberger,Tevin Coleman,Ezekiel Elliott,Kenny Stills,Tyler Boyd,Julio Jones,Kyle Rudolph,Eric Ebron,Green Bay Packers,146.962,49900
58,Tom Brady,Tevin Coleman,Saquon Barkley,Sterling Shepard,Tyler Boyd,Davante Adams,Kyle Rudolph,Rob Gronkowski,Baltimore Ravens,146.906,49800
59,Tom Brady,Tevin Coleman,Ezekiel Elliott,Sterling Shepard,Tyler Boyd,Julio Jones,Kyle Rudolph,Rob Gronkowski,Baltimore Ravens,146.88600000000002,49900
60,Tom Brady,Tevin Coleman,Saquon Barkley,Sterling Shepard,Kenny Stills,Tyler Boyd,Rob Gronkowski,Davante Adams,Green Bay Packers,146.796,49900
61,Tom Brady,Tevin Coleman,Ezekiel Elliott,Sterling Shepard,Kenny Stills,Tyler Boyd,Rob Gronkowski,Davante Adams,Green Bay Packers,146.776,49500
62,Tom Brady,Tevin Coleman,Ezekiel Elliott,Sterling Shepard,Kenny Stills,Tyler Boyd,Rob Gronkowski,Julio Jones,Green Bay Packers,146.776,50000
63,Ben Roethlisberger,Tevin Coleman,Saquon Barkley,Sterling Shepard,Kenny Stills,Davante Adams,Kyle Rudolph,George Kittle,Baltimore Ravens,146.742,49600
64,Ben Roethlisberger,Tevin Coleman,Ezekiel Elliott,Sterling Shepard,Kenny Stills,Julio Jones,Kyle Rudolph,George Kittle,Baltimore Ravens,146.72199999999998,49700
65,Ben Roethlisberger,Tevin Coleman,Saquon Barkley,Sterling Shepard,Kenny Stills,Adam Thielen,Kyle Rudolph,Rob Gronkowski,Baltimore Ravens,146.682,49800
66,Ben Roethlisberger,Tevin Coleman,Saquon Barkley,Sterling Shepard,Kenny Stills,Julio Jones,Kyle Rudolph,Eric Ebron,Baltimore Ravens,146.63199999999998,49700
67,Tom Brady,Tevin Coleman,Saquon Barkley,Kenny Stills,Tyler Boyd,Davante Adams,Kyle Rudolph,Rob Gronkowski,Baltimore Ravens,146.57600000000002,49700
68,Tom Brady,Tevin Coleman,Ezekiel Elliott,Kenny Stills,Tyler Boyd,Julio Jones,Kyle Rudolph,Rob Gronkowski,Baltimore Ravens,146.556,49800
69,Tom Brady,Joe Mixon,Saquon Barkley,Sterling Shepard,Kenny Stills,Davante Adams,Kyle Rudolph,Rob Gronkowski,Green Bay Packers,146.30599999999998,49600
70,Tom Brady,Tevin Coleman,Ezekiel Elliott,Sterling Shepard,Tyler Boyd,Adam Thielen,Kyle Rudolph,George Kittle,Green Bay Packers,146.28600000000003,49900
71,Tom Brady,Tevin Coleman,Ezekiel Elliott,Sterling Shepard,Kenny Stills,Davante Adams,Eric Ebron,Rob Gronkowski,Green Bay Packers,146.286,49700
72,Tom Brady,Joe Mixon,Ezekiel Elliott,Sterling Shepard,Kenny Stills,Julio Jones,Kyle Rudolph,Rob Gronkowski,Green Bay Packers,146.286,49700
73,Ben Roethlisberger,Tevin Coleman,Saquon Barkley,Sterling Shepard,Tyler Boyd,Davante Adams,Kyle Rudolph,Rob Gronkowski,Green Bay Packers,146.242,49800
74,Ben Roethlisberger,Tevin Coleman,Ezekiel Elliott,Sterling Shepard,Tyler Boyd,Julio Jones,Kyle Rudolph,Rob Gronkowski,Green Bay Packers,146.222,49900
75,Tom Brady,Tevin Coleman,Saquon Barkley,Sterling Shepard,Tyler Boyd,Adam Thielen,Kyle Rudolph,Eric Ebron,Green Bay Packers,146.196,49900
76,Tom Brady,Tevin Coleman,Ezekiel Elliott,Sterling Shepard,Tyler Boyd,Adam Thielen,Kyle Rudolph,Eric Ebron,Green Bay Packers,146.17600000000002,49500
77,Tom Brady,Tevin Coleman,Ezekiel Elliott,Kenny Stills,Tyler Boyd,Adam Thielen,Kyle Rudolph,George Kittle,Green Bay Packers,145.956,49800
78,Ben Roethlisberger,Tevin Coleman,Saquon Barkley,Kenny Stills,Tyler Boyd,Davante Adams,Kyle Rudolph,Rob Gronkowski,Green Bay Packers,145.912,49700
79,Ben Roethlisberger,Tevin Coleman,Ezekiel Elliott,Kenny Stills,Tyler Boyd,Julio Jones,Kyle Rudolph,Rob Gronkowski,Green Bay Packers,145.892,49800
80,Tom Brady,Tevin Coleman,Saquon Barkley,Kenny Stills,Tyler Boyd,Adam Thielen,Kyle Rudolph,Eric Ebron,Green Bay Packers,145.866,49800
81,Tom Brady,Tevin Coleman,Saquon Barkley,Sterling Shepard,Kenny Stills,Adam Thielen,Kyle Rudolph,George Kittle,Baltimore Ravens,145.626,49600
82,Ben Roethlisberger,Tevin Coleman,Saquon Barkley,Sterling Shepard,Kenny Stills,Julio Jones,Kyle Rudolph,Rob Gronkowski,Baltimore Ravens,145.56199999999998,49600
83,Tom Brady,Tevin Coleman,Saquon Barkley,Sterling Shepard,Tyler Boyd,Davante Adams,Kyle Rudolph,George Kittle,Green Bay Packers,145.186,49600
84,Tom Brady,Tevin Coleman,Ezekiel Elliott,Sterling Shepard,Tyler Boyd,Julio Jones,Kyle Rudolph,George Kittle,Green Bay Packers,145.16600000000003,49700
85,Tom Brady,Tevin Coleman,Saquon Barkley,Sterling Shepard,Tyler Boyd,Adam Thielen,Kyle Rudolph,Rob Gronkowski,Green Bay Packers,145.126,49800
86,Tom Brady,Tevin Coleman,Saquon Barkley,Sterling Shepard,Tyler Boyd,Julio Jones,Kyle Rudolph,Eric Ebron,Green Bay Packers,145.076,49700
87,Ben Roethlisberger,Tevin Coleman,Saquon Barkley,Sterling Shepard,Kenny Stills,Adam Thielen,Kyle Rudolph,George Kittle,Green Bay Packers,144.962,49600
88,Tom Brady,Tevin Coleman,Saquon Barkley,Kenny Stills,Tyler Boyd,Davante Adams,Kyle Rudolph,George Kittle,Green Bay Packers,144.85600000000002,49500
89,Tom Brady,Tevin Coleman,Saquon Barkley,Kenny Stills,Tyler Boyd,Julio Jones,Kyle Rudolph,George Kittle,Green Bay Packers,144.85600000000002,50000
90,Tom Brady,Tevin Coleman,Ezekiel Elliott,Kenny Stills,Tyler Boyd,Julio Jones,Kyle Rudolph,George Kittle,Green Bay Packers,144.83599999999998,49600
91,Tom Brady,Tevin Coleman,Saquon Barkley,Kenny Stills,Tyler Boyd,Adam Thielen,Kyle Rudolph,Rob Gronkowski,Green Bay Packers,144.79600000000002,49700
92,Tom Brady,Tevin Coleman,Saquon Barkley,Kenny Stills,Tyler Boyd,Julio Jones,Kyle Rudolph,Eric Ebron,Green Bay Packers,144.746,49600
93,Tom Brady,Tevin Coleman,Saquon Barkley,Sterling Shepard,Tyler Boyd,Julio Jones,Kyle Rudolph,Rob Gronkowski,Green Bay Packers,144.006,49600
94,Tom Brady,Tevin Coleman,Saquon Barkley,Kenny Stills,Tyler Boyd,Julio Jones,Kyle Rudolph,Rob Gronkowski,Green Bay Packers,143.67600000000002,49500
