,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,ATT_MAX,ATT_MIN,ATT_MID,YDS.1_MAX,YDS.1_MIN,YDS.1_MID,TDS.1_MAX,TDS.1_MIN,TDS.1_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
0,Tyreek Hill,KC,6.7,5.0,5.8,122.0,75.8,93.7,1.0,0.5,0.7,1.3,0.2,1.0,9.7,1.6,6.2,0.1,0.0,0.0,0.0,0.1,0.0,17.2,11.6,14.3,15,WR
1,DeAndre Hopkins,ARI,7.0,6.1,6.7,114.0,81.2,96.1,1.0,0.6,0.8,0.3,0.0,0.1,1.9,-0.4,0.5,0.0,0.0,0.0,0.0,0.1,0.1,15.4,12.1,14.1,15,WR
2,Antonio Brown,TB,7.8,6.7,7.3,104.0,86.3,97.3,1.0,0.6,0.7,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,16.0,12.8,14.0,15,WR
3,Julio Jones,ATL,7.7,5.7,7.0,123.0,81.8,102.2,1.0,0.4,0.6,0.2,0.0,0.1,1.4,0.0,0.6,0.0,0.0,0.0,0.0,0.1,0.1,16.0,11.3,13.8,15,WR
4,Davante Adams,GB,8.1,6.0,6.9,120.0,75.0,93.1,1.0,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,16.7,12.5,13.6,15,WR
5,JuJu Smith-Schuster,PIT,8.1,6.1,6.9,107.0,80.7,93.5,1.0,0.4,0.6,0.1,0.0,0.0,0.9,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,15.5,11.7,13.1,15,WR
6,Adam Thielen,MIN,10.0,6.5,7.6,105.0,81.0,93.3,1.0,0.5,0.6,0.5,0.0,0.2,3.6,0.0,1.5,0.0,0.0,0.0,0.0,0.1,0.1,16.5,11.1,13.1,15,WR
7,Michael Thomas,NO,9.0,6.2,7.3,110.0,76.0,88.4,1.0,0.5,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.1,17.0,11.0,12.7,15,WR
8,Keenan Allen,LAC,8.0,6.3,7.2,105.0,74.0,86.8,1.0,0.4,0.6,0.7,0.0,0.5,4.3,-0.2,2.8,0.0,0.0,0.0,0.0,0.2,0.1,16.0,10.0,12.6,15,WR
9,Robert Woods,LAR,7.1,5.4,6.0,93.2,75.0,83.1,1.0,0.4,0.6,1.0,0.1,0.7,7.0,1.0,4.9,0.0,0.0,0.0,0.0,0.1,0.0,13.5,10.6,12.2,15,WR
10,Brandin Cooks,HOU,6.8,4.8,5.7,98.0,72.7,83.9,1.0,0.4,0.6,0.7,0.1,0.5,4.4,0.1,2.7,0.1,0.0,0.0,0.0,0.1,0.0,14.0,10.1,12.1,15,WR
11,Amari Cooper,DAL,7.0,4.9,6.1,94.8,70.5,82.7,1.0,0.4,0.6,0.2,0.0,0.1,1.7,0.0,0.6,0.0,0.0,0.0,0.0,0.1,0.1,14.5,10.4,12.0,15,WR
12,Stefon Diggs,BUF,6.9,5.5,6.2,85.7,64.1,73.7,1.0,0.5,0.6,1.0,0.2,0.7,4.1,1.0,3.3,0.0,0.0,0.0,0.0,0.1,0.0,13.5,9.8,11.3,15,WR
13,Mike Evans,TB,5.4,5.0,5.2,98.0,65.0,81.9,1.0,0.3,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,12.5,10.2,11.3,15,WR
14,TY Hilton,IND,5.7,5.0,5.3,87.1,74.4,79.3,1.0,0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,14.5,9.8,11.2,15,WR
15,Tyler Boyd,CIN,6.6,4.9,5.6,91.4,65.0,73.5,1.0,0.3,0.5,0.2,0.0,0.1,1.4,0.0,0.7,0.0,0.0,0.0,0.0,0.1,0.0,12.5,8.5,10.5,15,WR
16,Julian Edelman,NE,7.0,5.5,6.0,85.0,53.0,68.5,1.0,0.3,0.5,0.8,0.1,0.5,7.0,0.9,3.9,0.0,0.0,0.0,0.0,0.1,0.1,14.5,7.8,10.2,15,WR
17,Kenny Golladay,DET,5.1,4.0,4.6,78.0,60.7,66.9,1.0,0.3,0.5,0.1,0.0,0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.1,0.0,12.5,7.9,9.8,15,WR
18,Tyler Lockett,SEA,5.0,3.3,3.9,75.0,48.2,58.6,1.0,0.3,0.5,1.3,0.1,0.6,8.3,1.6,4.2,0.0,0.0,0.0,0.0,0.0,0.0,13.5,6.8,9.4,15,WR
