Player,Team,Position,Salary,Name + ID,AvgPointsPerGame,Draft Kings_MIN,Draft Kings_MID,Draft Kings_MAX,Dynasty_MIN,Dynasty_MID,Dynasty_MAX,Redraft_MIN,Redraft_MID,Redraft_MAX,Draft Kings Value_MAX,Draft Kings Value_MID,Draft Kings Value_MIN,Draft Kings_MID_Rank,Draft Kings_MID_Tier,Draft Kings Value_MID_Rank,Draft Kings Value_MID_Tier,Min_Tier,Add_Tier
Joe Burrow,CIN,QB,5500.0,Joe Burrow (15642198),19.23,16.089999999999996,20.335,24.219999999999995,14.139999999999999,17.81,21.169999999999998,15.139999999999999,18.71,21.97,341.8272218769423,270.46963363658716,227.0850536746491,12,4,1,1,1,5
Kyler Murray,ARI,QB,7100.0,Kyler Murray (15642184),28.08,20.105999999999998,25.567,32.845,18.586000000000006,23.552000000000003,29.919999999999998,19.686,24.452,30.72,353.12841937730036,277.70172487972775,216.16684426853402,2,2,2,1,1,3
Justin Herbert,LAC,QB,6400.0,Justin Herbert (15642190),24.32,16.234,22.512999999999998,29.469999999999995,14.833999999999998,19.878,25.77,15.834,20.678,26.369999999999997,394.2343230257484,284.28019366588194,217.17000339328135,8,3,3,2,2,5
Matt Ryan,ATL,QB,6700.0,Matt Ryan (15642187),20.64,20.060000000000002,23.308000000000003,25.369999999999997,16.660000000000004,19.308000000000003,21.670000000000005,17.660000000000004,20.108000000000004,22.27,333.9980059820538,287.45495108975456,264.0914465904612,6,3,4,2,2,5
Deshaun Watson,HOU,QB,6800.0,Deshaun Watson (15642186),24.06,18.634000000000007,23.606999999999996,28.630000000000003,16.304000000000006,20.741999999999997,25.03,17.304000000000006,21.541999999999998,25.630000000000003,364.9243318664805,288.0501546151566,237.51309814879494,5,3,5,2,2,5
Matthew Stafford,DET,QB,6500.0,Matthew Stafford (15642189),17.9,19.319999999999997,22.327,25.122,16.819999999999997,19.312000000000005,22.232000000000003,17.619999999999997,19.912000000000003,22.232000000000003,336.4389233954452,291.12733461727953,258.73736167502585,9,3,6,2,2,5
Derek Carr,LV,QB,5400.0,Derek Carr (15667778),21.22,13.18,18.521,22.76599999999999,11.08,16.176000000000002,19.695999999999998,12.08,16.876,20.295999999999996,409.71168437025796,291.56093083526804,237.19581832557333,18,5,7,2,2,7
Patrick Mahomes,KC,QB,7400.0,Patrick Mahomes (15642183),28.08,20.229999999999997,24.863999999999997,29.416,17.68,21.884,26.416,18.48,22.384,26.416,365.7933761739991,297.61904761904765,251.56377481642645,3,2,8,3,2,5
Russell Wilson,SEA,QB,8000.0,Russell Wilson (15642181),31.88,22.128,26.862000000000002,30.952,19.518,23.672000000000004,27.852000000000004,20.218,24.172000000000004,27.852000000000004,361.53289949385396,297.81847963666144,258.46471956577926,1,1,9,3,1,4
Tom Brady,TB,QB,6600.0,Tom Brady (15667777),20.37,18.040999999999997,22.119999999999997,25.849999999999998,15.796000000000001,19.37,22.75,16.496,19.87,22.75,365.83337952441667,298.37251356238704,255.31914893617022,10,3,10,3,3,6
Cam Newton,NE,QB,6300.0,Cam Newton (15642191),24.24,15.64,20.772,27.223999999999997,14.44,19.972000000000005,27.124,15.44,20.672,27.124,402.81329923273654,303.2928942807626,231.41345871290042,11,4,11,4,4,8
Aaron Rodgers,GB,QB,7000.0,Aaron Rodgers (15642185),23.17,18.598999999999997,22.96,27.01,17.194000000000003,20.41,23.910000000000004,17.794,20.810000000000006,23.910000000000004,376.36432066240127,304.8780487804878,259.163272861903,7,3,12,4,3,7
Teddy Bridgewater,CAR,QB,5800.0,Teddy Bridgewater (15642196),18.52,14.53,18.545999999999996,21.920999999999996,12.379999999999999,16.176000000000002,19.426,13.379999999999999,17.076,20.125999999999998,399.17412250516173,312.73589992451207,264.5864695953652,17,5,13,4,4,9
Josh Allen,BUF,QB,7700.0,Josh Allen (15642182),27.79,17.04,24.152,30.469999999999995,15.74,21.811999999999998,27.369999999999997,16.74,22.612000000000002,28.169999999999998,451.8779342723005,318.8141768797615,252.70758122743686,4,2,14,5,2,7
Ryan Tannehill,TEN,QB,6200.0,Ryan Tannehill (15642192),25.3,14.66,19.345000000000002,24.759,13.360000000000001,17.770000000000003,21.804000000000002,14.360000000000001,18.570000000000004,22.404,422.9195088676671,320.49625226156627,250.41399087200614,14,5,15,5,5,10
Gardner Minshew,JAC,QB,5900.0,Gardner Minshew II (15642195),21.56,13.468,18.287000000000003,23.976999999999997,11.968,16.272000000000002,21.212,12.968,16.972,21.712,438.07543807543806,322.63356482747304,246.06914960170167,19,5,16,5,5,10
Andy Dalton,DAL,QB,6000.0,Andy Dalton (15642194),5.49,14.648999999999997,18.585000000000004,22.59,12.944,16.210000000000004,19.69,14.044,17.110000000000007,20.490000000000002,409.58427196395667,322.84100080710243,265.6042496679947,16,5,17,5,5,10
Ben Roethlisberger,PIT,QB,6600.0,Ben Roethlisberger (15642188),19.16,15.668,20.274,24.26,14.208,17.744000000000003,20.660000000000004,15.208,18.544000000000004,21.26,421.2407454684708,325.54010062148564,272.05276174773286,13,4,18,5,4,9
Jimmy Garoppolo,SF,QB,5300.0,Jimmy Garoppolo (15642199),14.28,11.62,16.272,19.854999999999997,9.82,14.382,17.03,11.32,15.382,17.830000000000002,456.11015490533566,325.7128810226156,266.93528078569636,21,6,19,5,5,11
Drew Brees,NO,QB,6100.0,Drew Brees (15642193),19.61,11.420000000000002,18.680999999999997,23.576,10.52,16.886,20.756000000000004,11.22,17.386,20.756000000000004,534.1506129597198,326.5349820673412,258.73769935527656,15,5,20,5,5,10
Baker Mayfield,CLE,QB,5600.0,Baker Mayfield (15642197),13.58,13.614,16.593999999999998,19.188999999999997,12.213999999999999,15.494,17.933999999999997,13.414,16.494,18.733999999999998,411.34126634346995,337.47137519585397,291.83386315076353,20,6,21,6,6,12
Kyle Allen,WAS,QB,5200.0,Kyle Allen (15642200),13.83,11.0,15.372,19.721999999999998,9.399999999999999,14.172,17.982000000000003,10.5,15.072000000000001,18.782,472.72727272727275,338.27738745771535,263.6649427035798,22,6,22,6,6,12
Drew Lock,DEN,QB,5100.0,Drew Lock (15642201),6.13,10.91,13.842,16.766999999999996,9.11,12.642000000000001,15.552000000000001,10.51,13.542000000000002,16.352,467.4610449129239,368.4438664932813,304.1689032027197,23,7,23,7,7,14
Sam Darnold,NYJ,QB,5000.0,Sam Darnold (15642202),14.34,1.9560000000000002,12.584,18.066,0.656,11.484,17.066,1.7560000000000002,12.484,17.966,2556.2372188139057,397.32994278448825,276.76298018377065,24,8,24,8,8,16
