,Player,Team,REC_MAX,REC_MIN,REC_MID,YDS_MAX,YDS_MIN,YDS_MID,TDS_MAX,TDS_MIN,TDS_MID,FL_MAX,FL_MIN,FL_MID,FPTS_MAX,FPTS_MIN,FPTS_MID,Week,Position
22,Taysom Hill,NO,2.1,1.9,2.0,21.3,18.7,20.0,0.3,0.1,0.2,0.0,0.0,0.0,5.2,4.9,3.1,7,TE
23,James O'Shaughnessy,JAC,2.7,2.1,2.4,25.2,19.4,22.7,0.2,0.0,0.1,0.0,0.0,0.0,3.6,2.5,3.0,7,TE
24,Drew Sample,CIN,3.0,1.7,2.3,27.0,15.5,22.1,0.2,0.0,0.1,0.0,0.0,0.0,3.9,2.6,2.9,7,TE
25,Gerald Everett,LAR,2.6,1.8,2.1,31.5,17.0,23.6,0.2,0.0,0.1,0.0,0.1,0.0,3.8,1.7,2.9,7,TE
26,Harrison Bryant,CLE,2.4,1.5,1.9,27.0,16.7,21.1,0.3,0.0,0.1,0.0,0.0,0.0,4.0,2.3,2.8,7,TE
27,Chris Herndon,NYJ,2.9,1.5,2.2,26.4,17.0,21.6,0.2,0.0,0.1,0.0,0.1,0.0,3.5,1.9,2.6,7,TE
28,Tyler Kroft,BUF,2.5,0.7,1.8,24.0,6.5,17.9,0.3,0.0,0.1,0.0,0.0,0.0,3.7,1.9,2.6,7,TE
29,Ian Thomas,CAR,3.0,1.2,2.1,26.1,11.2,19.3,0.2,0.0,0.1,0.0,0.0,0.0,3.4,1.6,2.6,7,TE
30,Dan Arnold,ARI,2.0,1.4,1.7,26.1,16.9,20.1,0.2,0.0,0.1,0.0,0.0,0.0,3.2,2.0,2.5,7,TE
31,Cameron Brate,TB,2.1,1.0,1.6,22.1,8.4,16.7,0.3,0.0,0.1,0.0,0.0,0.0,3.7,1.4,2.5,7,TE
32,Tyler Eifert,JAC,2.0,2.0,2.0,22.1,22.1,22.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,7,TE
33,Ryan Izzo,NE,1.7,1.4,1.5,20.1,17.4,18.2,0.2,0.0,0.1,0.0,0.1,0.0,2.8,2.4,2.4,7,TE
34,Will Dissly,SEA,2.4,0.8,1.5,25.4,8.7,16.0,0.2,0.0,0.1,0.0,0.0,0.0,3.9,1.6,2.3,7,TE
35,Jesse James,DET,1.8,0.9,1.4,23.2,10.0,15.8,0.2,0.0,0.1,0.0,0.0,0.0,3.5,1.6,2.2,7,TE
36,Kaden Smith,NYG,2.3,1.4,1.8,23.9,13.3,16.4,0.2,0.0,0.1,0.0,0.0,0.0,3.2,1.9,2.2,7,TE
37,Tanner Hudson,TB,1.6,1.6,1.6,18.2,18.2,18.2,0.1,0.1,0.1,0.0,0.0,0.0,0.0,0.0,2.1,7,TE
38,Vance McDonald,PIT,2.0,0.8,1.6,23.1,7.7,16.2,0.1,0.0,0.1,0.0,0.0,0.0,2.5,1.1,2.0,7,TE
39,Ryan Griffin,NYJ,2.0,1.2,1.5,19.7,11.5,14.5,0.2,0.0,0.1,0.0,0.0,0.0,3.0,1.6,2.0,7,TE
40,Virgil Green,LAC,2.0,0.8,1.3,23.0,8.9,15.0,0.2,0.0,0.1,0.0,0.1,0.1,3.5,1.5,2.0,7,TE
41,Albert Okwuegbunam,DEN,1.8,0.7,1.3,19.6,7.7,14.0,0.1,0.0,0.1,0.0,0.0,0.0,2.7,1.0,1.9,7,TE
42,Marcedes Lewis,GB,1.6,0.7,1.0,18.0,7.8,11.3,0.3,0.0,0.1,0.0,0.0,0.0,3.6,1.3,1.8,7,TE
43,Jordan Akins,HOU,1.3,1.2,1.3,16.3,14.2,15.3,0.1,0.0,0.1,0.0,0.0,0.0,2.2,2.2,1.8,7,TE
44,Cole Kmet,CHI,1.8,1.0,1.3,20.3,9.7,13.4,0.1,0.1,0.1,0.0,0.0,0.0,1.8,1.4,1.7,7,TE
45,MyCole Pruitt,TEN,1.2,0.9,1.1,12.7,8.4,10.6,0.2,0.0,0.1,0.0,0.0,0.0,2.0,2.0,1.7,7,TE
46,Foster Moreau,LV,1.6,0.9,1.3,15.5,11.4,13.5,0.1,0.0,0.1,0.0,0.0,0.0,1.7,1.7,1.6,7,TE
47,Jason Witten,LV,1.9,0.7,1.3,18.6,5.8,11.8,0.1,0.0,0.1,0.0,0.0,0.0,2.6,1.2,1.6,7,TE
48,Hakeem Butler,PHI,1.1,1.1,1.1,11.5,11.5,11.5,0.1,0.1,0.1,0.0,0.0,0.0,1.6,1.6,1.6,7,TE
49,Levine Toilolo,NYG,1.5,0.5,1.0,19.0,6.7,12.9,0.1,0.0,0.1,0.0,0.0,0.0,2.5,2.5,1.6,7,TE
50,Lee Smith,BUF,1.4,0.7,0.9,9.9,6.7,8.1,0.3,0.0,0.1,0.0,0.0,0.0,2.5,1.3,1.6,7,TE
51,Maxx Williams,ARI,0.8,0.8,0.8,9.5,9.5,9.5,0.1,0.1,0.1,0.0,0.0,0.0,1.6,1.6,1.6,7,TE
52,Demetrius Harris,CHI,1.7,1.0,1.3,12.8,9.8,11.5,0.1,0.0,0.1,0.0,0.0,0.0,1.9,1.5,1.5,7,TE
53,Jace Sternberger,GB,1.3,0.6,1.0,14.5,7.0,10.9,0.1,0.0,0.1,0.0,0.0,0.0,2.0,1.1,1.5,7,TE
54,Jason Croom,PHI,2.0,0.6,1.1,22.4,7.3,12.1,0.1,0.0,0.1,0.0,0.2,0.0,1.4,1.2,1.5,7,TE
55,Pharaoh Brown,HOU,1.4,0.7,1.1,15.2,6.7,11.0,0.1,0.0,0.1,0.0,0.0,0.0,2.3,0.7,1.5,7,TE
56,Darrell Daniels,ARI,1.7,0.8,1.1,18.4,9.1,12.0,0.1,0.0,0.0,0.0,0.0,0.0,1.5,0.9,1.4,7,TE
57,Chris Manhertz,CAR,1.2,0.7,0.9,14.9,7.4,10.4,0.1,0.0,0.1,0.0,0.0,0.0,1.8,1.1,1.4,7,TE
58,Josh Hill,NO,1.6,0.8,1.2,14.3,7.1,10.4,0.1,0.0,0.1,0.0,0.0,0.0,1.8,1.3,1.4,7,TE
59,Kahale Warring,HOU,0.7,0.7,0.7,7.8,7.8,7.8,0.1,0.1,0.1,0.0,0.0,0.0,1.4,1.4,1.4,7,TE
60,Antony Auclair,TB,0.7,0.7,0.7,7.0,7.0,7.0,0.1,0.1,0.1,0.0,0.0,0.0,1.3,1.3,1.3,7,TE
61,Brycen Hopkins,LAR,0.6,0.6,0.6,6.8,6.8,6.8,0.1,0.1,0.1,0.0,0.0,0.0,1.3,1.3,1.3,7,TE
62,Evan Baylis,ARI,0.7,0.7,0.7,6.8,6.8,6.8,0.1,0.1,0.1,0.0,0.0,0.0,1.3,1.3,1.3,7,TE
63,Jordan Thomas,ARI,0.7,0.6,0.7,7.1,6.5,6.8,0.2,0.0,0.1,0.0,0.0,0.0,1.9,1.9,1.3,7,TE
64,Zach Gentry,PIT,0.8,0.8,0.8,6.7,6.7,6.7,0.1,0.1,0.1,0.0,0.0,0.0,1.3,1.3,1.3,7,TE
65,Donald Parham,LAC,1.0,0.7,0.8,12.1,6.5,9.0,0.1,0.0,0.1,0.0,0.0,0.0,1.8,1.2,1.3,7,TE
66,Adam Trautman,NO,1.2,0.8,1.0,12.9,6.6,9.7,0.1,0.0,0.1,0.0,0.0,0.0,1.3,1.3,1.3,7,TE
67,Daniel Helm,SF,0.6,0.6,0.6,6.5,6.5,6.5,0.1,0.1,0.1,0.0,0.0,0.0,1.3,1.3,1.3,7,TE
68,Geoff Swaim,TEN,1.8,0.6,1.2,15.3,5.3,10.7,0.1,0.0,0.0,0.0,0.0,0.0,1.6,0.5,1.2,7,TE
69,Jaeden Graham,ATL,0.8,0.6,0.7,11.6,6.6,9.1,0.1,0.0,0.1,0.0,0.0,0.0,1.8,1.8,1.2,7,TE
70,Jacob Hollister,SEA,1.4,0.5,0.9,12.6,5.0,8.1,0.1,0.0,0.1,0.0,0.0,0.0,1.3,1.0,1.2,7,TE
71,Luke Stocker,ATL,1.2,0.8,1.0,10.0,7.6,8.8,0.1,0.0,0.1,0.0,0.0,0.0,1.4,1.4,1.2,7,TE
72,Devin Asiasi,NE,1.1,0.6,0.8,11.8,5.6,8.7,0.1,0.0,0.1,0.0,0.0,0.0,1.2,1.2,1.2,7,TE
73,Ricky Seals-Jones,KC,0.8,0.6,0.7,9.4,7.4,8.5,0.1,0.0,0.1,0.0,0.0,0.0,1.5,1.2,1.1,7,TE
74,Blake Bell,DAL,1.3,0.7,0.9,13.9,6.8,9.7,0.1,0.0,0.0,0.0,0.0,0.0,1.1,1.0,1.1,7,TE
75,Ben Ellefson,JAC,0.8,0.8,0.8,7.9,7.9,7.9,0.1,0.1,0.1,0.0,0.0,0.0,1.1,1.1,1.1,7,TE
76,Temarrick Hemingway,WAS,0.8,0.6,0.7,8.8,6.7,7.8,0.1,0.0,0.1,0.0,0.0,0.0,1.3,1.3,1.1,7,TE
77,Stephen Carlson,CLE,1.0,0.3,0.6,11.2,4.0,6.4,0.1,0.0,0.1,0.0,0.0,0.0,1.6,1.0,1.1,7,TE
78,Nick Keizer,KC,0.9,0.9,0.9,10.4,10.4,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,TE
79,Cethan Carter,CIN,1.0,0.6,0.8,10.7,5.8,8.3,0.1,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,7,TE
80,Jeremy Sprinkle,WAS,0.8,0.6,0.7,7.0,6.3,6.7,0.1,0.0,0.1,0.0,0.0,0.0,1.2,1.2,1.0,7,TE
81,Gabe Nabers,LAC,0.9,0.9,0.9,9.8,9.8,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7,TE
82,Charlie Woerner,SF,0.6,0.6,0.6,6.6,6.5,6.5,0.1,0.0,0.1,0.0,0.0,0.0,1.3,1.3,1.0,7,TE
83,Ross Dwelley,SF,1.5,0.8,1.2,11.1,7.3,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.9,7,TE
84,Nick Vannett,DEN,1.5,0.6,1.0,13.8,4.7,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.9,7,TE
85,Jake Butt,DEN,0.9,0.7,0.8,10.2,6.1,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.8,7,TE
86,Derek Carrier,LV,0.7,0.5,0.6,6.1,3.8,5.0,0.1,0.0,0.1,0.0,0.0,0.0,1.2,1.2,0.8,7,TE
87,Trevon Wesco,NYJ,1.1,0.5,0.8,12.2,3.9,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.8,7,TE
88,Mason Schreck,CIN,0.6,0.6,0.6,7.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,7,TE
89,Luke Willson,SEA,0.7,0.1,0.4,6.8,1.1,4.0,0.1,0.0,0.1,0.0,0.0,0.0,1.3,1.3,0.7,7,TE
90,Jakob Johnson,NE,0.2,0.2,0.2,0.7,0.7,0.7,0.1,0.1,0.1,0.0,0.0,0.0,0.7,0.7,0.7,7,TE
91,Garrett Griffin,NO,0.6,0.6,0.6,6.5,6.5,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,7,TE
92,Johnny Mundt,LAR,0.5,0.5,0.5,6.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,7,TE
93,Andrew Beck,DEN,0.4,0.1,0.3,4.3,1.3,2.8,0.1,0.0,0.1,0.0,0.0,0.0,1.0,1.0,0.6,7,TE
94,JP Holtz,CHI,0.7,0.4,0.5,7.1,3.9,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.7,0.5,7,TE
95,Sean McKeon,DAL,0.5,0.5,0.5,5.4,5.4,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,7,TE
96,Marcus Baugh,WAS,0.5,0.5,0.5,5.2,5.2,5.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,7,TE
97,Deon Yelder,KC,0.6,0.3,0.5,6.6,2.9,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5,7,TE
